cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
True,1000,sum,['codon_frequency'],10.0,100,5,19262.0,0.1429224404350229,0.1801865864874725,0.3889135113372747,0.4613029078638845,0.3907898679621801,0.3274767094484107,0.1116850096556063,0.1032164350482889,0.0210838502200773,0.0191547805760778,0.1452027899872359,0.1384007968765999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['nt_window_three_prime_300'],,100,2,,0.142906666717951,0.111517882810601,0.4213429881144587,0.365993765800964,0.3103175665767712,0.3637092500953673,0.1144476140214472,0.1040595985500558,0.0210842382487737,0.0207592114498526,0.1452041261423853,0.1440805727704212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['nt_window_five_prime_1003'],,100,2,101136.0,0.1428692596513886,0.0966809084322,0.387625900027569,0.3208506634573391,0.3687686883563172,0.2988278515285603,0.1119672357488651,0.1086668029919411,0.0210851584513619,0.0211058744635907,0.1452072947594642,0.145278609793702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['fudt_upstream'],5.0,100,10,2830.0,0.1428337096482982,0.0947844896455133,0.4256810947527533,0.3210826596254017,0.3119114562413531,0.3409252532562913,0.1135153516404275,0.1060232989989745,0.0210860329707471,0.0211501839188162,0.1452103060073463,0.1454310280470309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,200,10,5824.0,0.1428187264074708,0.1583442268992063,0.4285718845617245,0.4651456938307408,0.4249246090188653,0.4048346664192622,0.1151479854498256,0.1029775220846762,0.0210864015539656,0.0196651230494761,0.1452115751376785,0.1402323894450783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['fudt_upstream'],5.0,500,10,,0.1427866495971196,0.0594658610046368,0.4688214093581084,0.2573243019820365,0.3130335545652187,0.2477629234479222,0.1156235561902613,0.1094904909433754,0.0210871906338539,0.0219753967912983,0.1452142921129114,0.1482410091415271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['codon_frequency'],5.0,500,2,26038.0,0.1427826680553876,0.1579954547121206,0.4125731125091618,0.4607563457885141,0.3717907031603644,0.3419411702038038,0.1132421230597954,0.1024019109517236,0.0210872885785832,0.0196732720436308,0.1452146293545634,0.1402614417565669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['calm'],,100,2,100930.0,0.1427470147823794,0.2397941126139955,0.3822221983212547,0.525733371510669,0.295398759316285,0.4331155976608243,0.1142528664001396,0.1022890486126964,0.0210881656383773,0.0177620623492018,0.1452176491972562,0.1332743874463575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,5,,0.142736507181509,0.2236803755985128,0.3886409711400315,0.5244220095165498,0.3685646704792507,0.4191838068725053,0.1142173580211626,0.1013764794558646,0.0210884241221988,0.0181385566730379,0.1452185391821543,0.1346794589870257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['nt_window_three_prime_300'],,200,5,,0.1426746938706182,0.0923101828649184,0.4402229325246745,0.334636253994636,0.3787018087459913,0.3607987853268182,0.112589895318813,0.1074689302370921,0.0210899447110579,0.0212079956143545,0.1452237746068389,0.145629652249652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['codon_frequency'],5.0,500,2,,0.1426684769724427,0.1675642241099132,0.4110734123737182,0.4798921933289973,0.3790970933828076,0.3500739972268627,0.1132513158723409,0.1018068025389367,0.0210900976448834,0.0194496996121765,0.1452243011513,0.139462179863132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['esm2_t33_650M_UR50D_all'],5.0,100,2,,0.1426302535782199,0.1385079638481364,0.4202369096066309,0.4235498458803476,0.4391166025923021,0.3875970269693081,0.114793156038868,0.1031758529609584,0.0210910379288866,0.0201285934683908,0.1452275384659762,0.1418752743376762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['random_1000'],,200,10,36290.0,0.1426281265621245,0.1649881812868155,0.4545956788786945,0.5089054849896508,0.4789000886202653,0.4567288023867888,0.1134424190014205,0.1018012926497757,0.0210910902528429,0.0195098883505135,0.1452277186106113,0.139677801924692,0.0820570926025066,0.7991798286054372,0.0526807171617077,0.8001348662010664,0.0505740521951844,0.8098938364914744,0.1074807086150105,0.808443168993613,0.0780782759654624,0.8027906624546814,0.2962716259000613,0.9734257211159688,0.2698625610478719,0.975141168668479,0.2396572255512846,0.9774224297522788,0.3786267266987023,0.9809025167357772,0.2850734780583291,0.977314604575054,0.3090149388962284,0.9788691177294976,0.2887857277067229,0.9799267604780458,0.2792925059865894,0.9816519627306572,0.3058975121493923,0.9845783924127344,0.3169605305940623,0.9810022809948008,0.0183439263014643,0.004112948172142,0.0160816582775366,0.0042362980583403,0.0196445822677981,0.0038565557970647,0.0219743995706299,0.0036953001116737,0.0177722559116165,0.0040735908661728,0.1095344931516121,0.0454211437341711,0.10024366724871,0.0467529883061318,0.1078426990239654,0.0450527177219128,0.1105701077313966,0.0444650266853012,0.0997545673960304,0.046472866588063,0.1354397515556802,0.0641322709105337,0.1268134782960261,0.0650868501184404,0.1401591319457929,0.0621011738783149,0.1482376455919006,0.0607889801828729,0.1333126247270549,0.0638246885317338,0.0741741693079743,0.0234821320474362,0.8040884725492544,0.0048496322332038,0.2938983234512499,0.0519187522801026,0.9768412881695115,0.0028112201995515,0.2999902430665991,0.0154779609952469,0.9812057028691472,0.0021628041309239,0.0187633644658091,0.0022043742807798,0.0039949386010787,0.0002163907634675,0.1055891069103429,0.0051978528188798,0.045632948607116,0.000962486615737,0.1367925264232909,0.0079975918674309,0.0631867927243791,0.0017204019461593
False,1000,sum,['nt_window_five_prime_1003'],10.0,500,10,45802.0,0.1426185830449943,0.1652076251748211,0.4025953127338516,0.4854495555978989,0.3104068243979878,0.3545989462255126,0.1116249268701806,0.1047973319627007,0.0210913250204943,0.0195047610868529,0.1452285268826146,0.1396594468228089,0.0754925413539696,0.6820708779427604,0.0554548513597022,0.6924897502938931,-0.0093186570292747,0.7224139798694171,0.1218150104089589,0.6888352248894505,-0.0072678107426846,0.7082336707545611,0.2815393495894469,0.9227851734158228,0.2874248360359909,0.9311883779469226,0.154699566045527,0.9358018917672354,0.3686336349853759,0.9371356371773428,0.1365530396861718,0.9352145844289388,0.2557687778729014,0.8845199126689749,0.2973029629953771,0.901906166327314,0.1376436991746573,0.9095139685440986,0.3089883405791639,0.9108510273782696,0.0964855206842889,0.909327616587789,0.0184751105432455,0.0065114275740104,0.0160345646745705,0.0065179206047027,0.0208838229440421,0.0056312007741438,0.0216214798318336,0.0060026427779889,0.0194175067550335,0.0060267767675953,0.1088434265247933,0.0634623351026631,0.1000152092163583,0.0639863105291546,0.1112392059085757,0.0588441329120308,0.1106993389398286,0.0609714714117717,0.1055785968693257,0.0608816364665107,0.1359231788299757,0.0806934171665227,0.1266276615695422,0.0807336398578851,0.1445123625993366,0.0750413271080929,0.1470424422805663,0.0774767241046559,0.1393467141881483,0.0776323178038332,0.0472351870701343,0.0561184128749425,0.6988087007500164,0.0163217135269762,0.2457700852685024,0.0978930703597923,0.9324251329472524,0.0058273229809483,0.2192378602612777,0.0964488995774158,0.9032237383012892,0.0110291540303235,0.019286496949745,0.0021939787136478,0.0061379936996882,0.0003779303702456,0.1072751554917763,0.0046228598590918,0.0616291772844262,0.0021014525432157,0.1386904718935138,0.0080195040136163,0.078315485208198,0.0024182835578107
True,1000,sum,['nt_window_three_prime_300'],,100,10,,0.1426082966202335,0.1059646420022718,0.417192777229062,0.3469114988433167,0.3419275864047586,0.4100021142441768,0.1136280401596413,0.1051533258954275,0.02109157806345,0.0208889618386806,0.1452293980688829,0.1445301416268616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,200,2,,0.1425752810395931,0.1486574448660967,0.4309245390289545,0.450764946470362,0.4104520908644619,0.4257570640950586,0.1149796821428615,0.1026685972847079,0.0210923902368051,0.0198914528231468,0.1452321942160386,0.1410370618778866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['one_hot_gene'],5.0,200,2,3722.0,0.1425513924435421,0.0469183088513039,0.4405198888511224,0.2823607638935121,0.2970266162119407,0.192729163985617,0.1151289799331517,0.1079539016296275,0.0210929778890841,0.0222685679010929,0.1452342173493702,0.1492265656680905,0.0829641903864842,0.1655515491326956,0.053496394634883,0.1676532310403977,0.0771600177569653,0.1714562402828733,0.0247969992136315,0.1767292380613244,0.042783757931707,0.1886608830370999,0.3049234242379116,0.5162197408690478,0.3875302294755931,0.5061073048412617,0.3981520058100814,0.5277215027116373,0.2747715835283694,0.4924646123531429,0.2284011613062037,0.5252326926205778,0.3471804412587123,0.4529476941685272,0.2315032297348606,0.4138554134946805,0.2162162312208868,0.4183171445964185,0.2297601537181891,0.4453923884081922,0.2541476220913653,0.4600701211645531,0.0183257991012176,0.0170901319668647,0.0160678113659136,0.0176422417166401,0.0190944917748484,0.0168081096408827,0.0240101257290508,0.0158816186431287,0.0184526425327583,0.0167591639288849,0.1090289502346614,0.1024491228423197,0.1003836890892753,0.1056710869639173,0.1081222854366749,0.1026488218182204,0.1142283074943086,0.1001122288719196,0.1001989196693716,0.1035041892160651,0.1353728152223244,0.1307292314934375,0.126758870955502,0.132824100661891,0.1381828201146887,0.1296460938126664,0.1549520110519733,0.1260222942305398,0.1358405040212909,0.1294571895604295,0.0562402719847342,0.0241303212465483,0.1740102283108782,0.0092265678953971,0.3187556808716318,0.073012989080698,0.5135491706791335,0.0145295525764386,0.2557615356048028,0.0528875916219887,0.4381165523664744,0.0208295412073331,0.0191901741007577,0.0029275132283281,0.0168362531792802,0.0006387749740781,0.1063924303848583,0.0060375730313016,0.1028770899424884,0.0020049558454991,0.1382214042731559,0.0103088251946192,0.1297357819517928,0.0024698331515336
False,1000,sum,['prot_T5_no_dubious'],5.0,500,10,13826.0,0.1425471883710108,0.1462654501038001,0.4170397166593498,0.4955269636662222,0.3338178757913662,0.3527593128340712,0.114245452106097,0.1045394318615929,0.0210930813080041,0.0199473413144251,0.1452345733907877,0.1412350569597546,0.1177736002561328,0.4437731270797398,0.0812275243298563,0.4348127257109282,0.0130433302532994,0.4730465284037978,0.1087121865358304,0.4625656691832684,0.0588654894305907,0.4608504155923334,0.3704735015756287,0.8238862730721705,0.3101348353097602,0.8032458676127144,0.1666739148070635,0.8221465980281901,0.386434112166524,0.8354838895580853,0.2455435417154136,0.8183450896953328,0.2763343228598667,0.719060932020849,0.3247927224000753,0.7150766310523693,0.1462261798288399,0.743967034620621,0.3293018560346201,0.7524330093509222,0.2508440533010512,0.7270158517675648,0.017630177135951,0.011391944765244,0.0155970486996365,0.0119795869702724,0.0204211308300761,0.010689950436965,0.0219440797913761,0.0103675819455279,0.0181426285258757,0.0111367689272788,0.1063282911933315,0.0843451542196165,0.0984868866409974,0.0874520623424106,0.1119466981103503,0.082040357567949,0.1086003115675294,0.0815200966171556,0.1018628724754508,0.0846350695890084,0.1327786772639006,0.1067330537614473,0.1248881447521603,0.1094512995367,0.1429025221263647,0.1033922165202246,0.1481353428165479,0.1018213236288348,0.1346945749682435,0.1055308908674557,0.0759244261611419,0.0421294226104397,0.4550096931940136,0.0154168102182536,0.295851981114878,0.0910980318057417,0.8206215435932986,0.011629380199611,0.2654998268848906,0.0744055227564147,0.7315106917624653,0.0161104182619433,0.0187470129965831,0.0024778410265214,0.0111131666090576,0.0006252933293525,0.1054450119975319,0.005344512415943,0.083998548067228,0.002367978459746,0.1366798523854434,0.0090575209409462,0.1053857568629325,0.0029599112073922
False,1000,sum,['prot_T5_all'],5.0,200,2,9502.0,0.142533986798523,0.1381689738414038,0.4271921406024245,0.489865845077405,0.3225713903180766,0.3483936156812475,0.1143983700419563,0.1049460990177725,0.0210934060627172,0.0201365139038087,0.1452356914216242,0.1419031849671063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,100,10,,0.1425320481343724,0.131313468030814,0.4401624309228166,0.4034170445956092,0.3828331707565874,0.3144345324195349,0.1161200509176475,0.1047247177703065,0.0210934537532723,0.0202966914605253,0.1452358556048483,0.1424664573172412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['fudt_upstream'],5.0,100,2,,0.14252492208765,0.052240485628622,0.458143326510915,0.2379574334775519,0.3293932380824869,0.2078511160180826,0.1159032888497185,0.1091965277182615,0.0210936290518787,0.0221442162783013,0.1452364590999063,0.1488093285997263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['one_hot_gene'],5.0,100,10,1100.0,0.1425217137670609,0.0439220286754834,0.432969305447967,0.2791368976368792,0.3028946531064876,0.0304512303445364,0.1148279259040946,0.1081510794813297,0.0210937079756004,0.0223385754032468,0.1452367308073285,0.1494609494257509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['fudt_upstream'],5.0,200,5,,0.1425126298581662,0.061672845115819,0.4773944881190544,0.262878268338812,0.333970889199166,0.21275497458094,0.1146527641293635,0.1093391451615301,0.0210939314370274,0.0219238310378136,0.1452375001059556,0.1480669815921621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['calm'],5.0,200,2,10820.0,0.1424686024610578,0.1636343964317281,0.4033330476907729,0.4776986618307013,0.2895970009372071,0.373571881650677,0.1141042214372474,0.1036479129704973,0.0210950144977561,0.019541519269719,0.1452412286430962,0.1397909842218697,0.1050636690414514,0.5112581301602955,0.1498953115423041,0.4940356233265344,0.0542864664836371,0.4971101943380936,0.0948492846141016,0.5062607449685617,0.0979582928835768,0.4969771637765421,0.3302393153563056,0.8028301913643218,0.4126766441137405,0.8064083548545569,0.2393961547555356,0.8153318723991798,0.33769920537993,0.8056887552287979,0.3167691942461765,0.8178226043035419,0.2638524920913372,0.6730017692301815,0.4147479574137526,0.6893615637963332,0.2701287597108921,0.7481037031794794,0.3033751981456743,0.7147262372255988,0.2860814738786861,0.7120373262140963,0.0178841690123737,0.0100098011382383,0.0144313467988829,0.0107243112680547,0.0195677686647254,0.0102017870410771,0.0222853933618244,0.0095246654200211,0.0173890208288702,0.010390528443641,0.1061742273570477,0.0794768678599222,0.094046969516332,0.0836266213825553,0.1085260851402245,0.0808831874531083,0.1090508376960993,0.0785865600229356,0.0995404656757528,0.0821182626806901,0.1337317053371181,0.1000489936892839,0.1201305406584142,0.1035582506034878,0.1398848407252388,0.101003896167807,0.1492829305775593,0.0975943923595059,0.1318674365750327,0.1019339415682578,0.1004106049130142,0.0340395558856876,0.5011283713140054,0.0072910667576252,0.3273561027703376,0.061733140508979,0.8096163556300796,0.0065532241789503,0.3076371762480684,0.0618051617620583,0.7074461199291379,0.0284630586214525,0.0183115397333353,0.0028921967368905,0.0101702186622064,0.0004469408094725,0.1034677170770913,0.0064857017618931,0.0809382998798423,0.0020179746031804,0.1349794907746726,0.0107282805906529,0.1008278948776685,0.002223251207221
False,1000,sum,['prot_T5_all'],5.0,500,5,18092.0,0.1424103312823019,0.1411972254615434,0.4203823363705937,0.4927475985142001,0.3342259115454992,0.3477950483986591,0.1140694781134171,0.1044938195235835,0.0210964479512299,0.0200657593950914,0.1452461632926319,0.1416536600130455,0.11828969092895,0.4613893023072003,0.0815254595124346,0.4509842196799641,0.0136208153144717,0.4856495023669979,0.0994027200565111,0.4631188705181047,0.0652691076904347,0.4663225403968751,0.3638908820845645,0.8271532446428438,0.3093306274606498,0.8041462675765997,0.1687173920076428,0.826181483934487,0.3758902393654378,0.8336513781955425,0.2619657743200509,0.8147134373319469,0.2668353211363103,0.7327848462946469,0.3127833906422441,0.7217741913748152,0.1594197844069862,0.7452630372531265,0.3089755902556245,0.7614545902288701,0.2667197180528029,0.725027105668605,0.0176198637175557,0.0110311522452557,0.0155919909626287,0.0116368194890247,0.020409182080604,0.0104342823860138,0.0221732848496651,0.0103569102041775,0.0180191834008642,0.0110237357519748,0.1062319186206955,0.0835823961860148,0.0982423616157504,0.0870100537328525,0.1121575462865764,0.0817843929033349,0.1089061912180184,0.0818793048208759,0.1011474080349137,0.0846139534908371,0.1327398347051696,0.1050292923200749,0.1248678940425788,0.1078740909070605,0.1428607086661831,0.1021483352092133,0.1489069670957849,0.1017689058808118,0.1342355519259495,0.1049939795987126,0.0756215587005604,0.0399131388468704,0.4654928870538284,0.0126486585929379,0.2959589830476691,0.084451924560071,0.821169162336284,0.0117067678389845,0.2629467608987936,0.0619466176721701,0.7372607541640127,0.0162704315551209,0.0187627010022635,0.0025619953044375,0.0108965800152893,0.0005213433005193,0.1053370851551909,0.0056556704186308,0.083774020226783,0.0021657956891788,0.1367221912871332,0.0093369837145186,0.1043629207831746,0.0024901759210347
False,1000,mean,['nt_window_five_prime_1003'],10.0,100,10,,0.1423913091604947,0.1058011055528885,0.3946127270534161,0.3684125722950925,0.3563363489725786,0.3181467478601749,0.114174767460116,0.1070083297330213,0.0210969158897059,0.0208927828359374,0.1452477741299533,0.1445433597089035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['prot_T5_no_dubious'],5.0,500,10,13950.0,0.1423889623985031,0.1447529903802505,0.4198362714710393,0.4854705767291154,0.3346594495342654,0.3436764661790142,0.114293940120239,0.1046240454529485,0.0210969736193451,0.019982679640997,0.1452479728579548,0.1413601062570237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,mean,['prot_T5_all'],,200,2,201412.0,0.1423677016828353,0.1503381138631251,0.407046001586395,0.4577030009751391,0.4107326154454283,0.3629569224099122,0.113507854135669,0.1040505420365958,0.0210974966265569,0.0198521843196941,0.145249773240983,0.1408977796833368,0.1215637222789399,0.8704207096567529,0.0278313985667603,0.8711972723593695,0.0491006166471876,0.8761766594479237,0.0604122230960501,0.8733060835901901,0.0518967090147016,0.8697777145565854,0.3607100515318992,0.9866260425192857,0.2658249222044702,0.9870535894303408,0.2535629599641451,0.9873224095039764,0.2528298409150356,0.9861917743955496,0.2408297012021244,0.9862684387745386,0.2857140714232142,0.9777604748785504,0.2621134908860888,0.9808055981800874,0.2240280207534515,0.9813161847048582,0.2212953653699118,0.9802742273946792,0.2761947155871195,0.9786142762980806,0.017554436348044,0.0026538813390294,0.0165034994216082,0.0027300746990811,0.0196750691382127,0.0025119207762909,0.0231332559874733,0.0024440373177918,0.0182769685091023,0.0026898945007233,0.104010126248002,0.0400719769818708,0.1048943530738353,0.0405834493540227,0.1123776665918529,0.0389613000832498,0.1125734890133142,0.0383405795410275,0.1040817465908825,0.0405908153351396,0.1324931558535915,0.0515158358083168,0.1284659465446321,0.0522501167374884,0.140267847841951,0.0501190659957958,0.1520962063546404,0.0494372058048573,0.1351923389438261,0.051864192857147,0.0621609339207279,0.0353064882567822,0.8721756879221643,0.0026015903551404,0.2747514951635349,0.0488588737389987,0.986692450924738,0.000490444237018,0.2538691328039572,0.0297154988840697,0.9797541522912512,0.001507483726051,0.0190286458808881,0.0025680909453078,0.0026059617265833,0.000122278620646,0.1075874763035774,0.0044762353800017,0.0397096242590621,0.0010131189487113,0.1377030991077282,0.0091174542098752,0.0510372834407211,0.0012028225008505
False,1000,mean,['fudt_upstream'],5.0,500,5,16370.0,0.1423546691694645,0.0670257034203016,0.4757774266705987,0.2797572931321615,0.3227499059605097,0.2613432618868315,0.1149185149286449,0.1088243131612968,0.0210978172224666,0.0217987625471215,0.145250876838891,0.1476440399986451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['nt_window_five_prime_1003'],10.0,500,10,46554.0,0.142308704523302,0.1606821110193456,0.4051597878403294,0.4792090324301817,0.3133650836154518,0.3480421633318379,0.1120552944174042,0.1049397438616041,0.0210989479389395,0.0196104988428024,0.1452547690746831,0.1400374908472814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['nt_window_5979'],10.0,200,10,,0.1422445430483618,0.144073318507596,0.3979859007307279,0.4256242465428481,0.4043570567871009,0.3641705313039675,0.1125342558818473,0.1039745674941543,0.021100526291928,0.0199985600417929,0.1452602020235689,0.1414162651246062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['fudt_upstream'],5.0,100,10,,0.1422443662562466,0.0697731124258178,0.4585480727850349,0.2785108266949332,0.3334480933891831,0.2703711941122932,0.1147119466888228,0.1089518603932716,0.0211005306409609,0.0217345698713418,0.14526021699337,0.1474264897206126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['calm'],5.0,500,2,27272.0,0.1422359518183377,0.1536316008603381,0.403879852750717,0.4475837525079378,0.3123322431128027,0.3582123156928811,0.11423690555416,0.1038381926276877,0.021100737633603,0.0197752326381017,0.1452609294807212,0.1406244382676842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['nt_window_5979'],10.0,200,2,,0.1422294354592614,0.1526185249439127,0.3913223961773436,0.42108187153866,0.3968721509222245,0.3651205509359656,0.1127493756693492,0.1062053551119548,0.0211008979340766,0.0197989029593799,0.1452614812470143,0.1407085745766048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
