idx,gene_1,gene_2,gene_3,gene_interaction,p_value,num_uncharacterized,uncharacterized_genes
116410,YLR031W,YMR124W,YBR229C,0.06318400055170059,0.29499998688697815,1,YLR031W
116832,YLR031W,YMR124W,YNL001W,-0.02609900012612343,0.44440001249313354,1,YLR031W
116982,YJL020C,YLR031W,YMR124W,0.01845799945294857,0.37779998779296875,1,YLR031W
117178,YLR031W,YMR124W,YJL104W,0.03917200118303299,0.26750001311302185,1,YLR031W
117626,YLR031W,YMR124W,YDR166C,-0.0014019999653100967,0.4636000096797943,1,YLR031W
118013,YLR031W,YMR124W,YBL087C,0.06482899934053421,0.41359999775886536,1,YLR031W
118420,YLR031W,YMR124W,YCR053W,0.0026519999373704195,0.43709999322891235,1,YLR031W
118431,YLR031W,YMR124W,YGR081C,0.07168299704790115,0.4772999882698059,1,YLR031W
118630,YLR031W,YMR124W,YIL065C,0.03438200056552887,0.31189998984336853,1,YLR031W
118900,YLR031W,YMR124W,YPL051W,-0.007852000184357166,0.35830000042915344,1,YLR031W
118910,YJL187C,YMR124W,YLR031W,-0.02999100089073181,0.42160001397132874,1,YLR031W
118966,YLR031W,YMR124W,YFR036W,-0.016509000211954117,0.4763000011444092,1,YLR031W
119349,YLR031W,YMR124W,YIL173W,0.008299999870359898,0.46540001034736633,1,YLR031W
119502,YDR092W,YLR031W,YMR124W,-0.00355600006878376,0.4163999855518341,1,YLR031W
119874,YLR031W,YMR124W,YCL025C,0.006142000202089548,0.36629998683929443,1,YLR031W
120170,YLR031W,YBL034C,YMR124W,0.02098199911415577,0.4650000035762787,1,YLR031W
120462,YLR031W,YMR124W,YDR538W,0.06240599974989891,0.26330000162124634,1,YLR031W
121445,YDR437W,YMR124W,YLR031W,0.021632999181747437,0.047240000218153,1,YLR031W
121588,YOR371C,YLR031W,YAL056W,-0.01763400062918663,0.3402999937534332,1,YLR031W
121659,YLR031W,YDR159W,YMR124W,-0.0063669998198747635,0.1754000037908554,1,YLR031W
121832,YFL013C,YMR124W,YLR031W,0.06165900081396103,0.4345000088214874,1,YLR031W
122311,YLR031W,YMR124W,YNL030W,-0.00938200019299984,0.2046000063419342,1,YLR031W
122547,YJR050W,YLR031W,YMR124W,-0.00994499959051609,0.29109999537467957,1,YLR031W
122617,YML081C-A,YLR031W,YMR124W,0.011394999921321869,0.11159999668598175,1,YLR031W
123208,YLR031W,YMR124W,YGL175C,0.026757000014185905,0.4553999900817871,1,YLR031W
123443,YIR006C,YLR031W,YMR124W,0.02097800001502037,0.2190999984741211,1,YLR031W
124042,YLR031W,YMR124W,YOL052C,0.008659999817609787,0.19210000336170197,1,YLR031W
125085,YLR031W,YMR124W,YOR244W,0.02136100083589554,0.34049999713897705,1,YLR031W
125134,YBR098W,YLR031W,YMR124W,-0.0384799987077713,0.4636000096797943,1,YLR031W
125808,YLR031W,YMR124W,YJL074C,0.012659999541938305,0.4546999931335449,1,YLR031W
126432,YLR031W,YMR124W,YGR203W,-0.00545400008559227,0.40459999442100525,1,YLR031W
126476,YLR031W,YMR124W,YNL072W,-0.02637000009417534,0.3321000039577484,1,YLR031W
127316,YLR031W,YMR124W,YER083C,0.016464000567793846,0.01648000068962574,1,YLR031W
127714,YLR031W,YMR124W,YKR026C,0.048013001680374146,0.38530001044273376,1,YLR031W
127738,YPR153W,YLR031W,YMR124W,-0.03776400163769722,0.46320000290870667,1,YLR031W
127988,YLR031W,YMR124W,YFR009W,-0.01100200042128563,0.41339999437332153,1,YLR031W
128071,YLR031W,YMR124W,YKL148C,0.1340389996767044,0.3142000138759613,1,YLR031W
128220,YLR031W,YBR215W,YMR124W,0.009526999667286873,0.31060001254081726,1,YLR031W
128347,YLR031W,YMR124W,YNL037C,-0.011214000172913074,0.3188999891281128,1,YLR031W
128553,YLR031W,YMR124W,YHR041C,0.013520999811589718,0.4327999949455261,1,YLR031W
130159,YLR031W,YMR124W,YKL087C,0.03536299988627434,0.46540001034736633,1,YLR031W
130650,YIL118W,YLR031W,YMR124W,0.00866399984806776,0.22290000319480896,1,YLR031W
130824,YLR031W,YMR124W,YDR180W,0.032051000744104385,0.2290000021457672,1,YLR031W
130965,YLR166C,YLR031W,YMR124W,0.01259899977594614,0.4708000123500824,1,YLR031W
131093,YLR031W,YMR124W,YHL002W,0.021291999146342278,0.39329999685287476,1,YLR031W
131507,YLR031W,YDR339C,YMR124W,-0.011086000129580498,0.3614000082015991,1,YLR031W
131568,YLR031W,YMR124W,YHR034C,0.004761999938637018,0.3887999951839447,1,YLR031W
131748,YFL007W,YMR124W,YLR031W,0.0016749999485909939,0.47780001163482666,1,YLR031W
132363,YLR031W,YMR124W,YNL006W,0.0763150006532669,0.24570000171661377,1,YLR031W
132774,YPL152W,YLR031W,YMR124W,-0.048829998821020126,0.4643999934196472,1,YLR031W
132926,YLR031W,YMR124W,YHL032C,-0.0007989999721758068,0.3127000033855438,1,YLR031W
133146,YLR031W,YMR124W,YER042W,0.03715299814939499,0.4749000072479248,1,YLR031W
133672,YLR031W,YMR124W,YHL023C,-0.051086001098155975,0.44130000472068787,1,YLR031W
133850,YDR101C,YMR124W,YLR031W,-0.048179998993873596,0.4047999978065491,1,YLR031W
133900,YLR031W,YMR124W,YPR055W,-0.045579999685287476,0.29339998960494995,1,YLR031W
134333,YLR031W,YMR124W,YOR232W,0.056403998285532,0.3555000126361847,1,YLR031W
134750,YLR031W,YMR124W,YNL003C,0.10132600367069244,0.4246000051498413,1,YLR031W
135119,YLR031W,YMR124W,YGL148W,-0.07726100087165833,0.23420000076293945,1,YLR031W
135362,YLR031W,YMR124W,YOL141W,-0.013837000355124474,0.23589999973773956,1,YLR031W
135410,YLR031W,YMR124W,YGL151W,0.03880300000309944,0.40790000557899475,1,YLR031W
135525,YLR031W,YMR124W,YJL170C,-0.0005050000036135316,0.41370001435279846,1,YLR031W
135529,YLR031W,YMR124W,YAL058W,-0.018804000690579414,0.27970001101493835,1,YLR031W
135959,YLR031W,YMR124W,YPR167C,0.0483659990131855,0.373199999332428,1,YLR031W
136077,YLR031W,YMR124W,YGL091C,-0.037728000432252884,0.49140000343322754,1,YLR031W
136984,YLR031W,YMR124W,YOR010C,-0.06573399901390076,0.4851999878883362,1,YLR031W
137457,YBL050W,YMR124W,YLR031W,-0.0066559999249875546,0.1454000025987625,1,YLR031W
137647,YLR031W,YMR124W,YGL145W,-0.010111000388860703,0.424699991941452,1,YLR031W
138881,YLR031W,YMR124W,YER111C,-0.03227899968624115,0.4629000127315521,1,YLR031W
139027,YLR031W,YMR124W,YIL135C,0.01683799922466278,0.34470000863075256,1,YLR031W
140459,YLR031W,YMR124W,YCR033W,-0.00022699999681208283,0.23810000717639923,1,YLR031W
140817,YLR031W,YGR099W,YMR124W,0.006333999801427126,0.4339999854564667,1,YLR031W
141064,YOR224C,YLR031W,YMR124W,0.04079199954867363,0.4271000027656555,1,YLR031W
141100,YLR031W,YMR124W,YBR135W,0.0758339986205101,0.26159998774528503,1,YLR031W
141289,YJR017C,YLR031W,YMR124W,-0.06480500102043152,0.2976999878883362,1,YLR031W
141294,YGL232W,YMR124W,YLR031W,0.06279999762773514,0.19779999554157257,1,YLR031W
141351,YLR031W,YMR124W,YER170W,0.024821000173687935,0.4706999957561493,1,YLR031W
141470,YLR031W,YMR124W,YKR007W,0.02806200087070465,0.09198000282049179,1,YLR031W
141481,YLR031W,YMR124W,YER161C,0.007395000196993351,0.000112599998828955,1,YLR031W
141778,YLR031W,YMR124W,YBL008W,0.007116999942809343,0.46070000529289246,1,YLR031W
142662,YLR031W,YMR124W,YDR393W,0.05998900160193443,0.44369998574256897,1,YLR031W
144236,YJR032W,YLR031W,YMR124W,0.04913099855184555,0.4611999988555908,1,YLR031W
144722,YLR031W,YMR124W,YKR027W,0.02806299924850464,0.48820000886917114,1,YLR031W
145744,YOL093W,YLR031W,YMR124W,0.006959000136703253,0.3280999958515167,1,YLR031W
145863,YLR031W,YCR077C,YMR124W,0.004379000049084425,0.4219000041484833,1,YLR031W
146691,YLR031W,YMR124W,YER151C,-0.003447999944910407,0.3528999984264374,1,YLR031W
146801,YLR031W,YMR124W,YLR333C,0.03830400109291077,0.43720000982284546,1,YLR031W
147061,YLR031W,YMR124W,YDL070W,-0.034255001693964005,0.2906999886035919,1,YLR031W
147544,YLR031W,YMR124W,YGL226C-A,-0.014390000142157078,0.3515999913215637,1,YLR031W
147574,YLR031W,YMR124W,YPR162C,-0.027899999171495438,0.2451000064611435,1,YLR031W
147775,YLR031W,YMR124W,YDR004W,0.014028999954462051,0.4781999886035919,1,YLR031W
147924,YLR031W,YMR124W,YOR070C,0.0012509999796748161,0.14810000360012054,1,YLR031W
148571,YLR031W,YMR124W,YBL105C,0.04230999946594238,0.49950000643730164,1,YLR031W
148631,YLR031W,YMR124W,YML095C,0.008814999833703041,0.38420000672340393,1,YLR031W
148702,YLR031W,YGL078C,YMR124W,0.09375999867916107,0.21490000188350677,1,YLR031W
148871,YLR031W,YMR124W,YDR469W,-0.004852000158280134,0.09003999829292297,1,YLR031W
149000,YLR031W,YMR124W,YIL057C,0.0063310000114142895,0.31610000133514404,1,YLR031W
149035,YKR030W,YMR124W,YLR031W,0.014937000349164009,0.4699999988079071,1,YLR031W
149306,YLR031W,YMR124W,YOR346W,0.00367900007404387,0.48559999465942383,1,YLR031W
149422,YLR031W,YMR124W,YPL089C,0.05035100132226944,0.40610000491142273,1,YLR031W
149552,YIR005W,YLR031W,YMR124W,-0.009073000401258469,0.35100001096725464,1,YLR031W
149626,YHR158C,YMR124W,YLR031W,-0.04051800072193146,0.28220000863075256,1,YLR031W
149821,YLR031W,YMR124W,YHR036W,-0.017503000795841217,0.3255000114440918,1,YLR031W
149891,YER088C,YLR031W,YMR124W,-0.03927500173449516,0.36910000443458557,1,YLR031W
150136,YLR031W,YMR124W,YPR152C,0.05983399972319603,0.3336000144481659,1,YLR031W
150247,YLR031W,YMR124W,YDR532C,0.03309600055217743,0.30790001153945923,1,YLR031W
150365,YLR031W,YMR124W,YGL241W,-0.058928001672029495,0.45170000195503235,1,YLR031W
150617,YLR031W,YMR124W,YLR378C,0.015282000415027142,0.33230000734329224,1,YLR031W
150649,YLR031W,YMR124W,YPR020W,-0.014121999964118004,0.4932999908924103,1,YLR031W
150768,YLR031W,YMR124W,YPL156C,0.007911999709904194,0.26339998841285706,1,YLR031W
150862,YJL139C,YLR031W,YMR124W,0.015103000216186047,0.39239999651908875,1,YLR031W
150945,YLR031W,YMR124W,YOR007C,0.02789199911057949,0.4410000145435333,1,YLR031W
151037,YLR031W,YBR009C,YMR124W,0.011505000293254852,0.21060000360012054,1,YLR031W
151389,YLR031W,YMR124W,YPL115C,-0.06794100254774094,0.4090000092983246,1,YLR031W
151560,YLR031W,YHR017W,YMR124W,0.06090699881315231,0.36390000581741333,1,YLR031W
151629,YLR031W,YMR124W,YFL031W,0.017007999122142792,0.24950000643730164,1,YLR031W
151926,YLR031W,YMR124W,YPL128C,0.024046000093221664,0.06582000106573105,1,YLR031W
152585,YBL059W,YLR031W,YMR124W,0.034272000193595886,0.3271999955177307,2,"YBL059W,YLR031W"
152700,YLR031W,YMR124W,YLR383W,0.0025339999701827765,0.1264999955892563,1,YLR031W
152898,YLR031W,YMR124W,YPL069C,-0.047203999012708664,0.39419999718666077,1,YLR031W
153246,YLR031W,YMR124W,YBR036C,-0.013314999639987946,0.09610000252723694,1,YLR031W
153313,YLR031W,YMR124W,YNL099C,0.06378699839115143,0.37310001254081726,1,YLR031W
153371,YPL120W,YLR031W,YMR124W,0.01729699969291687,0.3012999892234802,1,YLR031W
154049,YLR031W,YMR124W,YKR042W,-0.11147599667310715,0.4124000072479248,1,YLR031W
154283,YKR028W,YMR124W,YLR031W,-0.01938300020992756,0.17399999499320984,1,YLR031W
154712,YLR031W,YMR124W,YPR179C,0.04582500085234642,0.4997999966144562,1,YLR031W
154909,YLR031W,YMR124W,YNR041C,-0.009796000085771084,0.3248000144958496,1,YLR031W
155318,YLR031W,YMR124W,YPL265W,-0.0046709999442100525,0.4918000102043152,1,YLR031W
155347,YLR031W,YMR124W,YGL019W,0.038683000952005386,0.46650001406669617,1,YLR031W
155354,YLR031W,YMR124W,YDL103C,-0.01282500009983778,0.2599000036716461,1,YLR031W
155838,YLR031W,YJR074W,YMR124W,-0.002337000099942088,0.2937999963760376,1,YLR031W
156193,YLR031W,YMR124W,YOR085W,0.09094099700450897,0.1737000048160553,1,YLR031W
156274,YLR031W,YMR124W,YOR023C,0.012051999568939209,0.367000013589859,1,YLR031W
156560,YIL112W,YMR124W,YLR031W,0.008605999872088432,0.4950000047683716,1,YLR031W
156951,YLR031W,YDR233C,YMR124W,0.031442999839782715,0.22040000557899475,1,YLR031W
158057,YLR031W,YDR113C,YMR124W,-0.04016999900341034,0.29429998993873596,1,YLR031W
158204,YLR031W,YMR124W,YJR096W,-0.07125499844551086,0.4025999903678894,1,YLR031W
158416,YLR031W,YMR124W,YOL117W,0.0015310000162571669,0.3919000029563904,1,YLR031W
159069,YKR068C,YLR031W,YMR124W,-0.046592000871896744,0.2535000145435333,1,YLR031W
159406,YLR031W,YMR124W,YGL016W,-0.03579099848866463,0.24660000205039978,1,YLR031W
159477,YLR031W,YMR124W,YFR038W,0.0342629998922348,0.2685000002384186,1,YLR031W
159838,YLR031W,YMR124W,YGR211W,0.016044000163674355,0.1632000058889389,1,YLR031W
160171,YLR031W,YMR124W,YLR337C,-0.0304189994931221,0.00043899999582208693,1,YLR031W
160540,YLR031W,YMR124W,YDR363W-A,-0.04629100114107132,0.3424000144004822,1,YLR031W
160629,YLR031W,YJL121C,YMR124W,0.002638000063598156,0.46650001406669617,1,YLR031W
160877,YLR031W,YMR124W,YKL116C,-0.0031769999768584967,0.4156000018119812,1,YLR031W
161271,YBR217W,YLR031W,YMR124W,0.016078000888228416,0.4081000089645386,1,YLR031W
162117,YLR031W,YBR068C,YMR124W,0.03663799911737442,0.26759999990463257,1,YLR031W
162371,YLR031W,YMR124W,YPL195W,-0.024723000824451447,0.27720001339912415,1,YLR031W
162681,YLR031W,YMR124W,YLR287C-A,0.10558199882507324,0.4629000127315521,1,YLR031W
162819,YLR031W,YMR124W,YGL174W,-0.029287999495863914,0.4593999981880188,1,YLR031W
163642,YLR031W,YMR124W,YKR048C,-0.00024199999461416155,0.4713999927043915,1,YLR031W
163750,YLR031W,YMR124W,YPL167C,0.00938900001347065,0.44839999079704285,1,YLR031W
163810,YLR031W,YMR124W,YOR308C,0.0010740000288933516,0.3174999952316284,1,YLR031W
164133,YDL108W,YLR031W,YMR124W,-0.025129999965429306,0.42829999327659607,1,YLR031W
164892,YLR031W,YMR124W,YDL117W,0.03593200072646141,0.35670000314712524,1,YLR031W
165010,YAL010C,YLR031W,YMR124W,0.0663359984755516,0.2151000052690506,1,YLR031W
165042,YLR031W,YMR124W,YLR190W,-0.10293299704790115,0.37139999866485596,1,YLR031W
165116,YLR031W,YMR124W,YBL067C,0.02336999960243702,0.45419999957084656,1,YLR031W
165222,YKR029C,YLR031W,YMR124W,0.04782500118017197,0.48539999127388,1,YLR031W
165223,YLR031W,YMR124W,YHR206W,-0.01977499946951866,0.41290000081062317,1,YLR031W
165267,YLR031W,YMR124W,YMR303C,-0.030716000124812126,0.12110000103712082,1,YLR031W
165347,YLR031W,YMR124W,YDR449C,0.008635000325739384,0.4244000017642975,1,YLR031W
165499,YLR031W,YMR124W,YGL257C,-0.01812399923801422,0.28859999775886536,1,YLR031W
165888,YLR031W,YMR124W,YOL004W,0.015072000212967396,0.24959999322891235,1,YLR031W
165965,YLR031W,YMR124W,YJL123C,0.11763100326061249,0.4779999852180481,1,YLR031W
166207,YLR031W,YMR124W,YNL038W,0.0043390002101659775,0.33469998836517334,1,YLR031W
166596,YPL106C,YLR031W,YMR124W,-0.01633800007402897,0.2328999936580658,1,YLR031W
166608,YLR031W,YMR124W,YER095W,-0.017949000000953674,0.28450000286102295,1,YLR031W
167131,YLR031W,YMR124W,YGR231C,0.0006569999968633056,0.42669999599456787,1,YLR031W
167843,YOR228C,YLR031W,YMR124W,0.020632000640034676,0.1873999983072281,1,YLR031W
167947,YLR031W,YMR124W,YOR370C,0.004395999945700169,0.4146000146865845,1,YLR031W
168260,YDR153C,YMR124W,YLR031W,0.01013800036162138,0.3598000109195709,1,YLR031W
168831,YLR031W,YDL106C,YMR124W,0.12910999357700348,0.44830000400543213,1,YLR031W
169655,YDL059C,YMR124W,YLR031W,0.014523999765515327,0.4715000092983246,1,YLR031W
169720,YLR031W,YCL014W,YMR124W,-0.009340000338852406,0.31470000743865967,1,YLR031W
169846,YGR281W,YLR031W,YMR124W,0.027264999225735664,0.2985000014305115,1,YLR031W
170363,YLR031W,YMR124W,YGR015C,0.043182000517845154,0.3237000107765198,2,"YGR015C,YLR031W"
170421,YLR031W,YMR124W,YDR348C,-0.019057000055909157,0.2784000039100647,1,YLR031W
170433,YGR004W,YLR031W,YMR124W,0.007590000052005053,0.3971000015735626,1,YLR031W
170552,YER136W,YLR031W,YMR124W,-0.012804999947547913,0.27160000801086426,1,YLR031W
170735,YDR311W,YMR124W,YLR031W,0.01771399937570095,0.0729999989271164,1,YLR031W
171038,YLR031W,YGR134W,YMR124W,0.03119499981403351,0.4560000002384186,1,YLR031W
171689,YLR031W,YMR124W,YNL049C,0.038430001586675644,0.4805999994277954,1,YLR031W
171965,YLR031W,YMR124W,YIL149C,0.07973500341176987,0.29100000858306885,1,YLR031W
172000,YLR031W,YJL059W,YMR124W,0.0016560000367462635,0.47279998660087585,1,YLR031W
172064,YLR031W,YMR124W,YGL092W,-0.007460999768227339,0.3163999915122986,1,YLR031W
172192,YLR031W,YMR124W,YGL163C,-0.016858000308275223,0.34850001335144043,1,YLR031W
172286,YPL241C,YLR031W,YMR124W,0.016548000276088715,0.30160000920295715,1,YLR031W
172393,YLR031W,YMR124W,YKL074C,-0.013399000279605389,0.3280999958515167,1,YLR031W
172727,YLR031W,YMR124W,YBR018C,-0.06498900055885315,0.3208000063896179,1,YLR031W
173938,YLR031W,YMR124W,YNL116W,-0.01643499918282032,0.25290000438690186,1,YLR031W
174607,YLR031W,YMR124W,YHR079C,0.022763000801205635,0.3944000005722046,1,YLR031W
174759,YLR031W,YMR124W,YOR163W,0.03272800147533417,0.33009999990463257,1,YLR031W
174809,YBR188C,YLR031W,YMR124W,-0.01855199970304966,0.32510000467300415,1,YLR031W
174864,YNL123W,YLR031W,YMR124W,0.03083599917590618,0.4652000069618225,1,YLR031W
174999,YLR031W,YMR124W,YPL076W,-0.11314299702644348,1.4720000081069884e-06,1,YLR031W
176189,YLR031W,YMR124W,YDR147W,-0.008081000298261642,0.4934000074863434,1,YLR031W
176228,YLR031W,YMR124W,YBR240C,0.006742999888956547,0.46889999508857727,1,YLR031W
176236,YLR031W,YMR124W,YOR367W,0.011707999743521214,0.20909999310970306,1,YLR031W
176472,YLR031W,YMR124W,YDR076W,-0.09569200128316879,0.3522999882698059,1,YLR031W
176548,YML041C,YLR031W,YMR124W,0.02141599915921688,0.19599999487400055,1,YLR031W
177065,YLR031W,YMR124W,YGR096W,-0.0005779999773949385,0.3018999993801117,1,YLR031W
177224,YLR031W,YMR124W,YKL213C,-0.05079200118780136,0.4417000114917755,1,YLR031W
177300,YLR031W,YJL065C,YBR278W,0.007840000092983246,0.4887000024318695,1,YLR031W
177804,YLR363C,YLR031W,YMR124W,0.01207599975168705,0.3467000126838684,1,YLR031W
177869,YLR031W,YMR124W,YPR031W,-0.056770000606775284,0.2280000001192093,1,YLR031W
177924,YLR031W,YMR124W,YBR228W,0.0391170009970665,0.4050000011920929,1,YLR031W
177957,YLR031W,YMR124W,YOR103C,0.04599900171160698,0.029759999364614487,1,YLR031W
178394,YLR031W,YMR124W,YBL041W,-0.014135000295937061,0.387800008058548,1,YLR031W
178848,YLR031W,YMR124W,YER129W,-0.06429599970579147,0.3472999930381775,1,YLR031W
179353,YLR031W,YMR124W,YGR113W,0.035583000630140305,0.2808000147342682,1,YLR031W
180303,YLR031W,YMR124W,YPL226W,0.01962300017476082,0.2671999931335449,1,YLR031W
180356,YKR057W,YMR124W,YLR031W,0.045455001294612885,0.34119999408721924,1,YLR031W
180399,YLR031W,YMR124W,YJL002C,0.0008839999791234732,0.44920000433921814,1,YLR031W
180951,YLR031W,YMR124W,YAL059W,0.03234599903225899,0.49959999322891235,1,YLR031W
181241,YLR031W,YDR191W,YMR124W,-0.033734001219272614,0.26899999380111694,1,YLR031W
181554,YLR031W,YMR124W,YJR014W,0.004466999787837267,0.3650999963283539,1,YLR031W
181924,YLR031W,YMR124W,YPL101W,0.03827900066971779,0.24009999632835388,1,YLR031W
182063,YLR031W,YMR124W,YKL051W,-0.04039200022816658,0.27300000190734863,1,YLR031W
182064,YLR031W,YMR124W,YNL138W,-0.12470799684524536,0.13590000569820404,1,YLR031W
182071,YLR031W,YDR116C,YMR124W,-0.035029999911785126,0.33899998664855957,1,YLR031W
182303,YLR031W,YMR124W,YDR007W,-0.05187400057911873,0.48660001158714294,1,YLR031W
182412,YLR031W,YMR124W,YDL095W,-0.03928099945187569,0.3521000146865845,1,YLR031W
182458,YLR031W,YMR124W,YAL055W,-0.03235200047492981,0.17820000648498535,1,YLR031W
182741,YLR031W,YMR124W,YNL091W,-7.79999973019585e-05,0.4350999891757965,1,YLR031W
183435,YLR031W,YMR124W,YOR368W,0.03371899947524071,0.3822999894618988,1,YLR031W
183656,YLR031W,YMR124W,YDR212W,0.02131900005042553,0.03401000052690506,1,YLR031W
183681,YLR031W,YMR124W,YJL168C,-0.052501000463962555,0.49149999022483826,1,YLR031W
183698,YLR031W,YKL006W,YMR124W,0.0014530000044032931,0.33489999175071716,1,YLR031W
184401,YLR031W,YMR124W,YKR054C,0.02870500087738037,0.3625999987125397,1,YLR031W
184580,YER155C,YMR124W,YLR031W,-0.011226000264286995,0.39739999175071716,1,YLR031W
185476,YLR031W,YMR124W,YOL126C,-0.04726000130176544,0.27630001306533813,1,YLR031W
185805,YLR031W,YMR124W,YLR375W,-0.038656000047922134,0.4169999957084656,1,YLR031W
185963,YLR031W,YMR124W,YKL208W,-0.046507999300956726,0.30799999833106995,1,YLR031W
186304,YLR031W,YKR027W,YJL099W,0.022086000069975853,0.4311000108718872,1,YLR031W
186374,YAL019W,YLR031W,YMR124W,-0.0014319999609142542,0.48089998960494995,1,YLR031W
187504,YLR031W,YMR124W,YOL102C,-0.09567199647426605,0.019370000809431076,1,YLR031W
187668,YLR031W,YMR124W,YFL010W-A,-0.029430000111460686,0.4812999963760376,1,YLR031W
187725,YLR031W,YMR124W,YOR174W,0.04288500174880028,0.43209999799728394,1,YLR031W
188119,YLR031W,YMR124W,YPR178W,-0.012639000080525875,0.20000000298023224,1,YLR031W
188202,YLR031W,YMR124W,YKL062W,-0.015437000431120396,0.4830000102519989,1,YLR031W
188368,YBL023C,YLR031W,YMR124W,0.10287600010633469,0.35580000281333923,1,YLR031W
188581,YJR059W,YLR031W,YMR124W,0.02681400068104267,0.27250000834465027,1,YLR031W
188827,YLR031W,YMR124W,YAL040C,0.013260999694466591,0.3817000091075897,1,YLR031W
188873,YLR031W,YMR124W,YGL121C,0.02821899950504303,0.3553999960422516,1,YLR031W
189124,YLR031W,YMR124W,YJL134W,-0.009220999665558338,0.3499999940395355,1,YLR031W
189391,YLR031W,YMR124W,YLR410W,0.028373999521136284,0.30079999566078186,1,YLR031W
190009,YBR023C,YMR124W,YLR031W,-0.061388999223709106,0.3522999882698059,1,YLR031W
190036,YDR508C,YLR031W,YMR124W,-0.0440329983830452,0.36090001463890076,1,YLR031W
190041,YLR031W,YMR124W,YGR092W,-0.042167000472545624,0.2847999930381775,1,YLR031W
190192,YLR031W,YMR124W,YNL064C,-0.03412700071930885,0.08777999877929688,1,YLR031W
190661,YLR031W,YMR124W,YPR119W,0.01575700007379055,0.04941999912261963,1,YLR031W
190677,YJR068W,YLR031W,YMR124W,-0.01743599958717823,0.43849998712539673,1,YLR031W
190925,YLR031W,YMR124W,YGL168W,-0.10360900312662125,0.1460999995470047,1,YLR031W
191214,YCR073C,YMR124W,YLR031W,-0.013566999696195126,0.32580000162124634,1,YLR031W
191248,YLR031W,YMR124W,YIR011C,0.008094999939203262,0.4754999876022339,1,YLR031W
191296,YLR031W,YMR124W,YOR106W,-0.07360699772834778,0.4429999887943268,1,YLR031W
191536,YLR031W,YMR124W,YPL015C,0.04723300039768219,0.3140999972820282,1,YLR031W
191677,YLR031W,YDR382W,YMR124W,0.014375999569892883,0.4171000123023987,1,YLR031W
192233,YLR031W,YMR124W,YHR179W,-0.029908999800682068,0.48350000381469727,1,YLR031W
192901,YLR210W,YLR031W,YMR124W,0.04584899917244911,0.2295999974012375,1,YLR031W
193198,YLR031W,YMR124W,YKR019C,0.018407000228762627,0.37299999594688416,1,YLR031W
193586,YLR031W,YMR124W,YOL018C,-0.04970800131559372,0.1941000074148178,1,YLR031W
194136,YLR031W,YMR124W,YFL049W,0.02546899951994419,0.4462999999523163,1,YLR031W
194668,YLR031W,YMR124W,YGR121C,0.02334900014102459,0.32670000195503235,1,YLR031W
194796,YLR031W,YMR124W,YPL149W,0.012241000309586525,0.3319999873638153,1,YLR031W
195025,YJL172W,YMR124W,YLR031W,0.00735899992287159,0.4690999984741211,1,YLR031W
195231,YLR031W,YMR124W,YOR138C,-0.009138000197708607,0.47110000252723694,1,YLR031W
195237,YDR107C,YLR031W,YMR124W,-0.0024759999942034483,0.4934000074863434,1,YLR031W
195424,YLR031W,YMR124W,YHR012W,-0.016905000433325768,0.12790000438690186,1,YLR031W
195891,YLR031W,YMR124W,YDL098C,0.025544999167323112,0.22280000150203705,1,YLR031W
196225,YLR031W,YMR124W,YNL136W,-0.016488000750541687,0.4074000120162964,1,YLR031W
196262,YLR031W,YMR124W,YOR039W,0.034818001091480255,0.41850000619888306,1,YLR031W
196555,YLR031W,YMR124W,YDR156W,0.06620900332927704,0.3849000036716461,1,YLR031W
196664,YLR031W,YMR124W,YLR401C,-0.028302999213337898,0.3391000032424927,1,YLR031W
197021,YLR031W,YMR124W,YHR066W,0.0890830010175705,0.4083999991416931,1,YLR031W
197224,YLR031W,YMR124W,YBL021C,-0.015568999573588371,0.43630000948905945,1,YLR031W
197322,YLR031W,YMR124W,YJL124C,0.004858000203967094,0.33070001006126404,1,YLR031W
197781,YLR031W,YMR124W,YBR072W,-0.0006900000153109431,0.44350001215934753,1,YLR031W
198367,YLR031W,YMR124W,YPL003W,-0.01636499911546707,0.48579999804496765,1,YLR031W
198632,YLR031W,YMR124W,YJL122W,-0.004798999987542629,0.37619999051094055,1,YLR031W
199301,YLR031W,YDR164C,YMR124W,-0.01626800000667572,0.38100001215934753,1,YLR031W
199392,YLR031W,YMR124W,YKR020W,0.026218999177217484,0.4837999939918518,1,YLR031W
199422,YLR031W,YJL177W,YMR124W,0.027379000559449196,0.4674000144004822,1,YLR031W
200000,YHR004C,YLR031W,YMR124W,-0.05906999856233597,0.4449000060558319,1,YLR031W
200227,YOR076C,YLR031W,YKR084C,0.04619399830698967,0.23999999463558197,1,YLR031W
200876,YLR031W,YMR124W,YOL092W,-0.022168999537825584,0.46239998936653137,1,YLR031W
201078,YLR031W,YMR124W,YDL017W,0.012089000083506107,0.3612000048160553,1,YLR031W
201284,YLR031W,YMR124W,YOL020W,0.02186400070786476,0.3833000063896179,1,YLR031W
201519,YLR031W,YMR124W,YDL080C,-0.004089999943971634,0.4271000027656555,1,YLR031W
201857,YLR031W,YMR124W,YDR510W,-0.12385399639606476,0.36340001225471497,1,YLR031W
202837,YLR031W,YMR124W,YHR118C,-0.006775999907404184,0.3084999918937683,1,YLR031W
203195,YLR031W,YMR124W,YML117W,0.019867999479174614,0.4986000061035156,1,YLR031W
