run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
7kqofh84,True,1000,sum,['one_hot_gene'],5.0,500,5,5506.0,-0.08859953793319852,-0.02231261884812996,0.06678625317227194,0.029967708593388615,0.17904124301796245,0.028000173007406932,0.031070764140314067,0.039846641978074054,0.0018554000271514856,0.004442612797270055,0.04307435463418443,0.06665292789720535,-0.007646164246401188,0.22675291140194476,-0.055220569771949,0.28687491945308796,-0.01439359978688759,0.25948832913842124,-0.0010340839530948998,0.2824512817308973,-0.02605872379951224,0.26334423475178004,-0.009572017648880084,0.5463476357235781,-0.0003639044586925496,0.5932321011211905,0.03149483025064922,0.571238225638691,0.03984437426468229,0.5945360362370382,-0.05746903503948975,0.5737008738733202,0.15845427646128163,0.2781099535856678,-0.03703117556456266,0.30011621221497586,0.10581712607156826,0.31984141588363807,0.07649813353780036,0.2401301855989701,0.07862733806622765,0.2761641393126049,0.004029790665931915,0.002539839528068115,0.004110954025951689,0.0023583824308365756,0.004590590124225983,0.002329956330752281,0.0027108989091345504,0.0025878329583165103,0.001995564960275737,0.0027948827916571208,0.036643683200624125,0.03559776941264478,0.041171666687574326,0.03451090621088405,0.04024094555288535,0.03429054911028218,0.03724748564723138,0.035305010318757525,0.03186159308216308,0.03677788295386142,0.06348063221118638,0.05039682061467881,0.0641167218902502,0.04856317978506531,0.06775389379383286,0.04826962119959386,0.05206629340691106,0.050870747569860916,0.04467174677887285,0.052866651035006186,-0.020870628311568985,0.02131408955086818,0.26378233529522627,0.023830682212932205,0.0007868494736538248,0.038635633711917965,0.5758109745187636,0.019669611577665728,0.07647313971446305,0.07153643669455616,0.2828723813191713,0.029827150988283035,0.003487559737103975,0.0010872627684057083,0.0025221788079261205,0.00018892363875431468,0.03743307483409565,0.0036592416710886657,0.03529642360128599,0.0009892454075392109,0.05841785761621067,0.009676882803627386,0.050193404040841015,0.001871162312242486
q85fdyyf,True,1000,sum,['one_hot_gene'],5.0,100,10,1100.0,-0.13713489095952047,-0.020639076626649988,0.05542221876533273,0.06080483752196469,0.2800775543350873,0.02322029012694507,0.0313427432817992,0.03978822111741475,0.0019381232804552828,0.0044353401685722936,0.044024121575055676,0.06659834959345684,-0.008805497629470027,0.22766947701567064,-0.04859948593605323,0.28711052829387274,-0.01547031972287427,0.2538925189472724,-0.0029631514881858223,0.2794765497293912,-0.021530608892750047,0.2588589434538596,-0.02057951389925856,0.5392059188262357,0.010184863972514554,0.5892692836586225,0.03051114970485321,0.5777529708530879,0.029244756539222257,0.5961798628160329,-0.04467777510126675,0.5743446321824784,0.14203152233130076,0.2648720812395136,-0.03142621417872349,0.28607494123896166,0.0716546749115951,0.2715692759603115,0.0599857867028632,0.23796719981468756,-0.004676049875730485,0.24487028760279164,0.004034427085948745,0.002536828938555221,0.004085159446096955,0.0023576032466992992,0.0045954627692286094,0.002347563066599382,0.0027161230140480153,0.002598561302357353,0.0019867583030791815,0.0028119000527110716,0.03665920984967471,0.035589460857212624,0.04090884531308678,0.034436910102028324,0.04037398267125763,0.034282026041000446,0.037284192175914305,0.035251395737931936,0.03182603468098821,0.03676760788033184,0.06351714009579418,0.050366942914526994,0.0639152520615929,0.04855515674672773,0.06778984267003878,0.04845165700571428,0.05211643708128958,0.050976085592730175,0.044573067014500825,0.053027351930028256,-0.01947381273386668,0.017712834951985775,0.2614016034880133,0.023389956836949444,0.0009366962432129415,0.032806822752888896,0.5753505336672916,0.022027308496187756,0.04751394397826102,0.06824082062262156,0.26107075717125316,0.01966028839497757,0.003483586123680301,0.0010875521886378546,0.0025304913213844656,0.00019184472532165329,0.03741045293818433,0.0036327432099245906,0.03526548012370103,0.001001905671264151,0.058382347784643254,0.009688110679672185,0.05027543883794548,0.0018945880279323958
rsia2moe,True,1000,sum,['one_hot_gene'],5.0,200,10,2200.0,-0.14063756401519867,-0.02016915619982318,0.05492310735473162,0.05842693949533726,0.2146743791892474,0.03794628988693304,0.03151509395886627,0.03969027952019972,0.0019440932073716095,0.004433298058885463,0.04409187235048665,0.0665830162945887,-0.009212937425370216,0.2295508772472472,-0.049929783177868226,0.2856330897878061,-0.015443399883857456,0.2528321317284782,0.002044174832736667,0.28271410308144285,-0.026723505684451258,0.25983954013139565,-0.01763660932525129,0.5424147750452573,0.004163486315745717,0.5925721912322346,0.021272597974412315,0.569943172153035,0.06184554343367779,0.595239674277969,-0.05873760174706963,0.5761513169833347,0.1761241686744952,0.2472478129156997,0.01576550153050978,0.282193103544733,0.10042185282010282,0.2904243799463404,0.04075712019176164,0.22626807242789412,0.06411858298401438,0.24718828564878523,0.004036056524083584,0.002530649213152131,0.004090342050529253,0.00236248929700155,0.004595340944773918,0.002350899483850718,0.002702562681109636,0.002586885095494413,0.001996857883775181,0.0028081796545157515,0.03671972785861905,0.03560036399214914,0.0411020455390571,0.034547470571767804,0.04033900996292325,0.0343852980461294,0.03718102138079654,0.035300891639246414,0.031861914225438895,0.03676867643031568,0.06352996556022665,0.05030555847172488,0.06395578199450971,0.04860544513736655,0.06778894411903698,0.048486075154117375,0.051986177789001144,0.0508614303327621,0.04468621581399773,0.052992260326539684,-0.019853090267762098,0.019773457620504756,0.262113948395274,0.023071600730737468,0.0021814833303029804,0.04481096625095315,0.5752642259383661,0.02125306546635754,0.07943744524017678,0.06239715408651698,0.25866433089669044,0.0268041877235571,0.0034842320168543147,0.0010873972907359277,0.0025278205488029125,0.00018757221024181593,0.03744074379336697,0.003657722526392906,0.03532054013592169,0.0009550000652639874,0.05838941705535443,0.009676517503097256,0.05025015388450212,0.001851547793998758
ng5k2xez,True,1000,sum,['one_hot_gene'],5.0,500,10,5500.0,-0.12211491575455512,-0.022246055936261167,0.060695023865631914,0.02722879477217199,0.2845029037397198,0.033520051617028666,0.031400482583731855,0.039859130205783966,0.0019125233592427336,0.00444232353815436,0.04373240628232951,0.06665075797134164,-0.011263677891031998,0.22657884862750377,-0.04828332333518337,0.28642671976338085,-0.01424209143263977,0.2556213197023016,0.004792082100334438,0.2808107158811015,-0.02886531291815708,0.2619918531849814,-0.02690280389314616,0.5468873391113805,0.00197309363547351,0.5943740092006071,0.02883144452161214,0.5702266148630593,0.08047654650568593,0.5970674867660253,-0.06655467921563647,0.5711707603337896,0.2042856089565684,0.2775391597472856,-0.050370825071532,0.2799189046869781,0.04471205017022083,0.30175038747570354,0.0743285536451278,0.2537987469549413,0.06950410418822663,0.26800020893336846,0.004044257870032193,0.002540411261892153,0.0040839277321272575,0.002359864676101181,0.004589904480354715,0.0023421235436015837,0.0026951210775383403,0.0025937496442059805,0.0020010234499051793,0.002800013747182224,0.036715320601281624,0.035567022185939184,0.04100992769586087,0.03449140946179266,0.04020715572778352,0.03433155001033515,0.03715583403072403,0.03529587463639229,0.03189577557546401,0.03680535839911011,0.0635944798707576,0.050402492615863284,0.06390561581056282,0.04857843838681088,0.06774883379331866,0.04839549094287177,0.051914555545996346,0.050928868475609984,0.044732800604312485,0.05291515611979449,-0.019572464695335558,0.020010936945625165,0.2622858914318539,0.02369306118924041,0.0035647203107977907,0.05568071896428165,0.5759452420549722,0.020528204842891334,0.06849189837772232,0.09106158787412846,0.2762014815596554,0.017589049161397502,0.0034828469219915373,0.001086090424281967,0.0025272325745966245,0.00018793957357893527,0.03739680272622281,0.0035964058291512915,0.03529824293871388,0.0009911004465767397,0.05837925712498958,0.009663672925309657,0.050244089308190076,0.0018587846120662805
p6n56ayx,True,1000,sum,['one_hot_gene'],10.0,100,2,2584.0,-0.16211958285044958,-0.01978726175794443,0.07198271017696689,0.09453697641426756,0.246863441825613,0.08209858315707917,0.03139894849924956,0.03955954061562112,0.0019807069821724576,0.004431638479317122,0.04450513433495575,0.06657055264392149,-0.03871420175216489,0.33893465471059847,-0.0809090054936652,0.3868380416868703,-0.02378886062082408,0.3694482379631095,0.01905096283077756,0.40174790352684664,-0.07954126618784452,0.37529722690812906,-0.03603063555375932,0.679544319159983,0.02321803958931556,0.6906395655765872,0.024850270317627127,0.6854544905896724,0.14540173446702845,0.6967304926221476,-0.06545567597967004,0.693291430573256,0.12687665983509305,0.35001687735770703,-0.004122001434265904,0.3725970507018353,0.10500447841400778,0.3916440592620747,0.1074265664816766,0.29046332469917335,0.07124946116119904,0.3203575264555785,0.004154038335393529,0.0021713627110399466,0.004211031660216734,0.002027793481381989,0.004633107931522734,0.0019839769278929883,0.0026565066239075596,0.002157590771494572,0.002099582289012441,0.002370131495307905,0.03686174713201599,0.03407238009349867,0.04160702575375988,0.03315153618505275,0.04050545525068563,0.032665593621414135,0.03681167243337128,0.033715007377936146,0.03236099282340393,0.035094356727662694,0.06445182957367097,0.046597883117583214,0.06489246227580468,0.045031027984957096,0.06806693713928029,0.044541855909840444,0.0515413098776851,0.046449873751115534,0.04582119912237611,0.04868399629557854,-0.04078047424474422,0.04178960184762544,0.3744532129591108,0.02337581137690243,0.018396746568108354,0.08091465948478953,0.6891320597043292,0.00675940837140227,0.08128703289154211,0.05176790152686768,0.34501576769527376,0.0404472920677643,0.0035508533680105995,0.0011041949857298733,0.00214217107742348,0.00015096646480459815,0.03762937867864734,0.0036437372269777757,0.033739774801112885,0.0009281731758880695,0.05895474759776344,0.009694786207970655,0.046260927411814964,0.0016192870430635805
y7t3gia8,True,1000,sum,['one_hot_gene'],10.0,200,2,5300.0,-0.1757430522698935,-0.013614418919683846,0.07369880777005061,0.145077323264265,0.2097132068337624,0.13088396529988572,0.031448128176886636,0.03953776540294651,0.0020039267105022383,0.004404813465047327,0.044765239980393695,0.06636876874741106,-0.02877690411742928,0.34698485385032474,-0.08166377703007499,0.38902202013357745,-0.019414716743492155,0.36192677091295344,0.00750070454526619,0.39532360352891216,-0.07568289820627183,0.37097338014487824,-0.02525030599898912,0.6706597894199274,0.010613427595362776,0.6925309696034867,0.03660094806846986,0.6812039856910573,0.09247334557958158,0.7052790399922312,-0.061900585894277486,0.7014053805517313,0.12177593450035988,0.34037831276478026,-0.014026935468921984,0.3782912297804416,0.11405288981053986,0.34850089853469485,0.07540321111196298,0.3056694506931677,0.13591912775299034,0.30117825414748745,0.004114296975108597,0.0021449206923302906,0.0042139721175724395,0.0020205708264248953,0.0046133129508668606,0.0020076425775506983,0.0026877858611366913,0.0021807599512944763,0.0020920782117415378,0.0023865362334263944,0.036571918346935385,0.034006005895677115,0.04159378696062514,0.03304045609030012,0.0403822771378117,0.03284299852459013,0.03700967126156332,0.0338232040832805,0.03213869525521273,0.03514305674068009,0.06414278583838245,0.04631328850697487,0.06491511470815128,0.044950760020547986,0.06792137329932943,0.04480672469117441,0.05184386039963355,0.0466986075948146,0.04573924148629421,0.04885218760123639,-0.039607518310400415,0.03812610008794605,0.3728461257141292,0.01973855007870329,0.01050736587002952,0.05899328497163397,0.6902158330516868,0.01432758065080648,0.0866248455413862,0.0605692352312712,0.3348036291841144,0.03197393427859922,0.0035442892232852253,0.0010907234500083709,0.0021480860562053507,0.00015323233543224977,0.03753926979242966,0.0037048700715450094,0.03377114426690559,0.0009131502854483509,0.05891247514635818,0.009592281755072294,0.04632431368294965,0.0016370774298405397
lfwucd0q,True,1000,sum,['one_hot_gene'],10.0,500,2,13100.0,-0.14651400016167737,-0.021115881643136714,0.0715784565468551,0.08738474774886207,0.2229540696903571,0.07991541930306682,0.0313322623845802,0.03968749101736731,0.0019541089564196305,0.004437412196275945,0.04420530461855942,0.06661390392610199,-0.028578722137073465,0.3492668719742468,-0.08059319092962469,0.3885627329248068,-0.018804457466311097,0.3638745797675728,0.00759782343292037,0.40003458153632854,-0.07598842790928728,0.37439708618098033,-0.02028055476341608,0.6729533553445719,0.015585791010625145,0.6966273863192216,0.04263774167399463,0.6866623402175549,0.0933446176410936,0.7034820789172805,-0.06790363303352404,0.6961349475485229,0.18030874235713193,0.33950634535609747,0.004888907623623431,0.38392675811986304,0.06569164460952372,0.35704199916079904,0.09286502017463293,0.3273607159624852,0.18854555964752637,0.3769938016753983,0.0041135044033478625,0.002137425080745883,0.004209801302137402,0.002022089739324498,0.004610551251451925,0.0020015139643896995,0.002687522853621943,0.0021637698517470837,0.0020926724315025696,0.0023735466424459045,0.036588922203401784,0.03397225357670907,0.0415677737624674,0.033032664869743426,0.0402813135790519,0.03281078640483266,0.037027459572207023,0.0337372998578797,0.032164938778539535,0.03515233349218687,0.06413660735763829,0.046232294781309344,0.0648829816064074,0.044967652143785515,0.06790104013527279,0.04473828298437144,0.05184132380275356,0.046516339621116835,0.045745736757675785,0.04871905830828326,-0.03927339500187523,0.03803151234826682,0.3752271704767871,0.019979691710410433,0.01267679250575465,0.06122256626143005,0.6911720216694304,0.011812982007550299,0.10645997488248768,0.07803083514643624,0.35696592405492866,0.02402765842428641,0.00354281044841234,0.0010891574667509971,0.002139669055730614,0.0001484893382284346,0.03752608157913353,0.003667264743915771,0.03374106764027035,0.000923632786944376,0.05890153793194956,0.009579879805055416,0.046234725567773284,0.0015887130811231857
ihahbmub,True,1000,sum,['one_hot_gene'],10.0,100,5,2106.0,-0.2121758003562624,-0.020156481254664183,0.07357253305686323,0.08400265738120702,0.17304165946076025,0.005039655047672974,0.03146536544028112,0.03969753673679712,0.0020660223842859982,0.004433242978010465,0.04545351894282772,0.06658260266774245,-0.030028818172500586,0.31719750310890005,-0.08427886781021443,0.3662906714314549,-0.02210613108309345,0.33508092182890514,0.010511280546727677,0.3631304886630984,-0.05610093790723791,0.34236674266781164,-0.008181256964884892,0.624676555632965,0.016643743711389564,0.6703202945691313,0.036025282225299396,0.6454382469620112,0.11479256667433713,0.6643733612842536,-0.03463962318484065,0.6496525005841884,0.18642953834286455,0.3203054127845329,0.009917584979696888,0.3640045887174678,0.050800542150502725,0.336952626841988,0.05270524915787472,0.3173546151002319,0.09374162330177274,0.30079630146491704,0.004119303644863003,0.0022427614627193097,0.004224160051999426,0.0020957458761752023,0.004625492818809806,0.0020921107344874052,0.002679632924759141,0.0022968641286966554,0.002053993574946521,0.0024950702361228733,0.0367633170991957,0.0343627156285295,0.04153320393603812,0.033291665266493665,0.04040388148581726,0.03323959620148837,0.03709707015998573,0.03420318239953977,0.03194745612515562,0.035524362152361724,0.0641818015083949,0.04735780255374303,0.06499353854037666,0.04577931712220271,0.06801097572311256,0.04573959700836252,0.05176517096232892,0.047925610363318855,0.04532100589071828,0.04995067803466609,-0.03640069488526374,0.03579835130220755,0.34481326554003405,0.0203723706873651,0.02492814249226011,0.05681536664311455,0.6508921918065099,0.01787270989609465,0.07871890758654232,0.06711376444385361,0.32788270898182753,0.023921659935294475,0.0035405166030755796,0.0011102260596896603,0.002244510487640289,0.00016649380226085525,0.03754898576123848,0.003749101935254237,0.0341243043296826,0.0009353100937400858,0.05885449852498627,0.009789318569745353,0.04735060101645864,0.0017432265416589031
6y08tslu,True,1000,sum,['one_hot_gene'],10.0,200,5,4226.0,-0.13885929533499874,-0.018917566930581,0.07511829653533919,0.09658261465028475,0.28045581780265466,0.08201046386857046,0.03106408964895293,0.03986123426933816,0.0019410623409762504,0.004427859090020219,0.044057489045294565,0.06654216024461648,-0.028971548508869734,0.3109743949236319,-0.08049059606338282,0.3755120242449526,-0.018054426536827872,0.3323888534019025,0.009056080248484475,0.3636601757310507,-0.06869580193926916,0.34310098450365867,-0.010164467310881805,0.6205627216061254,0.023971931692253073,0.6678209313507353,0.04740050065731939,0.6494031237624872,0.10812102038212354,0.6624691761060264,-0.055583732729277115,0.6588936730374793,0.1703296499862368,0.3062885518165202,-0.005051951432868057,0.3676535456064622,0.08307680665920321,0.3748355323744517,0.08582553522611974,0.31085277805389205,0.14343291673064126,0.32712309021120817,0.00411507539930117,0.0022632021425349233,0.00420940161055585,0.0020652498565327296,0.004607157022053718,0.0021005810964291895,0.0026835737505155445,0.002294953817079979,0.0020784891216036245,0.0024922845118148145,0.03661777159295783,0.03442512532357692,0.04171976552039602,0.03327410501234963,0.04025795322855236,0.03318313993365637,0.037187627513950834,0.034247488485677186,0.032115336731477165,0.035563181988836255,0.06414885345274045,0.047573124162019496,0.06487990143762434,0.045445020151087284,0.06787604159093043,0.0458320967928502,0.05180322142990284,0.04790567625114981,0.045590449894727124,0.049922785497353954,-0.03743125855997302,0.03687709045546667,0.3451272865610393,0.02549261585088014,0.022749050538307416,0.0614753756758662,0.6518299251725707,0.01872384747363407,0.09552259143386659,0.06755676207809733,0.33735069961250685,0.03199599986410842,0.0035387393808059817,0.001093972847410748,0.002243254284878327,0.00017111986135154062,0.037579690917466844,0.003716566826184605,0.03413860814881927,0.0009725794090970891,0.058859693561185034,0.009635601608707025,0.04733574057089215,0.0017965068478585325
6hzyfc7z,True,1000,sum,['one_hot_gene'],10.0,500,5,10570.0,-0.13674990469184234,-0.019061681031713903,0.08053711142489686,0.09456563770825888,0.17225788377198145,0.05314457434538196,0.03111099339325886,0.039761092441455086,0.0019374671130524756,0.004428485359458898,0.0440166685819415,0.06654686588757504,-0.029948552747080637,0.3136237327398902,-0.08605902342667515,0.3683744504067531,-0.019446177606603277,0.33394412279148455,0.002308449186160799,0.3654431508232525,-0.06662844891086706,0.34779863992393467,-0.010971273020799796,0.6241872510443115,0.018259689750585135,0.6697591482984764,0.04531753551871784,0.6505059317489339,0.08679313552019603,0.6635800935102646,-0.05490681189189053,0.6555820398470096,0.1671035071429324,0.3428121981438896,-0.006537733084058972,0.3567692083093947,0.10719340183275512,0.36247632230686766,0.11251565488374614,0.32526499429259126,0.132367687582153,0.33528326518105755,0.004118982646407761,0.0022545000174210243,0.004231095225656902,0.002088854591800067,0.0046134553255107145,0.0020956875749590068,0.002701847000127445,0.0022885235335466355,0.0020744683602492236,0.0024744615381619302,0.0367106900806077,0.034422537888788456,0.04179258129832293,0.033285188223315734,0.04035005036679006,0.033191840338122065,0.03729142541585634,0.03426360757529246,0.031991200650371115,0.03550422975239563,0.06417930076284534,0.0474815755574836,0.06504686945316356,0.0457039887952908,0.06792242137549805,0.0457786803540579,0.05197929395564589,0.04783851516870727,0.045546332017509635,0.04974395981586036,-0.039954750701013064,0.03586082044626782,0.345836819337063,0.02277784541960152,0.016898455175361735,0.053915400295195856,0.6527228928897992,0.01757473539786373,0.10252850367150554,0.06533998858662295,0.3445211976467602,0.01525992881627245,0.0035479697115904096,0.0010971674562739047,0.0022404054511777323,0.00015906538370915962,0.037627189562389626,0.003790829037048526,0.03413348075558287,0.0009468007609608133,0.05893484351293249,0.009660093924010769,0.047309343938279985,0.001670115006243381
i3vioz1r,True,1000,sum,['one_hot_gene'],10.0,100,10,2100.0,-0.12145897688426266,-0.02819688200297432,0.08697458561021931,0.05454558930295926,0.2557585100134681,0.051082881269780465,0.03097705707742764,0.03996792580821453,0.0019114053824704296,0.004468183745248444,0.04371962239624708,0.06684447430602207,-0.032034576143672666,0.3068777011911922,-0.08935938536730403,0.3621863233426058,-0.02489337387896784,0.3282356776336466,0.000748668607267966,0.35486532748668265,-0.081637392651988,0.33290565707989284,-0.007379517975834998,0.612961201044467,0.011038910302124175,0.659236843622717,0.03695007996117282,0.6389971695572527,0.07319283556103526,0.66691656881387,-0.05846262327196609,0.653774372977197,0.15816012357234857,0.30835068516473674,0.007024969494768197,0.35187903463979847,0.13791702818899135,0.361598247073278,0.04707307769954909,0.3041684910456418,0.09542171935866536,0.3028706339059251,0.0041273250962783345,0.0022766583130520396,0.004243952856180403,0.0021093194030175843,0.004638106353886575,0.002113648707048636,0.0027060710395858337,0.0023266723576761757,0.002103659011355059,0.002530965733786099,0.03669974377631024,0.034498111165443344,0.04179853351962977,0.03338761136860636,0.040462980048668905,0.03336755543873389,0.03717319081880554,0.034304950419188976,0.032158629885314344,0.03578589189351371,0.0642442611933419,0.04771434074837501,0.06514562806651267,0.04592732740991559,0.06810364420415824,0.045974435364108994,0.05201991003054344,0.04823559222893584,0.0458656626612443,0.05030870435407872,-0.04543521188693291,0.03864720517919476,0.337014137346804,0.022104579199895072,0.011067936915306234,0.049254940348277924,0.6463772312031008,0.02128995132073591,0.08911938366286451,0.0626397198200421,0.32577341836587603,0.028547257336238224,0.003563822871457241,0.001095674821462281,0.002271452902916107,0.00017436501217816261,0.03765861560974576,0.003755272812873914,0.03426882405709726,0.0009929996773897958,0.059075821231160106,0.009609254479488393,0.04763208002108283,0.0018158523416252335
gr7sk2pk,True,1000,sum,['one_hot_gene'],10.0,200,10,4200.0,-0.13039713669228423,-0.02046410048912528,0.07759109662991578,0.08831864014966598,0.25045761053999577,0.05132400570092848,0.03133121546962795,0.03979768201992167,0.001926639507943212,0.004434579783526221,0.04389350188744585,0.06659264061085295,-0.024864762871156465,0.31274677749053936,-0.07804532182824353,0.36428082013035146,-0.019143889334302777,0.3279949366301317,-0.0035277005622573743,0.3653109808236362,-0.06819415826735509,0.3398123810738688,-0.0023171624156651666,0.6212846538231018,0.023622040683658765,0.6656640211833212,0.04747971409130044,0.6400341177762897,0.07510166683211056,0.6554243624982364,-0.05484727787521132,0.6477413324852338,0.1931190880534952,0.32330710847932664,0.050185087567721776,0.37288200761050366,0.1284744783757955,0.3377542931330852,0.1118627821752245,0.3042161692802616,0.14284379937407923,0.338258759101955,0.004098651492758325,0.0022573805010846436,0.004199875251565639,0.0021023926736675595,0.004612087334271629,0.0021144061779262502,0.002717651868553158,0.002289000203454057,0.002077513482967164,0.00250476152152288,0.03661338783567116,0.034359171433663765,0.04145013101170456,0.033305968337640685,0.040356020030763336,0.033350815315630555,0.037545869393071855,0.034380793054702964,0.03197023500584564,0.035608049675317034,0.06402071143589647,0.04751189852115619,0.06480644452186556,0.045851855727631785,0.0679123503809994,0.045982672583553146,0.052131102698419474,0.04784349698186846,0.04557974860579163,0.050047592564706644,-0.03875516657266305,0.03251495964718666,0.34202917922970544,0.022893836611912542,0.017807796263238654,0.04970057723615876,0.6460296975532366,0.016770213579797952,0.12529704710926323,0.0518172262930619,0.33528366752102645,0.025185401285929075,0.0035411558860231826,0.0010853587738312645,0.002253588215531078,0.00016323920441522542,0.03758712865541131,0.0037110953381216906,0.034200959563391,0.0009435343395636033,0.058890071528594504,0.00956003147093445,0.047447503275783245,0.0017039103650193144
mb389tmi,True,1000,sum,['one_hot_gene'],10.0,500,10,10500.0,-0.1316997721903006,-0.020434390207543007,0.07784495282992034,0.09100469095071606,0.21880850620671524,0.13495675708582863,0.03104160199341978,0.03977301346540839,0.0019288597090862116,0.004434450673042074,0.04391878537808407,0.06659167119874733,-0.032277483078674285,0.3081780083032154,-0.08510849515032515,0.3653560244988901,-0.020569103612599227,0.3262182845308249,0.003757203938200115,0.3636299039609579,-0.06328053029344827,0.33991523273164537,-0.013785339584722623,0.6234834196026755,0.017151091661040525,0.6672860285565014,0.04076589111938579,0.6422956917921944,0.08984102546831187,0.6625496198266347,-0.050401546502259906,0.6489886126570472,0.1530638956499819,0.33129566175406766,0.005824519433819934,0.3872165338917341,0.04834005467736584,0.35754689624250413,0.1102755881501691,0.28674963900237266,0.16948875998136573,0.33180619893873087,0.004128296532615902,0.0022723872702632045,0.004227392134420454,0.00209883685553482,0.004618537073891663,0.0021199962610663416,0.0026979236295450997,0.0022950629919448458,0.0020679570476627115,0.0025043713008228267,0.03674234991385306,0.034504261209873655,0.04180453690687175,0.03338215752366119,0.04041569616105036,0.033305708263043264,0.0372808574050397,0.03427781169599026,0.03200991006055293,0.03567993216432055,0.06425182123968085,0.04766956335297403,0.06501839843014016,0.04581306424519997,0.06795981955458433,0.04604341713064248,0.05194154050030765,0.047906815714936074,0.04547479574074755,0.050043693916644746,-0.03949568163936936,0.03509764108502887,0.3406594908051067,0.024503610556893544,0.01671422443235113,0.05329388488966502,0.6489206744870107,0.0174211317694949,0.09739856357854051,0.06937936694447772,0.3389229859658819,0.03711468601125076,0.003548021283627166,0.0011019896028047443,0.0022581309359264077,0.0001632921688119879,0.03765067008947356,0.0037973661721006453,0.03422997417137778,0.0009686279635393205,0.05892927509309211,0.009705785686244058,0.047495310872079456,0.0017052789694571595
bikoox05,True,1000,sum,['one_hot_gene'],500.0,100,2,101388.0,-0.30379910458351556,-0.05072249922387306,0.13477663567773795,0.1561718612296558,0.19100783107305688,0.20857136000733964,0.03410609060171264,0.03958555718194693,0.00222218438438542,0.004566072192957058,0.047140050746529966,0.06757271781538063,-0.10364167257104984,0.8559289276044051,-0.07861758588326295,0.8529867655003119,-0.0015092907437761482,0.8443063568502907,-0.04237496500301163,0.8459881594348154,-0.01805587736124381,0.8417779292445685,0.028390934830433773,0.9654060099755266,0.15090699999999074,0.9656213484390348,0.19361301440752196,0.971143402334946,0.15030870403878355,0.9687099536985666,0.2400206166254202,0.96983124580247,0.0997751814581771,0.937540439273593,0.2122437270081066,0.9322929324462852,0.2296008925378007,0.944756405556659,0.15303330142294191,0.9329977046681822,0.26438125610336105,0.9316503400194892,0.004413697058020819,0.00047322183286189416,0.004202104691825127,0.00048618880306189674,0.004532282794740457,0.0004898766674298114,0.0028228540874220983,0.0005554423091256938,0.0019800003541140753,0.0006002968600479292,0.03875266022878932,0.014262658580413336,0.04298720123489693,0.014236032567708026,0.04064741367420429,0.014275643351478358,0.03738753348714017,0.014701670875953275,0.03120148893233345,0.01536993116261001,0.06643566104149803,0.021753662516042997,0.06482364300025976,0.022049689409646946,0.06732223105884458,0.022133157647064538,0.05313053818118257,0.02356782359755974,0.04449719490163481,0.02450095630884495,-0.04883987831246887,0.04218881030674211,0.8481976277268783,0.005998856269772508,0.15264805398043008,0.07867723332151842,0.9681423920501089,0.0025506795025245343,0.19180687170607746,0.06535731806442224,0.9358475643928417,0.005491062679709278,0.003590187797224515,0.0011315539533103547,0.0005210052945054452,5.4629431282108654e-05,0.03819525951147283,0.004439924248289005,0.014569187307632602,0.00048730447686703515,0.05924185363668395,0.010036843061580173,0.022801057895831835,0.0011816584406935226
