gene_set,ffa_type,p_value,significant_p05,interaction_score,physical_edge,regulatory_edge,genetic_edge,tflink_edge,string12_0_neighborhood_edge,string12_0_fusion_edge,string12_0_cooccurence_edge,string12_0_coexpression_edge,string12_0_experimental_edge,string12_0_database_edge
RGR1:SPT3,C18:1,0.1130552792723254,False,0.4040632416773304,False,False,True,False,False,False,False,False,False,False
RGR1:YAP6,C18:1,0.1811313974073656,False,0.3409961942677944,False,False,False,True,False,False,False,False,False,False
RGR1:TFC7,C18:1,0.0521357606247695,False,0.4951981605733579,False,False,False,False,False,False,False,False,False,False
RPD3:SPT3,C18:1,0.00312828042618,True,0.7534626969076228,False,False,True,False,False,False,False,True,True,False
RPD3:YAP6,C18:1,0.0083591101183936,True,0.6724686030413727,False,True,True,False,False,False,False,False,True,False
RPD3:TFC7,C18:1,0.0642031202827056,False,0.4719315419897952,False,False,True,False,False,False,False,False,False,False
SPT3:YAP6,C18:1,0.2403659664726909,False,0.2993796370563318,False,False,False,False,False,False,False,False,False,False
SPT3:TFC7,C18:1,0.175365953834782,False,0.3455560750179263,False,False,False,False,False,False,False,False,False,False
YAP6:TFC7,C18:1,0.1466628724814547,False,0.3701012078738419,False,False,False,False,False,False,False,False,False,False
FKH1:GCN5,Total Titer,0.0010451141376806,True,0.4553494190432698,False,False,True,False,False,False,False,True,True,True
FKH1:MED4,Total Titer,0.3870310940134088,False,0.1132470747722149,False,False,False,False,False,False,False,False,False,False
FKH1:OPI1,Total Titer,5.198457017605698e-07,True,0.6570632085327226,False,False,False,True,False,False,False,False,False,False
FKH1:RFX1,Total Titer,4.033259515650605e-07,True,0.663418269189586,False,False,False,False,False,False,False,False,True,False
FKH1:RGR1,Total Titer,1.2402558677259691e-05,True,0.5721684496809616,False,False,False,False,False,False,False,False,False,False
FKH1:RPD3,Total Titer,4.270237382849024e-14,True,0.9887667244833512,False,True,False,True,False,False,False,True,True,False
FKH1:SPT3,Total Titer,6.365133803363793e-07,True,0.6519516620390302,False,True,False,False,False,False,False,False,False,False
FKH1:YAP6,Total Titer,5.98185664089573e-08,True,0.7094968292419663,False,True,False,True,False,False,False,False,True,False
FKH1:TFC7,Total Titer,1.2384418684270024e-05,True,0.5722102886473086,False,False,False,False,False,False,False,False,False,False
GCN5:MED4,Total Titer,0.0747463568784497,False,0.2610704476110006,False,False,False,False,False,False,False,False,True,False
GCN5:RFX1,Total Titer,0.6444742928073979,False,0.0640988576118039,False,False,False,False,False,False,False,False,False,False
GCN5:RPD3,Total Titer,0.0387734181605942,True,0.2870626136300875,True,True,True,False,False,False,False,True,True,False
GCN5:SPT3,Total Titer,0.301612514280303,False,0.143488224371035,True,False,True,False,False,False,False,True,True,True
GCN5:YAP6,Total Titer,0.3019913846630022,False,0.1433758156611677,False,False,False,True,False,False,False,False,False,False
GCN5:TFC7,Total Titer,1.6850798010336715e-08,True,0.783652539213429,False,False,False,False,False,False,False,False,False,False
MED4:OPI1,Total Titer,1.256001229488868e-12,True,0.9294055081086156,False,True,False,False,False,False,False,False,False,False
MED4:RFX1,Total Titer,1.3714109996187627e-06,True,0.6322246235179994,False,False,False,False,False,False,False,False,False,False
MED4:RGR1,Total Titer,5.234001657222223e-07,True,0.65689178214594,True,False,True,False,False,False,False,True,True,True
MED4:RPD3,Total Titer,1.0213393147407155e-16,True,1.0869288460589863,False,False,False,False,False,False,False,False,False,False
MED4:SPT3,Total Titer,9.846932889638016e-06,True,0.5787299878981652,False,False,True,False,False,False,False,False,False,False
MED4:YAP6,Total Titer,2.5171406793787866e-07,True,0.6750753478642406,False,False,False,False,False,False,False,False,False,False
MED4:TFC7,Total Titer,5.734195096041127e-09,True,0.7625175931359305,False,False,False,False,False,False,False,False,False,False
OPI1:RFX1,Total Titer,0.0082121940778174,True,0.3460484959549199,False,False,False,False,False,False,False,False,False,False
OPI1:RGR1,Total Titer,0.9059889887919704,False,0.0154614820409804,False,False,False,False,False,False,False,False,False,False
OPI1:RPD3,Total Titer,1.5533155225278518e-08,True,0.7404233204254795,False,False,False,False,False,False,False,True,True,False
OPI1:SPT3,Total Titer,0.01329549062743,True,0.3241241952921403,False,False,True,False,False,False,False,False,False,False
OPI1:YAP6,Total Titer,0.0199323980842887,True,0.3047302367047468,False,False,False,False,False,False,False,False,False,False
OPI1:TFC7,Total Titer,0.0229817422664889,True,0.2976763089296732,False,False,False,False,False,False,False,False,False,False
RFX1:RGR1,Total Titer,0.1002181916481226,False,0.2152048058789095,False,False,False,False,False,False,False,False,False,False
RFX1:RPD3,Total Titer,1.254937804567659e-09,True,0.7950813732221487,False,False,True,False,False,False,False,False,True,False
RFX1:SPT3,Total Titer,0.0407409146374707,True,0.2678815639183113,False,False,False,False,False,False,False,False,False,False
RFX1:YAP6,Total Titer,0.0850520379472629,False,0.2254557583765788,False,False,False,True,False,False,False,True,False,False
RFX1:TFC7,Total Titer,0.0212578694348636,True,0.3015560911401778,False,False,False,False,False,False,False,False,False,False
RGR1:RPD3,Total Titer,1.4691162922291086e-05,True,0.5673087277945109,False,False,True,False,False,False,False,False,False,False
RGR1:SPT3,Total Titer,0.055446745346306,False,0.2507575493136367,False,False,True,False,False,False,False,False,False,False
RGR1:YAP6,Total Titer,0.0883411848628035,False,0.2231145430518082,False,False,False,True,False,False,False,False,False,False
RGR1:TFC7,Total Titer,0.0005584516206914,True,0.4518066025400769,False,False,False,False,False,False,False,False,False,False
RPD3:SPT3,Total Titer,2.0252197233522664e-06,True,0.6219836111811017,False,False,True,False,False,False,False,True,True,False
RPD3:YAP6,Total Titer,1.5347558089846746e-06,True,0.6292843142769244,False,True,True,False,False,False,False,False,True,False
RPD3:TFC7,Total Titer,2.9466937806483397e-06,True,0.6119826248902618,False,False,True,False,False,False,False,False,False,False
SPT3:YAP6,Total Titer,0.0009503618281201,True,0.4326653681352174,False,False,False,False,False,False,False,False,False,False
SPT3:TFC7,Total Titer,0.0001903463549112,True,0.4885249819681383,False,False,False,False,False,False,False,False,False,False
YAP6:TFC7,Total Titer,1.22779051216253e-05,True,0.5724571429221039,False,False,False,False,False,False,False,False,False,False
