row,col,size,circularity,flags,cx,cy,strain,volume_nl,well,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status
3,12,339,1.0,,825.5457227138643,594.47197640118,YPL081W,2.5,C12,False,False,False,True,361.6289303144252,366.8677293659635,0.9171693234149088,False,False,OK
3,13,478,1.0,,874.1380753138076,595.7803347280335,MMS2,5.0,C13,False,False,False,True,459.7093156053521,461.0964562516457,1.1527411406291141,False,False,OK
3,14,471,1.0,,923.5562632696391,593.7409766454352,MMS2,5.0,C14,False,False,False,True,362.0066002795752,358.98476552300417,0.8974619138075104,False,False,OK
3,15,480,1.0,,973.9375,594.03125,COS111,5.0,C15,False,False,False,True,394.22622836375587,370.8893490116395,0.9272233725290988,False,False,OK
3,16,593,1.0,,1025.5649241146712,596.7015177065767,YLR312C-B,5.0,C16,False,False,False,True,493.58567519482284,494.9354117665798,1.2373385294164496,False,False,OK
3,17,542,1.0,,1070.0664206642066,591.0258302583026,BY4741,5.0,C17,False,False,False,True,454.703946937224,455.16835493180923,1.137920887329523,False,False,OK
3,18,456,1.0,,1121.9320175438597,595.7565789473684,YKL033W-A,5.0,C18,False,False,False,True,369.2055451677138,347.21989450178984,0.8680497362544746,False,False,OK
3,19,435,1.0,,1167.3816091954022,594.7977011494253,YPL081W,5.0,C19,False,False,False,True,368.6870292089121,341.95721959126604,0.8548930489781651,False,False,OK
3,20,310,1.0,,1218.3290322580644,593.4612903225807,MMS2,5.0,C20,False,False,False,True,311.87318833745184,293.3015957365324,0.733253989341331,False,False,OK
3,21,338,1.0,,1268.6479289940828,597.612426035503,SPH1,5.0,C21,False,False,False,True,310.5832625025844,288.065975971147,0.7201649399278675,False,False,OK
3,22,431,1.0,,1315.3573085846867,592.5034802784223,ELC1,5.0,C22,False,False,False,True,392.63803680981596,385.7668711656442,0.9644171779141105,False,False,OK
3,23,567,1.0,,1367.283950617284,596.8183421516754,YLR312C-B,5.0,C23,False,False,False,True,463.628279689688,472.32130993386966,1.1808032748346742,False,False,OK
4,2,338,1.0,,338.5562130177515,642.8668639053254,MMS2,2.5,D2,False,False,False,True,370.9114352928266,369.0032339005144,0.922508084751286,False,False,OK
4,3,274,1.0,,389.17518248175185,644.7189781021898,MMS2,2.5,D3,False,False,False,True,302.3093844169994,278.4887225959605,0.6962218064899013,False,False,OK
4,4,393,1.0,,435.7226463104326,643.175572519084,MMS2,2.5,D4,False,False,False,True,446.9273743016759,444.62809917355366,1.1115702479338843,False,False,OK
4,5,0,,,482.0,658.0,SPH1,2.5,D5,True,False,False,False,0.0,0.0,,False,False,MISS
4,6,370,1.0,,533.5648648648648,643.9297297297297,MMS2,2.5,D6,False,False,False,True,404.39230151817884,393.023979278979,0.9825599481974475,False,False,OK
4,7,343,1.0,,582.7084548104956,644.1078717201166,YPL081W,2.5,D7,False,False,False,True,339.76585377933793,333.1191249656558,0.8327978124141395,False,False,OK
4,8,424,1.0,,631.8938679245283,642.122641509434,YOS9,2.5,D8,False,False,False,True,450.7072196865511,479.0072064941018,1.1975180162352546,False,False,OK
4,9,214,1.0,,681.518691588785,646.4345794392524,YER079W,2.5,D9,False,False,False,True,295.3379048604821,312.4107367772874,0.7810268419432185,False,False,OK
4,10,363,1.0,,729.4600550964187,643.1349862258953,COS111,2.5,D10,False,False,False,True,379.91326360407385,403.38285473590827,1.0084571368397706,False,False,OK
4,11,396,1.0,,779.4848484848485,643.9191919191919,COS111,2.5,D11,False,False,False,True,407.1246819338422,431.8632547995232,1.079658136998808,False,False,OK
4,12,0,,,830.0279066951565,641.6108724239386,YEH1,2.5,D12,True,False,False,False,0.0,0.0,,False,False,MISS
4,13,350,1.0,,875.96,647.0085714285715,YER079W,5.0,D13,False,False,False,True,369.1545043441575,374.56107968903126,0.9364026992225781,False,False,OK
4,14,457,1.0,,928.0371991247265,646.5711159737418,YKL033W-A,5.0,D14,False,False,False,True,385.2090675854367,390.8507753877817,0.9771269384694543,False,False,OK
4,15,0,,,976.2335863892654,641.9843972693689,Blank_media,5.0,D15,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
4,16,437,1.0,,1019.7803203661327,643.8398169336384,MMS2,5.0,D16,False,False,False,True,398.90916144638805,404.7515185400715,1.0118787963501787,False,False,OK
4,17,345,1.0,,1070.7304347826087,644.4347826086956,MMS2,5.0,D17,False,False,False,True,317.4192435416397,307.83050806616785,0.7695762701654196,False,False,OK
4,18,479,1.0,,1119.052192066806,644.3068893528184,YEH1,5.0,D18,False,False,False,True,425.3276393594557,426.12607087792173,1.0653151771948044,False,False,OK
