gene,in_ohya_morphology,in_kemmeren_responsive,in_sameith_doubles,in_expanded_metabolic,in_betaxanthin,is_tier1,overlap_score,is_essential,is_low_fitness,min_fitness,is_selected,selection_reason,num_sources
YMR186W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YMR189W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR190C,False,True,False,False,False,False,1,False,True,0.8545,False,excluded_low_fitness,1
YMR193C-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR194W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR196W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR198W,True,False,False,False,False,False,1,False,True,0.65808,False,excluded_low_fitness,1
YMR202W,False,True,False,True,False,False,2,False,True,0.759,False,excluded_low_fitness,2
YMR205C,True,True,False,True,False,False,3,False,True,0.7885,False,excluded_low_fitness,3
YMR207C,False,False,False,True,False,False,1,False,True,0.8375,False,excluded_low_fitness,1
YMR208W,False,False,False,True,False,False,1,True,True,0.246,False,excluded_essential,1
YMR210W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR216C,True,True,False,True,False,False,3,False,True,0.8523,False,excluded_low_fitness,3
YMR217W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR219W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR220W,False,False,False,True,False,False,1,True,True,0.8864,False,excluded_essential,1
YMR222C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR223W,False,True,False,False,False,False,1,False,True,0.8066,False,excluded_low_fitness,1
YMR224C,True,True,False,False,False,False,2,False,True,0.666,False,excluded_low_fitness,2
YMR225C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR226C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR231W,True,True,False,False,False,False,2,False,True,0.209,False,excluded_low_fitness,2
YMR237W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR238W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YMR241W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR242C,True,False,False,False,False,False,1,False,True,0.416,False,excluded_low_fitness,1
YMR243C,False,False,False,True,False,False,1,False,True,0.797,False,excluded_low_fitness,1
YMR246W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR250W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR251W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR253C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR255W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR256C,True,False,False,True,False,False,2,False,True,0.742,False,excluded_low_fitness,2
YMR261C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR263W,True,True,False,False,False,False,2,False,True,0.881,False,excluded_low_fitness,2
YMR264W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR267W,True,False,False,True,False,False,2,False,True,0.5655,False,excluded_low_fitness,2
YMR269W,False,True,False,False,False,False,1,False,True,0.6645,False,excluded_low_fitness,1
YMR271C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR272C,False,False,False,True,False,False,1,False,True,0.7875,False,excluded_low_fitness,1
YMR273C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR274C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR275C,False,True,False,False,False,False,1,False,True,0.899,False,excluded_low_fitness,1
YMR278W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR280C,False,False,True,False,False,True,0,False,False,,True,tier1,1
YMR281W,False,False,False,True,False,False,1,True,True,0.642,False,excluded_essential,1
YMR283C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR284W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YMR287C,False,True,False,False,False,False,1,False,True,0.419,False,excluded_low_fitness,1
YMR289W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR291W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR293C,True,True,False,True,False,False,3,False,True,0.3485,False,excluded_low_fitness,3
YMR294W,True,True,False,False,False,False,2,False,True,0.8962,False,excluded_low_fitness,2
YMR296C,False,False,False,True,False,False,1,True,True,0.5814,False,excluded_essential,1
YMR298W,False,False,False,True,False,False,1,True,True,0.878,False,excluded_essential,1
YMR299C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YMR300C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YMR301C,False,False,False,True,False,False,1,True,True,0.7429,False,excluded_essential,1
YMR303C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR304W,False,True,False,False,False,False,1,False,True,0.8768,False,excluded_low_fitness,1
YMR305C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR306W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR307W,True,False,False,False,False,False,1,False,True,0.7823,False,excluded_low_fitness,1
YMR312W,True,True,False,False,False,False,2,False,True,0.7328,False,excluded_low_fitness,2
YMR313C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR318C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR319C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR322C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YMR323W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNCB0010W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL003C,False,False,False,True,False,False,1,False,True,0.7247,False,excluded_low_fitness,1
YNL009W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL014W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL016W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL020C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNL021W,False,True,False,False,False,False,1,False,True,0.68,False,excluded_low_fitness,1
YNL022C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL025C,True,True,False,False,False,False,2,False,True,0.5665,False,excluded_low_fitness,2
YNL029C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL032W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL036W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL037C,False,False,False,True,False,False,1,False,True,0.8595,False,excluded_low_fitness,1
YNL038W,False,False,False,True,False,False,1,True,True,0.7931,False,excluded_essential,1
YNL045W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL048W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL050C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL052W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL053W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL054W,False,False,False,True,False,False,1,False,True,0.8835,False,excluded_low_fitness,1
YNL056W,False,True,False,False,False,False,1,False,True,0.8952,False,excluded_low_fitness,1
YNL059C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL064C,True,False,False,False,False,False,1,False,True,0.643,False,excluded_low_fitness,1
YNL065W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNL066W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNL068C,True,False,True,False,False,True,1,False,False,,True,tier1,2
YNL071W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL073W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL076W,False,True,False,False,False,False,1,False,True,0.713,False,excluded_low_fitness,1
YNL078W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL079C,True,False,False,False,False,False,1,False,True,0.8535,False,excluded_low_fitness,1
YNL080C,True,False,False,False,False,False,1,False,True,0.636,False,excluded_low_fitness,1
YNL082W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL084C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL092W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL093W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL094W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL095C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL096C,True,False,False,False,False,False,1,False,True,0.887,False,excluded_low_fitness,1
YNL097C,True,True,False,False,False,False,2,False,True,0.8663,False,excluded_low_fitness,2
YNL098C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL099C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL101W,False,False,False,True,False,False,1,False,True,0.677,False,excluded_low_fitness,1
YNL103W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YNL104C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL106C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YNL107W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNL111C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL117W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL119W,False,True,False,False,False,False,1,False,True,0.7708,False,excluded_low_fitness,1
YNL129W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL130C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL133C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL136W,False,True,False,False,False,False,1,False,True,0.8518,False,excluded_low_fitness,1
YNL138W,True,True,False,False,False,False,2,False,True,0.4446,False,excluded_low_fitness,2
YNL139C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL141W,False,False,False,True,False,False,1,False,True,0.5885,False,excluded_low_fitness,1
YNL142W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL144C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL147W,True,True,False,False,False,False,2,False,True,0.6715,False,excluded_low_fitness,2
YNL148C,True,False,False,False,False,False,1,False,True,0.449,False,excluded_low_fitness,1
YNL153C,True,False,False,False,False,False,1,False,True,0.8498,False,excluded_low_fitness,1
YNL154C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNL159C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL161W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YNL162W,True,False,False,False,False,False,1,True,False,,False,excluded_essential,1
YNL166C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL167C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL168C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL169C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL171C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL179C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL183C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL184C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL186W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL187W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL191W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL192W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNL194C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL197C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL199C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNL201C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL202W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNL205C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL206C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNL207W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YNL213C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL215W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNL219C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL220W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL224C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL225C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL226W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL227C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNL228W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL229C,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YNL230C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL233W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL236W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNL241C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YNL246W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL247W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YNL248C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNL249C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL250W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNL255C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL256W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YNL259C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL264C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL267W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YNL268W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL270C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL271C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL274C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL275W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL276C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL277W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL278W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL280C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YNL288W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL292W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL298W,True,True,False,True,False,False,3,False,True,0.60546,False,excluded_low_fitness,3
YNL302C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL307C,False,True,False,True,False,False,2,False,True,0.86404,False,excluded_low_fitness,2
YNL309W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL311C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL315C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL316C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL318C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL319W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL322C,True,False,False,False,False,False,1,False,True,0.8995,False,excluded_low_fitness,1
YNL323W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNL325C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL327W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL329C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL330C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNL331C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL333W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL334C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNL335W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR001C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR002C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNR004W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNR006W,False,True,False,False,False,False,1,False,True,0.757,False,excluded_low_fitness,1
YNR007C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YNR008W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR010W,True,True,False,False,False,False,2,False,True,0.699,False,excluded_low_fitness,2
YNR012W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR013C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR016C,False,False,False,True,False,False,1,True,True,0.25,False,excluded_essential,1
YNR019W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNR020C,True,False,False,False,False,False,1,False,True,0.7208,False,excluded_low_fitness,1
YNR023W,False,True,False,False,False,False,1,False,True,0.439,False,excluded_low_fitness,1
YNR027W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR030W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR031C,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YNR032W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YNR033W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNR037C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNR041C,True,False,False,True,False,False,2,False,True,0.8165,False,excluded_low_fitness,2
YNR043W,False,False,False,True,False,False,1,True,True,0.3499,False,excluded_essential,1
YNR045W,True,False,False,False,False,False,1,False,True,0.8862,False,excluded_low_fitness,1
YNR047W,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YNR050C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNR051C,True,True,False,False,False,False,2,False,True,0.8082,False,excluded_low_fitness,2
YNR052C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNR056C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR057C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YNR058W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR059W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YNR060W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR067C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR072W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR073C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YNR075W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL001W,False,True,False,False,False,False,1,False,True,0.7245,False,excluded_low_fitness,1
YOL003C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL004W,True,True,False,False,False,False,2,False,True,0.5807,False,excluded_low_fitness,2
YOL006C,True,False,False,False,False,False,1,False,True,0.8008,False,excluded_low_fitness,1
YOL008W,True,False,False,False,False,False,1,False,True,0.8598,False,excluded_low_fitness,1
YOL011W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL012C,True,True,False,False,False,False,2,False,True,0.6665,False,excluded_low_fitness,2
YOL013W-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL016C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YOL017W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL018C,True,False,False,False,False,False,1,False,True,0.7878,False,excluded_low_fitness,1
YOL020W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL023W,True,False,False,False,False,False,1,False,True,0.563,False,excluded_low_fitness,1
YOL033W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL039W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL041C,True,True,False,False,False,False,2,False,True,0.608,False,excluded_low_fitness,2
YOL043C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL045W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL049W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL050C,True,False,False,False,False,False,1,False,True,0.8745,False,excluded_low_fitness,1
YOL051W,False,True,False,False,False,False,1,False,True,0.248,False,excluded_low_fitness,1
YOL052C,False,False,False,True,False,False,1,False,True,0.7657,False,excluded_low_fitness,1
YOL055C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL056W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL058W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL059W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL061W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL062C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL064C,True,False,False,True,False,False,2,False,True,0.7215,False,excluded_low_fitness,2
YOL065C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL066C,False,False,False,True,False,False,1,True,True,0.8278,False,excluded_essential,1
YOL067C,True,True,False,False,False,False,2,False,True,0.6763,False,excluded_low_fitness,2
YOL068C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YOL070C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL072W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOL075C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL076W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL077W-A,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL080C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL081W,True,True,False,False,False,False,2,False,True,0.8413,False,excluded_low_fitness,2
YOL086C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOL089C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOL090W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOL091W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL092W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL093W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOL095C,True,False,False,False,False,False,1,False,True,0.6957,False,excluded_low_fitness,1
YOL096C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL097C,False,False,False,True,False,False,1,True,True,0.6876,False,excluded_essential,1
YOL100W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL103W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL105C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL108C,False,True,False,False,False,False,1,False,True,0.6017,False,excluded_low_fitness,1
YOL110W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL111C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL113W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL115W,True,True,False,False,False,False,2,False,True,0.328,False,excluded_low_fitness,2
YOL121C,True,False,False,False,False,False,1,False,True,0.8315,False,excluded_low_fitness,1
YOL122C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL126C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL128C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL130W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YOL131W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL136C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YOL138C,False,True,False,False,False,False,1,False,True,0.878,False,excluded_low_fitness,1
YOL140W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL141W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL143C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOL145C,False,True,False,False,False,False,1,False,True,0.261,False,excluded_low_fitness,1
YOL148C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOL150C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOL151W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL152W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL156W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL157C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOL165C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR001W,False,True,False,False,False,False,1,False,True,0.3925,False,excluded_low_fitness,1
YOR002W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOR008C,True,False,False,False,False,False,1,False,True,0.4075,False,excluded_low_fitness,1
YOR011W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR014W,True,True,False,False,False,False,2,False,True,0.739,False,excluded_low_fitness,2
YOR023C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR025W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YOR027W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR028C,False,True,True,False,False,True,1,False,False,,True,tier1,2
YOR032C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR033C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR035C,True,False,False,False,False,False,1,False,True,0.8745,False,excluded_low_fitness,1
YOR038C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR039W,True,True,False,False,False,False,2,False,True,0.8147,False,excluded_low_fitness,2
YOR040W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR047C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR049C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR051C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR054C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR058C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YOR061W,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YOR062C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR065W,False,False,False,True,False,False,1,False,True,0.7435,False,excluded_low_fitness,1
YOR067C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR071C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR073W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR074C,False,False,False,True,False,False,1,True,True,0.2498,False,excluded_essential,1
YOR078W,True,True,False,False,False,False,2,False,True,0.3573,False,excluded_low_fitness,2
YOR080W,True,False,False,False,False,False,1,False,True,0.4973,False,excluded_low_fitness,1
YOR081C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YOR082C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR083W,True,False,False,False,False,False,1,False,True,0.82,False,excluded_low_fitness,1
YOR085W,True,False,False,False,False,False,1,False,True,0.8768,False,excluded_low_fitness,1
YOR090C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YOR094W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
