gene,in_ohya_morphology,in_kemmeren_responsive,in_sameith_doubles,in_expanded_metabolic,is_essential,is_low_fitness,min_fitness,num_sources
YLR256W,False,True,False,False,False,False,,1
YLR257W,True,False,False,False,False,False,,1
YLR258W,True,True,False,True,False,False,,3
YLR260W,True,True,False,True,False,False,,3
YLR261C,True,False,False,False,False,True,0.56,1
YLR262C,True,True,False,False,False,True,0.6627,2
YLR262C-A,True,False,False,False,False,False,,1
YLR263W,True,False,False,False,False,False,,1
YLR264W,True,False,False,False,False,True,0.801,1
YLR265C,True,False,False,False,False,False,,1
YLR266C,True,False,False,False,False,False,,1
YLR267W,True,False,False,False,False,False,,1
YLR268W,True,False,False,False,False,True,0.5404,1
YLR269C,True,False,False,False,False,False,,1
YLR270W,True,True,False,False,False,True,0.888,2
YLR271W,True,False,False,False,False,False,,1
YLR273C,True,False,False,False,False,False,,1
YLR278C,True,True,False,False,False,False,,2
YLR279W,True,False,False,False,False,False,,1
YLR280C,True,False,False,False,False,False,,1
YLR281C,True,False,False,False,False,False,,1
YLR282C,True,False,False,False,False,False,,1
YLR283W,True,False,False,False,False,False,,1
YLR284C,True,False,False,True,False,False,,2
YLR285W,True,False,False,True,False,False,,2
YLR286C,True,False,False,True,False,False,,2
YLR287C,True,False,False,False,False,False,,1
YLR287C-A,True,False,False,False,False,True,0.6965,1
YLR288C,True,False,False,False,False,False,,1
YLR289W,True,False,False,False,False,False,,1
YLR290C,True,False,False,False,False,True,0.8645,1
YLR292C,True,False,False,False,False,False,,1
YLR294C,True,False,False,False,False,False,,1
YLR295C,True,False,False,True,False,True,0.7185,2
YLR296W,True,False,False,False,False,False,,1
YLR297W,True,False,False,False,False,False,,1
YLR299W,True,False,False,True,False,False,,2
YLR300W,True,False,False,True,False,False,,2
YLR303W,True,False,False,True,False,False,,2
YLR304C,True,True,False,True,False,True,0.3835,3
YLR305C,False,False,False,True,True,True,0.7813,1
YLR306W,True,False,False,False,False,False,,1
YLR307W,True,False,False,True,False,False,,2
YLR308W,True,False,False,True,False,False,,2
YLR309C,True,False,False,False,False,False,,1
YLR311C,True,False,False,False,False,False,,1
YLR312C,True,False,False,False,False,False,,1
YLR312W-A,True,False,False,False,False,False,,1
YLR313C,True,False,False,False,False,False,,1
YLR315W,True,True,False,False,False,True,0.8995,2
YLR318W,True,False,False,False,False,False,,1
YLR319C,True,False,False,False,False,False,,1
YLR320W,True,True,False,False,False,True,0.6008,2
YLR322W,True,False,False,False,False,False,,1
YLR324W,True,False,False,False,False,False,,1
YLR325C,True,False,False,False,False,False,,1
YLR326W,True,False,False,False,False,False,,1
YLR327C,True,False,False,False,False,False,,1
YLR328W,True,False,False,True,False,False,,2
YLR329W,True,False,False,False,False,False,,1
YLR330W,True,False,False,False,False,True,0.837,1
YLR331C,True,False,False,False,False,False,,1
YLR332W,True,False,False,False,False,False,,1
YLR333C,True,False,False,False,False,False,,1
YLR334C,True,False,False,False,False,False,,1
YLR335W,True,False,False,False,False,False,,1
YLR338W,True,False,False,False,False,False,,1
YLR341W,True,False,False,False,False,False,,1
YLR342W,True,True,False,True,False,True,0.6793,3
YLR343W,True,False,False,False,False,False,,1
YLR344W,True,False,False,False,False,False,,1
YLR345W,True,False,False,True,False,False,,2
YLR346C,True,False,False,False,False,False,,1
YLR348C,True,False,False,True,False,False,,2
YLR349W,True,False,False,False,False,False,,1
YLR350W,True,False,False,True,False,True,0.8773,2
YLR351C,True,False,False,True,False,False,,2
YLR352W,True,True,False,False,False,False,,2
YLR353W,True,False,False,False,False,False,,1
YLR354C,True,False,False,True,False,False,,2
YLR355C,False,False,False,True,True,True,0.8221,1
YLR356W,True,False,False,False,False,False,,1
YLR357W,True,True,False,False,False,False,,2
YLR358C,True,False,False,False,False,False,,1
YLR359W,False,False,False,True,True,False,,1
YLR360W,True,False,False,True,False,True,0.8928,2
YLR361C,True,False,False,False,False,False,,1
YLR362W,True,True,False,True,False,False,,3
YLR363C,True,False,False,False,False,False,,1
YLR364W,True,False,False,False,False,False,,1
YLR365W,True,False,False,False,False,False,,1
YLR366W,True,False,False,False,False,False,,1
YLR367W,True,False,False,False,False,False,,1
YLR368W,True,True,False,False,False,False,,2
YLR369W,True,False,False,False,False,False,,1
YLR370C,True,False,False,False,False,True,0.5315,1
YLR371W,True,False,False,False,False,True,0.528,1
YLR372W,True,False,False,True,False,True,0.8955,2
YLR373C,True,False,False,False,False,True,0.614,1
YLR374C,True,False,False,False,False,False,,1
YLR375W,True,True,True,False,False,False,,3
YLR376C,True,False,False,False,False,False,,1
YLR377C,True,False,False,True,False,False,,2
YLR380W,True,False,False,False,False,False,,1
YLR381W,True,False,False,False,False,False,,1
YLR382C,True,False,False,True,False,False,,2
YLR384C,True,True,False,False,False,True,0.7985,2
YLR385C,True,False,False,False,False,False,,1
YLR386W,True,False,False,True,False,False,,2
YLR387C,True,False,False,False,False,False,,1
YLR388W,True,False,False,False,False,True,0.7548,1
YLR389C,True,False,False,False,False,False,,1
YLR390W,True,False,False,False,False,False,,1
YLR392C,True,False,False,False,False,False,,1
YLR393W,True,False,False,False,False,True,0.7722,1
YLR394W,True,False,False,False,False,True,0.8511,1
YLR395C,True,False,False,True,False,False,,2
YLR396C,True,False,False,False,False,True,0.2375,1
YLR398C,True,False,False,False,False,True,0.8822,1
YLR399C,True,False,False,False,False,False,,1
YLR400W,True,False,False,False,False,False,,1
YLR401C,True,False,False,False,False,False,,1
YLR402W,True,False,False,False,False,True,0.8475,1
YLR403W,True,True,False,False,False,False,,2
YLR404W,True,False,False,False,False,False,,1
YLR405W,True,False,False,False,False,False,,1
YLR406C,True,False,False,False,False,False,,1
YLR407W,True,False,False,False,False,False,,1
YLR408C,True,False,False,False,False,False,,1
YLR410W,True,False,False,True,False,True,0.831,2
YLR412W,True,False,False,False,False,False,,1
YLR413W,True,False,False,False,False,False,,1
YLR414C,True,False,False,False,False,False,,1
YLR415C,True,False,False,False,False,False,,1
YLR416C,True,False,False,False,False,False,,1
YLR417W,True,True,False,False,False,True,0.404,2
YLR418C,True,True,False,False,False,True,0.67,2
YLR420W,True,False,False,True,False,False,,2
YLR421C,True,True,False,False,False,False,,2
YLR422W,True,False,False,False,False,False,,1
YLR423C,True,False,False,False,True,False,,1
YLR426W,True,False,False,False,False,True,0.823,1
YLR427W,True,False,False,False,False,False,,1
YLR428C,True,False,False,False,False,False,,1
YLR429W,True,False,False,False,False,False,,1
YLR431C,True,True,False,False,False,False,,2
YLR432W,True,False,False,True,False,False,,2
YLR433C,True,False,False,False,False,False,,1
YLR434C,True,False,False,False,False,False,,1
YLR435W,True,True,False,False,False,True,0.733,2
YLR436C,True,True,False,False,False,False,,2
YLR437C,True,False,False,False,False,False,,1
YLR438W,True,True,False,True,False,False,,3
YLR439W,True,False,False,False,False,True,0.3315,1
YLR441C,True,False,False,False,False,True,0.8027,1
YLR442C,True,True,False,False,False,False,,2
YLR443W,True,False,False,False,False,False,,1
YLR444C,True,False,False,False,False,False,,1
YLR445W,True,False,False,False,False,False,,1
YLR446W,True,False,False,True,False,False,,2
YLR447C,True,False,False,True,False,True,0.2425,2
YLR448W,True,False,False,False,False,True,0.7687,1
YLR449W,True,False,False,False,False,False,,1
YLR450W,True,False,False,True,False,False,,2
YLR451W,True,True,False,True,False,False,,3
YLR452C,True,False,False,False,False,True,0.718,1
YLR453C,True,False,False,False,False,False,,1
YLR454W,True,False,False,False,False,False,,1
YLR455W,True,False,False,False,False,False,,1
YLR456W,True,False,False,False,False,False,,1
YLR460C,True,False,False,False,False,False,,1
YLR461W,True,False,False,False,False,False,,1
YML001W,True,True,False,False,False,True,0.7208,2
YML002W,True,False,False,False,False,False,,1
YML003W,True,False,False,False,False,False,,1
YML004C,True,False,False,True,False,False,,2
YML005W,True,False,False,False,False,False,,1
YML006C,True,True,False,False,False,True,0.8692,2
YML007W,True,True,True,False,False,False,,3
YML008C,True,False,False,True,False,False,,2
YML009C,True,False,False,False,False,False,,1
YML011C,True,False,False,False,False,False,,1
YML012W,True,False,False,False,False,False,,1
YML013W,True,True,False,False,False,True,0.735,2
YML014W,True,False,False,False,False,True,0.7975,1
YML016C,True,True,False,False,False,False,,2
YML017W,True,False,False,False,False,False,,1
YML018C,True,False,False,False,False,False,,1
YML019W,True,False,False,False,False,False,,1
YML020W,True,False,False,False,False,False,,1
YML021C,True,False,False,False,False,False,,1
YML022W,True,False,False,True,False,False,,2
YML024W,True,False,False,False,False,True,0.4195,1
YML026C,True,False,False,False,False,True,0.7003,1
YML027W,True,False,True,False,False,False,,2
YML028W,True,False,False,False,False,True,0.8837,1
YML029W,True,True,False,False,False,False,,2
YML030W,True,False,False,False,False,False,,1
YML032C,True,True,False,False,False,True,0.7368,2
YML034W,True,False,False,False,False,False,,1
YML035C,True,False,False,True,False,False,,2
YML036W,True,True,False,False,False,True,0.696,2
YML037C,True,False,False,False,False,False,,1
YML038C,True,False,False,False,False,False,,1
YML041C,True,True,False,False,False,True,0.8722,2
YML042W,True,False,False,True,False,False,,2
YML047C,True,False,False,False,False,False,,1
YML048W,True,False,False,False,False,False,,1
YML050W,True,False,False,False,False,False,,1
YML051W,True,True,False,False,False,False,,2
YML052W,True,False,False,False,False,False,,1
YML053C,True,False,False,False,False,False,,1
YML054C,True,False,False,True,False,False,,2
YML055W,True,False,False,False,False,False,,1
YML056C,True,False,False,True,False,False,,2
YML057W,True,False,False,False,False,False,,1
YML058W,True,False,False,False,False,False,,1
YML059C,True,False,False,True,False,False,,2
YML060W,True,False,False,True,False,False,,2
YML061C,True,True,False,False,False,True,0.788,2
YML062C,True,True,False,False,False,False,,2
YML063W,True,False,False,False,False,True,0.5343,1
YML066C,True,False,False,False,False,False,,1
YML067C,True,False,False,False,False,False,,1
YML068W,True,True,False,False,False,False,,2
YML070W,True,False,False,True,False,False,,2
YML071C,True,False,False,False,False,False,,1
YML072C,True,False,False,False,False,False,,1
YML073C,True,False,False,False,False,True,0.597,1
YML074C,True,False,False,False,False,False,,1
YML075C,True,False,False,True,False,False,,2
YML076C,True,False,False,False,False,False,,1
YML078W,True,False,False,False,False,False,,1
YML079W,True,False,False,False,False,True,0.8735,1
YML080W,True,False,False,False,False,False,,1
YML081C-A,True,False,False,True,False,True,0.8777,2
YML081W,True,False,True,False,False,False,,2
YML082W,True,False,False,True,False,False,,2
YML083C,True,False,False,False,False,False,,1
YML084W,True,False,False,False,False,False,,1
YML086C,True,False,False,True,False,True,0.861,2
YML087C,True,False,False,False,False,False,,1
YML088W,True,False,False,False,False,False,,1
YML089C,True,False,False,False,False,False,,1
YML090W,True,False,False,False,False,True,0.84,1
YML094W,True,False,False,False,False,True,0.706,1
YML095C,True,False,False,False,False,False,,1
YML096W,True,False,False,True,False,False,,2
YML097C,True,True,False,False,False,True,0.7448,2
YML099C,True,True,False,False,False,False,,2
YML100W,True,True,False,True,False,False,,3
YML100W-A,True,False,False,False,False,False,,1
YML101C,True,False,False,False,False,False,,1
YML102W,True,True,False,False,False,True,0.8865,2
YML103C,True,True,False,False,False,True,0.7432,2
YML104C,True,False,False,False,False,False,,1
YML106W,True,False,False,True,False,False,,2
YML107C,True,True,False,False,False,True,0.7792,2
YML108W,True,False,False,False,False,False,,1
YML109W,True,False,False,False,False,False,,1
YML110C,True,False,False,True,False,True,0.795,2
YML111W,True,False,False,False,False,False,,1
YML112W,True,False,False,False,False,False,,1
YML113W,True,True,False,False,False,False,,2
YML115C,True,False,False,False,False,True,0.4865,1
YML116W,True,False,False,False,False,False,,1
YML117W,True,False,False,False,False,False,,1
YML118W,True,False,False,False,False,False,,1
YML119W,True,False,False,False,False,False,,1
YML120C,True,False,False,True,False,False,,2
YML121W,True,True,False,False,False,True,0.7995,2
YML122C,True,False,False,False,False,False,,1
YML123C,True,False,False,True,False,False,,2
YML124C,True,True,False,False,False,False,,2
YML125C,False,False,False,True,True,True,0.75,1
YML126C,False,False,False,True,True,True,0.4508,1
YML128C,True,True,False,False,False,True,0.5085,2
YML129C,True,False,False,False,False,True,0.749,1
YML131W,True,False,False,False,False,False,,1
YMR001C,False,False,False,True,True,False,,1
YMR002W,True,False,False,False,False,False,,1
YMR003W,True,False,False,False,False,False,,1
YMR004W,True,False,False,False,False,True,0.8575,1
YMR006C,True,False,False,True,False,False,,2
YMR007W,True,False,False,False,False,False,,1
YMR008C,True,False,False,True,False,False,,2
YMR009W,True,False,False,True,False,False,,2
YMR010W,True,False,False,False,False,False,,1
YMR011W,True,False,False,True,False,False,,2
YMR012W,True,False,False,False,False,False,,1
YMR013C,False,False,False,True,True,False,,1
YMR014W,True,True,False,False,False,True,0.219,2
YMR015C,True,False,False,True,False,False,,2
YMR016C,True,True,False,False,False,False,,2
YMR017W,True,False,False,False,False,False,,1
YMR018W,True,False,False,False,False,False,,1
YMR019W,True,True,True,False,False,False,,3
YMR020W,True,False,False,True,False,False,,2
YMR021C,True,True,False,False,False,False,,2
YMR022W,True,True,False,False,False,False,,2
YMR023C,True,False,False,False,False,False,,1
YMR024W,True,False,False,False,False,False,,1
YMR025W,True,False,False,False,False,False,,1
YMR026C,True,True,False,False,False,True,0.8575,2
YMR027W,True,False,False,False,False,False,,1
YMR029C,True,False,False,False,False,False,,1
YMR030W,True,False,False,False,False,False,,1
YMR031C,True,True,False,False,False,False,,2
YMR031W-A,True,False,False,False,False,False,,1
YMR032W,True,False,False,False,False,False,,1
YMR034C,True,False,False,False,False,False,,1
YMR035W,True,False,False,False,False,True,0.8153,1
YMR036C,True,True,False,False,False,False,,2
YMR037C,True,True,True,False,False,False,,3
YMR038C,True,False,False,False,False,False,,1
YMR039C,True,True,False,False,False,True,0.8812,2
YMR040W,True,False,False,False,False,False,,1
YMR041C,True,False,False,True,False,False,,2
YMR042W,True,True,False,False,False,False,,2
YMR044W,True,True,False,False,False,False,,2
YMR048W,True,True,False,False,False,False,,2
YMR052C-A,True,False,False,False,False,False,,1
YMR052W,True,False,False,False,False,False,,1
YMR053C,True,False,False,False,False,False,,1
YMR054W,True,False,False,True,False,False,,2
YMR055C,True,False,False,False,False,False,,1
YMR056C,True,False,False,True,False,False,,2
YMR057C,True,False,False,False,False,False,,1
YMR058W,True,False,False,True,False,False,,2
YMR060C,True,False,False,False,False,False,,1
YMR062C,True,False,False,True,False,False,,2
YMR063W,True,False,False,False,False,True,0.7762,1
YMR064W,True,False,False,False,False,True,0.7775,1
YMR065W,True,False,False,False,False,False,,1
YMR066W,True,False,False,False,False,True,0.3,1
YMR067C,True,False,False,False,False,False,,1
YMR068W,True,False,False,False,False,False,,1
YMR069W,True,False,False,False,False,False,,1
YMR070W,True,True,False,False,False,True,0.8853,2
YMR071C,True,False,False,False,False,False,,1
YMR072W,True,True,False,False,False,True,0.82,2
YMR073C,True,False,False,False,False,False,,1
YMR074C,True,False,False,False,False,False,,1
YMR075C-A,True,False,False,False,False,False,,1
YMR075W,True,True,False,False,False,False,,2
YMR077C,True,False,False,False,False,True,0.412,1
YMR078C,True,True,False,False,False,True,0.7358,2
YMR080C,True,True,False,False,False,False,,2
YMR081C,True,False,False,False,False,False,,1
YMR082C,True,False,False,False,False,False,,1
YMR083W,True,False,False,True,False,True,0.445,2
YMR084W,True,False,False,False,False,False,,1
YMR085W,True,False,False,False,False,False,,1
YMR086C-A,True,False,False,False,False,False,,1
YMR086W,True,False,False,False,False,False,,1
YMR087W,True,False,False,True,False,False,,2
YMR088C,True,False,False,True,False,False,,2
YMR089C,True,False,False,False,False,True,0.4005,1
YMR090W,True,False,False,False,False,False,,1
YMR091C,True,True,False,False,True,False,,2
YMR092C,True,False,False,False,False,False,,1
YMR095C,True,False,False,False,False,False,,1
YMR096W,True,False,False,False,False,False,,1
YMR097C,True,False,False,False,False,True,0.603,1
YMR098C,True,False,False,False,False,True,0.3615,1
YMR099C,True,False,False,True,False,False,,2
YMR100W,True,True,False,False,False,True,0.884,2
YMR101C,True,False,False,True,False,False,,2
YMR102C,True,False,False,False,False,False,,1
YMR103C,True,False,False,False,False,False,,1
YMR104C,True,False,False,True,False,False,,2
YMR105C,True,False,False,True,False,False,,2
YMR106C,True,True,False,False,False,False,,2
YMR107W,True,False,False,False,False,False,,1
YMR108W,False,False,False,True,False,False,,1
YMR109W,True,False,False,False,False,False,,1
YMR110C,True,False,False,True,False,False,,2
YMR111C,True,False,False,False,False,False,,1
YMR113W,False,False,False,True,True,False,,1
YMR114C,True,False,False,False,False,False,,1
YMR115W,True,False,False,False,False,True,0.8635,1
YMR116C,True,True,False,False,False,True,0.6085,2
YMR118C,True,False,False,False,False,False,,1
YMR119W,True,False,False,False,False,False,,1
YMR119W-A,True,False,False,False,False,False,,1
YMR120C,True,False,False,True,False,False,,2
YMR121C,True,False,False,False,False,False,,1
YMR122C,True,False,False,False,False,False,,1
YMR123W,True,False,False,False,False,True,0.7922,1
YMR124W,True,False,False,False,False,False,,1
YMR125W,True,False,False,False,False,False,,1
YMR126C,True,False,False,False,False,False,,1
YMR127C,True,True,False,False,False,False,,2
YMR129W,True,False,False,False,False,False,,1
YMR133W,True,False,False,False,False,False,,1
YMR136W,True,True,False,False,False,False,,2
YMR138W,True,False,False,False,False,False,,1
YMR139W,False,True,False,True,False,False,,2
YMR140W,True,False,False,False,False,False,,1
YMR142C,True,False,False,False,False,False,,1
YMR143W,True,False,False,False,False,True,0.641,1
YMR145C,False,False,False,True,False,False,,1
YMR150C,True,False,False,False,False,True,0.775,1
YMR151W,True,False,False,False,False,False,,1
YMR152W,True,False,False,False,False,False,,1
YMR153C-A,True,False,False,False,False,False,,1
YMR154C,True,False,False,False,False,True,0.8535,1
YMR161W,True,False,False,False,False,False,,1
YMR162C,False,False,False,True,False,False,,1
YMR164C,True,False,False,False,False,False,,1
YMR165C,False,False,False,True,False,False,,1
YMR166C,True,False,False,False,False,True,0.844,1
YMR167W,True,False,False,False,False,True,0.8478,1
YMR169C,False,False,False,True,False,False,,1
YMR170C,False,False,False,True,False,False,,1
YMR173W,False,True,False,False,False,False,,1
YMR179W,True,True,False,False,False,True,0.6195,2
YMR182C,False,False,True,False,False,False,,1
YMR185W,True,False,False,False,True,False,,1
YMR186W,True,True,False,False,False,False,,2
YMR189W,False,False,False,True,False,False,,1
YMR190C,False,True,False,False,False,True,0.8545,1
YMR193C-A,True,False,False,False,False,False,,1
YMR194W,True,False,False,False,False,False,,1
YMR196W,True,False,False,False,False,False,,1
YMR198W,True,False,False,False,False,True,0.65808,1
YMR202W,False,True,False,True,False,True,0.759,2
YMR205C,True,True,False,True,False,True,0.7885,3
YMR207C,False,False,False,True,False,True,0.8375,1
YMR208W,False,False,False,True,True,True,0.246,1
YMR210W,False,False,False,True,False,False,,1
YMR216C,True,True,False,True,False,True,0.8523,3
YMR217W,False,False,False,True,False,False,,1
YMR219W,True,False,False,False,False,False,,1
YMR220W,False,False,False,True,True,True,0.8864,1
YMR222C,True,False,False,False,False,False,,1
YMR223W,False,True,False,False,False,True,0.8066,1
YMR224C,True,True,False,False,False,True,0.666,2
YMR225C,True,False,False,False,False,False,,1
YMR226C,False,False,False,True,False,False,,1
YMR231W,True,True,False,False,False,True,0.209,2
YMR237W,True,False,False,False,False,False,,1
YMR238W,True,False,False,True,False,False,,2
YMR241W,False,False,False,True,False,False,,1
YMR242C,True,False,False,False,False,True,0.416,1
YMR243C,False,False,False,True,False,True,0.797,1
YMR246W,False,False,False,True,False,False,,1
YMR250W,False,False,False,True,False,False,,1
YMR251W,False,False,False,True,False,False,,1
YMR253C,True,False,False,False,False,False,,1
YMR255W,True,False,False,False,False,False,,1
YMR256C,True,False,False,True,False,True,0.742,2
YMR261C,False,False,False,True,False,False,,1
YMR263W,True,True,False,False,False,True,0.881,2
YMR264W,False,True,False,False,False,False,,1
YMR267W,True,False,False,True,False,True,0.5655,2
YMR269W,False,True,False,False,False,True,0.6645,1
YMR271C,False,False,False,True,False,False,,1
YMR272C,False,False,False,True,False,True,0.7875,1
YMR273C,True,False,False,False,False,False,,1
YMR274C,False,True,False,False,False,False,,1
YMR275C,False,True,False,False,False,True,0.899,1
YMR278W,False,False,False,True,False,False,,1
YMR280C,False,False,True,False,False,False,,1
YMR281W,False,False,False,True,True,True,0.642,1
YMR283C,True,False,False,False,False,False,,1
YMR284W,True,True,False,False,False,False,,2
YMR287C,False,True,False,False,False,True,0.419,1
YMR289W,False,False,False,True,False,False,,1
YMR291W,False,False,False,True,False,False,,1
YMR293C,True,True,False,True,False,True,0.3485,3
YMR294W,True,True,False,False,False,True,0.8962,2
YMR296C,False,False,False,True,True,True,0.5814,1
YMR298W,False,False,False,True,True,True,0.878,1
YMR299C,True,False,False,False,False,False,,1
YMR300C,True,False,False,True,False,False,,2
YMR301C,False,False,False,True,True,True,0.7429,1
YMR303C,False,False,False,True,False,False,,1
YMR304W,False,True,False,False,False,True,0.8768,1
YMR305C,False,False,False,True,False,False,,1
YMR306W,False,False,False,True,False,False,,1
YMR307W,True,False,False,False,False,True,0.7823,1
YMR312W,True,True,False,False,False,True,0.7328,2
YMR313C,False,False,False,True,False,False,,1
YMR318C,False,False,False,True,False,False,,1
YMR319C,False,False,False,True,False,False,,1
YMR322C,False,False,False,True,False,False,,1
YMR323W,False,False,False,True,False,False,,1
YNCB0010W,False,True,False,False,False,False,,1
YNL003C,False,False,False,True,False,True,0.7247,1
YNL009W,False,False,False,True,False,False,,1
YNL014W,True,False,False,False,False,False,,1
YNL016W,True,False,False,False,False,False,,1
YNL020C,True,False,False,True,False,False,,2
YNL021W,False,True,False,False,False,True,0.68,1
YNL022C,False,True,False,False,False,False,,1
YNL025C,True,True,False,False,False,True,0.5665,2
YNL029C,False,False,False,True,False,False,,1
YNL032W,False,True,False,False,False,False,,1
YNL036W,False,False,False,True,False,False,,1
YNL037C,False,False,False,True,False,True,0.8595,1
YNL038W,False,False,False,True,True,True,0.7931,1
YNL045W,False,False,False,True,False,False,,1
YNL048W,False,False,False,True,False,False,,1
YNL050C,True,False,False,False,False,False,,1
YNL052W,False,False,False,True,False,False,,1
YNL053W,False,True,False,False,False,False,,1
YNL054W,False,False,False,True,False,True,0.8835,1
YNL056W,False,True,False,False,False,True,0.8952,1
YNL059C,True,False,False,False,False,False,,1
YNL064C,True,False,False,False,False,True,0.643,1
YNL065W,True,False,False,True,False,False,,2
YNL066W,True,False,False,True,False,False,,2
YNL068C,True,False,True,False,False,False,,2
YNL071W,False,False,False,True,False,False,,1
YNL073W,False,False,False,True,False,False,,1
YNL076W,False,True,False,False,False,True,0.713,1
YNL078W,True,False,False,False,False,False,,1
YNL079C,True,False,False,False,False,True,0.8535,1
YNL080C,True,False,False,False,False,True,0.636,1
YNL082W,False,True,False,False,False,False,,1
YNL084C,True,False,False,False,False,False,,1
YNL092W,False,False,False,True,False,False,,1
YNL093W,True,False,False,False,False,False,,1
YNL094W,True,False,False,False,False,False,,1
YNL095C,True,False,False,False,False,False,,1
YNL096C,True,False,False,False,False,True,0.887,1
YNL097C,True,True,False,False,False,True,0.8663,2
YNL098C,False,True,False,False,False,False,,1
YNL099C,False,True,False,False,False,False,,1
YNL101W,False,False,False,True,False,True,0.677,1
YNL103W,False,False,False,True,True,False,,1
YNL104C,False,False,False,True,False,False,,1
YNL106C,False,True,False,True,False,False,,2
YNL107W,True,True,False,False,False,False,,2
YNL111C,True,False,False,False,False,False,,1
YNL117W,False,False,False,True,False,False,,1
YNL119W,False,True,False,False,False,True,0.7708,1
YNL129W,False,False,False,True,False,False,,1
YNL130C,False,False,False,True,False,False,,1
YNL133C,True,False,False,False,False,False,,1
YNL136W,False,True,False,False,False,True,0.8518,1
YNL138W,True,True,False,False,False,True,0.4446,2
YNL139C,True,False,False,False,False,False,,1
YNL141W,False,False,False,True,False,True,0.5885,1
YNL142W,False,False,False,True,False,False,,1
YNL144C,True,False,False,False,False,False,,1
YNL147W,True,True,False,False,False,True,0.6715,2
YNL148C,True,False,False,False,False,True,0.449,1
YNL153C,True,False,False,False,False,True,0.8498,1
YNL154C,True,False,False,True,False,False,,2
YNL159C,False,True,False,False,False,False,,1
YNL161W,False,False,False,True,True,False,,1
YNL162W,True,False,False,False,True,False,,1
YNL166C,True,False,False,False,False,False,,1
YNL167C,False,True,False,False,False,False,,1
YNL168C,True,False,False,False,False,False,,1
YNL169C,False,False,False,True,False,False,,1
YNL171C,True,False,False,False,False,False,,1
YNL179C,True,False,False,False,False,False,,1
YNL183C,False,False,False,True,False,False,,1
YNL184C,True,False,False,False,False,False,,1
YNL186W,False,True,False,False,False,False,,1
YNL187W,False,True,False,False,False,False,,1
YNL191W,False,False,False,True,False,False,,1
YNL192W,True,False,False,True,False,False,,2
YNL194C,True,False,False,False,False,False,,1
YNL197C,True,False,False,False,False,False,,1
YNL199C,True,True,False,False,False,False,,2
YNL201C,False,True,False,False,False,False,,1
YNL202W,True,False,False,True,False,False,,2
YNL205C,True,False,False,False,False,False,,1
YNL206C,True,True,False,False,False,False,,2
YNL207W,False,False,False,True,True,False,,1
YNL213C,False,True,False,False,False,False,,1
YNL215W,True,True,False,False,False,False,,2
YNL219C,False,False,False,True,False,False,,1
YNL220W,False,False,False,True,False,False,,1
YNL224C,True,False,False,False,False,False,,1
YNL225C,True,False,False,False,False,False,,1
YNL226W,True,False,False,False,False,False,,1
YNL227C,True,True,False,False,False,False,,2
YNL228W,True,False,False,False,False,False,,1
YNL229C,True,True,False,True,False,False,,3
YNL230C,False,True,False,False,False,False,,1
YNL233W,True,False,False,False,False,False,,1
YNL236W,True,True,False,False,False,False,,2
YNL241C,False,True,False,True,False,False,,2
YNL246W,True,False,False,False,False,False,,1
YNL247W,False,False,False,True,True,False,,1
YNL248C,True,True,False,False,False,False,,2
YNL249C,False,False,False,True,False,False,,1
YNL250W,True,True,False,False,False,False,,2
YNL255C,True,False,False,False,False,False,,1
YNL256W,False,False,False,True,True,False,,1
YNL259C,True,False,False,False,False,False,,1
YNL264C,True,False,False,False,False,False,,1
YNL267W,False,False,False,True,True,False,,1
YNL268W,False,False,False,True,False,False,,1
YNL270C,False,False,False,True,False,False,,1
YNL271C,True,False,False,False,False,False,,1
YNL274C,False,False,False,True,False,False,,1
YNL275W,False,False,False,True,False,False,,1
YNL276C,True,False,False,False,False,False,,1
YNL277W,False,False,False,True,False,False,,1
YNL278W,True,False,False,False,False,False,,1
YNL280C,False,False,False,True,True,False,,1
YNL288W,False,True,False,False,False,False,,1
YNL292W,False,False,False,True,False,False,,1
YNL298W,True,True,False,True,False,True,0.60546,3
YNL302C,True,False,False,False,False,False,,1
YNL307C,False,True,False,True,False,True,0.86404,2
YNL309W,True,False,False,False,False,False,,1
YNL311C,True,False,False,False,False,False,,1
YNL315C,True,False,False,False,False,False,,1
YNL316C,False,False,False,True,False,False,,1
YNL318C,False,False,False,True,False,False,,1
YNL319W,True,False,False,False,False,False,,1
YNL322C,True,False,False,False,False,True,0.8995,1
YNL323W,True,True,False,False,False,False,,2
YNL325C,False,False,False,True,False,False,,1
YNL327W,True,False,False,False,False,False,,1
YNL329C,True,False,False,False,False,False,,1
YNL330C,False,True,False,False,False,False,,1
YNL331C,False,False,False,True,False,False,,1
YNL333W,False,False,False,True,False,False,,1
YNL334C,False,False,False,True,False,False,,1
YNL335W,False,False,False,True,False,False,,1
YNR001C,False,False,False,True,False,False,,1
YNR002C,True,False,False,False,False,False,,1
YNR004W,True,True,False,False,False,False,,2
YNR006W,False,True,False,False,False,True,0.757,1
YNR007C,False,False,False,True,True,False,,1
YNR008W,False,False,False,True,False,False,,1
YNR010W,True,True,False,False,False,True,0.699,2
YNR012W,False,False,False,True,False,False,,1
YNR013C,False,False,False,True,False,False,,1
YNR016C,False,False,False,True,True,True,0.25,1
YNR019W,True,False,False,True,False,False,,2
YNR020C,True,False,False,False,False,True,0.7208,1
YNR023W,False,True,False,False,False,True,0.439,1
