,minimum,maximum,width
r_2279,0.0,0.0620647990691883,0.0620647990691883
r_2280,0.0,0.12611047965447963,0.12611047965447963
r_2281,0.0,0.12611047965448008,0.12611047965448008
r_2282,0.0,0.05482793382222455,0.05482793382222455
r_2283,0.0,0.06481901245531473,0.06481901245531473
r_2284,0.0,0.06481901245531312,0.06481901245531312
r_2285,0.0,0.06481901245531312,0.06481901245531312
r_2286,0.0,0.2802101222345854,0.2802101222345854
r_2287,0.0,0.1755791872389101,0.1755791872389101
r_2288,0.0,0.12784255887912038,0.12784255887912038
r_2289,0.0,0.06206479906919005,0.06206479906919005
r_2290,0.0,0.06206479906918653,0.06206479906918653
r_2291,0.0,0.06206479906918654,0.06206479906918654
r_2292,0.0,0.12611047965447517,0.12611047965447517
r_2293,0.0,0.12611047965447633,0.12611047965447633
r_2294,0.0,0.05482793382222469,0.05482793382222469
r_2295,0.0,0.06206479906918828,0.06206479906918828
r_2296,0.0,0.058902975090787346,0.058902975090787346
r_2297,0.0,0.05890297509078859,0.05890297509078859
r_2298,0.0,0.054827933822227955,0.054827933822227955
r_2299,0.0,0.12611047965448252,0.12611047965448252
r_2300,0.0,0.12611047965447456,0.12611047965447456
r_2301,0.0,0.0589029750907878,0.0589029750907878
r_2302,0.0,0.12611047965447741,0.12611047965447741
r_2303,0.0,0.05890297509078822,0.05890297509078822
r_2304,0.0,0.12611047965447966,0.12611047965447966
r_2305,-1000.0,1000.0,2000.0
r_2308,0.0,0.4647361864905984,0.4647361864905984
r_2309,0.0,0.46570556665222007,0.46570556665222007
r_2310,0.0,0.4629154843193535,0.4629154843193535
r_2311,0.0,0.46353988459107887,0.46353988459107887
r_2312,0.0,0.4289872490682103,0.4289872490682103
r_2313,0.0,0.42988206152512803,0.42988206152512803
r_2314,0.0,0.4273066009101402,0.4273066009101402
r_2315,0.0,0.427882970392273,0.427882970392273
r_2316,0.0,0.46438196960180816,0.46438196960180816
r_2317,0.0,0.46490959996456027,0.46490959996456027
r_2318,0.0,0.4628842189679328,0.4628842189679328
r_2319,0.0,0.46293443097180825,0.46293443097180825
r_2320,0.0,0.42866027963239156,0.42866027963239156
r_2321,0.0,0.4291473230447092,0.4291473230447092
r_2322,0.0,0.42727774058623885,0.42727774058623885
r_2323,0.0,0.4273240901282651,0.4273240901282651
r_2324,0.0,0.42898724906822805,0.42898724906822805
r_2325,0.0,0.42988206152508307,0.42988206152508307
r_2326,0.0,0.4273066009101803,0.4273066009101803
r_2327,0.0,0.4278829703922215,0.4278829703922215
r_2328,0.0,0.42866027963285297,0.42866027963285297
r_2329,0.0,0.4291473230447221,0.4291473230447221
r_2330,0.0,0.4272777405862825,0.4272777405862825
r_2331,0.0,0.42732409012830264,0.42732409012830264
r_2332,0.0,0.46473618649060705,0.46473618649060705
r_2333,0.0,0.46438196960228206,0.46438196960228206
r_2334,0.0,0.465687169027618,0.465687169027618
r_2335,0.0,0.46490959996505987,0.46490959996505987
r_2336,0.0,0.4629154843193758,0.4629154843193758
r_2337,0.0,0.4628842189684501,0.4628842189684501
r_2338,0.0,0.4635398845915795,0.4635398845915795
r_2339,0.0,0.46293443097233594,0.46293443097233594
r_2340,0.0,0.46438196960228345,0.46438196960228345
r_2341,0.0,0.46490959996509107,0.46490959996509107
r_2342,0.0,0.46288421896845344,0.46288421896845344
r_2343,-2.581265641671089e-19,0.462934430972353,0.462934430972353
r_2344,0.0,1.8498238774133724,1.8498238774133724
r_2345,0.0,1.849217044040697,1.849217044040697
r_2346,0.0,1.8498605089291749,1.8498605089291749
r_2347,0.0,1.849223126629027,1.849223126629027
r_2348,0.0,1.849267167134575,1.849267167134575
r_2349,0.0,1.8492098377163788,1.8492098377163788
r_2350,0.0,1.8492231266290602,1.8492231266290602
r_2351,0.0,1.8492000000000832,1.8492000000000832
r_2352,0.0,0.0,0.0
r_2353,0.0,0.0,0.0
r_2354,0.0,0.0,0.0
r_2355,0.0,0.0,0.0
r_2356,0.0,0.0,0.0
r_2357,-4.2494892938970285e-18,0.0,4.2494892938970285e-18
r_2358,0.0,0.0,0.0
r_2359,0.0,0.0,0.0
r_2360,0.0,1.8498238774134432,1.8498238774134432
r_2361,0.0,1.849217044040749,1.849217044040749
r_2362,0.0,1.8498605089293931,1.8498605089293931
r_2363,0.0,1.8492231266292602,1.8492231266292602
r_2364,0.0,1.8492671671345855,1.8492671671345855
r_2365,0.0,1.8492098377164055,1.8492098377164055
r_2366,0.0,1.849223126629133,1.849223126629133
r_2367,0.0,1.8492000000003943,1.8492000000003943
r_2368,0.0,1.1101335722798293,1.1101335722798293
r_2369,0.0,1.1095587672080431,1.1095587672080431
r_2370,0.0,1.1101581253463948,1.1101581253463948
r_2371,0.0,1.1095640854786264,1.1095640854786264
r_2372,0.0,1.1096388071592422,1.1096388071592422
r_2373,0.0,1.1095395046587166,1.1095395046587166
r_2374,0.0,1.1095640854785402,1.1095640854785402
r_2375,0.0,1.1095232295678201,1.1095232295678201
r_2376,0.0,1.1101807679211702,1.1101807679211702
r_2377,0.0,1.1101807679211761,1.1101807679211761
r_2378,0.0,1.1101807679211881,1.1101807679211881
r_2379,0.0,1.1101807679212812,1.1101807679212812
r_2380,0.0,1.1101807679211726,1.1101807679211726
r_2381,0.0,1.1101807679211115,1.1101807679211115
r_2382,0.0,1.1101807679211946,1.1101807679211946
r_2383,0.0,1.1101807679212317,1.1101807679212317
r_2384,0.0,1.1096388071591166,1.1096388071591166
r_2385,0.0,1.1095395046587375,1.1095395046587375
r_2386,0.0,1.1096628378520415,1.1096628378520415
r_2387,0.0,1.1095413407327224,1.1095413407327224
r_2388,0.0,1.1095535835674366,1.1095535835674366
r_2389,0.0,1.1095335529827643,1.1095335529827643
r_2390,0.0,1.1095413407328163,1.1095413407328163
r_2391,0.0,1.1095228667404051,1.1095228667404051
r_2392,0.0,1.1101807679211129,1.1101807679211129
r_2393,0.0,1.1101807679211637,1.1101807679211637
r_2394,0.0,1.110180767921091,1.110180767921091
r_2395,0.0,1.1101807679211166,1.1101807679211166
r_2396,0.0,1.110180767921225,1.110180767921225
r_2397,0.0,1.1101807679211155,1.1101807679211155
r_2398,0.0,1.1101807679211395,1.1101807679211395
r_2399,0.0,1.1101807679212081,1.1101807679212081
r_2400,0.0,1.110133572279874,1.110133572279874
r_2401,0.0,1.109558767208185,1.109558767208185
r_2402,0.0,1.1101581253463837,1.1101581253463837
r_2403,0.0,1.1095640854787474,1.1095640854787474
r_2404,0.0,1.1096388071593106,1.1096388071593106
r_2405,0.0,1.1095395046587175,1.1095395046587175
r_2406,0.0,1.1095640854785755,1.1095640854785755
r_2407,0.0,1.1095232295677795,1.1095232295677795
r_2408,0.0,1.1101807679211495,1.1101807679211495
r_2409,0.0,1.1101807679213453,1.1101807679213453
r_2410,0.0,1.1101807679211777,1.1101807679211777
r_2411,0.0,1.110180767921157,1.110180767921157
r_2412,0.0,1.1101807679211824,1.1101807679211824
r_2413,0.0,1.1101807679212221,1.1101807679212221
r_2414,0.0,1.1101807679211642,1.1101807679211642
r_2415,0.0,1.1101807679211557,1.1101807679211557
r_2416,0.0,1.1096388071592465,1.1096388071592465
r_2417,0.0,1.1095395046587648,1.1095395046587648
r_2418,0.0,1.1096628378522908,1.1096628378522908
r_2419,0.0,1.1095413407326287,1.1095413407326287
r_2420,0.0,1.1095535835674977,1.1095535835674977
r_2421,0.0,1.1095335529826693,1.1095335529826693
r_2422,0.0,1.1095413407326515,1.1095413407326515
r_2423,0.0,1.109522866740332,1.109522866740332
r_2424,0.0,1.11018076792118,1.11018076792118
r_2425,0.0,1.1101807679211655,1.1101807679211655
r_2426,0.0,1.110180767921142,1.110180767921142
r_2427,0.0,1.1101807679211335,1.1101807679211335
r_2428,0.0,1.1101807679210856,1.1101807679210856
r_2429,0.0,1.1101807679211615,1.1101807679211615
r_2430,0.0,1.110180767921163,1.110180767921163
r_2431,0.0,1.1101807679211397,1.1101807679211397
r_2432,-3.35248597930196e-18,0.6958861864906404,0.6958861864906404
r_2433,0.0,0.6966097896951856,0.6966097896951856
r_2434,3.5476018440301265e-19,0.6940652415143873,0.6940652415143873
r_2435,-1.2134485154402334e-18,0.6945151416408826,0.6945151416408826
r_2436,0.0,0.6953548611581344,0.6953548611581344
r_2437,-1.2359395088072286e-18,0.6956528303728602,0.6956528303728602
r_2438,0.0,0.6940185862929799,0.6940185862929799
r_2439,4.1579233940652085e-19,0.6940051299688343,0.6940051299688343
r_2440,0.0,0.5044974211127917,0.5044974211127917
r_2441,0.0,0.5045074115261124,0.5045074115261124
r_2442,9.565563290166892e-20,0.5043455910367657,0.5043455910367657
r_2443,0.0,0.5043335799897632,0.5043335799897632
r_2444,0.0,0.5043319211020049,0.5043319211020049
r_2445,0.0,0.5043335799897726,0.5043335799897726
r_2446,0.0,0.05878059002353259,0.05878059002353259
r_2447,-9.854622283567791e-18,0.058856477346020834,0.05885647734602084
r_2448,0.0,0.05792186696842999,0.05792186696842999
r_2449,0.0,0.058662788711129114,0.058662788711129114
r_2450,0.0,0.05871216670107068,0.05871216670107068
r_2451,0.0,0.0587425929163254,0.0587425929163254
r_2452,0.0,0.05792016481710566,0.05792016481710566
r_2453,0.0,0.058519777587679095,0.058519777587679095
r_2454,0.0,0.6942753677795132,0.6942753677795132
r_2455,-1.8652213064045147e-20,0.6943125952049392,0.6943125952049392
r_2456,0.0,0.6940401329712382,0.6940401329712382
r_2457,0.0,0.6939039864407215,0.6939039864407215
r_2458,0.0,0.6938928554353597,0.6938928554353597
r_2459,0.0,0.6939039864406897,0.6939039864406897
r_2460,0.0,0.6938334491905324,0.6938334491905324
r_2461,0.0,0.6937223137913099,0.6937223137913099
r_2462,0.0,0.0,0.0
r_2463,0.0,0.0,0.0
r_2464,0.0,0.05820954610056029,0.05820954610056029
r_2465,0.0,0.0582836058292404,0.0582836058292404
r_2466,0.0,0.05792186696843262,0.05792186696843262
r_2467,0.0,0.058074495712616664,0.058074495712616664
r_2468,0.0,0.058150949905131616,0.058150949905131616
r_2469,0.0,0.05818030273550998,0.05818030273550998
r_2470,0.0,0.0579197796014918,0.0579197796014918
r_2471,0.0,0.05804433974709826,0.05804433974709826
r_2472,0.0,0.05820954610056162,0.05820954610056162
r_2473,0.0,0.05828360582923849,0.05828360582923849
r_2474,0.0,0.057921866968429374,0.057921866968429374
r_2475,0.0,0.05807449571261567,0.05807449571261567
r_2476,0.0,0.0581509499051262,0.0581509499051262
r_2477,0.0,0.058180302735512626,0.058180302735512626
r_2478,0.0,0.05791977960149292,0.05791977960149292
r_2479,0.0,0.05804433974710744,0.05804433974710744
r_2480,0.0,0.058209546100559416,0.058209546100559416
r_2481,0.0,0.05828360582923834,0.05828360582923834
r_2482,0.0,0.05792186696843616,0.05792186696843616
r_2483,0.0,0.05807449571261688,0.05807449571261688
r_2484,0.0,0.05815094990513127,0.05815094990513127
r_2485,0.0,0.05818030273550949,0.05818030273550949
r_2486,0.0,0.05791977960149154,0.05791977960149154
r_2487,0.0,0.058044339747096836,0.058044339747096836
r_2488,0.0,0.057497582496678364,0.057497582496678364
r_2489,0.0,0.057522632727218095,0.057522632727218095
r_2490,0.0,0.057324610048762756,0.057324610048762756
r_2491,0.0,0.057334257561733395,0.057334257561733395
r_2492,0.0,0.05749758249668153,0.05749758249668153
r_2493,0.0,0.05752263272721703,0.05752263272721703
r_2494,0.0,0.057324610048760744,0.057324610048760744
r_2495,0.0,0.05733425756173664,0.05733425756173664
r_2496,0.0,0.057497582496681535,0.057497582496681535
r_2497,0.0,0.05752263272721666,0.05752263272721666
r_2498,0.0,0.05732461004875954,0.05732461004875954
r_2499,0.0,0.05733425756173332,0.05733425756173332
r_2500,0.0,0.05749758249668686,0.05749758249668686
r_2501,7.804084646086021e-19,0.05752263272721642,0.05752263272721642
r_2502,-7.790095849982135e-21,0.05732461004876266,0.05732461004876266
r_2503,0.0,0.057334257561736074,0.057334257561736074
r_2504,0.0,0.05749758249668102,0.05749758249668102
r_2505,0.0,0.0575226327272172,0.0575226327272172
r_2506,0.0,0.05732461004876619,0.05732461004876619
r_2507,0.0,0.05733425756172987,0.05733425756172987
r_2508,0.0,0.057497582496679925,0.057497582496679925
r_2509,0.0,0.057522632727215146,0.057522632727215146
r_2510,-2.492830671994283e-19,0.057324610048760466,0.057324610048760466
r_2511,0.0,0.05733425756173509,0.05733425756173509
r_2512,0.0,1.8492000000001738,1.8492000000001738
r_2513,0.0,1.8492000000002273,1.8492000000002273
r_2514,0.0,1.8492000000000537,1.8492000000000537
r_2515,0.0,1.8492000000000604,1.8492000000000604
r_2516,0.0,1.8492000000001956,1.8492000000001956
r_2517,0.0,1.8492000000000102,1.8492000000000102
r_2518,0.0,1.8492000000000723,1.8492000000000723
r_2519,0.0,1.8492000000001396,1.8492000000001396
r_2520,0.0,0.0,0.0
r_2521,0.0,0.0,0.0
r_2522,0.0,0.0,0.0
r_2523,0.0,0.0,0.0
r_2524,0.0,0.0,0.0
r_2525,0.0,0.0,0.0
r_2526,0.0,0.0,0.0
r_2527,0.0,6.245854071400528e-36,6.245854071400528e-36
r_2528,0.0,0.6934500000000926,0.6934500000000926
r_2529,0.0,0.6934500000000883,0.6934500000000883
r_2530,0.0,0.6934500000000113,0.6934500000000113
r_2531,0.0,0.6934500000001265,0.6934500000001265
r_2532,0.0,0.6934500000001157,0.6934500000001157
r_2533,0.0,0.6934500000000424,0.6934500000000424
r_2534,0.0,0.6934500000000704,0.6934500000000704
r_2535,0.0,0.6934500000000753,0.6934500000000753
r_2536,0.0,0.504497421112769,0.504497421112769
r_2537,0.0,0.5045074115261777,0.5045074115261777
r_2538,0.0,0.5043455910367324,0.5043455910367324
r_2539,0.0,0.5043335799897659,0.5043335799897659
r_2540,0.0,0.5043319211020324,0.5043319211020324
r_2541,0.0,0.5043335799897634,0.5043335799897634
r_2542,0.0,0.5044974211127918,0.5044974211127918
r_2543,0.0,0.5045074115261706,0.5045074115261706
r_2544,0.0,0.5043455910367461,0.5043455910367461
r_2545,0.0,0.5043335799897468,0.5043335799897468
r_2546,0.0,0.504331921102015,0.504331921102015
r_2547,0.0,0.5043335799897629,0.5043335799897629
r_2548,0.0,-2.9269349814624413e-35,-2.9269349814624413e-35
r_2549,0.0,0.0,0.0
r_2550,0.0,0.0,0.0
r_2551,0.0,1.3716556236312427e-33,1.3716556236312427e-33
r_2552,0.0,0.0,0.0
r_2553,0.0,0.0,0.0
r_2554,0.0,0.0,0.0
r_2555,0.0,0.0,0.0
r_2556,0.0,0.0,0.0
r_2557,0.0,0.0,0.0
r_2558,0.0,0.0,0.0
r_2559,0.0,0.0,0.0
r_2560,0.0,4.1689219536508234e-35,4.1689219536508234e-35
r_2561,0.0,0.0,0.0
r_2562,0.0,0.0,0.0
r_2563,0.0,0.0,0.0
r_2564,0.0,0.0,0.0
r_2565,0.0,0.0,0.0
r_2566,0.0,0.0,0.0
r_2567,0.0,0.0,0.0
r_2568,0.0,0.0,0.0
r_2569,0.0,0.0,0.0
r_2570,0.0,0.0,0.0
r_2571,0.0,0.0,0.0
r_2572,0.0,0.0,0.0
r_2573,0.0,0.0,0.0
r_2574,0.0,0.0,0.0
r_2575,0.0,0.0,0.0
r_2576,0.0,0.0,0.0
r_2577,0.0,0.0,0.0
r_2578,0.0,0.0,0.0
r_2579,0.0,0.0,0.0
r_2580,0.0,0.0,0.0
r_2581,0.0,0.0,0.0
r_2582,0.0,0.0,0.0
r_2583,0.0,0.0,0.0
r_2584,0.0,0.0,0.0
r_2585,0.0,0.0,0.0
r_2586,0.0,0.0,0.0
r_2587,0.0,0.0,0.0
r_2588,0.0,0.0,0.0
r_2589,0.0,0.0,0.0
r_2590,0.0,0.0,0.0
r_2591,0.0,0.0,0.0
r_2592,0.0,0.0,0.0
r_2593,0.0,0.0,0.0
r_2594,0.0,0.0,0.0
r_2595,0.0,0.0,0.0
r_2596,0.0,0.0,0.0
r_2597,0.0,0.0,0.0
r_2598,0.0,0.0,0.0
r_2599,0.0,0.0,0.0
r_2600,0.0,0.0,0.0
r_2601,0.0,0.0,0.0
r_2602,0.0,0.0,0.0
r_2603,0.0,0.0,0.0
r_2604,0.0,0.0,0.0
r_2605,0.0,0.0,0.0
r_2606,0.0,0.0,0.0
r_2607,0.0,0.0,0.0
r_2608,0.0,0.0,0.0
r_2609,0.0,0.0,0.0
r_2610,0.0,0.0,0.0
r_2611,0.0,0.0,0.0
r_2612,0.0,0.0,0.0
r_2613,0.0,-1.5369610098061374e-20,-1.5369610098061374e-20
r_2614,0.0,0.0,0.0
r_2615,0.0,0.0,0.0
r_2616,0.0,0.0,0.0
r_2617,0.0,0.0,0.0
r_2618,0.0,0.0,0.0
r_2619,0.0,0.0,0.0
r_2620,-1000.0,1000.0,2000.0
r_2621,-1000.0,1000.0,2000.0
r_2622,-1000.0,1000.0,2000.0
r_2623,-1000.0,1000.0,2000.0
r_2624,-1000.0,1000.0,2000.0
r_2625,-1000.0,1000.0,2000.0
r_2626,-1000.0,1000.0,2000.0
r_2627,-1000.0,1000.0,2000.0
r_2628,-1000.0,1000.0,2000.0
r_2629,-1000.0,1000.0,2000.0
r_2630,-1000.0,1000.0,2000.0
r_2631,-1000.0,1000.0,2000.0
r_2632,-1000.0,1000.0,2000.0
r_2633,-1000.0,1000.0,2000.0
r_2634,-1000.0,1000.0,2000.0
r_2635,-1000.0,1000.0,2000.0
r_2636,-1000.0,1000.0,2000.0
r_2637,-1000.0,1000.0,2000.0
r_2638,-1000.0,1000.0,2000.0
r_2639,-1000.0,1000.0,2000.0
r_2640,-1000.0,1000.0,2000.0
r_2641,-1000.0,1000.0,2000.0
r_2642,-1000.0,1000.0,2000.0
r_2643,-1000.0,1000.0,2000.0
r_2644,-1000.0,1000.0,2000.0
r_2645,-1000.0,1000.0,2000.0
r_2646,-1000.0,1000.0,2000.0
r_2647,-1000.0,1000.0,2000.0
r_2648,-1000.0,1000.0,2000.0
r_2649,-1000.0,1000.0,2000.0
r_2650,-1000.0,1000.0,2000.0
r_2651,-1000.0,1000.0,2000.0
r_2652,-1000.0,1000.0,2000.0
r_2653,-1000.0,1000.0,2000.0
r_2654,-1000.0,1000.0,2000.0
r_2655,-1000.0,1000.0,2000.0
r_2656,-1000.0,1000.0,2000.0
r_2657,-1000.0,1000.0,2000.0
r_2658,-1000.0,1000.0,2000.0
r_2659,-1000.0,1000.0,2000.0
r_2660,-1000.0,1000.0,2000.0
r_2661,-1000.0,1000.0,2000.0
r_2662,-1000.0,1000.0,2000.0
r_2663,-1000.0,1000.0,2000.0
r_2664,-1000.0,1000.0,2000.0
r_2665,-1000.0,1000.0,2000.0
r_2666,-1000.0,1000.0,2000.0
r_2667,-1000.0,1000.0,2000.0
r_2668,-1000.0,1000.0,2000.0
r_2669,-1000.0,1000.0,2000.0
r_2670,-1000.0,1000.0,2000.0
r_2671,-1000.0,1000.0,2000.0
r_2672,-1000.0,1000.0,2000.0
r_2673,-1000.0,1000.0,2000.0
r_2674,-1000.0,1000.0,2000.0
r_2675,-1000.0,1000.0,2000.0
r_2676,-1000.0,1000.0,2000.0
r_2677,-1000.0,1000.0,2000.0
r_2678,-1000.0,1000.0,2000.0
r_2679,-1000.0,1000.0,2000.0
r_2680,-1000.0,1000.0,2000.0
r_2681,-1000.0,1000.0,2000.0
r_2682,-1000.0,1000.0,2000.0
r_2683,-1000.0,1000.0,2000.0
r_2684,-1000.0,1000.0,2000.0
r_2685,-1000.0,1000.0,2000.0
r_2686,-1000.0,1000.0,2000.0
r_2687,-1000.0,1000.0,2000.0
r_2688,-1000.0,1000.0,2000.0
r_2689,-1000.0,1000.0,2000.0
r_2690,-1000.0,1000.0,2000.0
r_2691,-1000.0,1000.0,2000.0
r_2692,-1000.0,1000.0,2000.0
r_2693,-1000.0,1000.0,2000.0
r_2694,-1000.0,1000.0,2000.0
r_2695,-1000.0,1000.0,2000.0
r_2696,-1000.0,1000.0,2000.0
r_2697,-1000.0,1000.0,2000.0
r_2698,-1000.0,1000.0,2000.0
r_2699,-1000.0,1000.0,2000.0
r_2700,-1000.0,1000.0,2000.0
r_2701,-1000.0,1000.0,2000.0
r_2702,-1000.0,1000.0,2000.0
r_2703,-1000.0,1000.0,2000.0
r_2704,-1000.0,1000.0,2000.0
r_2705,-1000.0,1000.0,2000.0
r_2706,-1000.0,1000.0,2000.0
r_2707,-1000.0,1000.0,2000.0
r_2708,-1000.0,1000.0,2000.0
r_2709,-1000.0,1000.0,2000.0
r_2710,-1000.0,1000.0,2000.0
r_2711,-1000.0,1000.0,2000.0
r_2712,-1000.0,1000.0,2000.0
r_2713,-1000.0,1000.0,2000.0
r_2714,-1000.0,1000.0,2000.0
r_2715,-1000.0,1000.0,2000.0
r_2716,-1000.0,1000.0,2000.0
r_2717,-1000.0,1000.0,2000.0
r_2718,-1000.0,1000.0,2000.0
r_2719,-1000.0,1000.0,2000.0
r_2720,-1000.0,1000.0,2000.0
r_2721,-1000.0,1000.0,2000.0
r_2722,-1000.0,1000.0,2000.0
r_2723,-1000.0,1000.0,2000.0
r_2724,-1000.0,1000.0,2000.0
r_2725,-1000.0,1000.0,2000.0
r_2726,-1000.0,1000.0,2000.0
r_2727,-1000.0,1000.0,2000.0
r_2728,-1000.0,1000.0,2000.0
r_2729,-1000.0,1000.0,2000.0
r_2730,-1000.0,1000.0,2000.0
r_2731,-1000.0,1000.0,2000.0
r_2732,-1000.0,1000.0,2000.0
r_2733,-1000.0,1000.0,2000.0
r_2734,-1000.0,1000.0,2000.0
r_2735,-1000.0,1000.0,2000.0
r_2736,-1000.0,1000.0,2000.0
r_2737,-1000.0,1000.0,2000.0
r_2738,-1000.0,1000.0,2000.0
r_2739,-1000.0,1000.0,2000.0
r_2740,-1000.0,1000.0,2000.0
r_2741,-1000.0,1000.0,2000.0
r_2742,-1000.0,1000.0,2000.0
r_2743,-1000.0,1000.0,2000.0
r_2744,-1000.0,1000.0,2000.0
r_2745,-1000.0,1000.0,2000.0
r_2746,-1000.0,1000.0,2000.0
r_2747,-1000.0,1000.0,2000.0
r_2748,-1000.0,1000.0,2000.0
r_2749,-1000.0,1000.0,2000.0
r_2750,-1000.0,1000.0,2000.0
r_2751,-1000.0,1000.0,2000.0
r_2752,-1000.0,1000.0,2000.0
r_2753,-1000.0,1000.0,2000.0
r_2754,-1000.0,1000.0,2000.0
r_2755,-1000.0,1000.0,2000.0
r_2756,-1000.0,1000.0,2000.0
r_2757,-1000.0,1000.0,2000.0
r_2758,-1000.0,1000.0,2000.0
r_2759,-1000.0,1000.0,2000.0
r_2760,-1000.0,1000.0,2000.0
r_2761,-1000.0,1000.0,2000.0
r_2762,-1000.0,1000.0,2000.0
r_2763,-1000.0,1000.0,2000.0
r_2764,-1000.0,1000.0,2000.0
r_2765,-1000.0,1000.0,2000.0
r_2766,-1000.0,1000.0,2000.0
r_2767,-1000.0,1000.0,2000.0
r_2768,-1000.0,1000.0,2000.0
r_2769,-1000.0,1000.0,2000.0
r_2770,-1000.0,1000.0,2000.0
r_2771,-1000.0,1000.0,2000.0
r_2772,-1000.0,1000.0,2000.0
r_2773,-1000.0,1000.0,2000.0
r_2774,-1000.0,1000.0,2000.0
r_2775,-1000.0,1000.0,2000.0
r_2776,-1000.0,1000.0,2000.0
r_2777,-1000.0,1000.0,2000.0
r_2778,-1000.0,1000.0,2000.0
r_2779,-1000.0,1000.0,2000.0
r_2780,-1000.0,1000.0,2000.0
r_2781,-1000.0,1000.0,2000.0
r_2782,-1000.0,1000.0,2000.0
r_2783,-1000.0,1000.0,2000.0
r_2784,-1000.0,1000.0,2000.0
r_2785,-1000.0,1000.0,2000.0
r_2786,-1000.0,1000.0,2000.0
r_2787,-1000.0,1000.0,2000.0
r_2788,-1000.0,1000.0,2000.0
r_2789,-1000.0,1000.0,2000.0
r_2790,-1000.0,1000.0,2000.0
r_2791,-1000.0,1000.0,2000.0
r_2792,-1000.0,1000.0,2000.0
r_2793,-1000.0,1000.0,2000.0
r_2794,-1000.0,1000.0,2000.0
r_2795,-1000.0,1000.0,2000.0
r_2796,-1000.0,1000.0,2000.0
r_2797,-1000.0,1000.0,2000.0
r_2798,-1000.0,1000.0,2000.0
r_2799,-1000.0,1000.0,2000.0
r_2800,-1000.0,1000.0,2000.0
r_2801,-1000.0,1000.0,2000.0
r_2802,-1000.0,1000.0,2000.0
r_2803,-1000.0,1000.0,2000.0
r_2804,-1000.0,1000.0,2000.0
r_2805,-1000.0,1000.0,2000.0
r_2806,-1000.0,1000.0,2000.0
r_2807,-1000.0,1000.0,2000.0
r_2808,-1000.0,1000.0,2000.0
r_2809,-1000.0,1000.0,2000.0
r_2810,-1000.0,1000.0,2000.0
r_2811,-1000.0,1000.0,2000.0
r_2812,0.0,-8.953513390159851e-13,-8.953513390159851e-13
r_2813,0.0,-4.3133755053506e-13,-4.3133755053506e-13
r_2814,0.0,-4.3133755053506e-13,-4.3133755053506e-13
r_2815,0.0,-6.444805169715988e-13,-6.444805169715988e-13
r_2816,0.0,-6.444805169715988e-13,-6.444805169715988e-13
r_2817,0.0,-5.377793380586903e-13,-5.377793380586903e-13
r_2818,0.0,-5.377793380586902e-13,-5.377793380586902e-13
r_2819,0.0,-5.388553404059662e-13,-5.388553404059662e-13
r_2820,0.0,1.8491999999187494,1.8491999999187494
r_2821,0.0,1.8492000000771003,1.8492000000771003
r_2822,0.0,1.8492000000861488,1.8492000000861488
r_2823,0.0,1.8492000000317643,1.8492000000317643
r_2824,0.0,1.8492000000425899,1.8492000000425899
r_2825,0.0,1.8492000000846325,1.8492000000846325
r_2826,0.0,1.8492000000490432,1.8492000000490432
r_2827,0.0,1.8491999999221285,1.8491999999221285
r_2828,-2.1776705193593826e-28,0.0,2.1776705193593826e-28
r_2829,0.0,0.0,0.0
r_2830,0.0,0.0,0.0
r_2831,0.0,0.0,0.0
r_2832,0.0,0.0,0.0
r_2833,0.0,0.0,0.0
r_2834,0.0,0.0,0.0
r_2835,0.0,0.0,0.0
r_2836,0.0,1.8492000000004727,1.8492000000004727
r_2837,0.0,1.8492000000001467,1.8492000000001467
r_2838,0.0,1.849200000000076,1.849200000000076
r_2839,0.0,1.8492000000001536,1.8492000000001536
r_2840,0.0,1.8492000000001956,1.8492000000001956
r_2841,0.0,1.8492000000001567,1.8492000000001567
r_2842,0.0,1.8492000000001112,1.8492000000001112
r_2843,0.0,1.8492000000003312,1.8492000000003312
r_2844,0.0,0.9246000000000633,0.9246000000000633
r_2845,0.0,0.9246000000000767,0.9246000000000767
r_2846,0.0,0.9246000000000286,0.9246000000000286
r_2847,0.0,0.9246000000000525,0.9246000000000525
r_2848,0.0,0.9246000000000264,0.9246000000000264
r_2849,0.0,0.9246000000000366,0.9246000000000366
r_2850,0.0,0.9246000000001092,0.9246000000001092
r_2851,0.0,0.9246000000000837,0.9246000000000837
r_2852,0.0,1.8492000000001836,1.8492000000001836
r_2853,0.0,1.849200000000169,1.849200000000169
r_2854,0.0,1.8492000000000668,1.8492000000000668
r_2855,0.0,1.8492000000002988,1.8492000000002988
r_2856,0.0,1.8492000000000428,1.8492000000000428
r_2857,0.0,1.8492000000001052,1.8492000000001052
r_2858,0.0,1.849200000000188,1.849200000000188
r_2859,0.0,1.8492000000001634,1.8492000000001634
r_2860,0.0,0.9246000000000387,0.9246000000000387
r_2861,0.0,0.9246000000001017,0.9246000000001017
r_2862,0.0,0.9246000000000214,0.9246000000000214
r_2863,0.0,0.9246000000001133,0.9246000000001133
r_2864,0.0,0.9246000000000908,0.9246000000000908
r_2865,0.0,0.9246000000000459,0.9246000000000459
r_2866,0.0,0.9246000000000456,0.9246000000000456
r_2867,0.0,0.9246000000000549,0.9246000000000549
r_2868,0.0,1.8492000000001287,1.8492000000001287
r_2869,0.0,1.8492000000000939,1.8492000000000939
