child,parent
GO:0097526,GO:0097525
GO:0097550,GO:0032993
GO:0097552,GO:0000725
GO:0097553,GO:0070588
GO:0097576,GO:0007033
GO:0097576,GO:0048284
GO:0097602,GO:0005515
GO:0097695,GO:0031503
GO:0097695,GO:0051234
GO:0097720,GO:0019722
GO:0097745,GO:0000964
GO:0097745,GO:0099116
GO:0098552,GO:0110165
GO:0098562,GO:0098552
GO:0098588,GO:0031090
GO:0098653,GO:0008150
GO:0098655,GO:0006812
GO:0098655,GO:0034220
GO:0098656,GO:0006820
GO:0098656,GO:0034220
GO:0098662,GO:0008150
GO:0098771,GO:0008150
GO:0098772,GO:0003674
GO:0098813,GO:0007059
GO:0098869,GO:1990748
GO:0099022,GO:0016043
GO:0099023,GO:0032991
GO:0099080,GO:0110165
GO:0099116,GO:0008033
GO:0099122,GO:0000993
GO:0099617,GO:0005575
GO:0101031,GO:0005575
GO:0102545,GO:0004620
GO:0106029,GO:0009982
GO:0106029,GO:0140101
GO:0106074,GO:0006399
GO:0106074,GO:0006450
GO:0106310,GO:0004672
GO:0110085,GO:0005826
GO:0110154,GO:0016070
GO:0110155,GO:0110154
GO:0110156,GO:0016071
GO:0110156,GO:0110154
GO:0110165,GO:0005575
GO:0120009,GO:0006869
GO:0120009,GO:0061024
GO:0120013,GO:0005319
GO:0120014,GO:0120013
GO:0120015,GO:0120013
GO:0120095,GO:0044232
GO:0120114,GO:0032991
GO:0120171,GO:0032991
GO:0120174,GO:0043161
GO:0140013,GO:0000280
GO:0140013,GO:0008150
GO:0140021,GO:0015866
GO:0140021,GO:0072530
GO:0140021,GO:1990542
GO:0140042,GO:0034389
GO:0140053,GO:0010467
GO:0140056,GO:0008150
GO:0140101,GO:0003674
GO:0140110,GO:0003674
GO:0140223,GO:0003674
GO:0140268,GO:0044232
GO:0140297,GO:0008134
GO:0140299,GO:0098772
GO:0140312,GO:0030674
GO:0140318,GO:0003674
GO:0140326,GO:0003674
GO:0140331,GO:0015917
GO:0140331,GO:0045332
GO:0140358,GO:0042626
GO:0140359,GO:0042626
GO:0140455,GO:0006515
GO:0140597,GO:0003674
GO:0140658,GO:0008094
GO:0140662,GO:0044183
GO:0140664,GO:0008094
GO:0140671,GO:0070461
GO:0140824,GO:0051920
GO:1900101,GO:1905897
GO:1900153,GO:0008150
GO:1900180,GO:0032880
GO:1900182,GO:1900180
GO:1901135,GO:0008152
GO:1901136,GO:1901135
GO:1901137,GO:0009058
GO:1901137,GO:1901135
GO:1901195,GO:0008150
GO:1901363,GO:0003674
GO:1901426,GO:0008150
GO:1901474,GO:0022857
GO:1901524,GO:0016241
GO:1901605,GO:0006520
GO:1901605,GO:0019752
GO:1901663,GO:0008150
GO:1901682,GO:0022857
GO:1901800,GO:0045732
GO:1901800,GO:0061136
GO:1901900,GO:0032880
GO:1901992,GO:0045931
GO:1902047,GO:0015846
GO:1902047,GO:0055085
GO:1902117,GO:0008150
GO:1902275,GO:0051128
GO:1902358,GO:0072348
GO:1902404,GO:0008150
GO:1902440,GO:0071988
GO:1902475,GO:0003333
GO:1902476,GO:0006821
GO:1902476,GO:0098656
GO:1902499,GO:0031398
GO:1902555,GO:0005575
GO:1902600,GO:0098655
GO:1902600,GO:0098662
GO:1902626,GO:0022618
GO:1902660,GO:0009968
GO:1902906,GO:0008150
GO:1902975,GO:0008150
GO:1903147,GO:0010507
GO:1903341,GO:0008150
GO:1903342,GO:1903341
GO:1903432,GO:0032006
GO:1903450,GO:0008150
GO:1903475,GO:0000915
GO:1903600,GO:0005575
GO:1903710,GO:0000296
GO:1903710,GO:1902047
GO:1903711,GO:0015848
GO:1903711,GO:1902047
GO:1903775,GO:0008150
GO:1903778,GO:0072657
GO:1903778,GO:0072665
GO:1903826,GO:1902475
GO:1903826,GO:1990822
GO:1903830,GO:0015693
GO:1903830,GO:0098655
GO:1903830,GO:0098662
GO:1904262,GO:0032007
GO:1904262,GO:1903432
GO:1904263,GO:0032008
GO:1904263,GO:1903432
GO:1904408,GO:0003674
GO:1904659,GO:0008645
GO:1904669,GO:0015867
GO:1904679,GO:0015791
GO:1904679,GO:0015798
GO:1904680,GO:0022857
GO:1904749,GO:1900180
GO:1904750,GO:1904749
GO:1904855,GO:0044877
GO:1905037,GO:0007033
GO:1905897,GO:0080135
GO:1990023,GO:0051233
GO:1990050,GO:0120014
GO:1990070,GO:0030008
GO:1990071,GO:0030008
GO:1990072,GO:0030008
GO:1990112,GO:0032991
GO:1990116,GO:0043161
GO:1990143,GO:0005575
GO:1990145,GO:0009059
GO:1990234,GO:0005575
GO:1990269,GO:0050815
GO:1990269,GO:0099122
GO:1990316,GO:0005575
GO:1990414,GO:0000724
GO:1990429,GO:0005575
GO:1990456,GO:0016043
GO:1990456,GO:0140056
GO:1990467,GO:0033100
GO:1990468,GO:0033100
GO:1990481,GO:0001522
GO:1990481,GO:0016556
GO:1990531,GO:0005575
GO:1990542,GO:0006839
GO:1990542,GO:0055085
GO:1990544,GO:0015867
GO:1990544,GO:0072530
GO:1990544,GO:1990542
GO:1990726,GO:0120114
GO:1990748,GO:0008150
GO:1990757,GO:0097027
GO:1990816,GO:0044232
GO:1990822,GO:0003333
GO:1990822,GO:0015802
GO:1990825,GO:0003729
GO:1990841,GO:0003682
GO:1990904,GO:0032991
GO:1990961,GO:0008150
GO:2000001,GO:0080135
GO:2000060,GO:0008150
GO:2000105,GO:0006275
GO:2000105,GO:0045740
GO:2000144,GO:0045893
GO:2000217,GO:0008150
GO:2000219,GO:2000217
GO:2000220,GO:0001558
GO:2000222,GO:0030307
GO:2000222,GO:2000220
GO:2000232,GO:0010468
GO:2000232,GO:0051252
GO:2000601,GO:0008150
GO:2000765,GO:0006417
GO:2000766,GO:0017148
GO:2000766,GO:2000765
GO:2000779,GO:0006282
GO:2000785,GO:0008150
GO:2001032,GO:2000779
GO:2001069,GO:0003674
GO:2001209,GO:0032786
GO:2001209,GO:0045943
