term,gene
GO:0005634,YIL036W
GO:0005634,YIL038C
GO:0005634,YIL040W
GO:0005634,YIL043C
GO:0005634,YIL046W
GO:0005634,YIL050W
GO:0005634,YIL053W
GO:0005634,YIL056W
GO:0005634,YIL061C
GO:0005634,YIL063C
GO:0005634,YIL071C
GO:0005634,YIL072W
GO:0005634,YIL073C
GO:0005634,YIL075C
GO:0005634,YIL079C
GO:0005634,YIL083C
GO:0005634,YIL084C
GO:0005634,YIL091C
GO:0005634,YIL092W
GO:0005634,YIL096C
GO:0005634,YIL097W
GO:0005634,YIL101C
GO:0005634,YIL104C
GO:0005634,YIL106W
GO:0005634,YIL110W
GO:0005634,YIL113W
GO:0005634,YIL115C
GO:0005634,YIL119C
GO:0005634,YIL122W
GO:0005634,YIL126W
GO:0005634,YIL127C
GO:0005634,YIL128W
GO:0005634,YIL130W
GO:0005634,YIL131C
GO:0005634,YIL132C
GO:0005634,YIL143C
GO:0005634,YIL144W
GO:0005634,YIL145C
GO:0005634,YIL148W
GO:0005634,YIL149C
GO:0005634,YIL150C
GO:0005634,YIL153W
GO:0005634,YIL156W
GO:0005634,YIL158W
GO:0005634,YIR002C
GO:0005634,YIR005W
GO:0005634,YIR006C
GO:0005634,YIR009W
GO:0005634,YIR010W
GO:0005634,YIR011C
GO:0005634,YIR013C
GO:0005634,YIR015W
GO:0005634,YIR017C
GO:0005634,YIR018W
GO:0005634,YIR023W
GO:0005634,YIR025W
GO:0005634,YIR026C
GO:0005634,YIR033W
GO:0005634,YJL001W
GO:0005634,YJL006C
GO:0005634,YJL010C
GO:0005634,YJL011C
GO:0005634,YJL013C
GO:0005634,YJL019W
GO:0005634,YJL025W
GO:0005634,YJL026W
GO:0005634,YJL030W
GO:0005634,YJL033W
GO:0005634,YJL034W
GO:0005634,YJL035C
GO:0005634,YJL039C
GO:0005634,YJL041W
GO:0005634,YJL047C
GO:0005634,YJL048C
GO:0005634,YJL050W
GO:0005634,YJL055W
GO:0005634,YJL056C
GO:0005634,YJL057C
GO:0005634,YJL061W
GO:0005634,YJL065C
GO:0005634,YJL069C
GO:0005634,YJL072C
GO:0005634,YJL073W
GO:0005634,YJL074C
GO:0005634,YJL076W
GO:0005634,YJL080C
GO:0005634,YJL081C
GO:0005634,YJL082W
GO:0005634,YJL087C
GO:0005634,YJL089W
GO:0005634,YJL090C
GO:0005634,YJL092W
GO:0005634,YJL098W
GO:0005634,YJL103C
GO:0005634,YJL106W
GO:0005634,YJL109C
GO:0005634,YJL110C
GO:0005634,YJL115W
GO:0005634,YJL122W
GO:0005634,YJL124C
GO:0005634,YJL125C
GO:0005634,YJL127C
GO:0005634,YJL140W
GO:0005634,YJL141C
GO:0005634,YJL145W
GO:0005634,YJL146W
GO:0005634,YJL148W
GO:0005634,YJL157C
GO:0005634,YJL162C
GO:0005634,YJL164C
GO:0005634,YJL168C
GO:0005634,YJL173C
GO:0005634,YJL176C
GO:0005634,YJL184W
GO:0005634,YJL187C
GO:0005634,YJL191W
GO:0005634,YJL194W
GO:0005634,YJL197W
GO:0005634,YJL203W
GO:0005634,YJL206C
GO:0005634,YJL208C
GO:0005634,YJR002W
GO:0005634,YJR005C-A
GO:0005634,YJR006W
GO:0005634,YJR008W
GO:0005634,YJR009C
GO:0005634,YJR017C
GO:0005634,YJR021C
GO:0005634,YJR022W
GO:0005634,YJR025C
GO:0005634,YJR035W
GO:0005634,YJR036C
GO:0005634,YJR041C
GO:0005634,YJR042W
GO:0005634,YJR043C
GO:0005634,YJR046W
GO:0005634,YJR049C
GO:0005634,YJR050W
GO:0005634,YJR055W
GO:0005634,YJR056C
GO:0005634,YJR057W
GO:0005634,YJR058C
GO:0005634,YJR059W
GO:0005634,YJR060W
GO:0005634,YJR063W
GO:0005634,YJR066W
GO:0005634,YJR067C
GO:0005634,YJR068W
GO:0005634,YJR069C
GO:0005634,YJR070C
GO:0005634,YJR074W
GO:0005634,YJR082C
GO:0005634,YJR084W
GO:0005634,YJR088C
GO:0005634,YJR089W
GO:0005634,YJR090C
GO:0005634,YJR093C
GO:0005634,YJR094C
GO:0005634,YJR096W
GO:0005634,YJR097W
GO:0005634,YJR104C
GO:0005634,YJR105W
GO:0005634,YJR112W
GO:0005634,YJR119C
GO:0005634,YJR127C
GO:0005634,YJR130C
GO:0005634,YJR132W
GO:0005634,YJR135C
GO:0005634,YJR136C
GO:0005634,YJR139C
GO:0005634,YJR140C
GO:0005634,YJR141W
GO:0005634,YJR146W
GO:0005634,YJR147W
GO:0005634,YJR148W
GO:0005634,YKL005C
GO:0005634,YKL009W
GO:0005634,YKL010C
GO:0005634,YKL012W
GO:0005634,YKL014C
GO:0005634,YKL015W
GO:0005634,YKL017C
GO:0005634,YKL018W
GO:0005634,YKL020C
GO:0005634,YKL021C
GO:0005634,YKL022C
GO:0005634,YKL024C
GO:0005634,YKL028W
GO:0005634,YKL032C
GO:0005634,YKL033W
GO:0005634,YKL038W
GO:0005634,YKL042W
GO:0005634,YKL043W
GO:0005634,YKL045W
GO:0005634,YKL049C
GO:0005634,YKL052C
GO:0005634,YKL053C-A
GO:0005634,YKL054C
GO:0005634,YKL057C
GO:0005634,YKL058W
GO:0005634,YKL059C
GO:0005634,YKL062W
GO:0005634,YKL068W
GO:0005634,YKL069W
GO:0005634,YKL078W
GO:0005634,YKL081W
GO:0005634,YKL082C
GO:0005634,YKL086W
GO:0005634,YKL089W
GO:0005634,YKL091C
GO:0005634,YKL095W
GO:0005634,YKL099C
GO:0005634,YKL101W
GO:0005634,YKL108W
GO:0005634,YKL109W
GO:0005634,YKL110C
GO:0005634,YKL112W
GO:0005634,YKL113C
GO:0005634,YKL114C
GO:0005634,YKL117W
GO:0005634,YKL122C
GO:0005634,YKL125W
GO:0005634,YKL128C
GO:0005634,YKL130C
GO:0005634,YKL138C-A
GO:0005634,YKL139W
GO:0005634,YKL143W
GO:0005634,YKL144C
GO:0005634,YKL145W
GO:0005634,YKL149C
GO:0005634,YKL157W
GO:0005634,YKL159C
GO:0005634,YKL160W
GO:0005634,YKL161C
GO:0005634,YKL166C
GO:0005634,YKL171W
GO:0005634,YKL172W
GO:0005634,YKL173W
GO:0005634,YKL183W
GO:0005634,YKL185W
GO:0005634,YKL186C
GO:0005634,YKL193C
GO:0005634,YKL198C
GO:0005634,YKL203C
GO:0005634,YKL205W
GO:0005634,YKL206C
GO:0005634,YKL210W
GO:0005634,YKL213C
GO:0005634,YKL214C
GO:0005634,YKL222C
GO:0005634,YKR002W
GO:0005634,YKR008W
GO:0005634,YKR010C
GO:0005634,YKR011C
GO:0005634,YKR018C
GO:0005634,YKR022C
GO:0005634,YKR023W
GO:0005634,YKR024C
GO:0005634,YKR025W
GO:0005634,YKR028W
GO:0005634,YKR031C
GO:0005634,YKR034W
GO:0005634,YKR037C
GO:0005634,YKR038C
GO:0005634,YKR041W
GO:0005634,YKR043C
GO:0005634,YKR044W
GO:0005634,YKR048C
GO:0005634,YKR060W
GO:0005634,YKR062W
GO:0005634,YKR063C
GO:0005634,YKR064W
GO:0005634,YKR069W
GO:0005634,YKR072C
GO:0005634,YKR075C
GO:0005634,YKR077W
GO:0005634,YKR079C
GO:0005634,YKR080W
GO:0005634,YKR081C
GO:0005634,YKR082W
GO:0005634,YKR083C
GO:0005634,YKR086W
GO:0005634,YKR094C
GO:0005634,YKR095W
GO:0005634,YKR095W-A
GO:0005634,YKR096W
GO:0005634,YKR098C
GO:0005634,YKR099W
GO:0005634,YKR101W
GO:0005634,YLL002W
GO:0005634,YLL004W
GO:0005634,YLL008W
GO:0005634,YLL011W
GO:0005634,YLL018C
GO:0005634,YLL019C
GO:0005634,YLL022C
GO:0005634,YLL023C
GO:0005634,YLL024C
GO:0005634,YLL026W
GO:0005634,YLL032C
GO:0005634,YLL034C
GO:0005634,YLL035W
GO:0005634,YLL036C
GO:0005634,YLL039C
GO:0005634,YLL040C
GO:0005634,YLL046C
GO:0005634,YLL050C
GO:0005634,YLL054C
GO:0005634,YLR002C
GO:0005634,YLR003C
GO:0005634,YLR005W
GO:0005634,YLR007W
GO:0005634,YLR009W
GO:0005634,YLR010C
GO:0005634,YLR011W
GO:0005634,YLR014C
GO:0005634,YLR015W
GO:0005634,YLR016C
GO:0005634,YLR017W
GO:0005634,YLR018C
GO:0005634,YLR021W
GO:0005634,YLR022C
GO:0005634,YLR025W
GO:0005634,YLR032W
GO:0005634,YLR033W
GO:0005634,YLR035C
GO:0005634,YLR043C
GO:0005634,YLR044C
GO:0005634,YLR051C
GO:0005634,YLR052W
GO:0005634,YLR055C
GO:0005634,YLR063W
GO:0005634,YLR064W
GO:0005634,YLR068W
GO:0005634,YLR071C
GO:0005634,YLR074C
GO:0005634,YLR079W
GO:0005634,YLR082C
GO:0005634,YLR085C
GO:0005634,YLR086W
GO:0005634,YLR090W
GO:0005634,YLR094C
GO:0005634,YLR095C
GO:0005634,YLR098C
GO:0005634,YLR102C
GO:0005634,YLR103C
GO:0005634,YLR105C
GO:0005634,YLR106C
GO:0005634,YLR107W
GO:0005634,YLR108C
GO:0005634,YLR113W
GO:0005634,YLR115W
GO:0005634,YLR116W
GO:0005634,YLR117C
GO:0005634,YLR118C
GO:0005634,YLR119W
GO:0005634,YLR126C
GO:0005634,YLR127C
GO:0005634,YLR129W
GO:0005634,YLR131C
GO:0005634,YLR132C
GO:0005634,YLR134W
GO:0005634,YLR135W
GO:0005634,YLR136C
GO:0005634,YLR141W
GO:0005634,YLR145W
GO:0005634,YLR147C
GO:0005634,YLR150W
GO:0005634,YLR153C
GO:0005634,YLR154C
GO:0005634,YLR167W
GO:0005634,YLR170C
GO:0005634,YLR175W
GO:0005634,YLR176C
GO:0005634,YLR179C
GO:0005634,YLR182W
GO:0005634,YLR183C
GO:0005634,YLR186W
GO:0005634,YLR196W
GO:0005634,YLR197W
GO:0005634,YLR200W
GO:0005634,YLR208W
GO:0005634,YLR210W
GO:0005634,YLR212C
GO:0005634,YLR218C
GO:0005634,YLR221C
GO:0005634,YLR222C
GO:0005634,YLR223C
GO:0005634,YLR226W
GO:0005634,YLR228C
GO:0005634,YLR231C
GO:0005634,YLR233C
GO:0005634,YLR234W
GO:0005634,YLR245C
GO:0005634,YLR247C
GO:0005634,YLR254C
GO:0005634,YLR256W
GO:0005634,YLR258W
GO:0005634,YLR260W
GO:0005634,YLR262C-A
GO:0005634,YLR263W
GO:0005634,YLR265C
GO:0005634,YLR266C
GO:0005634,YLR270W
GO:0005634,YLR271W
GO:0005634,YLR272C
GO:0005634,YLR274W
GO:0005634,YLR275W
GO:0005634,YLR276C
GO:0005634,YLR277C
GO:0005634,YLR278C
GO:0005634,YLR287C
GO:0005634,YLR288C
GO:0005634,YLR289W
GO:0005634,YLR293C
GO:0005634,YLR297W
GO:0005634,YLR298C
GO:0005634,YLR301W
GO:0005634,YLR306W
GO:0005634,YLR310C
GO:0005634,YLR315W
GO:0005634,YLR316C
GO:0005634,YLR318W
GO:0005634,YLR320W
GO:0005634,YLR321C
GO:0005634,YLR323C
GO:0005634,YLR327C
GO:0005634,YLR328W
GO:0005634,YLR329W
GO:0005634,YLR335W
GO:0005634,YLR336C
GO:0005634,YLR347C
GO:0005634,YLR354C
GO:0005634,YLR357W
GO:0005634,YLR363C
GO:0005634,YLR363W-A
GO:0005634,YLR368W
GO:0005634,YLR371W
GO:0005634,YLR373C
GO:0005634,YLR375W
GO:0005634,YLR376C
GO:0005634,YLR381W
GO:0005634,YLR383W
GO:0005634,YLR384C
GO:0005634,YLR385C
GO:0005634,YLR394W
GO:0005634,YLR399C
GO:0005634,YLR401C
GO:0005634,YLR403W
GO:0005634,YLR409C
GO:0005634,YLR412W
GO:0005634,YLR418C
GO:0005634,YLR419W
GO:0005634,YLR420W
GO:0005634,YLR421C
GO:0005634,YLR423C
GO:0005634,YLR424W
GO:0005634,YLR430W
GO:0005634,YLR435W
GO:0005634,YLR437C
GO:0005634,YLR438C-A
GO:0005634,YLR438W
GO:0005634,YLR442C
GO:0005634,YLR449W
GO:0005634,YLR450W
GO:0005634,YLR451W
GO:0005634,YLR453C
GO:0005634,YLR455W
GO:0005634,YLR456W
GO:0005634,YLR466W
GO:0005634,YLR467W
GO:0005634,YML004C
GO:0005634,YML007W
GO:0005634,YML010W
GO:0005634,YML011C
GO:0005634,YML014W
GO:0005634,YML015C
GO:0005634,YML016C
GO:0005634,YML021C
GO:0005634,YML022W
GO:0005634,YML023C
GO:0005634,YML027W
GO:0005634,YML031W
GO:0005634,YML032C
GO:0005634,YML034W
GO:0005634,YML036W
GO:0005634,YML041C
GO:0005634,YML043C
GO:0005634,YML046W
GO:0005634,YML049C
GO:0005634,YML051W
GO:0005634,YML053C
GO:0005634,YML054C
GO:0005634,YML058W
GO:0005634,YML058W-A
GO:0005634,YML060W
GO:0005634,YML061C
GO:0005634,YML062C
GO:0005634,YML065W
GO:0005634,YML069W
GO:0005634,YML074C
GO:0005634,YML075C
GO:0005634,YML076C
GO:0005634,YML079W
GO:0005634,YML080W
GO:0005634,YML081W
GO:0005634,YML082W
GO:0005634,YML085C
GO:0005634,YML088W
GO:0005634,YML091C
GO:0005634,YML092C
GO:0005634,YML093W
GO:0005634,YML095C
GO:0005634,YML098W
GO:0005634,YML099C
GO:0005634,YML102W
GO:0005634,YML103C
GO:0005634,YML106W
GO:0005634,YML107C
GO:0005634,YML108W
GO:0005634,YML112W
GO:0005634,YML113W
GO:0005634,YML114C
GO:0005634,YML121W
GO:0005634,YML124C
GO:0005634,YML126C
GO:0005634,YML127W
GO:0005634,YMR001C
GO:0005634,YMR002W
GO:0005634,YMR004W
GO:0005634,YMR005W
GO:0005634,YMR009W
GO:0005634,YMR014W
GO:0005634,YMR016C
GO:0005634,YMR017W
GO:0005634,YMR019W
GO:0005634,YMR021C
GO:0005634,YMR025W
GO:0005634,YMR027W
GO:0005634,YMR030W
GO:0005634,YMR033W
GO:0005634,YMR036C
GO:0005634,YMR037C
GO:0005634,YMR038C
GO:0005634,YMR039C
GO:0005634,YMR042W
GO:0005634,YMR043W
GO:0005634,YMR044W
GO:0005634,YMR047C
GO:0005634,YMR048W
GO:0005634,YMR049C
GO:0005634,YMR059W
GO:0005634,YMR061W
GO:0005634,YMR065W
GO:0005634,YMR067C
GO:0005634,YMR068W
GO:0005634,YMR069W
GO:0005634,YMR070W
GO:0005634,YMR072W
GO:0005634,YMR074C
GO:0005634,YMR075W
GO:0005634,YMR076C
GO:0005634,YMR078C
GO:0005634,YMR091C
GO:0005634,YMR092C
GO:0005634,YMR093W
GO:0005634,YMR094W
GO:0005634,YMR097C
GO:0005634,YMR099C
GO:0005634,YMR104C
GO:0005634,YMR106C
GO:0005634,YMR111C
GO:0005634,YMR112C
GO:0005634,YMR114C
GO:0005634,YMR116C
GO:0005634,YMR117C
GO:0005634,YMR119W
GO:0005634,YMR121C
GO:0005634,YMR125W
GO:0005634,YMR127C
GO:0005634,YMR128W
GO:0005634,YMR129W
GO:0005634,YMR130W
GO:0005634,YMR131C
GO:0005634,YMR133W
GO:0005634,YMR135C
GO:0005634,YMR137C
GO:0005634,YMR144W
GO:0005634,YMR153W
GO:0005634,YMR156C
GO:0005634,YMR159C
GO:0005634,YMR164C
GO:0005634,YMR165C
GO:0005634,YMR167W
GO:0005634,YMR168C
GO:0005634,YMR172W
GO:0005634,YMR174C
GO:0005634,YMR176W
GO:0005634,YMR178W
GO:0005634,YMR179W
GO:0005634,YMR180C
GO:0005634,YMR182C
GO:0005634,YMR190C
GO:0005634,YMR198W
GO:0005634,YMR199W
GO:0005634,YMR201C
GO:0005634,YMR208W
GO:0005634,YMR213W
GO:0005634,YMR216C
GO:0005634,YMR219W
GO:0005634,YMR220W
GO:0005634,YMR222C
GO:0005634,YMR223W
GO:0005634,YMR224C
GO:0005634,YMR226C
GO:0005634,YMR227C
GO:0005634,YMR229C
GO:0005634,YMR232W
GO:0005634,YMR233W
GO:0005634,YMR234W
GO:0005634,YMR235C
GO:0005634,YMR236W
GO:0005634,YMR239C
GO:0005634,YMR240C
GO:0005634,YMR244C-A
GO:0005634,YMR247C
GO:0005634,YMR255W
GO:0005634,YMR258C
GO:0005634,YMR263W
GO:0005634,YMR268C
GO:0005634,YMR269W
GO:0005634,YMR270C
GO:0005634,YMR276W
GO:0005634,YMR277W
GO:0005634,YMR278W
GO:0005634,YMR280C
GO:0005634,YMR284W
GO:0005634,YMR285C
GO:0005634,YMR288W
GO:0005634,YMR290C
GO:0005634,YMR291W
GO:0005634,YMR304W
GO:0005634,YMR308C
GO:0005634,YMR310C
GO:0005634,YMR311C
GO:0005634,YMR312W
GO:0005634,YMR314W
GO:0005634,YMR315W
GO:0005634,YMR318C
GO:0005634,YNL002C
GO:0005634,YNL004W
GO:0005634,YNL007C
GO:0005634,YNL008C
GO:0005634,YNL010W
GO:0005634,YNL012W
GO:0005634,YNL015W
GO:0005634,YNL016W
GO:0005634,YNL021W
GO:0005634,YNL022C
GO:0005634,YNL023C
GO:0005634,YNL025C
GO:0005634,YNL027W
GO:0005634,YNL030W
GO:0005634,YNL031C
GO:0005634,YNL035C
GO:0005634,YNL036W
GO:0005634,YNL039W
GO:0005634,YNL042W
GO:0005634,YNL045W
GO:0005634,YNL046W
GO:0005634,YNL053W
GO:0005634,YNL059C
GO:0005634,YNL061W
GO:0005634,YNL062C
GO:0005634,YNL064C
GO:0005634,YNL068C
GO:0005634,YNL072W
GO:0005634,YNL075W
GO:0005634,YNL076W
GO:0005634,YNL077W
GO:0005634,YNL078W
GO:0005634,YNL082W
GO:0005634,YNL084C
GO:0005634,YNL085W
GO:0005634,YNL088W
GO:0005634,YNL096C
GO:0005634,YNL097C
GO:0005634,YNL098C
GO:0005634,YNL102W
GO:0005634,YNL103W
GO:0005634,YNL107W
GO:0005634,YNL108C
GO:0005634,YNL110C
GO:0005634,YNL112W
GO:0005634,YNL113W
GO:0005634,YNL118C
GO:0005634,YNL123W
GO:0005634,YNL124W
GO:0005634,YNL126W
GO:0005634,YNL128W
GO:0005634,YNL132W
GO:0005634,YNL133C
GO:0005634,YNL134C
GO:0005634,YNL135C
GO:0005634,YNL136W
GO:0005634,YNL138W-A
GO:0005634,YNL139C
GO:0005634,YNL141W
GO:0005634,YNL147W
GO:0005634,YNL148C
GO:0005634,YNL149C
GO:0005634,YNL151C
GO:0005634,YNL154C
GO:0005634,YNL155W
GO:0005634,YNL157W
GO:0005634,YNL159C
GO:0005634,YNL161W
GO:0005634,YNL162W-A
GO:0005634,YNL164C
GO:0005634,YNL167C
GO:0005634,YNL172W
GO:0005634,YNL173C
GO:0005634,YNL175C
GO:0005634,YNL178W
GO:0005634,YNL180C
GO:0005634,YNL182C
GO:0005634,YNL186W
GO:0005634,YNL187W
GO:0005634,YNL189W
GO:0005634,YNL196C
GO:0005634,YNL199C
GO:0005634,YNL201C
GO:0005634,YNL206C
GO:0005634,YNL207W
GO:0005634,YNL209W
GO:0005634,YNL210W
GO:0005634,YNL212W
GO:0005634,YNL213C
GO:0005634,YNL215W
GO:0005634,YNL216W
GO:0005634,YNL218W
GO:0005634,YNL221C
GO:0005634,YNL222W
GO:0005634,YNL223W
GO:0005634,YNL224C
GO:0005634,YNL227C
GO:0005634,YNL230C
GO:0005634,YNL232W
GO:0005634,YNL236W
GO:0005634,YNL240C
GO:0005634,YNL245C
GO:0005634,YNL246W
GO:0005634,YNL248C
GO:0005634,YNL250W
GO:0005634,YNL251C
GO:0005634,YNL253W
GO:0005634,YNL254C
GO:0005634,YNL258C
GO:0005634,YNL260C
GO:0005634,YNL261W
GO:0005634,YNL262W
GO:0005634,YNL267W
GO:0005634,YNL273W
GO:0005634,YNL274C
GO:0005634,YNL278W
GO:0005634,YNL281W
GO:0005634,YNL282W
GO:0005634,YNL288W
GO:0005634,YNL289W
GO:0005634,YNL290W
GO:0005634,YNL292W
GO:0005634,YNL298W
GO:0005634,YNL299W
GO:0005634,YNL308C
GO:0005634,YNL309W
GO:0005634,YNL312W
GO:0005634,YNL313C
GO:0005634,YNL314W
GO:0005634,YNL317W
GO:0005634,YNL330C
GO:0005634,YNL339C
GO:0005634,YNR003C
GO:0005634,YNR004W
GO:0005634,YNR008W
GO:0005634,YNR009W
GO:0005634,YNR010W
GO:0005634,YNR011C
GO:0005634,YNR012W
GO:0005634,YNR015W
GO:0005634,YNR023W
GO:0005634,YNR024W
GO:0005634,YNR027W
GO:0005634,YNR032C-A
GO:0005634,YNR032W
GO:0005634,YNR034W
GO:0005634,YNR038W
GO:0005634,YNR046W
GO:0005634,YNR047W
GO:0005634,YNR049C
GO:0005634,YNR052C
GO:0005634,YNR053C
GO:0005634,YNR054C
GO:0005634,YNR063W
GO:0005634,YNR074C
GO:0005634,YOL001W
GO:0005634,YOL004W
GO:0005634,YOL005C
GO:0005634,YOL006C
GO:0005634,YOL009C
GO:0005634,YOL010W
GO:0005634,YOL012C
GO:0005634,YOL017W
GO:0005634,YOL021C
GO:0005634,YOL023W
GO:0005634,YOL028C
GO:0005634,YOL032W
GO:0005634,YOL034W
GO:0005634,YOL038W
GO:0005634,YOL041C
GO:0005634,YOL043C
GO:0005634,YOL045W
GO:0005634,YOL051W
GO:0005634,YOL052C
GO:0005634,YOL054W
GO:0005634,YOL057W
GO:0005634,YOL059W
GO:0005634,YOL064C
GO:0005634,YOL067C
GO:0005634,YOL068C
GO:0005634,YOL069W
GO:0005634,YOL072W
GO:0005634,YOL077C
GO:0005634,YOL080C
GO:0005634,YOL089C
GO:0005634,YOL090W
GO:0005634,YOL093W
GO:0005634,YOL094C
GO:0005634,YOL095C
GO:0005634,YOL100W
GO:0005634,YOL101C
GO:0005634,YOL102C
GO:0005634,YOL104C
GO:0005634,YOL108C
GO:0005634,YOL111C
GO:0005634,YOL113W
GO:0005634,YOL115W
GO:0005634,YOL116W
GO:0005634,YOL117W
GO:0005634,YOL123W
GO:0005634,YOL125W
GO:0005634,YOL128C
GO:0005634,YOL133W
GO:0005634,YOL135C
GO:0005634,YOL139C
GO:0005634,YOL142W
GO:0005634,YOL143C
GO:0005634,YOL144W
GO:0005634,YOL145C
GO:0005634,YOL146W
GO:0005634,YOL148C
GO:0005634,YOL149W
GO:0005634,YOL151W
GO:0005634,YOL159C-A
GO:0005634,YOR001W
GO:0005634,YOR004W
GO:0005634,YOR005C
GO:0005634,YOR006C
GO:0005634,YOR014W
GO:0005634,YOR023C
GO:0005634,YOR025W
GO:0005634,YOR026W
GO:0005634,YOR028C
GO:0005634,YOR032C
GO:0005634,YOR033C
GO:0005634,YOR038C
GO:0005634,YOR043W
GO:0005634,YOR046C
GO:0005634,YOR047C
GO:0005634,YOR048C
GO:0005634,YOR051C
GO:0005634,YOR052C
GO:0005634,YOR056C
GO:0005634,YOR060C
GO:0005634,YOR061W
GO:0005634,YOR062C
GO:0005634,YOR064C
GO:0005634,YOR066W
GO:0005634,YOR073W
GO:0005634,YOR074C
GO:0005634,YOR077W
GO:0005634,YOR078W
GO:0005634,YOR080W
GO:0005634,YOR083W
GO:0005634,YOR095C
GO:0005634,YOR096W
GO:0005634,YOR098C
GO:0005634,YOR101W
GO:0005634,YOR107W
GO:0005634,YOR110W
GO:0005634,YOR113W
GO:0005634,YOR116C
GO:0005634,YOR117W
GO:0005634,YOR119C
GO:0005634,YOR120W
GO:0005634,YOR123C
GO:0005634,YOR124C
GO:0005634,YOR129C
GO:0005634,YOR131C
GO:0005634,YOR138C
GO:0005634,YOR140W
GO:0005634,YOR141C
GO:0005634,YOR144C
GO:0005634,YOR145C
GO:0005634,YOR148C
GO:0005634,YOR151C
GO:0005634,YOR156C
GO:0005634,YOR157C
GO:0005634,YOR159C
GO:0005634,YOR160W
GO:0005634,YOR162C
GO:0005634,YOR163W
GO:0005634,YOR166C
GO:0005634,YOR172W
GO:0005634,YOR173W
GO:0005634,YOR174W
GO:0005634,YOR179C
GO:0005634,YOR185C
GO:0005634,YOR189W
GO:0005634,YOR191W
GO:0005634,YOR194C
GO:0005634,YOR197W
GO:0005634,YOR204W
GO:0005634,YOR206W
GO:0005634,YOR207C
GO:0005634,YOR208W
GO:0005634,YOR209C
GO:0005634,YOR210W
GO:0005634,YOR213C
GO:0005634,YOR217W
GO:0005634,YOR224C
GO:0005634,YOR229W
GO:0005634,YOR230W
GO:0005634,YOR242C
GO:0005634,YOR243C
GO:0005634,YOR249C
GO:0005634,YOR250C
GO:0005634,YOR252W
GO:0005634,YOR254C
GO:0005634,YOR257W
GO:0005634,YOR258W
GO:0005634,YOR259C
GO:0005634,YOR264W
GO:0005634,YOR269W
GO:0005634,YOR272W
GO:0005634,YOR274W
GO:0005634,YOR275C
GO:0005634,YOR279C
GO:0005634,YOR280C
GO:0005634,YOR283W
GO:0005634,YOR287C
GO:0005634,YOR289W
GO:0005634,YOR290C
GO:0005634,YOR294W
GO:0005634,YOR295W
GO:0005634,YOR298C-A
GO:0005634,YOR304W
GO:0005634,YOR308C
GO:0005634,YOR310C
GO:0005634,YOR311C
GO:0005634,YOR315W
GO:0005634,YOR319W
GO:0005634,YOR323C
GO:0005634,YOR329C
GO:0005634,YOR337W
GO:0005634,YOR338W
GO:0005634,YOR339C
GO:0005634,YOR340C
GO:0005634,YOR341W
GO:0005634,YOR342C
GO:0005634,YOR344C
GO:0005634,YOR346W
GO:0005634,YOR351C
GO:0005634,YOR352W
GO:0005634,YOR355W
GO:0005634,YOR358W
GO:0005634,YOR359W
GO:0005634,YOR360C
GO:0005634,YOR362C
GO:0005634,YOR363C
GO:0005634,YOR368W
GO:0005634,YOR370C
GO:0005634,YOR372C
GO:0005634,YOR373W
GO:0005634,YOR375C
GO:0005634,YOR380W
GO:0005634,YOR386W
GO:0005634,YPL001W
GO:0005634,YPL007C
GO:0005634,YPL008W
GO:0005634,YPL011C
GO:0005634,YPL012W
GO:0005634,YPL014W
GO:0005634,YPL015C
GO:0005634,YPL016W
GO:0005634,YPL018W
GO:0005634,YPL020C
GO:0005634,YPL022W
GO:0005634,YPL024W
GO:0005634,YPL026C
GO:0005634,YPL028W
GO:0005634,YPL031C
GO:0005634,YPL037C
GO:0005634,YPL038W
GO:0005634,YPL042C
GO:0005634,YPL043W
GO:0005634,YPL046C
GO:0005634,YPL047W
GO:0005634,YPL048W
GO:0005634,YPL049C
GO:0005634,YPL055C
GO:0005634,YPL064C
GO:0005634,YPL068C
GO:0005634,YPL071C
GO:0005634,YPL075W
GO:0005634,YPL081W
GO:0005634,YPL082C
GO:0005634,YPL083C
GO:0005634,YPL086C
GO:0005634,YPL089C
GO:0005634,YPL090C
GO:0005634,YPL091W
GO:0005634,YPL093W
GO:0005634,YPL096W
GO:0005634,YPL101W
GO:0005634,YPL106C
GO:0005634,YPL111W
GO:0005634,YPL116W
GO:0005634,YPL117C
GO:0005634,YPL119C
GO:0005634,YPL121C
GO:0005634,YPL122C
GO:0005634,YPL124W
GO:0005634,YPL125W
GO:0005634,YPL126W
GO:0005634,YPL127C
GO:0005634,YPL128C
GO:0005634,YPL129W
GO:0005634,YPL131W
GO:0005634,YPL133C
GO:0005634,YPL138C
GO:0005634,YPL139C
GO:0005634,YPL144W
GO:0005634,YPL146C
GO:0005634,YPL149W
GO:0005634,YPL151C
GO:0005634,YPL152W
GO:0005634,YPL153C
GO:0005634,YPL157W
GO:0005634,YPL161C
GO:0005634,YPL164C
GO:0005634,YPL165C
GO:0005634,YPL166W
GO:0005634,YPL167C
GO:0005634,YPL169C
GO:0005634,YPL177C
GO:0005634,YPL178W
GO:0005634,YPL179W
GO:0005634,YPL181W
GO:0005634,YPL184C
GO:0005634,YPL186C
GO:0005634,YPL190C
GO:0005634,YPL192C
GO:0005634,YPL193W
GO:0005634,YPL194W
GO:0005634,YPL196W
GO:0005634,YPL200W
GO:0005634,YPL201C
GO:0005634,YPL202C
