gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,df_effective,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
RFX1_RGR1_RPD3,trigenic,C18:1,2.3582188521591774,0.8781135994830316,0.5069791230405996,0.039213118281411274,2.1040517212168606,0.07291189180449908,2.3582188521591774,True,False
RFX1_RGR1_RPD3,trigenic,Total Titer,0.18941668781926913,0.22864262109678718,0.1320068788384517,0.21903858660007747,4.3552173783193595,0.2797737939757698,0.18941668781926913,False,False
OPI1_RGR1_TFC7,trigenic,C14:0,2.3180086833980464,3.409549108721975,1.9685040957358815,0.32259760604754195,3.0514436921160137,0.386589813688747,2.3180086833980464,False,False
OPI1_RGR1_TFC7,trigenic,C16:0,0.3722662084831381,0.31754491946586916,0.18333464473341762,0.16564507410993157,2.2386977020019776,0.22438862119859068,0.3722662084831381,False,False
OPI1_RGR1_TFC7,trigenic,C18:0,-0.05099234520637208,0.167590430155038,0.09675837996361637,0.6281638198197297,3.7035270079896585,0.6754653122760346,0.05099234520637208,False,False
OPI1_RGR1_TFC7,trigenic,C16:1,0.9523175101664902,0.8078393095875048,0.46640624285230736,0.14036215578748612,2.7982223276052,0.19689308297105126,0.9523175101664902,False,False
OPI1_RGR1_TFC7,trigenic,C18:1,3.051671005819675,0.7702332474518652,0.44469437275513407,0.0174776162713719,2.126982280880029,0.0388754455381917,3.051671005819675,True,True
OPI1_RGR1_TFC7,trigenic,Total Titer,0.4438304144690267,0.08766662266835583,0.05061434819652059,6.138486296380918e-06,9.765135766043754,0.000213124892282776,0.4438304144690267,True,True
OPI1_RPD3_SPT3,trigenic,C14:0,0.5203025488774502,0.8867672258798612,0.5119752965702756,0.33501588598135035,9.373555141667286,0.39800556171494866,0.5203025488774502,False,False
OPI1_RPD3_SPT3,trigenic,C16:0,0.10667783867649877,0.3841644662315817,0.2217974579918926,0.6684690132896085,2.569266110708326,0.71078114710697,0.10667783867649877,False,False
OPI1_RPD3_SPT3,trigenic,C18:0,-0.2595238729666194,0.29157908974717417,0.1683432659555971,0.1880412405637859,4.656176370908456,0.2504877719450432,0.2595238729666194,False,False
OPI1_RPD3_SPT3,trigenic,C16:1,0.5643365121905726,0.33145164009596373,0.19136369363274763,0.035577421811750165,4.575883510304931,0.06773941112957231,0.5643365121905726,True,False
OPI1_RPD3_SPT3,trigenic,C18:1,3.746694259122783,1.0669440588838597,0.6160004396068683,0.025172059507195366,2.026615505913121,0.05224665839574852,3.746694259122783,True,False
OPI1_RPD3_SPT3,trigenic,Total Titer,0.32424396079803075,0.3585306972570668,0.20699779457411174,0.23598336618909732,2.4240744870050768,0.295600216594764,0.32424396079803075,False,False
OPI1_RFX1_RGR1,trigenic,C14:0,5.26993649996788,2.603432619037998,1.5030925234186407,0.03058405478627213,3.511413886479625,0.06032324618065829,5.26993649996788,True,False
OPI1_RFX1_RGR1,trigenic,C16:0,0.20251511275830703,0.3867250813444844,0.223275829816618,0.43679406060579407,2.747455268861522,0.4981964205631581,0.20251511275830703,False,False
OPI1_RFX1_RGR1,trigenic,C18:0,-0.2207883564174744,0.2749032053299623,0.15871543959834475,0.22156437071630086,5.125471526739351,0.2824945726632836,0.2207883564174744,False,False
OPI1_RFX1_RGR1,trigenic,C16:1,1.204814177178085,0.3250809725250633,0.18768558699577065,0.00013677918241827847,8.777459081600533,0.0015993983066378721,1.204814177178085,True,True
OPI1_RFX1_RGR1,trigenic,C18:1,3.433547338930035,0.5846580254718561,0.3375524683900512,0.0072058187036467825,2.1686156079847105,0.02066246808997511,3.433547338930035,True,True
OPI1_RFX1_RGR1,trigenic,Total Titer,0.46879519194228525,0.22402050827247783,0.12933830075511185,0.012426153236973825,5.6036779512528225,0.030820750101710044,0.46879519194228525,True,True
FKH1_MED4_RPD3,trigenic,C14:0,5.383969254039423,1.3984288317458553,0.8073832624510034,0.0009570586386664637,5.234133379113486,0.005689344034284157,5.383969254039423,True,True
FKH1_MED4_RPD3,trigenic,C16:0,0.6544635253211419,0.15989571073865294,0.09231583163722783,0.0008707201595758995,4.991620525719953,0.005357204406433545,0.6544635253211419,True,True
