triple,order,order_idx,gene_1,gene_2,gene_3,f_base,f_single,f_double,f_triple,se_single,se_double,se_triple,n_single,n_double,n_triple,tau_multiplicative,monotone,monotone_within_se,min_rung,valley_depth
RGR1-RPD3-TFC7,TFC7>RGR1>RPD3,4,TFC7,RGR1,RPD3,1.0,0.7776174288814431,1.1143103595541453,0.8365081375549307,0.030850811617237003,0.020465166804597087,0.03110963135569357,3,3,3,-0.3462284979335791,False,False,0.7776174288814431,0.22238257111855686
RGR1-RPD3-TFC7,TFC7>RPD3>RGR1,5,TFC7,RPD3,RGR1,1.0,0.7776174288814431,0.752175313782936,0.8365081375549307,0.030850811617237003,0.016946885046647278,0.03110963135569357,3,3,3,-0.3462284979335791,False,False,0.752175313782936,0.247824686217064
GCN5-RPD3-SPT3,GCN5>RPD3>SPT3,0,GCN5,RPD3,SPT3,1.0,1.0580767907963287,0.7392215760417186,0.8411942506931367,0.0495303851523764,0.08335235200827153,0.04260804564525166,2,3,3,-0.3196716896810241,False,False,0.7392215760417186,0.26077842395828144
GCN5-RPD3-SPT3,GCN5>SPT3>RPD3,1,GCN5,SPT3,RPD3,1.0,1.0580767907963287,1.087482036257774,0.8411942506931367,0.0495303851523764,0.0644875601018415,0.04260804564525166,2,3,3,-0.3196716896810241,False,False,0.8411942506931367,-0.05807679079632866
GCN5-RPD3-SPT3,RPD3>GCN5>SPT3,2,RPD3,GCN5,SPT3,1.0,0.5245219492978349,0.7392215760417186,0.8411942506931367,0.026794921037720753,0.08335235200827153,0.04260804564525166,3,3,3,-0.3196716896810241,False,False,0.5245219492978349,0.4754780507021651
GCN5-RPD3-SPT3,RPD3>SPT3>GCN5,3,RPD3,SPT3,GCN5,1.0,0.5245219492978349,0.8701657519569723,0.8411942506931367,0.026794921037720753,0.028233570792598292,0.04260804564525166,3,3,3,-0.3196716896810241,False,False,0.5245219492978349,0.4754780507021651
GCN5-RPD3-SPT3,SPT3>GCN5>RPD3,4,SPT3,GCN5,RPD3,1.0,0.8907531667337315,1.087482036257774,0.8411942506931367,0.03756851678710308,0.0644875601018415,0.04260804564525166,3,3,3,-0.3196716896810241,False,False,0.8411942506931367,0.1092468332662685
GCN5-RPD3-SPT3,SPT3>RPD3>GCN5,5,SPT3,RPD3,GCN5,1.0,0.8907531667337315,0.8701657519569723,0.8411942506931367,0.03756851678710308,0.028233570792598292,0.04260804564525166,3,3,3,-0.3196716896810241,False,False,0.8411942506931367,0.12983424804302768
MED4-OPI1-TFC7,MED4>OPI1>TFC7,0,MED4,OPI1,TFC7,1.0,0.6856565140873089,1.4600980670120254,0.8547885125583001,0.042580554488161365,0.18824714698428674,0.11666017130224585,3,3,2,-0.9486625771151773,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-TFC7,MED4>TFC7>OPI1,1,MED4,TFC7,OPI1,1.0,0.6856565140873089,1.1429431925170805,0.8547885125583001,0.042580554488161365,0.02173022222932441,0.11666017130224585,3,3,2,-0.9486625771151773,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-TFC7,OPI1>MED4>TFC7,2,OPI1,MED4,TFC7,1.0,0.8408572711869856,1.4600980670120254,0.8547885125583001,0.016130995360014333,0.18824714698428674,0.11666017130224585,3,3,2,-0.9486625771151773,False,False,0.8408572711869856,0.1591427288130144
MED4-OPI1-TFC7,OPI1>TFC7>MED4,3,OPI1,TFC7,MED4,1.0,0.8408572711869856,0.8804047521385177,0.8547885125583001,0.016130995360014333,0.027224852458919292,0.11666017130224585,3,3,2,-0.9486625771151773,False,False,0.8408572711869856,0.1591427288130144
MED4-OPI1-TFC7,TFC7>MED4>OPI1,4,TFC7,MED4,OPI1,1.0,0.7776174288814431,1.1429431925170805,0.8547885125583001,0.030850811617237003,0.02173022222932441,0.11666017130224585,3,3,2,-0.9486625771151773,False,False,0.7776174288814431,0.22238257111855686
MED4-OPI1-TFC7,TFC7>OPI1>MED4,5,TFC7,OPI1,MED4,1.0,0.7776174288814431,0.8804047521385177,0.8547885125583001,0.030850811617237003,0.027224852458919292,0.11666017130224585,3,3,2,-0.9486625771151773,False,False,0.7776174288814431,0.22238257111855686
GCN5-OPI1-RFX1,GCN5>OPI1>RFX1,0,GCN5,OPI1,RFX1,1.0,1.0580767907963287,0.8604994155795863,0.8584782855095892,0.0495303851523764,0.020163833427049117,0.02329099024617248,2,3,3,-0.31714118004482894,False,False,0.8584782855095892,0.1395005844204137
GCN5-OPI1-RFX1,GCN5>RFX1>OPI1,1,GCN5,RFX1,OPI1,1.0,1.0580767907963287,1.0302478078957005,0.8584782855095892,0.0495303851523764,0.03233618081092509,0.02329099024617248,2,3,3,-0.31714118004482894,False,False,0.8584782855095892,-0.030247807895700474
GCN5-OPI1-RFX1,OPI1>GCN5>RFX1,2,OPI1,GCN5,RFX1,1.0,0.8408572711869856,0.8604994155795863,0.8584782855095892,0.016130995360014333,0.020163833427049117,0.02329099024617248,3,3,3,-0.31714118004482894,False,False,0.8408572711869856,0.1591427288130144
GCN5-OPI1-RFX1,OPI1>RFX1>GCN5,3,OPI1,RFX1,GCN5,1.0,0.8408572711869856,1.0858222433105056,0.8584782855095892,0.016130995360014333,0.0763233308760374,0.02329099024617248,3,3,3,-0.31714118004482894,False,False,0.8408572711869856,0.1591427288130144
GCN5-OPI1-RFX1,RFX1>GCN5>OPI1,4,RFX1,GCN5,OPI1,1.0,0.9136686175493707,1.0302478078957005,0.8584782855095892,0.06729492863706489,0.03233618081092509,0.02329099024617248,3,3,3,-0.31714118004482894,False,False,0.8584782855095892,0.08633138245062932
GCN5-OPI1-RFX1,RFX1>OPI1>GCN5,5,RFX1,OPI1,GCN5,1.0,0.9136686175493707,1.0858222433105056,0.8584782855095892,0.06729492863706489,0.0763233308760374,0.02329099024617248,3,3,3,-0.31714118004482894,False,False,0.8584782855095892,0.08633138245062932
MED4-OPI1-RFX1,MED4>OPI1>RFX1,0,MED4,OPI1,RFX1,1.0,0.6856565140873089,1.4600980670120254,0.860640819663027,0.042580554488161365,0.18824714698428674,0.08056048779049163,3,3,3,-1.1555209651412544,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-RFX1,MED4>RFX1>OPI1,1,MED4,RFX1,OPI1,1.0,0.6856565140873089,1.1787334299194023,0.860640819663027,0.042580554488161365,0.011362188117163293,0.08056048779049163,3,3,3,-1.1555209651412544,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-RFX1,OPI1>MED4>RFX1,2,OPI1,MED4,RFX1,1.0,0.8408572711869856,1.4600980670120254,0.860640819663027,0.016130995360014333,0.18824714698428674,0.08056048779049163,3,3,3,-1.1555209651412544,False,False,0.8408572711869856,0.1591427288130144
MED4-OPI1-RFX1,OPI1>RFX1>MED4,3,OPI1,RFX1,MED4,1.0,0.8408572711869856,1.0858222433105056,0.860640819663027,0.016130995360014333,0.0763233308760374,0.08056048779049163,3,3,3,-1.1555209651412544,False,False,0.8408572711869856,0.1591427288130144
MED4-OPI1-RFX1,RFX1>MED4>OPI1,4,RFX1,MED4,OPI1,1.0,0.9136686175493707,1.1787334299194023,0.860640819663027,0.06729492863706489,0.011362188117163293,0.08056048779049163,3,3,3,-1.1555209651412544,False,False,0.860640819663027,0.08633138245062932
MED4-OPI1-RFX1,RFX1>OPI1>MED4,5,RFX1,OPI1,MED4,1.0,0.9136686175493707,1.0858222433105056,0.860640819663027,0.06729492863706489,0.0763233308760374,0.08056048779049163,3,3,3,-1.1555209651412544,False,False,0.860640819663027,0.08633138245062932
GCN5-SPT3-TFC7,GCN5>SPT3>TFC7,0,GCN5,SPT3,TFC7,1.0,1.0580767907963287,1.087482036257774,0.8629535266418741,0.0495303851523764,0.0644875601018415,0.042576360040684276,2,3,3,-1.3158051931584998,False,False,0.8629535266418741,-0.05807679079632866
GCN5-SPT3-TFC7,GCN5>TFC7>SPT3,1,GCN5,TFC7,SPT3,1.0,1.0580767907963287,1.8013462941834988,0.8629535266418741,0.0495303851523764,0.2342557703770761,0.042576360040684276,2,3,3,-1.3158051931584998,False,False,0.8629535266418741,-0.05807679079632866
GCN5-SPT3-TFC7,SPT3>GCN5>TFC7,2,SPT3,GCN5,TFC7,1.0,0.8907531667337315,1.087482036257774,0.8629535266418741,0.03756851678710308,0.0644875601018415,0.042576360040684276,3,3,3,-1.3158051931584998,False,False,0.8629535266418741,0.1092468332662685
GCN5-SPT3-TFC7,SPT3>TFC7>GCN5,3,SPT3,TFC7,GCN5,1.0,0.8907531667337315,1.1287883319871692,0.8629535266418741,0.03756851678710308,0.010465324025435879,0.042576360040684276,3,3,3,-1.3158051931584998,False,False,0.8629535266418741,0.1092468332662685
GCN5-SPT3-TFC7,TFC7>GCN5>SPT3,4,TFC7,GCN5,SPT3,1.0,0.7776174288814431,1.8013462941834988,0.8629535266418741,0.030850811617237003,0.2342557703770761,0.042576360040684276,3,3,3,-1.3158051931584998,False,False,0.7776174288814431,0.22238257111855686
GCN5-SPT3-TFC7,TFC7>SPT3>GCN5,5,TFC7,SPT3,GCN5,1.0,0.7776174288814431,1.1287883319871692,0.8629535266418741,0.030850811617237003,0.010465324025435879,0.042576360040684276,3,3,3,-1.3158051931584998,False,False,0.7776174288814431,0.22238257111855686
MED4-OPI1-RPD3,MED4>OPI1>RPD3,0,MED4,OPI1,RPD3,1.0,0.6856565140873089,1.4600980670120254,0.8665609221338962,0.042580554488161365,0.18824714698428674,0.036420724520210807,3,3,3,-0.8254124639504409,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-RPD3,MED4>RPD3>OPI1,1,MED4,RPD3,OPI1,1.0,0.6856565140873089,1.0664621276410557,0.8665609221338962,0.042580554488161365,0.04908308114312141,0.036420724520210807,3,3,3,-0.8254124639504409,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-RPD3,OPI1>MED4>RPD3,2,OPI1,MED4,RPD3,1.0,0.8408572711869856,1.4600980670120254,0.8665609221338962,0.016130995360014333,0.18824714698428674,0.036420724520210807,3,3,3,-0.8254124639504409,False,False,0.8408572711869856,0.1591427288130144
MED4-OPI1-RPD3,OPI1>RPD3>MED4,3,OPI1,RPD3,MED4,1.0,0.8408572711869856,0.9249419395612838,0.8665609221338962,0.016130995360014333,0.04269834163729813,0.036420724520210807,3,3,3,-0.8254124639504409,False,False,0.8408572711869856,0.1591427288130144
MED4-OPI1-RPD3,RPD3>MED4>OPI1,4,RPD3,MED4,OPI1,1.0,0.5245219492978349,1.0664621276410557,0.8665609221338962,0.026794921037720753,0.04908308114312141,0.036420724520210807,3,3,3,-0.8254124639504409,False,False,0.5245219492978349,0.4754780507021651
MED4-OPI1-RPD3,RPD3>OPI1>MED4,5,RPD3,OPI1,MED4,1.0,0.5245219492978349,0.9249419395612838,0.8665609221338962,0.026794921037720753,0.04269834163729813,0.036420724520210807,3,3,3,-0.8254124639504409,False,False,0.5245219492978349,0.4754780507021651
FKH1-GCN5-TFC7,FKH1>GCN5>TFC7,0,FKH1,GCN5,TFC7,1.0,0.9168421551749057,1.52910770905574,0.869593185583279,0.02842854767685232,0.09580786170045001,0.13565426146870685,3,3,3,-1.7992078920182242,False,False,0.869593185583279,0.08315784482509425
FKH1-GCN5-TFC7,FKH1>TFC7>GCN5,1,FKH1,TFC7,GCN5,1.0,0.9168421551749057,1.263525411002303,0.869593185583279,0.02842854767685232,0.06444373754540357,0.13565426146870685,3,3,3,-1.7992078920182242,False,False,0.869593185583279,0.08315784482509425
FKH1-GCN5-TFC7,GCN5>FKH1>TFC7,2,GCN5,FKH1,TFC7,1.0,1.0580767907963287,1.52910770905574,0.869593185583279,0.0495303851523764,0.09580786170045001,0.13565426146870685,2,3,3,-1.7992078920182242,False,False,0.869593185583279,-0.05807679079632866
FKH1-GCN5-TFC7,GCN5>TFC7>FKH1,3,GCN5,TFC7,FKH1,1.0,1.0580767907963287,1.8013462941834988,0.869593185583279,0.0495303851523764,0.2342557703770761,0.13565426146870685,2,3,3,-1.7992078920182242,False,False,0.869593185583279,-0.05807679079632866
FKH1-GCN5-TFC7,TFC7>FKH1>GCN5,4,TFC7,FKH1,GCN5,1.0,0.7776174288814431,1.263525411002303,0.869593185583279,0.030850811617237003,0.06444373754540357,0.13565426146870685,3,3,3,-1.7992078920182242,False,False,0.7776174288814431,0.22238257111855686
FKH1-GCN5-TFC7,TFC7>GCN5>FKH1,5,TFC7,GCN5,FKH1,1.0,0.7776174288814431,1.8013462941834988,0.869593185583279,0.030850811617237003,0.2342557703770761,0.13565426146870685,3,3,3,-1.7992078920182242,False,False,0.7776174288814431,0.22238257111855686
MED4-OPI1-YAP6,MED4>OPI1>YAP6,0,MED4,OPI1,YAP6,1.0,0.6856565140873089,1.4600980670120254,0.8720137805651553,0.042580554488161365,0.18824714698428674,0.02338672198119007,3,3,2,-1.0573938601989183,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-YAP6,MED4>YAP6>OPI1,1,MED4,YAP6,OPI1,1.0,0.6856565140873089,1.1697340375607441,0.8720137805651553,0.042580554488161365,0.04543476275403326,0.02338672198119007,3,3,2,-1.0573938601989183,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-YAP6,OPI1>MED4>YAP6,2,OPI1,MED4,YAP6,1.0,0.8408572711869856,1.4600980670120254,0.8720137805651553,0.016130995360014333,0.18824714698428674,0.02338672198119007,3,3,2,-1.0573938601989183,False,False,0.8408572711869856,0.1591427288130144
MED4-OPI1-YAP6,OPI1>YAP6>MED4,3,OPI1,YAP6,MED4,1.0,0.8408572711869856,0.9905665224370998,0.8720137805651553,0.016130995360014333,0.055383855765681306,0.02338672198119007,3,3,2,-1.0573938601989183,False,False,0.8408572711869856,0.1591427288130144
MED4-OPI1-YAP6,YAP6>MED4>OPI1,4,YAP6,MED4,OPI1,1.0,0.8684785485718481,1.1697340375607441,0.8720137805651553,0.01674239597127202,0.04543476275403326,0.02338672198119007,3,3,2,-1.0573938601989183,False,False,0.8684785485718481,0.13152145142815186
MED4-OPI1-YAP6,YAP6>OPI1>MED4,5,YAP6,OPI1,MED4,1.0,0.8684785485718481,0.9905665224370998,0.8720137805651553,0.01674239597127202,0.055383855765681306,0.02338672198119007,3,3,2,-1.0573938601989183,False,False,0.8684785485718481,0.13152145142815186
GCN5-MED4-OPI1,GCN5>MED4>OPI1,0,GCN5,MED4,OPI1,1.0,1.0580767907963287,0.9425285934061011,0.8751177528377436,0.0495303851523764,0.07985897914306005,0.04918254662734032,2,2,3,-0.8322715434619927,False,False,0.8751177528377436,0.05747140659389893
GCN5-MED4-OPI1,GCN5>OPI1>MED4,1,GCN5,OPI1,MED4,1.0,1.0580767907963287,0.8604994155795863,0.8751177528377436,0.0495303851523764,0.020163833427049117,0.04918254662734032,2,3,3,-0.8322715434619927,False,False,0.8604994155795863,0.1395005844204137
GCN5-MED4-OPI1,MED4>GCN5>OPI1,2,MED4,GCN5,OPI1,1.0,0.6856565140873089,0.9425285934061011,0.8751177528377436,0.042580554488161365,0.07985897914306005,0.04918254662734032,3,2,3,-0.8322715434619927,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-OPI1,MED4>OPI1>GCN5,3,MED4,OPI1,GCN5,1.0,0.6856565140873089,1.4600980670120254,0.8751177528377436,0.042580554488161365,0.18824714698428674,0.04918254662734032,3,3,3,-0.8322715434619927,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-OPI1,OPI1>GCN5>MED4,4,OPI1,GCN5,MED4,1.0,0.8408572711869856,0.8604994155795863,0.8751177528377436,0.016130995360014333,0.020163833427049117,0.04918254662734032,3,3,3,-0.8322715434619927,False,False,0.8408572711869856,0.1591427288130144
GCN5-MED4-OPI1,OPI1>MED4>GCN5,5,OPI1,MED4,GCN5,1.0,0.8408572711869856,1.4600980670120254,0.8751177528377436,0.016130995360014333,0.18824714698428674,0.04918254662734032,3,3,3,-0.8322715434619927,False,False,0.8408572711869856,0.1591427288130144
GCN5-OPI1-YAP6,GCN5>OPI1>YAP6,0,GCN5,OPI1,YAP6,1.0,1.0580767907963287,0.8604994155795863,0.879831406321094,0.0495303851523764,0.020163833427049117,0.04647583420468217,2,3,3,-0.26170071706037823,False,False,0.8604994155795863,0.1395005844204137
GCN5-OPI1-YAP6,GCN5>YAP6>OPI1,1,GCN5,YAP6,OPI1,1.0,1.0580767907963287,1.060188807252984,0.879831406321094,0.0495303851523764,0.05725457470905646,0.04647583420468217,2,3,3,-0.26170071706037823,False,False,0.879831406321094,-0.05807679079632866
GCN5-OPI1-YAP6,OPI1>GCN5>YAP6,2,OPI1,GCN5,YAP6,1.0,0.8408572711869856,0.8604994155795863,0.879831406321094,0.016130995360014333,0.020163833427049117,0.04647583420468217,3,3,3,-0.26170071706037823,False,False,0.8408572711869856,0.1591427288130144
GCN5-OPI1-YAP6,OPI1>YAP6>GCN5,3,OPI1,YAP6,GCN5,1.0,0.8408572711869856,0.9905665224370998,0.879831406321094,0.016130995360014333,0.055383855765681306,0.04647583420468217,3,3,3,-0.26170071706037823,False,False,0.8408572711869856,0.1591427288130144
GCN5-OPI1-YAP6,YAP6>GCN5>OPI1,4,YAP6,GCN5,OPI1,1.0,0.8684785485718481,1.060188807252984,0.879831406321094,0.01674239597127202,0.05725457470905646,0.04647583420468217,3,3,3,-0.26170071706037823,False,False,0.8684785485718481,0.13152145142815186
GCN5-OPI1-YAP6,YAP6>OPI1>GCN5,5,YAP6,OPI1,GCN5,1.0,0.8684785485718481,0.9905665224370998,0.879831406321094,0.01674239597127202,0.055383855765681306,0.04647583420468217,3,3,3,-0.26170071706037823,False,False,0.8684785485718481,0.13152145142815186
GCN5-TFC7-YAP6,GCN5>TFC7>YAP6,0,GCN5,TFC7,YAP6,1.0,1.0580767907963287,1.8013462941834988,0.8838942567663025,0.0495303851523764,0.2342557703770761,0.01839419037512444,2,3,3,-1.342379241869823,False,False,0.8838942567663025,-0.05807679079632866
GCN5-TFC7-YAP6,GCN5>YAP6>TFC7,1,GCN5,YAP6,TFC7,1.0,1.0580767907963287,1.060188807252984,0.8838942567663025,0.0495303851523764,0.05725457470905646,0.01839419037512444,2,3,3,-1.342379241869823,False,False,0.8838942567663025,-0.05807679079632866
GCN5-TFC7-YAP6,TFC7>GCN5>YAP6,2,TFC7,GCN5,YAP6,1.0,0.7776174288814431,1.8013462941834988,0.8838942567663025,0.030850811617237003,0.2342557703770761,0.01839419037512444,3,3,3,-1.342379241869823,False,False,0.7776174288814431,0.22238257111855686
GCN5-TFC7-YAP6,TFC7>YAP6>GCN5,3,TFC7,YAP6,GCN5,1.0,0.7776174288814431,1.1970334696385558,0.8838942567663025,0.030850811617237003,0.023099073238032578,0.01839419037512444,3,3,3,-1.342379241869823,False,False,0.7776174288814431,0.22238257111855686
GCN5-TFC7-YAP6,YAP6>GCN5>TFC7,4,YAP6,GCN5,TFC7,1.0,0.8684785485718481,1.060188807252984,0.8838942567663025,0.01674239597127202,0.05725457470905646,0.01839419037512444,3,3,3,-1.342379241869823,False,False,0.8684785485718481,0.13152145142815186
GCN5-TFC7-YAP6,YAP6>TFC7>GCN5,5,YAP6,TFC7,GCN5,1.0,0.8684785485718481,1.1970334696385558,0.8838942567663025,0.01674239597127202,0.023099073238032578,0.01839419037512444,3,3,3,-1.342379241869823,False,False,0.8684785485718481,0.13152145142815186
FKH1-RFX1-TFC7,FKH1>RFX1>TFC7,0,FKH1,RFX1,TFC7,1.0,0.9168421551749057,1.6261426401512902,0.8976411109801212,0.02842854767685232,0.020773488624712934,0.05370295419845779,3,3,3,-1.0989151072455428,False,False,0.8976411109801212,0.08315784482509425
FKH1-RFX1-TFC7,FKH1>TFC7>RFX1,1,FKH1,TFC7,RFX1,1.0,0.9168421551749057,1.263525411002303,0.8976411109801212,0.02842854767685232,0.06444373754540357,0.05370295419845779,3,3,3,-1.0989151072455428,False,False,0.8976411109801212,0.08315784482509425
FKH1-RFX1-TFC7,RFX1>FKH1>TFC7,2,RFX1,FKH1,TFC7,1.0,0.9136686175493707,1.6261426401512902,0.8976411109801212,0.06729492863706489,0.020773488624712934,0.05370295419845779,3,3,3,-1.0989151072455428,False,False,0.8976411109801212,0.08633138245062932
FKH1-RFX1-TFC7,RFX1>TFC7>FKH1,3,RFX1,TFC7,FKH1,1.0,0.9136686175493707,0.9602529489766393,0.8976411109801212,0.06729492863706489,0.037489794784717846,0.05370295419845779,3,3,3,-1.0989151072455428,False,False,0.8976411109801212,0.08633138245062932
FKH1-RFX1-TFC7,TFC7>FKH1>RFX1,4,TFC7,FKH1,RFX1,1.0,0.7776174288814431,1.263525411002303,0.8976411109801212,0.030850811617237003,0.06444373754540357,0.05370295419845779,3,3,3,-1.0989151072455428,False,False,0.7776174288814431,0.22238257111855686
FKH1-RFX1-TFC7,TFC7>RFX1>FKH1,5,TFC7,RFX1,FKH1,1.0,0.7776174288814431,0.9602529489766393,0.8976411109801212,0.030850811617237003,0.037489794784717846,0.05370295419845779,3,3,3,-1.0989151072455428,False,False,0.7776174288814431,0.22238257111855686
GCN5-SPT3-YAP6,GCN5>SPT3>YAP6,0,GCN5,SPT3,YAP6,1.0,1.0580767907963287,1.087482036257774,0.8980616208727238,0.0495303851523764,0.0644875601018415,0.038333362943858904,2,3,3,-0.6152594207037851,False,False,0.8980616208727238,-0.05807679079632866
GCN5-SPT3-YAP6,GCN5>YAP6>SPT3,1,GCN5,YAP6,SPT3,1.0,1.0580767907963287,1.060188807252984,0.8980616208727238,0.0495303851523764,0.05725457470905646,0.038333362943858904,2,3,3,-0.6152594207037851,False,False,0.8980616208727238,-0.05807679079632866
GCN5-SPT3-YAP6,SPT3>GCN5>YAP6,2,SPT3,GCN5,YAP6,1.0,0.8907531667337315,1.087482036257774,0.8980616208727238,0.03756851678710308,0.0644875601018415,0.038333362943858904,3,3,3,-0.6152594207037851,False,False,0.8907531667337315,0.1092468332662685
GCN5-SPT3-YAP6,SPT3>YAP6>GCN5,3,SPT3,YAP6,GCN5,1.0,0.8907531667337315,1.192310560260906,0.8980616208727238,0.03756851678710308,0.024813738775024546,0.038333362943858904,3,3,3,-0.6152594207037851,False,False,0.8907531667337315,0.1092468332662685
GCN5-SPT3-YAP6,YAP6>GCN5>SPT3,4,YAP6,GCN5,SPT3,1.0,0.8684785485718481,1.060188807252984,0.8980616208727238,0.01674239597127202,0.05725457470905646,0.038333362943858904,3,3,3,-0.6152594207037851,False,False,0.8684785485718481,0.13152145142815186
GCN5-SPT3-YAP6,YAP6>SPT3>GCN5,5,YAP6,SPT3,GCN5,1.0,0.8684785485718481,1.192310560260906,0.8980616208727238,0.01674239597127202,0.024813738775024546,0.038333362943858904,3,3,3,-0.6152594207037851,False,False,0.8684785485718481,0.13152145142815186
RGR1-RPD3-SPT3,RGR1>RPD3>SPT3,0,RGR1,RPD3,SPT3,1.0,0.9121109966844414,0.8439213619220304,0.9000023058543695,0.02027007226013599,0.10443735576772187,0.04793776188242569,3,3,3,-0.34062994139221847,False,False,0.8439213619220304,0.15607863807796962
RGR1-RPD3-SPT3,RGR1>SPT3>RPD3,1,RGR1,SPT3,RPD3,1.0,0.9121109966844414,1.043866930768184,0.9000023058543695,0.02027007226013599,0.12996457183125693,0.04793776188242569,3,3,3,-0.34062994139221847,False,False,0.9000023058543695,0.0878890033155586
RGR1-RPD3-SPT3,RPD3>RGR1>SPT3,2,RPD3,RGR1,SPT3,1.0,0.5245219492978349,0.8439213619220304,0.9000023058543695,0.026794921037720753,0.10443735576772187,0.04793776188242569,3,3,3,-0.34062994139221847,False,False,0.5245219492978349,0.4754780507021651
RGR1-RPD3-SPT3,RPD3>SPT3>RGR1,3,RPD3,SPT3,RGR1,1.0,0.5245219492978349,0.8701657519569723,0.9000023058543695,0.026794921037720753,0.028233570792598292,0.04793776188242569,3,3,3,-0.34062994139221847,False,False,0.5245219492978349,0.4754780507021651
RGR1-RPD3-SPT3,SPT3>RGR1>RPD3,4,SPT3,RGR1,RPD3,1.0,0.8907531667337315,1.043866930768184,0.9000023058543695,0.03756851678710308,0.12996457183125693,0.04793776188242569,3,3,3,-0.34062994139221847,False,False,0.8907531667337315,0.1092468332662685
RGR1-RPD3-SPT3,SPT3>RPD3>RGR1,5,SPT3,RPD3,RGR1,1.0,0.8907531667337315,0.8701657519569723,0.9000023058543695,0.03756851678710308,0.028233570792598292,0.04793776188242569,3,3,3,-0.34062994139221847,False,False,0.8701657519569723,0.12983424804302768
FKH1-RFX1-RPD3,FKH1>RFX1>RPD3,0,FKH1,RFX1,RPD3,1.0,0.9168421551749057,1.6261426401512902,0.9032217981831817,0.02842854767685232,0.020773488624712934,0.05348046450592749,3,3,3,-1.225493953249593,False,False,0.9032217981831817,0.08315784482509425
FKH1-RFX1-RPD3,FKH1>RPD3>RFX1,1,FKH1,RPD3,RFX1,1.0,0.9168421551749057,1.2931647006822409,0.9032217981831817,0.02842854767685232,0.15368086217118307,0.05348046450592749,3,3,3,-1.225493953249593,False,False,0.9032217981831817,0.08315784482509425
FKH1-RFX1-RPD3,RFX1>FKH1>RPD3,2,RFX1,FKH1,RPD3,1.0,0.9136686175493707,1.6261426401512902,0.9032217981831817,0.06729492863706489,0.020773488624712934,0.05348046450592749,3,3,3,-1.225493953249593,False,False,0.9032217981831817,0.08633138245062932
FKH1-RFX1-RPD3,RFX1>RPD3>FKH1,3,RFX1,RPD3,FKH1,1.0,0.9136686175493707,1.061270707627734,0.9032217981831817,0.06729492863706489,0.019984589761911177,0.05348046450592749,3,3,3,-1.225493953249593,False,False,0.9032217981831817,0.08633138245062932
FKH1-RFX1-RPD3,RPD3>FKH1>RFX1,4,RPD3,FKH1,RFX1,1.0,0.5245219492978349,1.2931647006822409,0.9032217981831817,0.026794921037720753,0.15368086217118307,0.05348046450592749,3,3,3,-1.225493953249593,False,False,0.5245219492978349,0.4754780507021651
FKH1-RFX1-RPD3,RPD3>RFX1>FKH1,5,RPD3,RFX1,FKH1,1.0,0.5245219492978349,1.061270707627734,0.9032217981831817,0.026794921037720753,0.019984589761911177,0.05348046450592749,3,3,3,-1.225493953249593,False,False,0.5245219492978349,0.4754780507021651
GCN5-OPI1-RGR1,GCN5>OPI1>RGR1,0,GCN5,OPI1,RGR1,1.0,1.0580767907963287,0.8604994155795863,0.9050222482469824,0.0495303851523764,0.020163833427049117,0.06671575860263816,2,3,3,0.12509183067302176,False,False,0.8604994155795863,0.1395005844204137
GCN5-OPI1-RGR1,GCN5>RGR1>OPI1,1,GCN5,RGR1,OPI1,1.0,1.0580767907963287,0.9441231404177625,0.9050222482469824,0.0495303851523764,0.045264570880747965,0.06671575860263816,2,3,3,0.12509183067302176,False,False,0.9050222482469824,0.05587685958223754
GCN5-OPI1-RGR1,OPI1>GCN5>RGR1,2,OPI1,GCN5,RGR1,1.0,0.8408572711869856,0.8604994155795863,0.9050222482469824,0.016130995360014333,0.020163833427049117,0.06671575860263816,3,3,3,0.12509183067302176,False,False,0.8408572711869856,0.1591427288130144
GCN5-OPI1-RGR1,OPI1>RGR1>GCN5,3,OPI1,RGR1,GCN5,1.0,0.8408572711869856,0.7789430353292616,0.9050222482469824,0.016130995360014333,0.02296887948745143,0.06671575860263816,3,3,3,0.12509183067302176,False,False,0.7789430353292616,0.22105696467073843
GCN5-OPI1-RGR1,RGR1>GCN5>OPI1,4,RGR1,GCN5,OPI1,1.0,0.9121109966844414,0.9441231404177625,0.9050222482469824,0.02027007226013599,0.045264570880747965,0.06671575860263816,3,3,3,0.12509183067302176,False,False,0.9050222482469824,0.0878890033155586
GCN5-OPI1-RGR1,RGR1>OPI1>GCN5,5,RGR1,OPI1,GCN5,1.0,0.9121109966844414,0.7789430353292616,0.9050222482469824,0.02027007226013599,0.02296887948745143,0.06671575860263816,3,3,3,0.12509183067302176,False,False,0.7789430353292616,0.22105696467073843
