,Query Strain ID,Query allele name,Array Strain ID,Array allele name,Arraytype/Temp,Genetic interaction score (ε),P-value,Query single mutant fitness (SMF),Array SMF,Double mutant fitness,Double mutant fitness standard deviation,Query Systematic Name,Array Systematic Name,Temperature,query_perturbation_type,array_perturbation_type,combined_name
1690257,YGL113W_tsq1382,sld3-5001,YOL102C_tsa1264,tpt1-5001,TSA26,0.026,0.1901,1.0478,0.757,0.8192,0.021,YGL113W,YOL102C,26,temperature sensitive,temperature sensitive,YGL113W_YOL102C
1690258,YGL113W_tsq1382,sld3-5001,YOL123W_tsa960,hrp1-1,TSA26,-0.0924,0.06047,1.0478,0.5006,0.4321,0.0472,YGL113W,YOL123W,26,temperature sensitive,temperature sensitive,YGL113W_YOL123W
2088854,YOL123W_tsq2815,hrp1-4,YGL113W_tsa1119,sld3-5001,TSA26,-0.2156,6.355e-19,0.3715,0.7931,0.0791,0.0357,YOL123W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOL123W
1690259,YGL113W_tsq1382,sld3-5001,YOL135C_tsa739,med7-163,TSA26,-0.031,0.2717,1.0478,0.9068,0.9191,0.044,YGL113W,YOL135C,26,temperature sensitive,temperature sensitive,YGL113W_YOL135C
2089584,YOL135C_tsq1165,med7-141,YGL113W_tsa1119,sld3-5001,TSA26,0.0,1.0,0.8509,0.7931,0.4231,0.0792,YOL135C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOL135C
2090354,YOL135C_tsq739,med7-163,YGL113W_tsa1119,sld3-5001,TSA26,0.0032,0.4798,0.9068,0.7931,0.7224,0.0117,YOL135C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOL135C
1690260,YGL113W_tsq1382,sld3-5001,YOL135C_tsa740,med7-141,TSA26,0.0919,1.0,1.0478,0.8509,0.9835,0.0121,YGL113W,YOL135C,26,temperature sensitive,temperature sensitive,YGL113W_YOL135C
1690261,YGL113W_tsq1382,sld3-5001,YOL144W_tsa1025,nop8-101,TSA26,-0.0258,0.1273,1.0478,0.9992,1.0212,0.0175,YGL113W,YOL144W,26,temperature sensitive,temperature sensitive,YGL113W_YOL144W
2091124,YOL144W_tsq1360,nop8-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0345,2.777e-05,0.8373,0.7931,0.6986,0.0067,YOL144W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOL144W
2091883,YOL146W_tsq1393,psf3-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.3404,3.765e-09,0.9249,0.7931,0.3931,0.1561,YOL146W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOL146W
1690262,YGL113W_tsq1382,sld3-5001,YOR004W_tsa1057,utp23-5001,TSA26,0.0012,0.4867,1.0478,0.9339,0.9797,0.0836,YGL113W,YOR004W,26,temperature sensitive,temperature sensitive,YGL113W_YOR004W
2093247,YOR004W_tsq1286,utp23-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0371,0.2582,0.9339,0.7931,0.7778,0.0586,YOR004W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR004W
2093985,YOR020C_tsq1147,hsp10-ts,YGL113W_tsa1119,sld3-5001,TSA26,0.0607,0.0124,0.705,0.7931,0.6198,0.0238,YOR020C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR020C
1690263,YGL113W_tsq1382,sld3-5001,YOR020C_tsa681,hsp10-ts,TSA26,0.0441,0.1381,1.0478,0.705,0.7828,0.0346,YGL113W,YOR020C,26,temperature sensitive,temperature sensitive,YGL113W_YOR020C
1690264,YGL113W_tsq1382,sld3-5001,YOR048C_tsa914,rat1-1,TSA26,0.0083,0.46,1.0478,0.8399,0.8883,0.0389,YGL113W,YOR048C,26,temperature sensitive,temperature sensitive,YGL113W_YOR048C
2095501,YOR056C_tsq1365,nob1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0639,0.0003303,0.5076,0.7931,0.4665,0.0167,YOR056C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR056C
1690265,YGL113W_tsq1382,sld3-5001,YOR057W_tsa427,sgt1-5,TSA26,0.0052,0.4971,1.0478,0.785,0.8277,0.178,YGL113W,YOR057W,26,temperature sensitive,temperature sensitive,YGL113W_YOR057W
1690266,YGL113W_tsq1382,sld3-5001,YOR057W_tsa830,sgt1-3,TSA26,0.0764,0.0002766,1.0478,0.9034,1.023,0.0194,YGL113W,YOR057W,26,temperature sensitive,temperature sensitive,YGL113W_YOR057W
2096257,YOR057W_tsq1188,sgt1-3,YGL113W_tsa1119,sld3-5001,TSA26,0.0435,0.1567,0.9034,0.7931,0.76,0.0407,YOR057W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR057W
2097016,YOR057W_tsq1271,sgt1-5,YGL113W_tsa1119,sld3-5001,TSA26,0.0369,0.07594,0.785,0.7931,0.6595,0.0218,YOR057W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR057W
2098529,YOR063W_tsq2309,rpl3-5004,YGL113W_tsa1119,sld3-5001,TSA26,0.0382,0.0008906,0.7941,0.7931,0.668,0.0098,YOR063W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR063W
2097775,YOR063W_tsq2307,rpl3-5002,YGL113W_tsa1119,sld3-5001,TSA26,-0.0184,0.4158,0.8688,0.7931,0.6706,0.155,YOR063W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR063W
1690268,YGL113W_tsq1382,sld3-5001,YOR074C_tsa927,cdc21-1,TSA26,-0.076,0.1634,1.0478,0.3081,0.2468,0.076,YGL113W,YOR074C,26,temperature sensitive,temperature sensitive,YGL113W_YOR074C
1690267,YGL113W_tsq1382,sld3-5001,YOR074C_tsa147,cdc21-ts,TSA26,0.0389,0.1257,1.0478,0.9831,1.069,0.0279,YGL113W,YOR074C,26,temperature sensitive,temperature sensitive,YGL113W_YOR074C
2099284,YOR075W_tsq212,ufe1-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0575,0.1109,0.9378,0.7931,0.8013,0.0508,YOR075W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR075W
1690269,YGL113W_tsq1382,sld3-5001,YOR075W_tsa212,ufe1-1,TSA26,-0.003,0.4761,1.0478,0.9378,0.9796,0.112,YGL113W,YOR075W,26,temperature sensitive,temperature sensitive,YGL113W_YOR075W
2100027,YOR095C_tsq2315,rki1-5006,YGL113W_tsa1119,sld3-5001,TSA26,0.0085,0.4521,1.0332,0.7931,0.8279,0.0349,YOR095C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR095C
2100772,YOR103C_tsq1357,ost2-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0732,0.005468,0.8572,0.7931,0.753,0.0268,YOR103C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR103C
1690270,YGL113W_tsq1382,sld3-5001,YOR103C_tsa1158,ost2-5001,TSA26,0.034,0.2143,1.0478,0.8572,0.9322,0.0354,YGL113W,YOR103C,26,temperature sensitive,temperature sensitive,YGL113W_YOR103C
1690271,YGL113W_tsq1382,sld3-5001,YOR116C_tsa831,rpo31-698,TSA26,-0.0057,0.4464,1.0478,0.8149,0.8482,0.0695,YGL113W,YOR116C,26,temperature sensitive,temperature sensitive,YGL113W_YOR116C
2101507,YOR116C_tsq831,rpo31-698,YGL113W_tsa1119,sld3-5001,TSA26,0.0905,1.009e-30,0.8149,0.7931,0.7368,0.007,YOR116C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR116C
2102259,YOR117W_tsq3001,rpt5-5002,YGL113W_tsa1119,sld3-5001,TSA26,0.1016,0.06362,,0.7931,0.8947,0.0799,YOR117W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR117W
2103014,YOR119C_tsq2320,rio1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0435,0.03107,,0.7931,0.8366,0.0191,YOR119C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR119C
1690274,YGL113W_tsq1382,sld3-5001,YOR122C_tsa429,pfy1-14,TSA26,-0.0442,0.3013,1.0478,0.8672,0.8645,0.1137,YGL113W,YOR122C,26,temperature sensitive,temperature sensitive,YGL113W_YOR122C
1690272,YGL113W_tsq1382,sld3-5001,YOR122C_tsa232,pfy1-4,TSA26,-0.0529,0.2712,1.0478,0.6064,0.5825,0.1001,YGL113W,YOR122C,26,temperature sensitive,temperature sensitive,YGL113W_YOR122C
2104487,YOR122C_tsq233,pfy1-13,YGL113W_tsa1119,sld3-5001,TSA26,0.0099,0.447,0.6972,0.7931,0.5628,0.0532,YOR122C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR122C
2103750,YOR122C_tsq232,pfy1-4,YGL113W_tsa1119,sld3-5001,TSA26,-0.0735,0.1371,0.6064,0.7931,0.4074,0.0762,YOR122C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR122C
1690273,YGL113W_tsq1382,sld3-5001,YOR122C_tsa233,pfy1-13,TSA26,0.0169,0.09193,1.0478,0.6972,0.7474,0.0081,YGL113W,YOR122C,26,temperature sensitive,temperature sensitive,YGL113W_YOR122C
2105227,YOR143C_tsq1450,thi80-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.2764,0.0001185,0.9551,0.7931,0.4811,0.1095,YOR143C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR143C
2105970,YOR149C_tsq2817,smp3-1,YGL113W_tsa1119,sld3-5001,TSA26,0.081,0.1178,0.8235,0.7931,0.7341,0.0804,YOR149C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR149C
1690275,YGL113W_tsq1382,sld3-5001,YOR149C_tsa204,smp3-2,TSA26,-0.0028,0.4663,1.0478,0.8949,0.9349,0.0745,YGL113W,YOR149C,26,temperature sensitive,temperature sensitive,YGL113W_YOR149C
1690276,YGL113W_tsq1382,sld3-5001,YOR149C_tsa849,smp3-1,TSA26,0.0732,0.2434,1.0478,0.8235,0.9361,0.1295,YGL113W,YOR149C,26,temperature sensitive,temperature sensitive,YGL113W_YOR149C
1690277,YGL113W_tsq1382,sld3-5001,YOR151C_tsa693,rpb2-6,TSA26,-0.0316,0.2886,1.0478,0.5248,0.5183,0.0539,YGL113W,YOR151C,26,temperature sensitive,temperature sensitive,YGL113W_YOR151C
1690278,YGL113W_tsq1382,sld3-5001,YOR157C_tsa268,pup1-1,TSA26,-0.0282,0.2535,1.0478,0.8127,0.8233,0.0341,YGL113W,YOR157C,26,temperature sensitive,temperature sensitive,YGL113W_YOR157C
2106715,YOR157C_tsq2819,pup1-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0931,0.0002045,0.8127,0.7931,0.7377,0.0246,YOR157C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR157C
2108207,YOR159C_tsq2733,sme1-5002,YGL113W_tsa1119,sld3-5001,TSA26,0.0089,0.4528,,0.7931,0.802,0.0415,YOR159C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR159C
2107461,YOR159C_tsq2732,sme1-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.0041,0.3832,0.9763,0.7931,0.7702,0.0173,YOR159C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR159C
2108931,YOR168W_tsq1426,gln4-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0219,0.3043,0.9588,0.7931,0.7823,0.0327,YOR168W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR168W
1690279,YGL113W_tsq1382,sld3-5001,YOR168W_tsa1198,gln4-5001,TSA26,0.0528,0.01896,1.0478,0.9588,1.0574,0.0215,YGL113W,YOR168W,26,temperature sensitive,temperature sensitive,YGL113W_YOR168W
1690280,YGL113W_tsq1382,sld3-5001,YOR174W_tsa738,med4-6,TSA26,0.0377,0.2324,1.0478,0.5199,0.5825,0.0464,YGL113W,YOR174W,26,temperature sensitive,temperature sensitive,YGL113W_YOR174W
2109669,YOR174W_tsq738,med4-6,YGL113W_tsa1119,sld3-5001,TSA26,-0.0666,0.03203,0.5199,0.7931,0.3457,0.04,YOR174W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR174W
1690281,YGL113W_tsq1382,sld3-5001,YOR181W_tsa230,las17-14,TSA26,0.0242,0.324,1.0478,0.9057,0.9732,0.0463,YGL113W,YOR181W,26,temperature sensitive,temperature sensitive,YGL113W_YOR181W
2110409,YOR181W_tsq1210,las17-13,YGL113W_tsa1119,sld3-5001,TSA26,-0.166,0.008089,,0.7931,0.6271,0.0613,YOR181W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR181W
2111144,YOR181W_tsq230,las17-14,YGL113W_tsa1119,sld3-5001,TSA26,-0.1866,0.001945,0.9057,0.7931,0.5318,0.0688,YOR181W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR181W
1690282,YGL113W_tsq1382,sld3-5001,YOR194C_tsa1185,toa1-5001,TSA26,-0.0489,0.244,1.0478,0.7362,0.7225,0.0784,YGL113W,YOR194C,26,temperature sensitive,temperature sensitive,YGL113W_YOR194C
2111880,YOR194C_tsq1464,toa1-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.2802,4.366e-08,0.7362,0.7931,0.3037,0.1084,YOR194C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR194C
2112603,YOR204W_tsq1214,ded1-f144c,YGL113W_tsa1119,sld3-5001,TSA26,0.0113,0.01334,0.1279,0.7931,0.1127,0.0031,YOR204W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR204W
1690285,YGL113W_tsq1382,sld3-5001,YOR204W_tsa932,ded1-f144c,TSA26,-0.0344,0.01137,1.0478,0.1279,0.0996,0.0118,YGL113W,YOR204W,26,temperature sensitive,temperature sensitive,YGL113W_YOR204W
1690284,YGL113W_tsq1382,sld3-5001,YOR204W_tsa561,ded1-95,TSA26,0.0582,0.1464,1.0478,0.8961,0.9971,0.0569,YGL113W,YOR204W,26,temperature sensitive,temperature sensitive,YGL113W_YOR204W
1690283,YGL113W_tsq1382,sld3-5001,YOR204W_tsa557,ded1-199,TSA26,0.0272,0.2884,1.0478,0.9201,0.9913,0.0413,YGL113W,YOR204W,26,temperature sensitive,temperature sensitive,YGL113W_YOR204W
2114077,YOR204W_tsq561,ded1-95,YGL113W_tsa1119,sld3-5001,TSA26,0.0905,0.003055,0.8961,0.7931,0.8012,0.0307,YOR204W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR204W
2113338,YOR204W_tsq557,ded1-199,YGL113W_tsa1119,sld3-5001,TSA26,0.0401,0.1659,0.9201,0.7931,0.7698,0.0383,YOR204W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR204W
2114815,YOR210W_tsq3002,rpb10-5002,YGL113W_tsa1119,sld3-5001,TSA26,-0.1179,4.433e-06,0.6509,0.7931,0.3983,0.0209,YOR210W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR210W
2115562,YOR210W_tsq3003,rpb10-5004,YGL113W_tsa1119,sld3-5001,TSA26,-0.2451,0.003535,,0.7931,0.548,0.1163,YOR210W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR210W
2116309,YOR217W_tsq3004,rfc1-5002,YGL113W_tsa1119,sld3-5001,TSA26,-0.3167,5.787e-07,,0.7931,0.4764,0.0897,YOR217W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR217W
2117070,YOR224C_tsq1399,rpb8-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0868,0.009037,0.878,0.7931,0.7832,0.0373,YOR224C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR224C
1690286,YGL113W_tsq1382,sld3-5001,YOR224C_tsa1195,rpb8-5001,TSA26,0.0046,0.4985,1.0478,0.878,0.9246,0.0658,YGL113W,YOR224C,26,temperature sensitive,temperature sensitive,YGL113W_YOR224C
2117817,YOR232W_tsq505,mge1-100,YGL113W_tsa1119,sld3-5001,TSA26,0.1049,0.201,0.8308,0.7931,0.7638,0.1248,YOR232W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR232W
1690287,YGL113W_tsq1382,sld3-5001,YOR232W_tsa505,mge1-100,TSA26,-0.0766,0.129,1.0478,0.8308,0.7939,0.0597,YGL113W,YOR232W,26,temperature sensitive,temperature sensitive,YGL113W_YOR232W
1690288,YGL113W_tsq1382,sld3-5001,YOR236W_tsa884,dfr1-td,TSA26,-0.0887,0.001791,1.0478,0.3051,0.231,0.0227,YGL113W,YOR236W,26,temperature sensitive,temperature sensitive,YGL113W_YOR236W
1690289,YGL113W_tsq1382,sld3-5001,YOR244W_tsa560,esa1-l254p,TSA26,-0.0018,0.4741,1.0478,0.9731,1.0178,0.0865,YGL113W,YOR244W,26,temperature sensitive,temperature sensitive,YGL113W_YOR244W
1690290,YGL113W_tsq1382,sld3-5001,YOR244W_tsa563,esa1-d414,TSA26,-0.0379,0.288,1.0478,0.9541,0.9618,0.0727,YGL113W,YOR244W,26,temperature sensitive,temperature sensitive,YGL113W_YOR244W
2119306,YOR244W_tsq563,esa1-d414,YGL113W_tsa1119,sld3-5001,TSA26,-0.1476,0.007491,0.9541,0.7931,0.6091,0.059,YOR244W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR244W
2118562,YOR244W_tsq560,esa1-l254p,YGL113W_tsa1119,sld3-5001,TSA26,-0.1206,0.04714,0.9731,0.7931,0.6512,0.0826,YOR244W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR244W
2120778,YOR249C_tsq746,apc5-ca,YGL113W_tsa1119,sld3-5001,TSA26,-0.2115,4.479e-08,0.8069,0.7931,0.4285,0.0361,YOR249C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR249C
1690292,YGL113W_tsq1382,sld3-5001,YOR249C_tsa746,apc5-ca,TSA26,0.0523,0.189,1.0478,0.8069,0.8978,0.0509,YGL113W,YOR249C,26,temperature sensitive,temperature sensitive,YGL113W_YOR249C
2120042,YOR249C_tsq745,apc5-ca-paps,YGL113W_tsa1119,sld3-5001,TSA26,0.0059,0.4705,0.7956,0.7931,0.6369,0.0159,YOR249C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR249C
1690291,YGL113W_tsq1382,sld3-5001,YOR249C_tsa745,apc5-ca-paps,TSA26,-0.0166,0.3752,1.0478,0.7956,0.817,0.0542,YGL113W,YOR249C,26,temperature sensitive,temperature sensitive,YGL113W_YOR249C
2121522,YOR250C_tsq1466,clp1-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.014,0.389,0.7654,0.7931,0.593,0.0652,YOR250C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR250C
1690293,YGL113W_tsq1382,sld3-5001,YOR250C_tsa1186,clp1-5001,TSA26,0.0294,0.3478,1.0478,0.7654,0.8314,0.0734,YGL113W,YOR250C,26,temperature sensitive,temperature sensitive,YGL113W_YOR250C
1690294,YGL113W_tsq1382,sld3-5001,YOR254C_tsa231,sec63-1,TSA26,0.0313,0.1915,1.0478,0.7195,0.7852,0.0273,YGL113W,YOR254C,26,temperature sensitive,temperature sensitive,YGL113W_YOR254C
2122264,YOR254C_tsq231,sec63-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0562,0.06917,0.7195,0.7931,0.6268,0.0339,YOR254C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR254C
1690295,YGL113W_tsq1382,sld3-5001,YOR259C_tsa260,rpt4-150,TSA26,0.0154,0.08976,1.0478,0.9172,0.9764,0.0071,YGL113W,YOR259C,26,temperature sensitive,temperature sensitive,YGL113W_YOR259C
1690296,YGL113W_tsq1382,sld3-5001,YOR259C_tsa263,rpt4-145,TSA26,0.103,0.02447,1.0478,0.8005,0.9418,0.0534,YGL113W,YOR259C,26,temperature sensitive,temperature sensitive,YGL113W_YOR259C
2124418,YOR259C_tsq260,rpt4-150,YGL113W_tsa1119,sld3-5001,TSA26,0.0635,0.05839,0.9172,0.7931,0.7909,0.0355,YOR259C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR259C
2123714,YOR259C_tsq1263,rpt4-145,YGL113W_tsa1119,sld3-5001,TSA26,0.0143,0.4383,0.8005,0.7931,0.6492,0.0746,YOR259C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR259C
1690297,YGL113W_tsq1382,sld3-5001,YOR260W_tsa850,gcd1-502,TSA26,-0.0454,0.005144,1.0478,0.7665,0.7577,0.0133,YGL113W,YOR260W,26,temperature sensitive,temperature sensitive,YGL113W_YOR260W
2125898,YOR260W_tsq1434,gcd1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.1029,0.0002911,0.6373,0.7931,0.6083,0.0294,YOR260W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR260W
2125146,YOR260W_tsq1195,gcd1-502-supp2,YGL113W_tsa1119,sld3-5001,TSA26,0.1293,1.187e-13,0.7665,0.7931,0.7372,0.0163,YOR260W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR260W
2126648,YOR261C_tsq3006,rpn8-5007,YGL113W_tsa1119,sld3-5001,TSA26,-0.0009,0.4782,,0.7931,0.7922,0.1007,YOR261C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR261C
2127401,YOR261C_tsq3007,rpn8-5008,YGL113W_tsa1119,sld3-5001,TSA26,0.0971,0.2644,,0.7931,0.8902,0.1646,YOR261C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR261C
1690298,YGL113W_tsq1382,sld3-5001,YOR262W_tsa1215,gpn2-5001,TSA26,0.072,0.1392,1.0478,0.8145,0.9254,0.0713,YGL113W,YOR262W,26,temperature sensitive,temperature sensitive,YGL113W_YOR262W
2128155,YOR262W_tsq1452,gpn2-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.09,0.000832,0.8145,0.7931,0.736,0.0271,YOR262W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR262W
2128904,YOR272W_tsq2820,ytm1-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0611,0.09961,0.7826,0.7931,0.6818,0.0481,YOR272W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR272W
1690299,YGL113W_tsq1382,sld3-5001,YOR272W_tsa734,ytm1-1,TSA26,-0.0187,0.3574,1.0478,0.7826,0.8013,0.0521,YGL113W,YOR272W,26,temperature sensitive,temperature sensitive,YGL113W_YOR272W
2129650,YOR278W_tsq2699,hem4-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0228,0.3085,0.9773,0.7931,0.7979,0.036,YOR278W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR278W
2130402,YOR281C_tsq2354,plp2-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.035,0.02174,0.3245,0.7931,0.2924,0.0154,YOR281C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR281C
2131130,YOR294W_tsq1149,rrs1-124,YGL113W_tsa1119,sld3-5001,TSA26,0.0461,0.1614,0.8519,0.7931,0.7217,0.0465,YOR294W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR294W
1690300,YGL113W_tsq1382,sld3-5001,YOR294W_tsa687,rrs1-124,TSA26,-0.0328,0.1606,1.0478,0.8519,0.8598,0.0264,YGL113W,YOR294W,26,temperature sensitive,temperature sensitive,YGL113W_YOR294W
1690301,YGL113W_tsq1382,sld3-5001,YOR294W_tsa688,rrs1-84,TSA26,0.0077,0.4669,1.0478,0.8659,0.915,0.0386,YGL113W,YOR294W,26,temperature sensitive,temperature sensitive,YGL113W_YOR294W
2131874,YOR310C_tsq2356,nop58-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.062,0.1955,0.6392,0.7931,0.5689,0.0902,YOR310C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR310C
2132628,YOR319W_tsq2700,hsh49-5002,YGL113W_tsa1119,sld3-5001,TSA26,0.0041,0.4984,,0.7931,0.7972,0.0476,YOR319W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR319W
1690303,YGL113W_tsq1382,sld3-5001,YOR326W_tsa337,myo2-16,TSA26,0.0405,0.2407,1.0478,0.9288,1.0137,0.0539,YGL113W,YOR326W,26,temperature sensitive,temperature sensitive,YGL113W_YOR326W
2134127,YOR326W_tsq337,myo2-16,YGL113W_tsa1119,sld3-5001,TSA26,0.068,2.205e-05,0.9288,0.7931,0.8046,0.0144,YOR326W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR326W
1690302,YGL113W_tsq1382,sld3-5001,YOR326W_tsa269,myo2-14,TSA26,0.0226,0.2985,1.0478,0.7803,0.8402,0.0317,YGL113W,YOR326W,26,temperature sensitive,temperature sensitive,YGL113W_YOR326W
2133377,YOR326W_tsq269,myo2-14,YGL113W_tsa1119,sld3-5001,TSA26,0.2102,0.0,0.7803,0.7931,0.8291,0.0027,YOR326W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR326W
1690304,YGL113W_tsq1382,sld3-5001,YOR335C_tsa905,ala1-1,TSA26,-0.0827,0.1083,1.0478,0.8345,0.7917,0.0555,YGL113W,YOR335C,26,temperature sensitive,temperature sensitive,YGL113W_YOR335C
2134877,YOR335C_tsq908,ala1-1,YGL113W_tsa1119,sld3-5001,TSA26,-0.0135,0.1032,0.8345,0.7931,0.6483,0.009,YOR335C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR335C
1690305,YGL113W_tsq1382,sld3-5001,YOR336W_tsa139,kre5-ts2,TSA26,0.0213,0.3161,1.0478,0.8497,0.9116,0.0333,YGL113W,YOR336W,26,temperature sensitive,temperature sensitive,YGL113W_YOR336W
2135632,YOR336W_tsq139,kre5-ts2,YGL113W_tsa1119,sld3-5001,TSA26,0.0639,0.001488,0.8497,0.7931,0.7378,0.0193,YOR336W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR336W
2136385,YOR340C_tsq2497,rpa43-5003,YGL113W_tsa1119,sld3-5001,TSA26,0.061,0.01358,0.6324,0.7931,0.5626,0.0269,YOR340C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR340C
2137134,YOR341W_tsq1125,rpa190-g728d,YGL113W_tsa1119,sld3-5001,TSA26,0.0467,0.1694,0.6552,0.7931,0.5663,0.0676,YOR341W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR341W
2137876,YOR341W_tsq530,rpa190-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0778,1.061e-21,0.677,0.7931,0.6147,0.0071,YOR341W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR341W
1690307,YGL113W_tsq1382,sld3-5001,YOR341W_tsa532,rpa190-g728d,TSA26,0.0181,0.282,1.0478,0.6552,0.7046,0.0209,YGL113W,YOR341W,26,temperature sensitive,temperature sensitive,YGL113W_YOR341W
1690306,YGL113W_tsq1382,sld3-5001,YOR341W_tsa530,rpa190-1,TSA26,-0.0201,0.3641,1.0478,0.677,0.6893,0.0564,YGL113W,YOR341W,26,temperature sensitive,temperature sensitive,YGL113W_YOR341W
2139329,YOR353C_tsq2361,sog2-5002-supp1,YGL113W_tsa1119,sld3-5001,TSA26,-0.1066,0.01019,0.4979,0.7931,0.2883,0.0594,YOR353C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR353C
2138613,YOR353C_tsq2360,sog2-5001-supp1,YGL113W_tsa1119,sld3-5001,TSA26,-0.0175,0.2527,0.6679,0.7931,0.5122,0.0238,YOR353C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YOR353C
