genes,n_triples,worst_triple,mean_triple,median_triple,n_above_zero,gene_names
"(38, 83, 199, 360, 399)",10,-0.0272064208984375,0.026298713684082032,0.024017333984375,8,"YCR033W, YDR122W, YGL096W, YKL166C, YLR386W"
"(14, 136, 246, 357, 488)",10,0.0129547119140625,0.110894775390625,0.02400970458984375,10,"YBR028C, YER059W, YGR121C, YKL127W, YPL181W"
"(50, 136, 365, 408, 498)",10,0.0019702911376953125,0.019785499572753905,0.02397918701171875,10,"YCR098C, YER059W, YKR028W, YML100W, YPR008W"
"(136, 193, 292, 479, 492)",10,0.0023593902587890625,0.08030738830566406,0.0239715576171875,10,"YER059W, YGL060W, YHR003C, YOR371C, YPL256C"
"(14, 136, 193, 313, 492)",10,0.0030155181884765625,0.03356876373291016,0.0239715576171875,10,"YBR028C, YER059W, YGL060W, YIL006W, YPL256C"
"(14, 136, 193, 246, 357)",10,0.0153961181640625,0.10423583984375,0.02391815185546875,10,"YBR028C, YER059W, YGL060W, YGR121C, YKL127W"
"(12, 136, 174, 365, 488)",10,-0.007205963134765625,0.08358230590820312,0.023895263671875,7,"YBR001C, YER059W, YFR015C, YKR028W, YPL181W"
"(67, 136, 193, 365, 502)",10,-0.0261077880859375,0.029188716411590578,0.0238800048828125,7,"YDL095W, YER059W, YGL060W, YKR028W, YPL177C"
"(98, 174, 311, 365, 498)",10,0.0015277862548828125,0.021180343627929688,0.023834228515625,10,"YDR423C, YFR015C, YHR204W, YKR028W, YPR008W"
"(174, 311, 365, 391, 498)",10,-0.0013790130615234375,0.016887474060058593,0.023834228515625,9,"YFR015C, YHR204W, YKR028W, YLR258W, YPR008W"
"(98, 135, 309, 348, 365)",10,-0.0106658935546875,0.018928718566894532,0.02382659912109375,9,"YDR423C, YER056C, YHR162W, YJR082C, YKR028W"
"(37, 324, 339, 422, 491)",10,0.00909423828125,0.02260284423828125,0.0238189697265625,10,"YCR026C, YIL111W, YJL128C, YMR182C, YPL230W"
"(174, 261, 365, 408, 498)",10,-0.0014858245849609375,0.016670036315917968,0.023773193359375,9,"YFR015C, YGR202C, YKR028W, YML100W, YPR008W"
"(14, 38, 199, 357, 492)",10,-0.0289306640625,0.0239990234375,0.02371978759765625,9,"YBR028C, YCR033W, YGL096W, YKL127W, YPL256C"
"(193, 246, 292, 486, 492)",10,-0.00830841064453125,0.023926544189453124,0.023712158203125,8,"YGL060W, YGR121C, YHR003C, YPL089C, YPL256C"
"(14, 38, 199, 362, 399)",10,-0.054931640625,0.021089935302734376,0.02368927001953125,7,"YBR028C, YCR033W, YGL096W, YKL185W, YLR386W"
"(136, 193, 292, 479, 486)",10,-0.0009441375732421875,0.1393827438354492,0.023651123046875,9,"YER059W, YGL060W, YHR003C, YOR371C, YPL089C"
"(37, 324, 339, 362, 491)",10,-0.0013179779052734375,0.023328590393066406,0.0236358642578125,9,"YCR026C, YIL111W, YJL128C, YKL185W, YPL230W"
"(14, 136, 199, 357, 488)",10,0.0104827880859375,0.03964996337890625,0.02362060546875,10,"YBR028C, YER059W, YGL096W, YKL127W, YPL181W"
"(98, 174, 311, 348, 365)",10,0.0113983154296875,0.02420501708984375,0.0236053466796875,10,"YDR423C, YFR015C, YHR204W, YJR082C, YKR028W"
"(38, 83, 199, 362, 463)",10,-0.030792236328125,0.01336669921875,0.02359771728515625,8,"YCR033W, YDR122W, YGL096W, YKL185W, YOR061W"
"(98, 348, 360, 365, 498)",10,0.012054443359375,0.024676513671875,0.02350616455078125,10,"YDR423C, YJR082C, YKL166C, YKR028W, YPR008W"
"(136, 246, 292, 488, 515)",10,-0.0029354095458984375,0.2139963150024414,0.02349853515625,8,"YER059W, YGR121C, YHR003C, YPL181W, YPR140W"
"(98, 135, 211, 348, 365)",10,-0.0106658935546875,0.018243408203125,0.023468017578125,8,"YDR423C, YER056C, YGL197W, YJR082C, YKR028W"
"(14, 136, 193, 357, 488)",10,0.0108642578125,0.1054779052734375,0.02342987060546875,10,"YBR028C, YER059W, YGL060W, YKL127W, YPL181W"
"(98, 311, 348, 362, 492)",10,-0.0033283233642578125,0.02091808319091797,0.0234222412109375,9,"YDR423C, YHR204W, YJR082C, YKL185W, YPL256C"
"(98, 135, 360, 365, 498)",10,-0.02252197265625,0.01693267822265625,0.023406982421875,8,"YDR423C, YER056C, YKL166C, YKR028W, YPR008W"
"(50, 98, 360, 365, 386)",10,0.00572967529296875,0.023696136474609376,0.02337646484375,10,"YCR098C, YDR423C, YKL166C, YKR028W, YLR174W"
"(50, 98, 360, 365, 498)",10,0.00627899169921875,0.023044586181640625,0.0233612060546875,10,"YCR098C, YDR423C, YKL166C, YKR028W, YPR008W"
"(50, 136, 360, 365, 498)",10,0.00511932373046875,0.02109527587890625,0.0233612060546875,10,"YCR098C, YER059W, YKL166C, YKR028W, YPR008W"
"(50, 360, 365, 386, 498)",10,0.00580596923828125,0.019467926025390624,0.0233612060546875,10,"YCR098C, YKL166C, YKR028W, YLR174W, YPR008W"
"(37, 82, 108, 324, 459)",10,0.0059051513671875,0.0213653564453125,0.02335357666015625,10,"YCR026C, YDR096W, YEL016C, YIL111W, YOR002W"
"(14, 136, 199, 246, 357)",10,0.0135955810546875,0.04035186767578125,0.02333831787109375,10,"YBR028C, YER059W, YGL096W, YGR121C, YKL127W"
"(98, 135, 311, 365, 498)",10,-0.0189361572265625,0.0173675537109375,0.02333831787109375,8,"YDR423C, YER056C, YHR204W, YKR028W, YPR008W"
"(136, 348, 365, 391, 498)",10,-0.006317138671875,0.019435691833496093,0.02324676513671875,8,"YER059W, YJR082C, YKR028W, YLR258W, YPR008W"
"(14, 136, 193, 408, 492)",10,0.0006961822509765625,0.03576526641845703,0.02318572998046875,10,"YBR028C, YER059W, YGL060W, YML100W, YPL256C"
"(12, 136, 360, 365, 498)",10,0.0005435943603515625,0.024440956115722657,0.023162841796875,10,"YBR001C, YER059W, YKL166C, YKR028W, YPR008W"
"(98, 270, 348, 365, 386)",10,0.0070648193359375,0.02432403564453125,0.0231475830078125,10,"YDR423C, YGR248W, YJR082C, YKR028W, YLR174W"
"(98, 270, 365, 386, 498)",10,0.0037555694580078125,0.02138385772705078,0.02313995361328125,10,"YDR423C, YGR248W, YKR028W, YLR174W, YPR008W"
"(50, 98, 174, 365, 498)",10,0.0024509429931640625,0.01957225799560547,0.02313995361328125,10,"YCR098C, YDR423C, YFR015C, YKR028W, YPR008W"
"(50, 136, 174, 365, 498)",10,-0.0027370452880859375,0.01745661497116089,0.02313995361328125,9,"YCR098C, YER059W, YFR015C, YKR028W, YPR008W"
"(37, 83, 287, 362, 492)",10,-0.028350830078125,0.0238800048828125,0.02310943603515625,8,"YCR026C, YDR122W, YHL029C, YKL185W, YPL256C"
"(98, 174, 326, 365, 391)",10,0.0032596588134765625,0.020396041870117187,0.02309417724609375,10,"YDR423C, YFR015C, YIL124W, YKR028W, YLR258W"
"(98, 309, 348, 360, 365)",10,0.01123046875,0.0231597900390625,0.0230560302734375,10,"YDR423C, YHR162W, YJR082C, YKL166C, YKR028W"
"(37, 108, 339, 362, 491)",10,0.00426483154296875,0.023967742919921875,0.02304840087890625,10,"YCR026C, YEL016C, YJL128C, YKL185W, YPL230W"
"(37, 287, 343, 362, 492)",10,-0.057830810546875,0.01358203887939453,0.023040771484375,8,"YCR026C, YHL029C, YJL187C, YKL185W, YPL256C"
"(98, 174, 326, 360, 365)",10,0.00421905517578125,0.020458984375,0.02301025390625,10,"YDR423C, YFR015C, YIL124W, YKL166C, YKR028W"
"(136, 174, 326, 360, 365)",10,-0.0035037994384765625,0.016664886474609376,0.02301025390625,9,"YER059W, YFR015C, YIL124W, YKL166C, YKR028W"
"(98, 135, 174, 365, 498)",10,-0.0189361572265625,0.017348480224609376,0.02300262451171875,8,"YDR423C, YER056C, YFR015C, YKR028W, YPR008W"
"(20, 98, 348, 365, 498)",10,0.00554656982421875,0.024091339111328124,0.0229949951171875,10,"YBR182C, YDR423C, YJR082C, YKR028W, YPR008W"
"(98, 174, 360, 365, 498)",10,0.0024662017822265625,0.021708106994628905,0.0229949951171875,10,"YDR423C, YFR015C, YKL166C, YKR028W, YPR008W"
"(136, 174, 360, 365, 498)",10,-0.0027370452880859375,0.018259811401367187,0.0229949951171875,9,"YER059W, YFR015C, YKL166C, YKR028W, YPR008W"
"(98, 135, 193, 362, 477)",10,-0.01111602783203125,0.016947364807128905,0.0229644775390625,9,"YDR423C, YER056C, YGL060W, YKL185W, YOR304W"
"(136, 348, 360, 365, 498)",10,0.00390625,0.020958709716796874,0.02295684814453125,10,"YER059W, YJR082C, YKL166C, YKR028W, YPR008W"
"(98, 174, 365, 386, 498)",10,0.00016963481903076172,0.019956958293914796,0.02294158935546875,10,"YDR423C, YFR015C, YKR028W, YLR174W, YPR008W"
"(174, 261, 365, 386, 498)",10,-0.0014858245849609375,0.016283595561981203,0.02294158935546875,8,"YFR015C, YGR202C, YKR028W, YLR174W, YPR008W"
"(12, 136, 174, 365, 408)",10,-0.007183074951171875,0.018903732299804688,0.0229339599609375,6,"YBR001C, YER059W, YFR015C, YKR028W, YML100W"
"(3, 136, 193, 246, 488)",10,0.0008945465087890625,0.20512866973876953,0.02292633056640625,10,"YAL056W, YER059W, YGL060W, YGR121C, YPL181W"
"(3, 136, 193, 246, 292)",10,0.0031909942626953125,0.2018953323364258,0.02292633056640625,10,"YAL056W, YER059W, YGL060W, YGR121C, YHR003C"
"(3, 136, 193, 246, 492)",10,0.0038623809814453125,0.08108463287353515,0.02292633056640625,10,"YAL056W, YER059W, YGL060W, YGR121C, YPL256C"
"(136, 246, 365, 479, 488)",10,-0.026092529296875,0.0823019027709961,0.022918701171875,8,"YER059W, YGR121C, YKR028W, YOR371C, YPL181W"
"(136, 193, 246, 365, 479)",10,-0.016204833984375,0.07982826232910156,0.022918701171875,8,"YER059W, YGL060W, YGR121C, YKR028W, YOR371C"
"(14, 67, 136, 199, 492)",10,-0.0245513916015625,0.018365478515625,0.02286529541015625,7,"YBR028C, YDL095W, YER059W, YGL096W, YPL256C"
"(98, 135, 227, 362, 500)",10,-0.0013484954833984375,0.019858741760253908,0.02286529541015625,9,"YDR423C, YER056C, YGR015C, YKL185W, YPR065W"
"(120, 174, 261, 365, 386)",10,-0.0006160736083984375,0.015236473083496094,0.02281951904296875,7,"YEL047C, YFR015C, YGR202C, YKR028W, YLR174W"
"(98, 270, 360, 365, 498)",10,0.0094451904296875,0.0220550537109375,0.02280426025390625,10,"YDR423C, YGR248W, YKL166C, YKR028W, YPR008W"
"(98, 135, 348, 360, 365)",10,-0.02252197265625,0.015134239196777343,0.02280426025390625,7,"YDR423C, YER056C, YJR082C, YKL166C, YKR028W"
"(270, 360, 365, 386, 498)",10,0.0069122314453125,0.018396759033203126,0.02280426025390625,10,"YGR248W, YKL166C, YKR028W, YLR174W, YPR008W"
"(50, 98, 135, 174, 365)",10,-0.0018711090087890625,0.020429229736328124,0.022735595703125,9,"YCR098C, YDR423C, YER056C, YFR015C, YKR028W"
"(20, 98, 174, 365, 498)",10,0.0024662017822265625,0.018836784362792968,0.022705078125,10,"YBR182C, YDR423C, YFR015C, YKR028W, YPR008W"
"(50, 98, 174, 365, 386)",10,0.0005664825439453125,0.01950206756591797,0.022674560546875,10,"YCR098C, YDR423C, YFR015C, YKR028W, YLR174W"
"(50, 174, 365, 386, 498)",10,0.00016963481903076172,0.015659129619598387,0.022674560546875,10,"YCR098C, YFR015C, YKR028W, YLR174W, YPR008W"
"(50, 98, 135, 360, 365)",10,-0.02252197265625,0.0197601318359375,0.0226593017578125,9,"YCR098C, YDR423C, YER056C, YKL166C, YKR028W"
"(14, 136, 246, 408, 486)",10,0.0010700225830078125,0.06877784729003907,0.02265167236328125,10,"YBR028C, YER059W, YGR121C, YML100W, YPL089C"
"(14, 136, 199, 246, 408)",10,-0.0029010772705078125,0.038356781005859375,0.02265167236328125,9,"YBR028C, YER059W, YGL096W, YGR121C, YML100W"
"(14, 136, 246, 275, 408)",10,9.417533874511719e-06,0.04418524503707886,0.02265167236328125,10,"YBR028C, YER059W, YGR121C, YGR279C, YML100W"
"(14, 67, 136, 193, 488)",10,-0.034027099609375,0.09167594909667968,0.02264404296875,6,"YBR028C, YDL095W, YER059W, YGL060W, YPL181W"
"(37, 82, 108, 356, 459)",10,-0.0177764892578125,0.0133148193359375,0.02262115478515625,7,"YCR026C, YDR096W, YEL016C, YKL101W, YOR002W"
"(98, 348, 365, 488, 498)",10,-0.015838623046875,0.016936111450195312,0.02260589599609375,8,"YDR423C, YJR082C, YKR028W, YPL181W, YPR008W"
"(136, 174, 348, 365, 498)",10,-0.00890350341796875,0.01785144805908203,0.02260589599609375,8,"YER059W, YFR015C, YJR082C, YKR028W, YPR008W"
"(50, 98, 174, 360, 365)",10,0.0035419464111328125,0.021182441711425783,0.0225982666015625,10,"YCR098C, YDR423C, YFR015C, YKL166C, YKR028W"
"(50, 136, 174, 360, 365)",10,3.993511199951172e-05,0.018233096599578856,0.0225982666015625,10,"YCR098C, YER059W, YFR015C, YKL166C, YKR028W"
"(50, 174, 360, 365, 498)",10,0.0024509429931640625,0.017652320861816406,0.0225982666015625,10,"YCR098C, YFR015C, YKL166C, YKR028W, YPR008W"
"(98, 135, 174, 360, 365)",10,-0.02252197265625,0.016301727294921874,0.02259063720703125,8,"YDR423C, YER056C, YFR015C, YKL166C, YKR028W"
"(14, 83, 362, 492, 515)",10,-0.013885498046875,0.016024017333984376,0.02257537841796875,9,"YBR028C, YDR122W, YKL185W, YPL256C, YPR140W"
"(98, 174, 348, 365, 498)",10,0.0024662017822265625,0.022315406799316408,0.02256011962890625,10,"YDR423C, YFR015C, YJR082C, YKR028W, YPR008W"
"(50, 120, 360, 365, 386)",10,0.00457763671875,0.018268585205078125,0.022552490234375,10,"YCR098C, YEL047C, YKL166C, YKR028W, YLR174W"
"(50, 120, 174, 360, 365)",10,0.0035114288330078125,0.016875648498535158,0.022552490234375,10,"YCR098C, YEL047C, YFR015C, YKL166C, YKR028W"
"(98, 174, 360, 365, 386)",10,0.0005664825439453125,0.022216224670410158,0.02252960205078125,10,"YDR423C, YFR015C, YKL166C, YKR028W, YLR174W"
"(136, 348, 365, 479, 498)",10,0.0012454986572265625,0.020470619201660156,0.02252960205078125,10,"YER059W, YJR082C, YKR028W, YOR371C, YPR008W"
"(50, 174, 360, 365, 386)",10,0.0019855499267578125,0.017627906799316407,0.02252960205078125,10,"YCR098C, YFR015C, YKL166C, YKR028W, YLR174W"
"(174, 326, 360, 365, 386)",10,0.0025196075439453125,0.01759052276611328,0.02252960205078125,10,"YFR015C, YIL124W, YKL166C, YKR028W, YLR174W"
"(174, 360, 365, 386, 498)",10,0.00016963481903076172,0.017226588726043702,0.02252960205078125,10,"YFR015C, YKL166C, YKR028W, YLR174W, YPR008W"
"(14, 50, 136, 193, 488)",10,0.008697509765625,0.1043487548828125,0.02251434326171875,10,"YBR028C, YCR098C, YER059W, YGL060W, YPL181W"
"(14, 50, 136, 193, 492)",10,0.0020084381103515625,0.03428440093994141,0.02251434326171875,10,"YBR028C, YCR098C, YER059W, YGL060W, YPL256C"
"(120, 174, 360, 365, 386)",10,-0.0006160736083984375,0.016314888000488283,0.02251434326171875,9,"YEL047C, YFR015C, YKL166C, YKR028W, YLR174W"
"(50, 120, 174, 365, 386)",10,-0.0006160736083984375,0.01499004364013672,0.02251434326171875,9,"YCR098C, YEL047C, YFR015C, YKR028W, YLR174W"
"(98, 135, 174, 311, 365)",10,-0.01312255859375,0.018781089782714845,0.0225067138671875,8,"YDR423C, YER056C, YFR015C, YHR204W, YKR028W"
"(38, 63, 199, 360, 399)",10,-0.0272064208984375,0.026128387451171874,0.02249908447265625,8,"YCR033W, YDL079C, YGL096W, YKL166C, YLR386W"
"(98, 326, 365, 386, 498)",10,0.0037555694580078125,0.021289253234863283,0.02245330810546875,10,"YDR423C, YIL124W, YKR028W, YLR174W, YPR008W"
"(14, 38, 83, 199, 362)",10,-0.0033855438232421875,0.021196937561035155,0.02243804931640625,9,"YBR028C, YCR033W, YDR122W, YGL096W, YKL185W"
"(136, 193, 246, 348, 492)",10,-0.01509857177734375,0.0768157958984375,0.0224151611328125,7,"YER059W, YGL060W, YGR121C, YJR082C, YPL256C"
"(98, 135, 326, 360, 365)",10,-0.02252197265625,0.015550994873046875,0.02237701416015625,8,"YDR423C, YER056C, YIL124W, YKL166C, YKR028W"
"(98, 135, 174, 326, 365)",10,-0.0100250244140625,0.01707286834716797,0.0223236083984375,8,"YDR423C, YER056C, YFR015C, YIL124W, YKR028W"
"(98, 348, 365, 386, 488)",10,-0.015838623046875,0.017845332622528076,0.02231597900390625,9,"YDR423C, YJR082C, YKR028W, YLR174W, YPL181W"
"(14, 50, 136, 193, 246)",10,0.0107879638671875,0.1027862548828125,0.02225494384765625,10,"YBR028C, YCR098C, YER059W, YGL060W, YGR121C"
"(98, 270, 348, 360, 365)",10,0.0120086669921875,0.022021484375,0.02220916748046875,10,"YDR423C, YGR248W, YJR082C, YKL166C, YKR028W"
"(14, 193, 246, 408, 488)",10,0.00643157958984375,0.023291015625,0.02219390869140625,10,"YBR028C, YGL060W, YGR121C, YML100W, YPL181W"
"(98, 246, 348, 365, 498)",10,0.00726318359375,0.02305145263671875,0.02219390869140625,10,"YDR423C, YGR121C, YJR082C, YKR028W, YPR008W"
"(14, 193, 246, 408, 492)",10,0.00020015239715576172,0.017876040935516358,0.02219390869140625,10,"YBR028C, YGL060W, YGR121C, YML100W, YPL256C"
"(136, 275, 292, 479, 488)",10,-0.0031108856201171875,0.09519786834716797,0.02214813232421875,8,"YER059W, YGR279C, YHR003C, YOR371C, YPL181W"
"(98, 135, 211, 246, 348)",10,-0.004932403564453125,0.01972618103027344,0.0221099853515625,9,"YDR423C, YER056C, YGL197W, YGR121C, YJR082C"
"(63, 98, 135, 348, 365)",10,-0.0106658935546875,0.01696147918701172,0.02210235595703125,8,"YDL079C, YDR423C, YER056C, YJR082C, YKR028W"
"(98, 135, 309, 360, 365)",10,-0.02252197265625,0.01756763458251953,0.02208709716796875,9,"YDR423C, YER056C, YHR162W, YKL166C, YKR028W"
"(20, 174, 261, 365, 498)",10,-0.0014858245849609375,0.017034530639648438,0.02205657958984375,9,"YBR182C, YFR015C, YGR202C, YKR028W, YPR008W"
"(261, 365, 386, 408, 498)",10,0.0010166168212890625,0.017405319213867187,0.02205657958984375,10,"YGR202C, YKR028W, YLR174W, YML100W, YPR008W"
"(98, 135, 193, 360, 365)",10,-0.02252197265625,0.014447593688964843,0.02202606201171875,7,"YDR423C, YER056C, YGL060W, YKL166C, YKR028W"
"(98, 135, 193, 360, 477)",10,-0.01111602783203125,0.015166473388671876,0.02202606201171875,7,"YDR423C, YER056C, YGL060W, YKL166C, YOR304W"
"(63, 98, 135, 360, 365)",10,-0.02252197265625,0.01707286834716797,0.0220184326171875,8,"YDL079C, YDR423C, YER056C, YKL166C, YKR028W"
"(83, 311, 348, 362, 492)",10,-0.0033283233642578125,0.01954784393310547,0.02199554443359375,9,"YDR122W, YHR204W, YJR082C, YKL185W, YPL256C"
"(98, 348, 365, 391, 488)",10,-0.015838623046875,0.0189300537109375,0.0219879150390625,9,"YDR423C, YJR082C, YKR028W, YLR258W, YPL181W"
"(14, 83, 135, 362, 492)",10,-0.013885498046875,0.015376472473144531,0.02198028564453125,9,"YBR028C, YDR122W, YER056C, YKL185W, YPL256C"
"(136, 199, 360, 399, 492)",10,-0.1444091796875,-0.00517730712890625,0.0219573974609375,7,"YER059W, YGL096W, YKL166C, YLR386W, YPL256C"
"(98, 311, 365, 386, 498)",10,0.0037555694580078125,0.022367286682128906,0.021942138671875,10,"YDR423C, YHR204W, YKR028W, YLR174W, YPR008W"
"(98, 135, 270, 360, 365)",10,-0.02252197265625,0.01825103759765625,0.021942138671875,9,"YDR423C, YER056C, YGR248W, YKL166C, YKR028W"
"(98, 246, 348, 365, 386)",10,0.0015964508056640625,0.021424293518066406,0.02190399169921875,10,"YDR423C, YGR121C, YJR082C, YKR028W, YLR174W"
"(20, 136, 348, 365, 498)",10,0.00464630126953125,0.0205322265625,0.02188873291015625,10,"YBR182C, YER059W, YJR082C, YKR028W, YPR008W"
"(14, 38, 199, 357, 399)",10,-0.034912109375,0.02614421844482422,0.02187347412109375,7,"YBR028C, YCR033W, YGL096W, YKL127W, YLR386W"
"(136, 193, 246, 275, 365)",10,-0.016204833984375,0.09419174194335937,0.02185821533203125,9,"YER059W, YGL060W, YGR121C, YGR279C, YKR028W"
"(12, 136, 174, 365, 498)",10,-0.007183074951171875,0.019246482849121095,0.0218505859375,7,"YBR001C, YER059W, YFR015C, YKR028W, YPR008W"
"(12, 174, 365, 408, 498)",10,-0.0036945343017578125,0.014508438110351563,0.0218505859375,8,"YBR001C, YFR015C, YKR028W, YML100W, YPR008W"
"(98, 135, 227, 348, 362)",10,0.0007038116455078125,0.017794227600097655,0.02182769775390625,10,"YDR423C, YER056C, YGR015C, YJR082C, YKL185W"
"(10, 98, 135, 227, 362)",10,0.010772705078125,0.02053070068359375,0.02182769775390625,10,"YBL054W, YDR423C, YER056C, YGR015C, YKL185W"
"(98, 135, 227, 362, 477)",10,-0.0014705657958984375,0.01796894073486328,0.02182769775390625,9,"YDR423C, YER056C, YGR015C, YKL185W, YOR304W"
"(98, 193, 348, 365, 498)",10,0.00746917724609375,0.022222137451171874,0.021820068359375,10,"YDR423C, YGL060W, YJR082C, YKR028W, YPR008W"
"(98, 174, 348, 365, 386)",10,0.0005664825439453125,0.022720527648925782,0.0218048095703125,10,"YDR423C, YFR015C, YJR082C, YKR028W, YLR174W"
"(83, 136, 348, 365, 498)",10,-0.0007915496826171875,0.020911598205566408,0.02179718017578125,9,"YDR122W, YER059W, YJR082C, YKR028W, YPR008W"
"(14, 50, 136, 246, 492)",10,0.00408935546875,0.0342071533203125,0.02178955078125,10,"YBR028C, YCR098C, YER059W, YGR121C, YPL256C"
"(44, 174, 326, 360, 365)",10,0.00553131103515625,0.01749725341796875,0.0217742919921875,10,"YCR073C, YFR015C, YIL124W, YKL166C, YKR028W"
"(14, 136, 246, 360, 486)",10,0.0077667236328125,0.069830322265625,0.02173614501953125,10,"YBR028C, YER059W, YGR121C, YKL166C, YPL089C"
"(14, 136, 246, 275, 360)",10,0.0042266845703125,0.044087982177734374,0.02173614501953125,10,"YBR028C, YER059W, YGR121C, YGR279C, YKL166C"
"(136, 193, 365, 386, 502)",10,-0.00439453125,0.03277243375778198,0.02170562744140625,9,"YER059W, YGL060W, YKR028W, YLR174W, YPL177C"
"(136, 326, 365, 386, 502)",10,-0.005779266357421875,0.022369003295898436,0.02170562744140625,6,"YER059W, YIL124W, YKR028W, YLR174W, YPL177C"
"(136, 365, 386, 399, 502)",10,-0.023406982421875,0.025347900390625,0.02170562744140625,6,"YER059W, YKR028W, YLR174W, YLR386W, YPL177C"
"(98, 135, 246, 365, 498)",10,-0.029205322265625,0.01492919921875,0.02170562744140625,8,"YDR423C, YER056C, YGR121C, YKR028W, YPR008W"
"(37, 82, 324, 459, 484)",10,0.00441741943359375,0.019892120361328126,0.02169036865234375,10,"YCR026C, YDR096W, YIL111W, YOR002W, YPL087W"
"(120, 360, 365, 386, 404)",10,0.0013141632080078125,0.016726112365722655,0.02169036865234375,10,"YEL047C, YKL166C, YKR028W, YLR174W, YML007W"
"(83, 299, 362, 492, 515)",10,-0.00489044189453125,0.014920234680175781,0.02169036865234375,9,"YDR122W, YHR079C, YKL185W, YPL256C, YPR140W"
"(37, 324, 415, 459, 491)",10,0.0024509429931640625,0.018825721740722657,0.0216827392578125,10,"YCR026C, YIL111W, YMR037C, YOR002W, YPL230W"
"(14, 136, 246, 357, 408)",10,0.00439453125,0.033457183837890626,0.0216522216796875,10,"YBR028C, YER059W, YGR121C, YKL127W, YML100W"
"(98, 270, 348, 365, 391)",10,0.00725555419921875,0.023404693603515624,0.0216522216796875,10,"YDR423C, YGR248W, YJR082C, YKR028W, YLR258W"
"(136, 174, 365, 391, 498)",10,-0.00714111328125,0.015001869201660157,0.0216522216796875,6,"YER059W, YFR015C, YKR028W, YLR258W, YPR008W"
"(98, 270, 365, 391, 498)",10,0.00463104248046875,0.02066497802734375,0.02164459228515625,10,"YDR423C, YGR248W, YKR028W, YLR258W, YPR008W"
"(136, 174, 326, 365, 408)",10,-0.005443572998046875,0.014960670471191406,0.02164459228515625,7,"YER059W, YFR015C, YIL124W, YKR028W, YML100W"
"(37, 341, 362, 468, 491)",10,-0.01275634765625,0.0170654296875,0.02164459228515625,9,"YCR026C, YJL155C, YKL185W, YOR171C, YPL230W"
"(98, 193, 348, 360, 365)",10,0.0036182403564453125,0.020115089416503907,0.021636962890625,10,"YDR423C, YGL060W, YJR082C, YKL166C, YKR028W"
"(98, 135, 193, 348, 360)",10,-0.01305389404296875,0.013252830505371094,0.021636962890625,7,"YDR423C, YER056C, YGL060W, YJR082C, YKL166C"
"(14, 50, 136, 246, 488)",10,0.00705718994140625,0.10806808471679688,0.0216217041015625,10,"YBR028C, YCR098C, YER059W, YGR121C, YPL181W"
"(20, 98, 348, 365, 386)",10,0.0052947998046875,0.02396697998046875,0.0216217041015625,10,"YBR182C, YDR423C, YJR082C, YKR028W, YLR174W"
