gene1,gene2,gene3,triple,systematic,corrected_M01_lzs9pcj3,asrun_M01_lzs9pcj3,corrected_M02_yv4r30bi,asrun_M02_yv4r30bi,corrected_M03_c7671wgj,asrun_M03_c7671wgj,corrected_mean,corrected_sd,asrun_mean,stored_prediction,corrected_rank,asrun_rank,panel
YBR203W,YLR312C-B,YMR244W,YBR203W+YLR312C-B+YMR244W,YBR203W+YLR313C+YMR244W,-0.024650528182408957,,-0.029333612719914557,,-0.04111134878773391,,-0.031698496563352475,0.008481400853920767,,,1153,,panel_24
YDR057W,YLR104W,YPL081W,YDR057W+YLR104W+YPL081W,YDR057W+YLR104W+YPL081W,-0.03866843512317539,0.513334576376481,-0.039204516755486044,0.5397586026931992,-0.017367430853860555,0.5632263207394629,-0.031746794244173995,0.012455778358341964,0.5387731666030477,,1154,123.0,panel_24
YBR246W,YLR351C,YPL081W,YBR246W+YLR351C+YPL081W,YBR246W+YLR351C+YPL081W,-0.028952309285847782,0.1406532153804889,-0.052256657362956586,0.03360683893589461,-0.014258910415491401,0.47466328888913256,-0.03182262568809859,0.01916079931677362,0.21630778106850534,,1155,461.0,panel_24
YBR158W,YLR351C,YPL046C,YBR158W+YLR351C+YPL046C,YBR158W+YLR351C+YPL046C,-0.04942545296940124,0.06144815865380275,-0.0319536597786116,0.1810193724991355,-0.014288239708511292,0.43830030499920136,-0.031889117485508045,0.01756869554679614,0.2269226120507132,,1156,444.0,panel_24
YDR057W,YKL033W-A,YKR054C,YDR057W+YKL033W-A+YKR054C,YDR057W+YKL033W-A+YKR054C,-0.03188528006665188,0.06645499854033744,-0.0276515166782417,0.2775807567080021,-0.03630654655295536,0.4035510129287744,-0.03194778109928298,0.004327853430669348,0.2491955893923713,,1157,393.0,panel_24
YBR246W,YKR054C,YLR312C-B,YBR246W+YKR054C+YLR312C-B,YBR246W+YKR054C+YLR313C,-0.024471873269919515,,-0.030735283691047846,,-0.04074926889902782,,-0.03198547528666506,0.008210398065011374,,,1158,,panel_24
YKL033W-A,YLR351C,YPL081W,YKL033W-A+YLR351C+YPL081W,YKL033W-A+YLR351C+YPL081W,-0.027802903040657433,0.601831181789959,-0.04732976977777195,0.7626200826598702,-0.021611997588182538,0.6874346473974553,-0.03224822346887064,0.013422801752280404,0.6839619706157615,,1159,18.0,panel_24
YOR126C,YPL046C,YPL081W,YOR126C+YPL046C+YPL081W,YOR126C+YPL046C+YPL081W,-0.05210304999853665,0.016574787173331648,-0.03351936437994009,0.022850490406911107,-0.011254255522356088,0.08063102460935748,-0.03229222330027761,0.02045202701351033,0.04001876739653341,,1160,932.0,panel_24
YDR057W,YOR126C,YPL046C,YDR057W+YOR126C+YPL046C,YDR057W+YOR126C+YPL046C,-0.052284795082745014,0.04222745270654649,-0.032039373864447954,-0.015502222341134212,-0.012626893444051757,0.06860848057529521,-0.032317020797081576,0.019830408630698158,0.03177790364690249,,1161,944.0,panel_24
YBR203W,YKL033W-A,YLR104W,YBR203W+YKL033W-A+YLR104W,YBR203W+YKL033W-A+YLR104W,-0.03819905519621685,0.1887704809537468,-0.029127525227492006,0.22265870299078752,-0.02981480091134876,0.22984020927435064,-0.03238046044501921,0.005050754461009146,0.213756464406295,,1162,465.0,panel_24
YBR203W,YDR057W,YLL005C,YBR203W+YDR057W+YLL005C,YBR203W+YDR057W+YLL005C,-0.04083075214573222,0.054524390414364396,-0.017796600840459406,0.06797979748845434,-0.03888318791713557,0.2517305860262723,-0.0325035136344424,0.012773731426388015,0.12474492464303034,,1163,727.0,panel_24
YDR057W,YDR155C,YKR054C,YDR057W+YDR155C+YKR054C,YDR057W+YDR155C+YKR054C,-0.023330397020000546,0.2557745140761447,-0.04043599826319516,0.31554536585306836,-0.03376213045724365,0.3183862272689204,-0.03250950858014645,0.0086213220939733,0.2965687023993778,,1164,326.0,panel_24
YKR054C,YLR351C,YPL081W,YKR054C+YLR351C+YPL081W,YKR054C+YLR351C+YPL081W,-0.03654580012878707,0.5607686029087439,-0.033844571487494854,0.7560591899482261,-0.02723408331089258,0.6882419005537549,-0.03254148497572484,0.004790672538071505,0.6683565644702415,,1165,30.0,panel_24
YJR060W,YOR126C,YPL046C,YJR060W+YOR126C+YPL046C,YJR060W+YOR126C+YPL046C,-0.05447034401251394,0.044272942761201264,-0.033016639256507545,-0.00199413575791946,-0.01021056416479421,0.196222700608933,-0.03256584914460523,0.022133333161453474,0.07950050253740493,,1166,840.0,panel_24
YBR158W,YDR057W,YLR312C-B,YBR158W+YDR057W+YLR312C-B,YBR158W+YDR057W+YLR313C,-0.026976007780045597,,-0.027053328062042623,,-0.044007833294526635,,-0.03267905637887162,0.009811084772338404,,0.38671875,1167,,panel_24
YBR203W,YBR246W,YKL033W-A,YBR203W+YBR246W+YKL033W-A,YBR203W+YBR246W+YKL033W-A,-0.036114678752481644,0.006962111386062444,-0.029071890824147253,0.009655692842185676,-0.03293263145828903,0.15535481574381496,-0.03270640034497264,0.003526840064185989,0.05732420665735436,,1168,899.0,panel_24
YBR158W,YKL033W-A,YPL046C,YBR158W+YKL033W-A+YPL046C,YBR158W+YKL033W-A+YPL046C,-0.04704061341667086,0.052124916381535,-0.02526714847568199,0.07601898008417488,-0.026273145488745063,0.44572631004329544,-0.032860302460365975,0.012290806385697331,0.19129006883633512,,1169,522.0,panel_24
YBR203W,YJL017W,YLR312C-B,YBR203W+YJL017W+YLR312C-B,YBR203W+YJL016W+YLR313C,-0.034472013980686514,,-0.02460197911482975,,-0.03955425104052189,,-0.03287608137867939,0.007602819186826179,,,1170,,panel_24
YBR203W,YKL200C,YLR351C,YBR203W+YKL200C+YLR351C,YBR203W+YKL201C+YLR351C,-0.03063754829045868,,-0.038136742703654025,,-0.02996138704362637,,-0.03291189267924636,0.0045374653542582626,,,1171,,panel_24
YJR060W,YKL033W-A,YLR312C-B,YJR060W+YKL033W-A+YLR312C-B,YJR060W+YKL033W-A+YLR313C,-0.034746226655976625,,-0.029136554411361395,,-0.03500178894771358,,-0.032961523338350535,0.0033149839351893987,,,1172,,panel_24
YER079W,YJR060W,YLR312C-B,YER079W+YJR060W+YLR312C-B,YER079W+YJR060W+YLR313C,-0.02900349979978344,,-0.018554390509848685,,-0.0514384688826974,,-0.03299878639744317,0.01680215429211367,,0.65771484375,1173,,panel_24
YKR054C,YMR244W,YPL046C,YKR054C+YMR244W+YPL046C,YKR054C+YMR244W+YPL046C,-0.010052359722159709,0.013901002424376637,-0.050169435849591194,0.0311735936060369,-0.03906719548216316,0.35285273940335515,-0.03309633035130469,0.020714327699969153,0.13264244514458956,,1174,698.0,panel_24
YBR203W,YBR246W,YKL200C,YBR203W+YBR246W+YKL200C,YBR203W+YBR246W+YKL201C,-0.03690999543705913,,-0.033340328616512746,,-0.02918250539679986,,-0.03314427648345725,0.0038674737115762365,,,1175,,panel_24
YKL033W-A,YPL081W,YPR053C,YKL033W-A+YPL081W+YPR053C,YKL033W-A+YPL081W+YPR053C,-0.02634566931140533,0.027491093096234383,-0.039706201137741745,0.00612507078437707,-0.03359488787508652,0.39684028365407564,-0.033215586108077864,0.006688337240561287,0.14348548251156237,,1176,658.0,panel_24
YBR203W,YDR057W,YER079W,YBR203W+YDR057W+YER079W,YBR203W+YDR057W+YER079W,-0.03487558022601446,0.5370509863143941,-0.023164070742575198,0.4583158694786692,-0.04163166658493662,0.5334152701371317,-0.033223772517842094,0.009343948607402784,0.5095940419767316,0.533203125,1177,140.0,panel_24
YBR203W,YLL005C,YPL046C,YBR203W+YLL005C+YPL046C,YBR203W+YLL005C+YPL046C,-0.05315277699503398,0.03139484537615031,-0.011834866312315381,0.04273742719560397,-0.03493658047970215,0.34063347266206123,-0.033308074595683836,0.020707038884326016,0.13825524841127182,,1178,677.0,panel_24
YBR158W,YBR203W,YKL033W-A,YBR158W+YBR203W+YKL033W-A,YBR158W+YBR203W+YKL033W-A,-0.034930396365462926,0.45992871663866763,-0.026623211604301065,0.4562154426189222,-0.038801172987438654,0.22049267927048852,-0.03345159365240088,0.006222204509690865,0.3788789461760261,,1179,238.0,panel_24
YDR155C,YKR054C,YPL081W,YDR155C+YKR054C+YPL081W,YDR155C+YKR054C+YPL081W,-0.007280170491048261,0.5939879149499779,-0.05280160603467792,0.6613988024564944,-0.040302764538552346,0.6437099430851069,-0.03346151368809284,0.023519190215383526,0.6330322201638597,,1180,62.0,panel_24
YJL017W,YJR060W,YPR053C,YJL017W+YJR060W+YPR053C,YJL016W+YJR060W+YPR053C,-0.018745930250603615,,-0.03277561340403411,,-0.04887763471784085,,-0.033466392790826194,0.0150777248166341,,,1181,,panel_24
YBR203W,YGL087C,YLL005C,YBR203W+YGL087C+YLL005C,YBR203W+YGL087C+YLL005C,-0.05797157455908013,0.12238123928595973,-0.00851297413598611,0.1064741137261231,-0.034269137325626586,0.15426039343873382,-0.033584562006897606,0.024736405791425692,0.12770524881693887,,1182,715.0,panel_24
YBR203W,YOR126C,YPR053C,YBR203W+YOR126C+YPR053C,YBR203W+YOR126C+YPR053C,-0.037275312558737395,0.09133457249222231,-0.026184987923623948,0.04079312282478768,-0.03730384809806987,0.2610529119938083,-0.0335880495268104,0.0064112552900880086,0.13106020243693942,,1183,704.0,panel_24
YBR158W,YBR203W,YLR312C-B,YBR158W+YBR203W+YLR312C-B,YBR158W+YBR203W+YLR313C,-0.02286031101048635,,-0.030610336302405446,,-0.04746098612368429,,-0.033643877812192025,0.012577761508908405,,,1184,,panel_24
YBR203W,YBR246W,YLR104W,YBR203W+YBR246W+YLR104W,YBR203W+YBR246W+YLR104W,-0.039098229177400204,0.029639337488095642,-0.03435252294161981,0.02957702499553281,-0.02753119229207325,0.12409432942945528,-0.03366064813703109,0.005814473633575707,0.06110356397102792,,1185,890.0,panel_24
YDR057W,YGL087C,YLR351C,YDR057W+YGL087C+YLR351C,YDR057W+YGL087C+YLR351C,-0.04923425448616987,0.01801341765404767,-0.04916619906312758,0.3036836615804448,-0.0028412062198865627,0.36316322649349597,-0.03374721992306134,0.026765414626916798,0.22828676857599617,0.363037109375,1186,441.0,panel_24
YBR158W,YBR203W,YLR104W,YBR158W+YBR203W+YLR104W,YBR158W+YBR203W+YLR104W,-0.033666525559425925,0.4358402341884303,-0.02660226857351777,0.42683154839526083,-0.04101682988070941,0.21770154718304302,-0.033761874671217704,0.007207753672923085,0.3601244432555781,,1187,261.0,panel_24
YBR158W,YDR057W,YGL087C,YBR158W+YDR057W+YGL087C,YBR158W+YDR057W+YGL087C,-0.035277468464734826,0.10242486884632553,-0.03920706204640767,0.3412443424832521,-0.02703398573643893,0.3722562877380171,-0.03383950541586048,0.006212628269060249,0.2719751663558649,0.3720703125,1188,353.0,panel_24
YKL200C,YPL046C,YPR053C,YKL200C+YPL046C+YPR053C,YKL201C+YPL046C+YPR053C,-0.03279551569364056,,-0.04730521431928063,,-0.021449468507732123,,-0.0338500661735511,0.012960090871743981,,,1189,,panel_24
YBR203W,YLL012W,YLR351C,YBR203W+YLL012W+YLR351C,YBR203W+YLL012W+YLR351C,-0.05174113602509064,0.1853681622977958,-0.015529688858279607,0.09911593031538665,-0.03438432776573608,0.18655002194493725,-0.03388505088303544,0.018110885801994506,0.15701137151937322,,1190,612.0,panel_24
YBR158W,YDR057W,YPL081W,YBR158W+YDR057W+YPL081W,YBR158W+YDR057W+YPL081W,-0.03553560621380433,0.5609553933251792,-0.013711836425850502,0.43391507417614605,-0.05245209422692263,0.5680478785301085,-0.03389984562219248,0.01942186083150081,0.5209727820104779,,1191,132.0,panel_24
YBR203W,YDR155C,YPR053C,YBR203W+YDR155C+YPR053C,YBR203W+YDR155C+YPR053C,-0.01721161285714017,0.08242202705066443,-0.03983869201451558,0.06293592833251167,-0.04469036342486507,0.32454120075518467,-0.033913556098840274,0.014666317189575218,0.15663305204612024,,1192,613.0,panel_24
YGL087C,YKR054C,YLR312C-B,YGL087C+YKR054C+YLR312C-B,YGL087C+YKR054C+YLR313C,-0.018497040391882685,,-0.03701041941902182,,-0.04639840446533239,,-0.0339686214254123,0.01419721559198291,,,1193,,panel_24
YBR158W,YLR104W,YPL046C,YBR158W+YLR104W+YPL046C,YBR158W+YLR104W+YPL046C,-0.045471944965469184,0.06475012120221567,-0.04479254837106538,0.05609899787771655,-0.011643806170359108,0.4251929692867451,-0.03396943316896456,0.019337544068308347,0.1820140294555591,0.4248046875,1194,543.0,panel_24
YJR060W,YKR054C,YMR244W,YJR060W+YKR054C+YMR244W,YJR060W+YKR054C+YMR244W,-0.029261422613175124,0.047488414438696565,-0.025345933714009464,0.18073058944736958,-0.04739818719774532,0.14733622172354938,-0.034001847841643305,0.011765593671284007,0.12518507520320518,,1195,724.0,panel_24
YBR203W,YMR244W,YPL081W,YBR203W+YMR244W+YPL081W,YBR203W+YMR244W+YPL081W,-0.03370286100138268,0.5918072454371758,-0.02596967705106169,0.37678568383887345,-0.04253122895866061,0.5824431088241006,-0.03406792233703499,0.008286808959491857,0.5170120127000499,,1196,135.0,panel_24
YLL005C,YPL046C,YPL081W,YLL005C+YPL046C+YPL081W,YLL005C+YPL046C+YPL081W,-0.041627224580928206,0.03638880420522088,-0.018389223753843185,0.021041916031241507,-0.04227087020758689,0.3299634019537182,-0.034095772847452764,0.013606077070399647,0.12913137406339353,,1197,707.0,panel_24
YER079W,YJR060W,YKR054C,YER079W+YJR060W+YKR054C,YER079W+YJR060W+YKR054C,-0.03290184475054142,0.603033976926281,-0.015946802178862837,0.3995201469348316,-0.0534446747287277,0.6412773237082758,-0.034097773886043986,0.018777521037515444,0.5479438158564628,,1198,112.0,panel_24
YBR203W,YDR057W,YJL017W,YBR203W+YDR057W+YJL017W,YBR203W+YDR057W+YJL016W,-0.03490450981408963,,-0.026241157780762584,,-0.0412766908860029,,-0.034140786160285035,0.0075468052382600855,,0.3955078125,1199,,panel_24
YKR054C,YLR104W,YPL081W,YKR054C+YLR104W+YPL081W,YKR054C+YLR104W+YPL081W,-0.04727913168623632,0.5767650662945291,-0.045531787583137695,0.6951309434834194,-0.009669166645258713,0.6901657935767803,-0.03416002863821091,0.02122769520513311,0.6540206011182429,,1200,47.0,panel_24
YDR057W,YDR155C,YPR053C,YDR057W+YDR155C+YPR053C,YDR057W+YDR155C+YPR053C,-0.020274890278027206,0.07716854658842326,-0.03825019103353271,0.0170112536605725,-0.044362944742309514,0.31935984818146035,-0.034296008684623146,0.012521392115291281,0.1378465494768187,,1201,681.0,panel_24
YJR060W,YKL200C,YLR312C-B,YJR060W+YKL200C+YLR312C-B,YJR060W+YKL201C+YLR313C,-0.029257851664282113,,-0.041982241758676944,,-0.031881677065947266,,-0.03437392349630211,0.006718332756033721,,,1202,,panel_24
YGL087C,YLR104W,YLR312C-B,YGL087C+YLR104W+YLR312C-B,YGL087C+YLR104W+YLR313C,-0.03955617226381755,,-0.040858637221829176,,-0.022725469981761545,,-0.03438009315580275,0.01011418729994585,,,1203,,panel_24
YBR203W,YLR312C-B,YOR126C,YBR203W+YLR312C-B+YOR126C,YBR203W+YLR313C+YOR126C,-0.03739302000875828,,-0.025427009714166404,,-0.04048928722809064,,-0.034436438983671776,0.007954500581120294,,0.420654296875,1204,,panel_24
YLR104W,YLR312C-B,YPL081W,YLR104W+YLR312C-B+YPL081W,YLR104W+YLR313C+YPL081W,-0.031255840934137254,,-0.046832005143535554,,-0.02557690472464213,,-0.03455491693410498,0.0110048966507861,,0.701171875,1205,,panel_24
YDR155C,YJR060W,YPR053C,YDR155C+YJR060W+YPR053C,YDR155C+YJR060W+YPR053C,-0.019871580447192103,0.05454577839970881,-0.05063021646403599,0.05023696663712424,-0.03343282260320404,0.30483170468094156,-0.03464487317147738,0.015415097221205265,0.13653814990592486,,1206,685.0,panel_24
YKR054C,YLL012W,YPL046C,YKR054C+YLL012W+YPL046C,YKR054C+YLL012W+YPL046C,-0.06238395138116473,0.035633655982188046,-0.0035589127421120697,0.09514922827747715,-0.03803652611576644,0.4365253133804917,-0.03465979674634775,0.029557537425286814,0.18910273254671897,,1207,527.0,panel_24
YBR246W,YJR060W,YLR351C,YBR246W+YJR060W+YLR351C,YBR246W+YJR060W+YLR351C,-0.037637882651620984,0.019495565067920807,-0.04493347453049356,-0.002229462515479303,-0.021588588453306287,0.09644587865978337,-0.03471998187847361,0.011942844517980779,0.03790399373740829,,1208,934.0,panel_24
YBR203W,YDR057W,YMR244W,YBR203W+YDR057W+YMR244W,YBR203W+YDR057W+YMR244W,-0.034154825482235224,0.02536313184491748,-0.028034878969853967,0.12140493356284762,-0.04201666163354009,0.2509262590118323,-0.03473545536187642,0.007008952126137514,0.13256477480653248,,1209,699.0,panel_24
YBR158W,YLR312C-B,YPL046C,YBR158W+YLR312C-B+YPL046C,YBR158W+YLR313C+YPL046C,-0.02796773608074209,,-0.0387249877166526,,-0.037736110141788334,,-0.034809611313061005,0.0059458315007643505,,0.4052734375,1210,,panel_24
YJR060W,YMR244W,YPL081W,YJR060W+YMR244W+YPL081W,YJR060W+YMR244W+YPL081W,-0.035276029904013934,0.484605625100369,-0.03133085725650003,0.35402690661571123,-0.03795829329983899,0.5792218188000985,-0.03485506015345099,0.0033337124614015315,0.47261811683872623,,1211,171.0,panel_24
YBR203W,YKL200C,YLR312C-B,YBR203W+YKL200C+YLR312C-B,YBR203W+YKL201C+YLR313C,-0.030991494560619653,,-0.03734720477216896,,-0.0364216125566198,,-0.03492010396313614,0.003433607303627921,,,1212,,panel_24
YBR203W,YLL012W,YPR053C,YBR203W+YLL012W+YPR053C,YBR203W+YLL012W+YPR053C,-0.05115264968080467,0.0396991417034663,-0.0010758051630996605,0.04523849792962069,-0.05256706596055293,0.32252237403698447,-0.034931840268152416,0.029328714225636078,0.1358200045566905,,1213,687.0,panel_24
YBR203W,YDR155C,YLR312C-B,YBR203W+YDR155C+YLR312C-B,YBR203W+YDR155C+YLR313C,-0.008047879253429159,,-0.05046313979713893,,-0.04633416509327185,,-0.034948394714613314,0.02338782604442639,,,1214,,panel_24
YBR246W,YGL087C,YLR312C-B,YBR246W+YGL087C+YLR312C-B,YBR246W+YGL087C+YLR313C,-0.022350286558310777,,-0.05201225664326114,,-0.030534616725588024,,-0.034965719975719976,0.015319403524292974,,,1215,,panel_24
YDR057W,YKR054C,YLR351C,YDR057W+YKR054C+YLR351C,YDR057W+YKR054C+YLR351C,-0.04577908427828175,0.0653097081248374,-0.03563185214785418,0.29734974094458533,-0.023725531753475516,0.4054247693768459,-0.03504548939320381,0.011038462787051815,0.2560280728154229,,1216,379.0,panel_24
YBR246W,YDR057W,YGL087C,YBR246W+YDR057W+YGL087C,YBR246W+YDR057W+YGL087C,-0.046898657828469935,-0.026297878174900563,-0.04459339726775444,-0.0024585702788873006,-0.013672795905264257,0.3134743814103823,-0.03505495033382954,0.018553327264090883,0.09490597765219815,0.3134765625,1217,811.0,panel_24
YBR246W,YJR060W,YLL005C,YBR246W+YJR060W+YLL005C,YBR246W+YJR060W+YLL005C,-0.061413603524209916,-0.02318084986595078,-0.021990239131540627,0.005049681599187674,-0.021765099665219514,0.043304295535662236,-0.03505631410699002,0.02282635978451542,0.008391042422966377,,1218,959.0,panel_24
YBR246W,YDR057W,YPR053C,YBR246W+YDR057W+YPR053C,YBR246W+YDR057W+YPR053C,-0.035259470429817884,-0.0036990621164589817,-0.03705476404307863,-0.008817938639111197,-0.03325640754672563,0.27647383042559337,-0.03519021400654071,0.0019001250899534515,0.08798560989000774,,1219,824.0,panel_24
YBR203W,YKL033W-A,YPR053C,YBR203W+YKL033W-A+YPR053C,YBR203W+YKL033W-A+YPR053C,-0.037833370421405464,0.03221460628057885,-0.033344291728747755,0.030338647684509994,-0.034605191143308844,0.31312701518860386,-0.03526095109782069,0.002315269469343556,0.12522675638456424,,1220,723.0,panel_24
YBR203W,YBR246W,YLL012W,YBR203W+YBR246W+YLL012W,YBR203W+YBR246W+YLL012W,-0.0471289972298739,0.042079403503339115,-0.01950050531182891,0.008514959440135687,-0.03919454675667599,0.1334739112449231,-0.0352746830994596,0.014225237774277926,0.061356091396132635,,1221,889.0,panel_24
YDR057W,YJR060W,YOR126C,YDR057W+YJR060W+YOR126C,YDR057W+YJR060W+YOR126C,-0.03266988578995103,0.3574899804232612,-0.029279324492657244,-0.0015474178758166646,-0.0442225012454561,0.2757189461586561,-0.03539057050935479,0.00783429810979547,0.21055383623536686,,1222,476.0,panel_24
YLL012W,YPL046C,YPL081W,YLL012W+YPL046C+YPL081W,YLL012W+YPL046C+YPL081W,-0.045595725291089,0.07962884364727617,-0.026264796934522123,0.23482611367170478,-0.034370856577858266,0.4421654367315331,-0.03541045960115646,0.009707305425102189,0.25220679801683804,,1223,383.0,panel_24
YBR203W,YDR057W,YKL033W-A,YBR203W+YDR057W+YKL033W-A,YBR203W+YDR057W+YKL033W-A,-0.04006248153394788,0.07209623804858291,-0.030313283883245258,0.24407239011730383,-0.03588892276013729,0.40075247498744726,-0.03542156272577681,0.0048913732999439396,0.23897370105111135,0.400634765625,1224,420.0,panel_24
YBR203W,YOR126C,YPL046C,YBR203W+YOR126C+YPL046C,YBR203W+YOR126C+YPL046C,-0.05836867765086782,0.1118492930316304,-0.025069309611246197,0.07807753596556068,-0.02288088733083686,0.2573033779481335,-0.03543962486431696,0.01988726713969707,0.1490767356484415,0.257080078125,1225,645.0,panel_24
YJR060W,YKL200C,YKR054C,YJR060W+YKL200C+YKR054C,YJR060W+YKL201C+YKR054C,-0.028445232657639593,,-0.03722811909424904,,-0.04078530267687536,,-0.035486218142921334,0.006351771108367148,,,1226,,panel_24
YBR203W,YLL012W,YPL046C,YBR203W+YLL012W+YPL046C,YBR203W+YLL012W+YPL046C,-0.0628378955327341,0.049431523465480035,-0.006029287738964117,0.0780977248360709,-0.03759358139177987,0.45293412143718337,-0.0354869215544927,0.028462835270210256,0.1934877899129114,0.452880859375,1227,511.0,panel_24
YJR060W,YMR244W,YPR053C,YJR060W+YMR244W+YPR053C,YJR060W+YMR244W+YPR053C,-0.028525580893133014,0.06640065375105965,-0.03274839010357678,-0.012137115838457398,-0.04560213565341014,0.17733312758357717,-0.03562536888337331,0.008894376638907051,0.07719888849872647,,1228,849.0,panel_24
YDR057W,YMR244W,YPL046C,YDR057W+YMR244W+YPL046C,YDR057W+YMR244W+YPL046C,-0.03909558961644444,0.0017932797582719037,-0.03988026887037021,-0.009049297570934325,-0.028012565252774357,0.2691066498827992,-0.035662807913196336,0.006636911175794854,0.08728354402337891,0.26904296875,1229,826.0,panel_24
YBR203W,YLR104W,YLR351C,YBR203W+YLR104W+YLR351C,YBR203W+YLR104W+YLR351C,-0.04316097164068514,0.24074645281380988,-0.037058561240053564,0.2679743838152151,-0.026935901536723466,0.2194869160471101,-0.03571847813915406,0.008195126112977461,0.2427359175587117,,1230,406.0,panel_24
YDR057W,YLR351C,YPR053C,YDR057W+YLR351C+YPR053C,YDR057W+YLR351C+YPR053C,-0.03556083853114074,0.014468010284085425,-0.03989483547604466,-0.004936273592517871,-0.03172534529754084,0.2671187135693841,-0.03572700643490875,0.004087279201785654,0.09221681675365055,,1231,818.0,panel_24
YGL087C,YJR060W,YLL005C,YGL087C+YJR060W+YLL005C,YGL087C+YJR060W+YLL005C,-0.054391692637634936,0.19819808769540406,-0.04145751966547948,0.05776075987302662,-0.011370083227896328,0.19918054736634447,-0.03573976517700358,0.022073383436707027,0.15171313164492506,,1232,633.0,panel_24
YER079W,YJR060W,YPL046C,YER079W+YJR060W+YPL046C,YER079W+YJR060W+YPL046C,-0.05197441665155959,0.23321518207879996,-0.016985492039763718,0.050140256894506456,-0.03846786431315038,0.49143931266598995,-0.0358092576681579,0.017645321004223256,0.2582649172130988,0.491455078125,1233,374.0,panel_24
YBR246W,YOR126C,YPL046C,YBR246W+YOR126C+YPL046C,YBR246W+YOR126C+YPL046C,-0.05950267828707993,0.0038766088619278834,-0.02796889371676126,-0.004855012587418943,-0.020346658055013716,0.27177679957923795,-0.035939410019618305,0.02075922271435222,0.09026613195124895,0.271240234375,1234,822.0,panel_24
YBR203W,YDR057W,YOR126C,YBR203W+YDR057W+YOR126C,YBR203W+YDR057W+YOR126C,-0.039592223010271224,0.44903517315820696,-0.0267514226215252,0.22341586482174947,-0.04155407857604265,0.4064698846832734,-0.03596590806927969,0.00804004203132027,0.35964030755440995,0.406494140625,1235,262.0,panel_24
YBR203W,YKL033W-A,YLR351C,YBR203W+YKL033W-A+YLR351C,YBR203W+YKL033W-A+YLR351C,-0.037473098631954076,0.2911389294317026,-0.03753844850501671,0.20348924600488807,-0.032954536043420496,0.23762270587952733,-0.035988694393463756,0.0026278613588487268,0.24408362710537265,,1236,403.0,panel_24
YDR057W,YDR155C,YPL081W,YDR057W+YDR155C+YPL081W,YDR057W+YDR155C+YPL081W,-0.01979746157555428,0.546895191190898,-0.04529895568203122,0.544468786094717,-0.04296809138004482,0.5255494388217803,-0.036021502879210104,0.014098683245807615,0.538971138702465,,1237,122.0,panel_24
YBR158W,YBR203W,YLR351C,YBR158W+YBR203W+YLR351C,YBR158W+YBR203W+YLR351C,-0.036696017542779534,0.4755482808863807,-0.031760770090967866,0.4246760376691685,-0.03966086479292583,0.2184074411986413,-0.036039217475557744,0.00399079112723317,0.3728772532513968,,1238,247.0,panel_24
YLR312C-B,YLR351C,YPL081W,YLR312C-B+YLR351C+YPL081W,YLR313C+YLR351C+YPL081W,-0.019134636710450962,,-0.053566709173315345,,-0.03547203992978752,,-0.03605779527118461,0.01722350822312247,,,1239,,panel_24
YDR155C,YLR312C-B,YPL081W,YDR155C+YLR312C-B+YPL081W,YDR155C+YLR313C+YPL081W,-5.441513429968806e-06,,-0.06728227514600665,,-0.04094957386755657,,-0.036079096842331064,0.033901832483603116,,0.66796875,1240,,panel_24
YER079W,YJR060W,YLR104W,YER079W+YJR060W+YLR104W,YER079W+YJR060W+YLR104W,-0.03224345529054412,0.607367200856905,-0.02593890354111886,0.6447179235396882,-0.05023339241154933,0.6567440045854311,-0.036138583747737436,0.012606925344523755,0.6362763763273415,,1241,60.0,panel_24
YDR155C,YPL081W,YPR053C,YDR155C+YPL081W+YPR053C,YDR155C+YPL081W+YPR053C,-0.015338221234100788,0.0529678790267647,-0.051409271567725304,0.045120162641172475,-0.04228866084842873,0.46382338128729295,-0.03634538455008494,0.01875558764506086,0.18730380765174337,,1242,531.0,panel_24
YDR155C,YLR351C,YPL046C,YDR155C+YLR351C+YPL046C,YDR155C+YLR351C+YPL046C,-0.03145628165151516,0.15185569307521202,-0.06789140285696668,0.1471910911205988,-0.009948806446413938,0.4301478022808485,-0.036432163651631926,0.029290026817303607,0.24306486215888645,,1243,405.0,panel_24
YDR057W,YGL087C,YKL033W-A,YDR057W+YGL087C+YKL033W-A,YDR057W+YGL087C+YKL033W-A,-0.034528508126742574,0.02219043802351168,-0.04540493028360373,0.3858311123205471,-0.02966863899422476,0.3486256710727692,-0.036534025801523685,0.008057561153596085,0.252215740472276,0.348876953125,1244,382.0,panel_24
YDR057W,YJL017W,YJR060W,YDR057W+YJL017W+YJR060W,YDR057W+YJL016W+YJR060W,-0.02498347108896479,,-0.03537025657393262,,-0.04932973494754255,,-0.03656115420347999,0.012216743381151892,,,1245,,panel_24
YJR060W,YKL200C,YLR104W,YJR060W+YKL200C+YLR104W,YJR060W+YKL201C+YLR104W,-0.03157652119465289,,-0.0452724054696176,,-0.033198024229185524,,-0.03668231696448534,0.007483283598611892,,,1246,,panel_24
YBR203W,YKL033W-A,YLR312C-B,YBR203W+YKL033W-A+YLR312C-B,YBR203W+YKL033W-A+YLR313C,-0.04230554272614151,,-0.03146147027419391,,-0.0363519884802095,,-0.036706333826848306,0.005430713332913609,,0.2578125,1247,,panel_24
