array_gene,array_allele,array_perturbation_type,triple,order,order_idx,gene_1,gene_2,gene_3,route,f_wt,f_single,f_double,f_triple,se_single,se_double,se_triple,sd_triple,source_single,source_double,f_array_single_in_screen,tau,tau_p_value,monotone,monotone_within_se,monotone_after_first,step_1,step_2,step_3,min_rung,valley_depth,endpoint_gain
YKR054C,dyn1_delta,KanMX_deletion,YER059W+YIL050W+YKR054C,YIL050W>YER059W>YKR054C,2,YIL050W,YER059W,YKR054C,paralog double,1.0,0.89558,0.9063,0.719,0.0025,0.04025,0.06235,0.1247,SmfKuzmin2020,TmfKuzmin2020 query strain,1.014,-0.250146,0.03452,False,False,False,-0.10441999999999996,0.010719999999999952,-0.18730000000000002,0.719,0.10441999999999996,-0.281
YKR054C,dyn1_delta,KanMX_deletion,YER059W+YIL050W+YKR054C,YIL050W>YKR054C>YER059W,3,YIL050W,YKR054C,YER059W,mixed double,1.0,0.89558,1.0433,0.719,0.0025,0.06335,0.06235,0.1247,SmfKuzmin2020,DmfKuzmin2020,1.014,-0.250146,0.03452,False,False,False,-0.10441999999999996,0.14771999999999985,-0.3242999999999999,0.719,0.10441999999999996,-0.281
YKR054C,dyn1_delta,KanMX_deletion,YER059W+YIL050W+YKR054C,YKR054C>YER059W>YIL050W,4,YKR054C,YER059W,YIL050W,mixed double,1.0,0.9667,1.0349,0.719,0.075,0.0567,0.06235,0.1247,SmfCostanzo2016,DmfKuzmin2020,1.014,-0.250146,0.03452,False,False,False,-0.033299999999999996,0.06819999999999993,-0.31589999999999996,0.719,0.033299999999999996,-0.281
YKR054C,dyn1_delta,KanMX_deletion,YER059W+YIL050W+YKR054C,YKR054C>YIL050W>YER059W,5,YKR054C,YIL050W,YER059W,mixed double,1.0,0.9667,1.0433,0.719,0.075,0.06335,0.06235,0.1247,SmfCostanzo2016,DmfKuzmin2020,1.014,-0.250146,0.03452,False,False,False,-0.033299999999999996,0.07659999999999989,-0.3242999999999999,0.719,0.033299999999999996,-0.281
YOR027W,sti1_delta,KanMX_deletion,YER059W+YIL050W+YOR027W,YER059W>YIL050W>YOR027W,0,YER059W,YIL050W,YOR027W,paralog double,1.0,0.9153,0.9063,0.8363,0.0025,0.04025,0.06235,0.1247,SmfKuzmin2020,TmfKuzmin2020 query strain,0.97,-0.135935,0.3325,False,False,False,-0.0847,-0.009000000000000008,-0.06999999999999995,0.8363,0.0937,-0.16369999999999996
YOR027W,sti1_delta,KanMX_deletion,YER059W+YIL050W+YOR027W,YER059W>YOR027W>YIL050W,1,YER059W,YOR027W,YIL050W,mixed double,1.0,0.9153,0.984,0.8363,0.0025,0.0253,0.06235,0.1247,SmfKuzmin2020,DmfKuzmin2020,0.97,-0.135935,0.3325,False,False,False,-0.0847,0.06869999999999998,-0.14769999999999994,0.8363,0.0847,-0.16369999999999996
YOR027W,sti1_delta,KanMX_deletion,YER059W+YIL050W+YOR027W,YIL050W>YER059W>YOR027W,2,YIL050W,YER059W,YOR027W,paralog double,1.0,0.89558,0.9063,0.8363,0.0025,0.04025,0.06235,0.1247,SmfKuzmin2020,TmfKuzmin2020 query strain,0.97,-0.135935,0.3325,False,False,False,-0.10441999999999996,0.010719999999999952,-0.06999999999999995,0.8363,0.10441999999999996,-0.16369999999999996
YOR027W,sti1_delta,KanMX_deletion,YER059W+YIL050W+YOR027W,YIL050W>YOR027W>YER059W,3,YIL050W,YOR027W,YER059W,mixed double,1.0,0.89558,1.0492,0.8363,0.0025,0.073,0.06235,0.1247,SmfKuzmin2020,DmfKuzmin2020,0.97,-0.135935,0.3325,False,False,False,-0.10441999999999996,0.15361999999999987,-0.21289999999999987,0.8363,0.10441999999999996,-0.16369999999999996
YOR027W,sti1_delta,KanMX_deletion,YER059W+YIL050W+YOR027W,YOR027W>YER059W>YIL050W,4,YOR027W,YER059W,YIL050W,mixed double,1.0,1.015,0.984,0.8363,0.0227,0.0253,0.06235,0.1247,SmfCostanzo2016,DmfKuzmin2020,0.97,-0.135935,0.3325,False,False,False,0.014999999999999902,-0.030999999999999917,-0.14769999999999994,0.8363,0.016000000000000014,-0.16369999999999996
YOR027W,sti1_delta,KanMX_deletion,YER059W+YIL050W+YOR027W,YOR027W>YIL050W>YER059W,5,YOR027W,YIL050W,YER059W,mixed double,1.0,1.015,1.0492,0.8363,0.0227,0.073,0.06235,0.1247,SmfCostanzo2016,DmfKuzmin2020,0.97,-0.135935,0.3325,False,False,False,0.014999999999999902,0.03420000000000001,-0.21289999999999987,0.8363,-0.014999999999999902,-0.16369999999999996
YKL034W,tul1_delta,KanMX_deletion,YER059W+YIL050W+YKL034W,YER059W>YIL050W>YKL034W,0,YER059W,YIL050W,YKL034W,paralog double,1.0,0.9153,0.9063,0.9214,0.0025,0.04025,0.0624,0.1248,SmfKuzmin2020,TmfKuzmin2020 query strain,1.011,-0.042795,0.4815,False,False,False,-0.0847,-0.009000000000000008,0.015100000000000002,0.9063,0.0937,-0.0786
YKL034W,tul1_delta,KanMX_deletion,YER059W+YIL050W+YKL034W,YER059W>YKL034W>YIL050W,1,YER059W,YKL034W,YIL050W,mixed double,1.0,0.9153,1.0471,0.9214,0.0025,0.04585,0.0624,0.1248,SmfKuzmin2020,DmfKuzmin2020,1.011,-0.042795,0.4815,False,False,False,-0.0847,0.13179999999999992,-0.12569999999999992,0.9153,0.0847,-0.0786
YKL034W,tul1_delta,KanMX_deletion,YER059W+YIL050W+YKL034W,YIL050W>YER059W>YKL034W,2,YIL050W,YER059W,YKL034W,paralog double,1.0,0.89558,0.9063,0.9214,0.0025,0.04025,0.0624,0.1248,SmfKuzmin2020,TmfKuzmin2020 query strain,1.011,-0.042795,0.4815,False,False,True,-0.10441999999999996,0.010719999999999952,0.015100000000000002,0.89558,0.10441999999999996,-0.0786
YKL034W,tul1_delta,KanMX_deletion,YER059W+YIL050W+YKL034W,YIL050W>YKL034W>YER059W,3,YIL050W,YKL034W,YER059W,mixed double,1.0,0.89558,1.0228,0.9214,0.0025,0.03065,0.0624,0.1248,SmfKuzmin2020,DmfKuzmin2020,1.011,-0.042795,0.4815,False,False,False,-0.10441999999999996,0.1272199999999999,-0.10139999999999993,0.89558,0.10441999999999996,-0.0786
YKL034W,tul1_delta,KanMX_deletion,YER059W+YIL050W+YKL034W,YKL034W>YER059W>YIL050W,4,YKL034W,YER059W,YIL050W,mixed double,1.0,1.0383,1.0471,0.9214,0.023,0.04585,0.0624,0.1248,SmfCostanzo2016,DmfKuzmin2020,1.011,-0.042795,0.4815,False,False,False,0.0383,0.008799999999999919,-0.12569999999999992,0.9214,-0.0383,-0.0786
YKL034W,tul1_delta,KanMX_deletion,YER059W+YIL050W+YKL034W,YKL034W>YIL050W>YER059W,5,YKL034W,YIL050W,YER059W,mixed double,1.0,1.0383,1.0228,0.9214,0.023,0.03065,0.0624,0.1248,SmfCostanzo2016,DmfKuzmin2020,1.011,-0.042795,0.4815,False,False,False,0.0383,-0.01550000000000007,-0.10139999999999993,0.9214,-0.02279999999999993,-0.0786
YDL091C,ubx3_delta,KanMX_deletion,YER059W+YIL050W+YDL091C,YER059W>YIL050W>YDL091C,0,YER059W,YIL050W,YDL091C,paralog double,1.0,0.9153,0.9063,0.7886,0.0025,0.04025,0.0632,0.1264,SmfKuzmin2020,TmfKuzmin2020 query strain,0.947,-0.035711,0.2629,False,False,False,-0.0847,-0.009000000000000008,-0.11770000000000003,0.7886,0.0937,-0.21140000000000003
YDL091C,ubx3_delta,KanMX_deletion,YER059W+YIL050W+YDL091C,YER059W>YDL091C>YIL050W,1,YER059W,YDL091C,YIL050W,mixed double,1.0,0.9153,0.9216,0.7886,0.0025,0.0375,0.0632,0.1264,SmfKuzmin2020,DmfKuzmin2020,0.947,-0.035711,0.2629,False,False,False,-0.0847,0.006299999999999972,-0.133,0.7886,0.0847,-0.21140000000000003
YDL091C,ubx3_delta,KanMX_deletion,YER059W+YIL050W+YDL091C,YIL050W>YER059W>YDL091C,2,YIL050W,YER059W,YDL091C,paralog double,1.0,0.89558,0.9063,0.7886,0.0025,0.04025,0.0632,0.1264,SmfKuzmin2020,TmfKuzmin2020 query strain,0.947,-0.035711,0.2629,False,False,False,-0.10441999999999996,0.010719999999999952,-0.11770000000000003,0.7886,0.10441999999999996,-0.21140000000000003
YDL091C,ubx3_delta,KanMX_deletion,YER059W+YIL050W+YDL091C,YIL050W>YDL091C>YER059W,3,YIL050W,YDL091C,YER059W,mixed double,1.0,0.89558,0.9385,0.7886,0.0025,0.0305,0.0632,0.1264,SmfKuzmin2020,DmfKuzmin2020,0.947,-0.035711,0.2629,False,False,False,-0.10441999999999996,0.04291999999999996,-0.14990000000000003,0.7886,0.10441999999999996,-0.21140000000000003
YDL091C,ubx3_delta,KanMX_deletion,YER059W+YIL050W+YDL091C,YDL091C>YER059W>YIL050W,4,YDL091C,YER059W,YIL050W,mixed double,1.0,0.9727,0.9216,0.7886,0.0369,0.0375,0.0632,0.1264,SmfCostanzo2016,DmfKuzmin2020,0.947,-0.035711,0.2629,False,False,False,-0.02729999999999999,-0.051100000000000034,-0.133,0.7886,0.07840000000000003,-0.21140000000000003
YDL091C,ubx3_delta,KanMX_deletion,YER059W+YIL050W+YDL091C,YDL091C>YIL050W>YER059W,5,YDL091C,YIL050W,YER059W,mixed double,1.0,0.9727,0.9385,0.7886,0.0369,0.0305,0.0632,0.1264,SmfCostanzo2016,DmfKuzmin2020,0.947,-0.035711,0.2629,False,False,False,-0.02729999999999999,-0.03420000000000001,-0.14990000000000003,0.7886,0.0615,-0.21140000000000003
YLR089C,alt1_delta,KanMX_deletion,YER059W+YIL050W+YLR089C,YER059W>YIL050W>YLR089C,0,YER059W,YIL050W,YLR089C,paralog double,1.0,0.9153,0.9063,0.3725,0.0025,0.04025,0.06325,0.1265,SmfKuzmin2020,TmfKuzmin2020 query strain,0.611,-0.090612,0.04294,False,False,False,-0.0847,-0.009000000000000008,-0.5338,0.3725,0.0937,-0.6275
YLR089C,alt1_delta,KanMX_deletion,YER059W+YIL050W+YLR089C,YER059W>YLR089C>YIL050W,1,YER059W,YLR089C,YIL050W,mixed double,1.0,0.9153,0.6057,0.3725,0.0025,0.0428,0.06325,0.1265,SmfKuzmin2020,DmfKuzmin2020,0.611,-0.090612,0.04294,False,False,False,-0.0847,-0.3096,-0.23320000000000002,0.3725,0.3943,-0.6275
YLR089C,alt1_delta,KanMX_deletion,YER059W+YIL050W+YLR089C,YIL050W>YER059W>YLR089C,2,YIL050W,YER059W,YLR089C,paralog double,1.0,0.89558,0.9063,0.3725,0.0025,0.04025,0.06325,0.1265,SmfKuzmin2020,TmfKuzmin2020 query strain,0.611,-0.090612,0.04294,False,False,False,-0.10441999999999996,0.010719999999999952,-0.5338,0.3725,0.10441999999999996,-0.6275
YLR089C,alt1_delta,KanMX_deletion,YER059W+YIL050W+YLR089C,YIL050W>YLR089C>YER059W,3,YIL050W,YLR089C,YER059W,mixed double,1.0,0.89558,0.5258,0.3725,0.0025,0.0528,0.06325,0.1265,SmfKuzmin2020,DmfKuzmin2020,0.611,-0.090612,0.04294,False,False,False,-0.10441999999999996,-0.36978,-0.15330000000000005,0.3725,0.47419999999999995,-0.6275
YLR089C,alt1_delta,KanMX_deletion,YER059W+YIL050W+YLR089C,YLR089C>YER059W>YIL050W,4,YLR089C,YER059W,YIL050W,mixed double,1.0,0.6838,0.6057,0.3725,0.2044,0.0428,0.06325,0.1265,SmfCostanzo2016,DmfKuzmin2020,0.611,-0.090612,0.04294,False,False,False,-0.31620000000000004,-0.07809999999999995,-0.23320000000000002,0.3725,0.3943,-0.6275
YLR089C,alt1_delta,KanMX_deletion,YER059W+YIL050W+YLR089C,YLR089C>YIL050W>YER059W,5,YLR089C,YIL050W,YER059W,mixed double,1.0,0.6838,0.5258,0.3725,0.2044,0.0528,0.06325,0.1265,SmfCostanzo2016,DmfKuzmin2020,0.611,-0.090612,0.04294,False,False,False,-0.31620000000000004,-0.15799999999999992,-0.15330000000000005,0.3725,0.47419999999999995,-0.6275
YLR386W,vac14_delta,KanMX_deletion,YER059W+YIL050W+YLR386W,YER059W>YIL050W>YLR386W,0,YER059W,YIL050W,YLR386W,paralog double,1.0,0.9153,0.9063,0.8903,0.0025,0.04025,0.06345,0.1269,SmfKuzmin2020,TmfKuzmin2020 query strain,1.06,-0.105441,0.271,False,False,False,-0.0847,-0.009000000000000008,-0.016000000000000014,0.8903,0.0937,-0.10970000000000002
YLR386W,vac14_delta,KanMX_deletion,YER059W+YIL050W+YLR386W,YER059W>YLR386W>YIL050W,1,YER059W,YLR386W,YIL050W,mixed double,1.0,0.9153,1.0778,0.8903,0.0025,0.0924,0.06345,0.1269,SmfKuzmin2020,DmfKuzmin2020,1.06,-0.105441,0.271,False,False,False,-0.0847,0.1625000000000001,-0.1875000000000001,0.8903,0.0847,-0.10970000000000002
YLR386W,vac14_delta,KanMX_deletion,YER059W+YIL050W+YLR386W,YIL050W>YER059W>YLR386W,2,YIL050W,YER059W,YLR386W,paralog double,1.0,0.89558,0.9063,0.8903,0.0025,0.04025,0.06345,0.1269,SmfKuzmin2020,TmfKuzmin2020 query strain,1.06,-0.105441,0.271,False,False,False,-0.10441999999999996,0.010719999999999952,-0.016000000000000014,0.8903,0.10441999999999996,-0.10970000000000002
YLR386W,vac14_delta,KanMX_deletion,YER059W+YIL050W+YLR386W,YIL050W>YLR386W>YER059W,3,YIL050W,YLR386W,YER059W,mixed double,1.0,0.89558,1.0773,0.8903,0.0025,0.03855,0.06345,0.1269,SmfKuzmin2020,DmfKuzmin2020,1.06,-0.105441,0.271,False,False,False,-0.10441999999999996,0.18171999999999988,-0.18699999999999994,0.8903,0.10441999999999996,-0.10970000000000002
YLR386W,vac14_delta,KanMX_deletion,YER059W+YIL050W+YLR386W,YLR386W>YER059W>YIL050W,4,YLR386W,YER059W,YIL050W,mixed double,1.0,1.0385,1.0778,0.8903,0.1101,0.0924,0.06345,0.1269,SmfCostanzo2016,DmfKuzmin2020,1.06,-0.105441,0.271,False,False,False,0.03849999999999998,0.03930000000000011,-0.1875000000000001,0.8903,-0.03849999999999998,-0.10970000000000002
YLR386W,vac14_delta,KanMX_deletion,YER059W+YIL050W+YLR386W,YLR386W>YIL050W>YER059W,5,YLR386W,YIL050W,YER059W,mixed double,1.0,1.0385,1.0773,0.8903,0.1101,0.03855,0.06345,0.1269,SmfCostanzo2016,DmfKuzmin2020,1.06,-0.105441,0.271,False,False,False,0.03849999999999998,0.038799999999999946,-0.18699999999999994,0.8903,-0.03849999999999998,-0.10970000000000002
YGL110C,cue3_delta,KanMX_deletion,YER059W+YIL050W+YGL110C,YER059W>YIL050W>YGL110C,0,YER059W,YIL050W,YGL110C,paralog double,1.0,0.9153,0.9063,0.6841,0.0025,0.04025,0.06355,0.1271,SmfKuzmin2020,TmfKuzmin2020 query strain,0.935,-0.038649,0.04763,False,False,False,-0.0847,-0.009000000000000008,-0.22219999999999995,0.6841,0.0937,-0.31589999999999996
YGL110C,cue3_delta,KanMX_deletion,YER059W+YIL050W+YGL110C,YER059W>YGL110C>YIL050W,1,YER059W,YGL110C,YIL050W,mixed double,1.0,0.9153,0.9232,0.6841,0.0025,0.06085,0.06355,0.1271,SmfKuzmin2020,DmfKuzmin2020,0.935,-0.038649,0.04763,False,False,False,-0.0847,0.007900000000000018,-0.23909999999999998,0.6841,0.0847,-0.31589999999999996
YGL110C,cue3_delta,KanMX_deletion,YER059W+YIL050W+YGL110C,YIL050W>YER059W>YGL110C,2,YIL050W,YER059W,YGL110C,paralog double,1.0,0.89558,0.9063,0.6841,0.0025,0.04025,0.06355,0.1271,SmfKuzmin2020,TmfKuzmin2020 query strain,0.935,-0.038649,0.04763,False,False,False,-0.10441999999999996,0.010719999999999952,-0.22219999999999995,0.6841,0.10441999999999996,-0.31589999999999996
YGL110C,cue3_delta,KanMX_deletion,YER059W+YIL050W+YGL110C,YIL050W>YGL110C>YER059W,3,YIL050W,YGL110C,YER059W,mixed double,1.0,0.89558,0.8221,0.6841,0.0025,0.07375,0.06355,0.1271,SmfKuzmin2020,DmfKuzmin2020,0.935,-0.038649,0.04763,False,False,False,-0.10441999999999996,-0.07347999999999999,-0.138,0.6841,0.17789999999999995,-0.31589999999999996
YGL110C,cue3_delta,KanMX_deletion,YER059W+YIL050W+YGL110C,YGL110C>YER059W>YIL050W,4,YGL110C,YER059W,YIL050W,mixed double,1.0,0.958,0.9232,0.6841,0.097,0.06085,0.06355,0.1271,SmfCostanzo2016,DmfKuzmin2020,0.935,-0.038649,0.04763,False,False,False,-0.04200000000000004,-0.03479999999999994,-0.23909999999999998,0.6841,0.07679999999999998,-0.31589999999999996
YGL110C,cue3_delta,KanMX_deletion,YER059W+YIL050W+YGL110C,YGL110C>YIL050W>YER059W,5,YGL110C,YIL050W,YER059W,mixed double,1.0,0.958,0.8221,0.6841,0.097,0.07375,0.06355,0.1271,SmfCostanzo2016,DmfKuzmin2020,0.935,-0.038649,0.04763,False,False,False,-0.04200000000000004,-0.1358999999999999,-0.138,0.6841,0.17789999999999995,-0.31589999999999996
YPR031W,nto1_delta,KanMX_deletion,YER059W+YIL050W+YPR031W,YER059W>YIL050W>YPR031W,0,YER059W,YIL050W,YPR031W,paralog double,1.0,0.9153,0.9063,0.7999,0.0025,0.04025,0.06395,0.1279,SmfKuzmin2020,TmfKuzmin2020 query strain,0.925,0.836744,0.3575,False,False,False,-0.0847,-0.009000000000000008,-0.10639999999999994,0.7999,0.0937,-0.20009999999999994
YPR031W,nto1_delta,KanMX_deletion,YER059W+YIL050W+YPR031W,YER059W>YPR031W>YIL050W,1,YER059W,YPR031W,YIL050W,mixed double,1.0,0.9153,0.0619,0.7999,0.0025,0.0118,0.06395,0.1279,SmfKuzmin2020,DmfKuzmin2020,0.925,0.836744,0.3575,False,False,False,-0.0847,-0.8534,0.7380000000000001,0.0619,0.9381,-0.20009999999999994
YPR031W,nto1_delta,KanMX_deletion,YER059W+YIL050W+YPR031W,YIL050W>YER059W>YPR031W,2,YIL050W,YER059W,YPR031W,paralog double,1.0,0.89558,0.9063,0.7999,0.0025,0.04025,0.06395,0.1279,SmfKuzmin2020,TmfKuzmin2020 query strain,0.925,0.836744,0.3575,False,False,False,-0.10441999999999996,0.010719999999999952,-0.10639999999999994,0.7999,0.10441999999999996,-0.20009999999999994
YPR031W,nto1_delta,KanMX_deletion,YER059W+YIL050W+YPR031W,YIL050W>YPR031W>YER059W,3,YIL050W,YPR031W,YER059W,mixed double,1.0,0.89558,0.9129,0.7999,0.0025,0.0598,0.06395,0.1279,SmfKuzmin2020,DmfKuzmin2020,0.925,0.836744,0.3575,False,False,False,-0.10441999999999996,0.017320000000000002,-0.11299999999999999,0.7999,0.10441999999999996,-0.20009999999999994
YPR031W,nto1_delta,KanMX_deletion,YER059W+YIL050W+YPR031W,YPR031W>YER059W>YIL050W,4,YPR031W,YER059W,YIL050W,mixed double,1.0,1.0112,0.0619,0.7999,0.0483,0.0118,0.06395,0.1279,SmfCostanzo2016,DmfKuzmin2020,0.925,0.836744,0.3575,False,False,False,0.011200000000000099,-0.9493000000000001,0.7380000000000001,0.0619,0.9381,-0.20009999999999994
YPR031W,nto1_delta,KanMX_deletion,YER059W+YIL050W+YPR031W,YPR031W>YIL050W>YER059W,5,YPR031W,YIL050W,YER059W,mixed double,1.0,1.0112,0.9129,0.7999,0.0483,0.0598,0.06395,0.1279,SmfCostanzo2016,DmfKuzmin2020,0.925,0.836744,0.3575,False,False,False,0.011200000000000099,-0.09830000000000005,-0.11299999999999999,0.7999,0.08709999999999996,-0.20009999999999994
YNR032C-A,hub1_delta,KanMX_deletion,YER059W+YIL050W+YNR032C-A,YER059W>YIL050W>YNR032C-A,0,YER059W,YIL050W,YNR032C-A,paralog double,1.0,0.9153,0.9063,0.9904,0.0025,0.04025,0.0646,0.1292,SmfKuzmin2020,TmfKuzmin2020 query strain,1.131,0.047222,0.3873,False,False,False,-0.0847,-0.009000000000000008,0.08409999999999995,0.9063,0.0937,-0.009600000000000053
YNR032C-A,hub1_delta,KanMX_deletion,YER059W+YIL050W+YNR032C-A,YER059W>YNR032C-A>YIL050W,1,YER059W,YNR032C-A,YIL050W,mixed double,1.0,0.9153,1.0637,0.9904,0.0025,0.05755,0.0646,0.1292,SmfKuzmin2020,DmfKuzmin2020,1.131,0.047222,0.3873,False,False,False,-0.0847,0.1484000000000001,-0.07330000000000014,0.9153,0.0847,-0.009600000000000053
YNR032C-A,hub1_delta,KanMX_deletion,YER059W+YIL050W+YNR032C-A,YIL050W>YER059W>YNR032C-A,2,YIL050W,YER059W,YNR032C-A,paralog double,1.0,0.89558,0.9063,0.9904,0.0025,0.04025,0.0646,0.1292,SmfKuzmin2020,TmfKuzmin2020 query strain,1.131,0.047222,0.3873,False,False,True,-0.10441999999999996,0.010719999999999952,0.08409999999999995,0.89558,0.10441999999999996,-0.009600000000000053
YNR032C-A,hub1_delta,KanMX_deletion,YER059W+YIL050W+YNR032C-A,YIL050W>YNR032C-A>YER059W,3,YIL050W,YNR032C-A,YER059W,mixed double,1.0,0.89558,1.1165,0.9904,0.0025,0.0925,0.0646,0.1292,SmfKuzmin2020,DmfKuzmin2020,1.131,0.047222,0.3873,False,False,False,-0.10441999999999996,0.22092,-0.1261000000000001,0.89558,0.10441999999999996,-0.009600000000000053
YNR032C-A,hub1_delta,KanMX_deletion,YER059W+YIL050W+YNR032C-A,YNR032C-A>YER059W>YIL050W,4,YNR032C-A,YER059W,YIL050W,mixed double,1.0,1.0185,1.0637,0.9904,0.0452,0.05755,0.0646,0.1292,SmfCostanzo2016,DmfKuzmin2020,1.131,0.047222,0.3873,False,True,False,0.01849999999999996,0.04520000000000013,-0.07330000000000014,0.9904,-0.01849999999999996,-0.009600000000000053
YNR032C-A,hub1_delta,KanMX_deletion,YER059W+YIL050W+YNR032C-A,YNR032C-A>YIL050W>YER059W,5,YNR032C-A,YIL050W,YER059W,mixed double,1.0,1.0185,1.1165,0.9904,0.0452,0.0925,0.0646,0.1292,SmfCostanzo2016,DmfKuzmin2020,1.131,0.047222,0.3873,False,False,False,0.01849999999999996,0.09800000000000009,-0.1261000000000001,0.9904,-0.01849999999999996,-0.009600000000000053
YML117W,nab6_delta,KanMX_deletion,YER059W+YIL050W+YML117W,YER059W>YIL050W>YML117W,0,YER059W,YIL050W,YML117W,paralog double,1.0,0.9153,0.9063,0.816,0.0025,0.04025,0.065,0.13,SmfKuzmin2020,TmfKuzmin2020 query strain,0.967,-0.001276,0.2964,False,False,False,-0.0847,-0.009000000000000008,-0.09030000000000005,0.816,0.0937,-0.18400000000000005
YML117W,nab6_delta,KanMX_deletion,YER059W+YIL050W+YML117W,YER059W>YML117W>YIL050W,1,YER059W,YML117W,YIL050W,mixed double,1.0,0.9153,0.9507,0.816,0.0025,0.04005,0.065,0.13,SmfKuzmin2020,DmfKuzmin2020,0.967,-0.001276,0.2964,False,False,False,-0.0847,0.03539999999999999,-0.13470000000000004,0.816,0.0847,-0.18400000000000005
YML117W,nab6_delta,KanMX_deletion,YER059W+YIL050W+YML117W,YIL050W>YER059W>YML117W,2,YIL050W,YER059W,YML117W,paralog double,1.0,0.89558,0.9063,0.816,0.0025,0.04025,0.065,0.13,SmfKuzmin2020,TmfKuzmin2020 query strain,0.967,-0.001276,0.2964,False,False,False,-0.10441999999999996,0.010719999999999952,-0.09030000000000005,0.816,0.10441999999999996,-0.18400000000000005
YML117W,nab6_delta,KanMX_deletion,YER059W+YIL050W+YML117W,YIL050W>YML117W>YER059W,3,YIL050W,YML117W,YER059W,mixed double,1.0,0.89558,0.9242,0.816,0.0025,0.0416,0.065,0.13,SmfKuzmin2020,DmfKuzmin2020,0.967,-0.001276,0.2964,False,False,False,-0.10441999999999996,0.02861999999999998,-0.10820000000000007,0.816,0.10441999999999996,-0.18400000000000005
YML117W,nab6_delta,KanMX_deletion,YER059W+YIL050W+YML117W,YML117W>YER059W>YIL050W,4,YML117W,YER059W,YIL050W,mixed double,1.0,1.0317,0.9507,0.816,0.0331,0.04005,0.065,0.13,SmfCostanzo2016,DmfKuzmin2020,0.967,-0.001276,0.2964,False,False,False,0.03170000000000006,-0.08100000000000007,-0.13470000000000004,0.816,0.04930000000000001,-0.18400000000000005
YML117W,nab6_delta,KanMX_deletion,YER059W+YIL050W+YML117W,YML117W>YIL050W>YER059W,5,YML117W,YIL050W,YER059W,mixed double,1.0,1.0317,0.9242,0.816,0.0331,0.0416,0.065,0.13,SmfCostanzo2016,DmfKuzmin2020,0.967,-0.001276,0.2964,False,False,False,0.03170000000000006,-0.10750000000000004,-0.10820000000000007,0.816,0.07579999999999998,-0.18400000000000005
YHL025W,snf6_delta,KanMX_deletion,YER059W+YIL050W+YHL025W,YER059W>YIL050W>YHL025W,0,YER059W,YIL050W,YHL025W,paralog double,1.0,0.9153,0.9063,0.6775,0.0025,0.04025,0.065,0.13,SmfKuzmin2020,TmfKuzmin2020 query strain,0.81,-0.183951,0.3122,False,False,False,-0.0847,-0.009000000000000008,-0.2288,0.6775,0.0937,-0.3225
YHL025W,snf6_delta,KanMX_deletion,YER059W+YIL050W+YHL025W,YER059W>YHL025W>YIL050W,1,YER059W,YHL025W,YIL050W,mixed double,1.0,0.9153,0.9122,0.6775,0.0025,0.076,0.065,0.13,SmfKuzmin2020,DmfKuzmin2020,0.81,-0.183951,0.3122,False,False,False,-0.0847,-0.0030999999999999917,-0.23470000000000002,0.6775,0.08779999999999999,-0.3225
YHL025W,snf6_delta,KanMX_deletion,YER059W+YIL050W+YHL025W,YIL050W>YER059W>YHL025W,2,YIL050W,YER059W,YHL025W,paralog double,1.0,0.89558,0.9063,0.6775,0.0025,0.04025,0.065,0.13,SmfKuzmin2020,TmfKuzmin2020 query strain,0.81,-0.183951,0.3122,False,False,False,-0.10441999999999996,0.010719999999999952,-0.2288,0.6775,0.10441999999999996,-0.3225
YHL025W,snf6_delta,KanMX_deletion,YER059W+YIL050W+YHL025W,YIL050W>YHL025W>YER059W,3,YIL050W,YHL025W,YER059W,mixed double,1.0,0.89558,0.8352,0.6775,0.0025,0.0434,0.065,0.13,SmfKuzmin2020,DmfKuzmin2020,0.81,-0.183951,0.3122,False,False,False,-0.10441999999999996,-0.06037999999999999,-0.15770000000000006,0.6775,0.16479999999999995,-0.3225
YHL025W,snf6_delta,KanMX_deletion,YER059W+YIL050W+YHL025W,YHL025W>YER059W>YIL050W,4,YHL025W,YER059W,YIL050W,mixed double,1.0,0.539,0.9122,0.6775,0.11,0.076,0.065,0.13,SmfCostanzo2016,DmfKuzmin2020,0.81,-0.183951,0.3122,False,False,False,-0.46099999999999997,0.3732,-0.23470000000000002,0.539,0.46099999999999997,-0.3225
YHL025W,snf6_delta,KanMX_deletion,YER059W+YIL050W+YHL025W,YHL025W>YIL050W>YER059W,5,YHL025W,YIL050W,YER059W,mixed double,1.0,0.539,0.8352,0.6775,0.11,0.0434,0.065,0.13,SmfCostanzo2016,DmfKuzmin2020,0.81,-0.183951,0.3122,False,False,False,-0.46099999999999997,0.2962,-0.15770000000000006,0.539,0.46099999999999997,-0.3225
YOR368W,rad17_delta,KanMX_deletion,YER059W+YIL050W+YOR368W,YER059W>YIL050W>YOR368W,0,YER059W,YIL050W,YOR368W,paralog double,1.0,0.9153,0.9063,0.9823,0.0025,0.04025,0.0654,0.1308,SmfKuzmin2020,TmfKuzmin2020 query strain,1.072,-0.066307,0.4637,False,False,False,-0.0847,-0.009000000000000008,0.07599999999999996,0.9063,0.0937,-0.01770000000000005
