triple,array_gene,array_allele,array_perturbation_type,f_triple,se_triple,tau,tau_p_value,n_paths,n_monotone,n_monotone_within_se,n_monotone_after_first,max_valley_depth,min_valley_depth,best_min_rung,endpoint_gain,positive_call
YER059W+YIL050W+YDR011W,YDR011W,snq2_delta,KanMX_deletion,0.894,0.0299,-0.053625,0.4328,6,0,0,0,0.10441999999999996,0.0028000000000000247,0.894,-0.10599999999999998,False
YER059W+YIL050W+YHR179W,YHR179W,oye2_delta,KanMX_deletion,0.8935,0.009,-0.028625,0.3091,6,0,0,0,0.10441999999999996,-0.038000000000000034,0.8935,-0.10650000000000004,False
YER059W+YIL050W+YDR007W,YDR007W,trp1_delta,KanMX_deletion,0.8933,0.03025,0.046035,0.2144,6,0,1,0,0.10441999999999996,0.06389999999999996,0.8933,-0.10670000000000002,False
YER059W+YIL050W+YLL043W,YLL043W,fps1_delta,KanMX_deletion,0.893,0.02575,-0.000422,0.2984,6,0,0,0,0.10441999999999996,0.0847,0.893,-0.10699999999999998,False
YER059W+YIL050W+YGR203W,YGR203W,ych1_delta,KanMX_deletion,0.893,0.0524,-0.015143,0.4238,6,0,0,0,0.10441999999999996,0.008399999999999963,0.893,-0.10699999999999998,False
YER059W+YIL050W+YLR410W,YLR410W,vip1_delta,KanMX_deletion,0.8924,0.02705,0.041513,0.04605,6,0,0,1,0.16069999999999995,0.0847,0.8924,-0.10760000000000003,False
YER059W+YIL050W+YLR308W,YLR308W,cda2_delta,KanMX_deletion,0.8924,0.02825,-0.026065,0.4987,6,0,0,0,0.10441999999999996,-0.014499999999999957,0.8924,-0.10760000000000003,False
YER059W+YIL050W+YOR228C,YOR228C,mcp1_delta,KanMX_deletion,0.8924,0.00815,-0.097276,0.1777,6,0,0,0,0.10441999999999996,0.014000000000000012,0.8924,-0.10760000000000003,False
YER059W+YIL050W+YAL011W,YAL011W,swc3_delta,KanMX_deletion,0.8922,0.02445,0.067059,0.424,6,0,1,0,0.10441999999999996,0.0847,0.8922,-0.1078,False
YER059W+YIL050W+YGL141W,YGL141W,hul5_delta,KanMX_deletion,0.8922,0.0524,-0.067021,0.3922,6,0,0,0,0.10441999999999996,-0.020499999999999963,0.8922,-0.1078,False
YER059W+YIL050W+YLR266C,YLR266C,pdr8_delta,KanMX_deletion,0.8918,0.0293,-0.036302,0.4946,6,0,0,0,0.10441999999999996,0.06981000000000004,0.8918,-0.10819999999999996,False
YER059W+YIL050W+YOR216C,YOR216C,rud3_delta,KanMX_deletion,0.8918,0.036,-0.038187,0.4487,6,0,0,0,0.10441999999999996,0.021499999999999964,0.8918,-0.10819999999999996,False
YER059W+YIL050W+YPL057C,YPL057C,sur1_delta,KanMX_deletion,0.8908,0.0378,0.013365,0.45,6,0,1,0,0.13849999999999996,0.0847,0.8908,-0.10919999999999996,False
YER059W+YIL050W+YJR125C,YJR125C,ent3_delta,KanMX_deletion,0.8907,0.04305,-0.065222,0.4916,6,0,0,0,0.10441999999999996,0.034499999999999975,0.8907,-0.10929999999999995,False
YER059W+YIL050W+YCL011C,YCL011C,gbp2_delta,KanMX_deletion,0.8905,0.0085,-0.006719,0.1516,6,0,0,0,0.18205000000000005,0.0847,0.8905,-0.10950000000000004,False
YER059W+YIL050W+YLR386W,YLR386W,vac14_delta,KanMX_deletion,0.8903,0.06345,-0.105441,0.271,6,0,0,0,0.10441999999999996,-0.03849999999999998,0.8903,-0.10970000000000002,False
YER059W+YIL050W+YBL047C,YBL047C,ede1_delta,KanMX_deletion,0.8903,0.02385,0.04794,0.3668,6,0,0,0,0.10441999999999996,0.018000000000000016,0.8903,-0.10970000000000002,False
YER059W+YIL050W+YHR204W,YHR204W,mnl1_delta,KanMX_deletion,0.89,0.0352,0.053204,0.4021,6,0,0,0,0.10441999999999996,0.026499999999999968,0.89,-0.10999999999999999,False
YER059W+YIL050W+YHR200W,YHR200W,rpn10_delta,KanMX_deletion,0.8899,0.02915,0.034939,0.3175,6,0,0,0,0.16449999999999998,0.0847,0.8899,-0.11009999999999998,False
YER059W+YIL050W+YBR255W,YBR255W,mtc4_delta,KanMX_deletion,0.8898,0.03235,-0.011294,0.4961,6,0,0,0,0.10441999999999996,0.04569999999999996,0.8898,-0.11019999999999996,False
YER059W+YIL050W+YOL007C,YOL007C,csi2_delta,KanMX_deletion,0.8898,0.04585,-0.060955,0.4193,6,0,0,0,0.10441999999999996,-0.03849999999999998,0.8898,-0.11019999999999996,False
YER059W+YIL050W+YCL061C,YCL061C,mrc1_delta,KanMX_deletion,0.8896,0.01645,-0.032051,0.3335,6,0,0,0,0.12150000000000005,0.0847,0.8896,-0.11040000000000005,False
YER059W+YIL050W+YCR027C,YCR027C,rhb1_delta,KanMX_deletion,0.8894,0.0217,-0.052502,0.3418,6,0,0,0,0.10441999999999996,-0.033500000000000085,0.8894,-0.11060000000000003,False
YER059W+YIL050W+YGR281W,YGR281W,yor1_delta,KanMX_deletion,0.8893,0.0121,0.081171,0.2079,6,0,1,0,0.10441999999999996,0.07189999999999996,0.8893,-0.11070000000000002,False
YER059W+YIL050W+YFR015C,YFR015C,gsy1_delta,KanMX_deletion,0.8893,0.0347,-0.027842,0.4832,6,0,0,0,0.10441999999999996,0.03425,0.8893,-0.11070000000000002,False
YER059W+YIL050W+YOR144C,YOR144C,elg1_delta,KanMX_deletion,0.8891,0.0412,-0.165844,0.4496,6,0,0,0,0.10441999999999996,0.02749999999999997,0.8891,-0.1109,False
YER059W+YIL050W+YPL051W,YPL051W,arl3_delta,KanMX_deletion,0.8889,0.0351,0.551468,0.3348,6,0,1,0,0.5826,0.049699999999999966,0.8889,-0.11109999999999998,False
YER059W+YIL050W+YOR163W,YOR163W,ddp1_delta,KanMX_deletion,0.8888,0.0349,0.015742,0.349,6,0,0,0,0.10441999999999996,-0.005600000000000049,0.8888,-0.11119999999999997,False
YER059W+YIL050W+YOR315W,YOR315W,sfg1_delta,KanMX_deletion,0.8884,0.04895,-0.003925,0.4301,6,0,0,0,0.10441999999999996,0.013499999999999956,0.8884,-0.11160000000000003,False
YER059W+YIL050W+YLR194C,YLR194C,ylr194c_delta,KanMX_deletion,0.8875,0.02785,-0.011217,0.3477,6,0,0,0,0.10441999999999996,-0.011600000000000055,0.8875,-0.11250000000000004,False
YER059W+YIL050W+YML124C,YML124C,tub3_delta,KanMX_deletion,0.8869,0.0251,-0.106309,0.4389,6,0,0,0,0.10441999999999996,0.025800000000000045,0.8869,-0.11309999999999998,False
YER059W+YIL050W+YGL213C,YGL213C,ski8_delta,KanMX_deletion,0.8869,0.0273,0.561641,0.3236,6,0,1,0,0.5646,0.07769999999999999,0.8869,-0.11309999999999998,False
YER059W+YIL050W+YDR107C,YDR107C,tmn2_delta,KanMX_deletion,0.8866,0.02545,0.011708,0.2923,6,0,0,0,0.10441999999999996,0.045499999999999985,0.8866,-0.11339999999999995,False
YER059W+YIL050W+YJL122W,YJL122W,alb1_delta,KanMX_deletion,0.8865,0.0368,-0.015923,0.4295,6,0,0,0,0.10441999999999996,-0.01760000000000006,0.8865,-0.11350000000000005,False
YER059W+YIL050W+YCL069W,YCL069W,vba3_delta,KanMX_deletion,0.8863,0.00835,-0.00583,0.4346,6,0,0,0,0.10441999999999996,-0.012599999999999945,0.8863,-0.11370000000000002,False
YER059W+YIL050W+YHL002W,YHL002W,hse1_delta,KanMX_deletion,0.8863,0.02285,-0.027874,0.4418,6,0,0,0,0.10441999999999996,0.005499999999999949,0.8863,-0.11370000000000002,False
YER059W+YIL050W+YOR127W,YOR127W,rga1_delta,KanMX_deletion,0.8861,0.01665,0.035573,0.4177,6,0,0,0,0.10441999999999996,0.03300000000000003,0.8861,-0.1139,False
YER059W+YIL050W+YGR202C,YGR202C,pct1_delta,KanMX_deletion,0.8858,0.02335,0.070588,0.4626,6,0,0,0,0.10441999999999996,0.04259999999999997,0.8858,-0.11419999999999997,False
YER059W+YIL050W+YJL123C,YJL123C,mtc1_delta,KanMX_deletion,0.8853,0.01395,0.027352,0.259,6,0,0,0,0.10441999999999996,0.014800000000000035,0.8853,-0.11470000000000002,False
YER059W+YIL050W+YOR337W,YOR337W,tea1_delta,KanMX_deletion,0.8853,0.0388,-0.019648,0.4171,6,0,1,0,0.10441999999999996,0.010499999999999954,0.8853,-0.11470000000000002,False
YER059W+YIL050W+YGR004W,YGR004W,pex31_delta,KanMX_deletion,0.8848,0.0317,-0.062016,0.426,6,0,0,0,0.10441999999999996,0.03469999999999995,0.8848,-0.11519999999999997,False
YER059W+YIL050W+YOL101C,YOL101C,izh4_delta,KanMX_deletion,0.8844,0.02055,0.000463,0.4547,6,0,0,0,0.10441999999999996,0.022599999999999953,0.8844,-0.11560000000000004,False
YER059W+YIL050W+YNL049C,YNL049C,sfb2_delta,KanMX_deletion,0.8841,0.03115,0.032056,0.4926,6,0,0,0,0.10441999999999996,0.04730000000000001,0.8841,-0.1159,False
YER059W+YIL050W+YBR068C,YBR068C,bap2_delta,KanMX_deletion,0.884,0.0356,-0.12,0.294,6,0,0,0,0.10441999999999996,0.02080000000000004,0.884,-0.11599999999999999,False
YER059W+YIL050W+YKL087C,YKL087C,cyt2_delta,KanMX_deletion,0.884,0.04135,0.013766,0.3505,6,0,0,0,0.10919999999999996,0.0847,0.884,-0.11599999999999999,False
YER059W+YIL050W+YLR360W,YLR360W,vps38_delta,KanMX_deletion,0.8839,0.0189,-0.016908,0.2561,6,0,0,0,0.10441999999999996,0.0847,0.8839,-0.11609999999999998,False
YER059W+YIL050W+YJL112W,YJL112W,mdv1_delta,KanMX_deletion,0.8838,0.02,0.013591,0.3116,6,0,0,0,0.10441999999999996,0.03222999999999998,0.8838,-0.11619999999999997,False
YER059W+YIL050W+YDR424C,YDR424C,dyn2_delta,KanMX_deletion,0.8838,0.0189,-0.133677,0.4848,6,0,0,0,0.10441999999999996,0.0020000000000000018,0.8838,-0.11619999999999997,False
YER059W+YIL050W+YOR359W,YOR359W,vts1_delta,KanMX_deletion,0.8832,0.03155,-0.004432,0.3139,6,0,0,0,0.10441999999999996,0.05830000000000002,0.8832,-0.11680000000000001,False
YER059W+YIL050W+YDR393W,YDR393W,she9_delta,KanMX_deletion,0.8832,0.02665,0.207037,0.06705,6,0,0,2,0.2237,0.0937,0.8832,-0.11680000000000001,False
YER059W+YIL050W+YLR099C,YLR099C,ict1_delta,KanMX_deletion,0.8825,0.01715,-0.011393,0.4153,6,0,0,0,0.10441999999999996,0.016900000000000026,0.8825,-0.11750000000000005,False
YER059W+YIL050W+YDR198C,YDR198C,rkm2_delta,KanMX_deletion,0.8823,0.0309,-0.073631,0.3704,6,0,0,0,0.10441999999999996,-0.014799999999999924,0.8823,-0.11770000000000003,False
YER059W+YIL050W+YBR043C,YBR043C,qdr3_delta,KanMX_deletion,0.8823,0.0263,0.070174,0.4144,6,0,0,0,0.10441999999999996,0.05020000000000002,0.8823,-0.11770000000000003,False
YER059W+YIL050W+YKR011C,YKR011C,ykr011c_delta,KanMX_deletion,0.8819,0.0321,0.092454,0.4591,6,0,1,0,0.10441999999999996,0.05059999999999998,0.8819,-0.11809999999999998,False
YER059W+YIL050W+YML020W,YML020W,yml020w_delta,KanMX_deletion,0.8818,0.02665,0.059907,0.3531,6,0,1,0,0.10441999999999996,-0.0009999999999998899,0.8818,-0.11819999999999997,False
YER059W+YIL050W+YPL092W,YPL092W,ssu1_delta,KanMX_deletion,0.8816,0.02065,-0.108116,0.2324,6,0,0,0,0.10441999999999996,-0.010199999999999987,0.8816,-0.11839999999999995,False
YER059W+YIL050W+YJL020C,YJL020C,bbc1_delta,KanMX_deletion,0.8815,0.04995,0.039875,0.2469,6,0,0,0,0.10441999999999996,0.009499999999999953,0.8815,-0.11850000000000005,False
YER059W+YIL050W+YJR021C,YJR021C,rec107_delta,KanMX_deletion,0.8814,0.02875,-0.0457,0.1484,6,0,0,0,0.10441999999999996,-0.02320000000000011,0.8814,-0.11860000000000004,False
YER059W+YIL050W+YDR254W,YDR254W,chl4_delta,KanMX_deletion,0.8814,0.03795,-0.028139,0.3897,6,0,0,0,0.10441999999999996,-0.00550000000000006,0.8814,-0.11860000000000004,False
YER059W+YIL050W+YPR079W,YPR079W,mrl1_delta,KanMX_deletion,0.8813,0.0568,-0.076272,0.4531,6,0,0,0,0.10441999999999996,-0.0027999999999999137,0.8813,-0.11870000000000003,False
YER059W+YIL050W+YDR146C,YDR146C,swi5_delta,KanMX_deletion,0.8812,0.04365,0.006841,0.2751,6,0,0,0,0.10840000000000005,0.0847,0.8812,-0.11880000000000002,False
YER059W+YIL050W+YOR171C,YOR171C,lcb4_delta,KanMX_deletion,0.8807,0.0316,0.094752,0.2727,6,0,0,0,0.17390000000000005,0.03610000000000002,0.8807,-0.11929999999999996,False
YER059W+YIL050W+YPR140W,YPR140W,taz1_delta,KanMX_deletion,0.8806,0.03975,0.025916,0.4713,6,0,0,0,0.10441999999999996,0.023299999999999987,0.8806,-0.11939999999999995,False
YER059W+YIL050W+YLR119W,YLR119W,srn2_delta,KanMX_deletion,0.8804,0.05175,-0.007011,0.451,6,0,1,0,0.10441999999999996,0.0847,0.8804,-0.11960000000000004,False
YER059W+YIL050W+YGL027C,YGL027C,cwh41_delta,KanMX_deletion,0.8801,0.02045,-0.03731,0.3883,6,0,0,0,0.10441999999999996,0.018299999999999983,0.8801,-0.1199,False
YER059W+YIL050W+YDR247W,YDR247W,vhs1_delta,KanMX_deletion,0.88,0.04145,0.098528,0.4404,6,0,2,0,0.10441999999999996,0.06999999999999995,0.88,-0.12,False
YER059W+YIL050W+YDR391C,YDR391C,ydr391c_delta,KanMX_deletion,0.8789,0.04945,-0.0111,0.4532,6,0,1,0,0.10441999999999996,0.01629999999999998,0.8789,-0.12109999999999999,False
YER059W+YIL050W+YMR275C,YMR275C,bul1_delta,KanMX_deletion,0.8789,0.0103,-0.081188,0.0337,6,0,0,0,0.20806999999999998,0.0847,0.8789,-0.12109999999999999,False
YER059W+YIL050W+YPL115C,YPL115C,bem3_delta,KanMX_deletion,0.8787,0.07185,-0.129878,0.4272,6,0,0,0,0.10441999999999996,0.013499999999999956,0.8787,-0.12129999999999996,False
YER059W+YIL050W+YGR121C,YGR121C,mep1_delta,KanMX_deletion,0.8783,0.03275,0.796183,0.298,6,0,0,0,0.8681,0.06179000000000001,0.8783,-0.12170000000000003,False
YER059W+YIL050W+YLR183C,YLR183C,tos4_delta,KanMX_deletion,0.8778,0.0354,-0.021628,0.4718,6,0,1,0,0.10441999999999996,-0.023700000000000054,0.8778,-0.12219999999999998,False
YER059W+YIL050W+YOR017W,YOR017W,pet127_delta,KanMX_deletion,0.8776,0.0304,0.029323,0.3882,6,0,1,0,0.12670000000000003,0.0847,0.8776,-0.12239999999999995,False
YER059W+YIL050W+YBR246W,YBR246W,rrt2_delta,KanMX_deletion,0.8771,0.0192,0.231786,0.4455,6,0,2,0,0.22609999999999997,0.0786,0.8771,-0.12290000000000001,False
YER059W+YIL050W+YKL062W,YKL062W,msn4_delta,KanMX_deletion,0.8744,0.01795,-0.03412,0.4943,6,0,0,0,0.125,0.0847,0.8744,-0.12560000000000004,False
YER059W+YIL050W+YDR192C,YDR192C,nup42_delta,KanMX_deletion,0.8744,0.01515,-0.066604,0.3513,6,0,0,0,0.10441999999999996,0.006299999999999972,0.8744,-0.12560000000000004,False
YER059W+YIL050W+YML019W,YML019W,ost6_delta,KanMX_deletion,0.8741,0.02885,-0.029069,0.4156,6,0,0,0,0.10441999999999996,0.04269999999999996,0.8741,-0.1259,False
YER059W+YIL050W+YPR153W,YPR153W,ypr153w_delta,KanMX_deletion,0.874,0.0552,-0.089206,0.4405,6,0,0,0,0.10441999999999996,0.0393,0.874,-0.126,False
YER059W+YIL050W+YAL054C,YAL054C,acs1_delta,KanMX_deletion,0.8738,0.0588,-0.00734,0.4552,6,0,0,0,0.10441999999999996,0.0037000000000000366,0.8738,-0.12619999999999998,False
YER059W+YIL050W+YDR318W,YDR318W,mcm21_delta,KanMX_deletion,0.8733,0.042,-0.0076,0.3448,6,0,0,0,0.10441999999999996,0.02100000000000002,0.8733,-0.12670000000000003,False
YER059W+YIL050W+YKR090W,YKR090W,pxl1_delta,KanMX_deletion,0.8732,0.02175,-0.028023,0.3183,6,0,0,0,0.10441999999999996,-0.038799999999999946,0.8732,-0.12680000000000002,False
YER059W+YIL050W+YOR279C,YOR279C,rfm1_delta,KanMX_deletion,0.8726,0.0708,-0.02213,0.3577,6,0,0,0,0.10441999999999996,0.01849999999999996,0.8726,-0.12739999999999996,False
YER059W+YIL050W+YLR170C,YLR170C,aps1_delta,KanMX_deletion,0.8726,0.0481,-0.021725,0.4668,6,0,0,0,0.10441999999999996,0.0018000000000000238,0.8726,-0.12739999999999996,False
YER059W+YIL050W+YDR538W,YDR538W,pad1_delta,KanMX_deletion,0.8726,0.01935,0.018808,0.2384,6,0,0,0,0.10441999999999996,-0.02519999999999989,0.8726,-0.12739999999999996,False
YER059W+YIL050W+YLR057W,YLR057W,mnl2_delta,KanMX_deletion,0.8723,0.0316,0.01554,0.3681,6,0,1,0,0.10441999999999996,0.008499999999999952,0.8723,-0.12770000000000004,False
YER059W+YIL050W+YMR015C,YMR015C,erg5_delta,KanMX_deletion,0.8723,0.0537,-0.118339,0.4587,6,0,0,0,0.10441999999999996,0.08079999999999998,0.8723,-0.12770000000000004,False
YER059W+YIL050W+YPL196W,YPL196W,oxr1_delta,KanMX_deletion,0.8721,0.0514,-0.020512,0.2912,6,0,0,0,0.10441999999999996,-0.01110000000000011,0.8721,-0.1279,False
YER059W+YIL050W+YML034W,YML034W,src1_delta,KanMX_deletion,0.8721,0.03265,-0.018196,0.365,6,0,0,0,0.10441999999999996,0.05528999999999995,0.8721,-0.1279,False
YER059W+YIL050W+YKL020C,YKL020C,spt23_delta,KanMX_deletion,0.872,0.05885,-0.169527,0.2175,6,0,0,0,0.10441999999999996,-0.02970000000000006,0.872,-0.128,False
YER059W+YIL050W+YBR103W,YBR103W,sif2_delta,KanMX_deletion,0.8718,0.0447,-0.168836,0.413,6,0,0,0,0.15749999999999997,0.0847,0.8718,-0.12819999999999998,False
YER059W+YIL050W+YBR278W,YBR278W,dpb3_delta,KanMX_deletion,0.8714,0.01605,-0.093135,0.3087,6,0,0,0,0.10441999999999996,-0.029900000000000038,0.8714,-0.12860000000000005,False
YER059W+YIL050W+YOR367W,YOR367W,scp1_delta,KanMX_deletion,0.8714,0.04185,0.060624,0.3254,6,0,1,0,0.10441999999999996,0.011600000000000055,0.8714,-0.12860000000000005,False
YER059W+YIL050W+YBR195C,YBR195C,msi1_delta,KanMX_deletion,0.871,0.0286,0.028669,0.4393,6,0,0,0,0.10441999999999996,0.058499999999999996,0.871,-0.129,False
YER059W+YIL050W+YPR075C,YPR075C,opy2_delta,KanMX_deletion,0.8709,0.0276,0.003055,0.4899,6,0,0,0,0.10441999999999996,0.03249999999999997,0.8709,-0.1291,False
YER059W+YIL050W+YGL241W,YGL241W,kap114_delta,KanMX_deletion,0.8706,0.029,-0.117877,0.4594,6,0,0,0,0.10441999999999996,0.01200000000000001,0.8706,-0.12939999999999996,False
YER059W+YIL050W+YCR098C,YCR098C,git1_delta,KanMX_deletion,0.8705,0.01385,0.050659,0.4445,6,0,0,0,0.12819999999999998,-0.005700000000000038,0.8705,-0.12949999999999995,False
YER059W+YIL050W+YHL034C,YHL034C,sbp1_delta,KanMX_deletion,0.8704,0.02145,-0.040277,0.4643,6,0,0,0,0.10441999999999996,0.0847,0.8704,-0.12960000000000005,False
YER059W+YIL050W+YGR126W,YGR126W,ygr126w_delta,KanMX_deletion,0.8704,0.0291,-0.076794,0.3001,6,0,0,0,0.10441999999999996,0.0010000000000000009,0.8704,-0.12960000000000005,False
YER059W+YIL050W+YPR003C,YPR003C,ypr003c_delta,KanMX_deletion,0.8699,0.0078,0.02891,0.1177,6,0,0,0,0.10441999999999996,0.014900000000000024,0.8699,-0.1301,False
YER059W+YIL050W+YPL055C,YPL055C,lge1_delta,KanMX_deletion,0.8694,0.04015,0.009444,0.187,6,0,0,0,0.3185,0.0847,0.8694,-0.13060000000000005,False
YER059W+YIL050W+YNL001W,YNL001W,dom34_delta,KanMX_deletion,0.8692,0.02165,0.013268,0.3606,6,0,0,0,0.10441999999999996,0.0847,0.8692,-0.13080000000000003,False
YER059W+YIL050W+YFR009W,YFR009W,gcn20_delta,KanMX_deletion,0.869,0.02245,0.084436,0.361,6,0,0,0,0.14780000000000004,0.05500000000000005,0.869,-0.131,False
YER059W+YIL050W+YOL070C,YOL070C,nba1_delta,KanMX_deletion,0.8687,0.0324,-0.030671,0.3936,6,0,0,0,0.10441999999999996,0.0047000000000000375,0.8687,-0.13129999999999997,False
YER059W+YIL050W+YMR073C,YMR073C,irc21_delta,KanMX_deletion,0.8686,0.03445,-0.05134,0.4525,6,0,0,0,0.10441999999999996,0.025499999999999967,0.8686,-0.13139999999999996,False
YER059W+YIL050W+YCR083W,YCR083W,trx3_delta,KanMX_deletion,0.8681,0.01725,0.011794,0.3634,6,0,0,0,0.10441999999999996,0.01759999999999995,0.8681,-0.13190000000000002,False
YER059W+YIL050W+YHR049W,YHR049W,fsh1_delta,KanMX_deletion,0.8679,0.03835,-0.007019,0.4845,6,0,0,0,0.10441999999999996,0.046699999999999964,0.8679,-0.1321,False
YER059W+YIL050W+YPL149W,YPL149W,atg5_delta,KanMX_deletion,0.8678,0.0309,0.301321,0.2962,6,0,0,0,0.35429999999999995,0.04730000000000001,0.8678,-0.13219999999999998,False
YER059W+YIL050W+YAL019W,YAL019W,fun30_delta,KanMX_deletion,0.8675,0.03865,0.023588,0.339,6,0,1,0,0.10441999999999996,0.05349999999999999,0.8675,-0.13249999999999995,False
YER059W+YIL050W+YGL198W,YGL198W,yip4_delta,KanMX_deletion,0.8673,0.02415,-0.031764,0.3213,6,0,0,0,0.10441999999999996,0.0039000000000000146,0.8673,-0.13270000000000004,False
YER059W+YIL050W+YGL054C,YGL054C,erv14_delta,KanMX_deletion,0.8669,0.0364,-0.069388,0.2517,6,0,0,0,0.10441999999999996,0.02100000000000002,0.8669,-0.1331,False
YER059W+YIL050W+YDR004W,YDR004W,rad57_delta,KanMX_deletion,0.8662,0.01325,0.200752,0.008335,6,0,0,0,0.2881,0.0937,0.8662,-0.13380000000000003,True
YER059W+YIL050W+YGR166W,YGR166W,trs65_delta,KanMX_deletion,0.8661,0.02145,-0.015688,0.3204,6,0,0,0,0.10441999999999996,0.046499999999999986,0.8661,-0.13390000000000002,False
YER059W+YIL050W+YMR318C,YMR318C,adh6_delta,KanMX_deletion,0.8658,0.05465,-0.040796,0.4987,6,0,0,0,0.10441999999999996,0.010099999999999998,0.8658,-0.13419999999999999,False
YER059W+YIL050W+YDR219C,YDR219C,mfb1_delta,KanMX_deletion,0.8657,0.0264,0.018833,0.4956,6,0,0,0,0.10441999999999996,0.047900000000000054,0.8657,-0.13429999999999997,False
YER059W+YIL050W+YLR114C,YLR114C,avl9_delta,KanMX_deletion,0.8656,0.0313,0.051578,0.3894,6,0,1,0,0.10441999999999996,0.06730000000000003,0.8656,-0.13439999999999996,False
YER059W+YIL050W+YJL024C,YJL024C,aps3_delta,KanMX_deletion,0.8652,0.0295,-0.041057,0.4751,6,0,0,0,0.10441999999999996,0.04600000000000004,0.8652,-0.13480000000000003,False
YER059W+YIL050W+YCR034W,YCR034W,elo2_delta,KanMX_deletion,0.8652,0.03665,-0.069605,0.3719,6,0,0,0,0.10441999999999996,-0.0040999999999999925,0.8652,-0.13480000000000003,False
YER059W+YIL050W+YGL175C,YGL175C,sae2_delta,KanMX_deletion,0.8644,0.0388,-0.088131,0.3886,6,0,1,0,0.10441999999999996,0.01849999999999996,0.8644,-0.13560000000000005,False
YER059W+YIL050W+YJR153W,YJR153W,pgu1_delta,KanMX_deletion,0.864,0.03135,-0.168337,0.1767,6,0,0,0,0.10441999999999996,-0.015800000000000036,0.864,-0.136,False
YER059W+YIL050W+YJR053W,YJR053W,bfa1_delta,KanMX_deletion,0.8634,0.02295,-0.085035,0.2111,6,0,0,0,0.10441999999999996,0.05600000000000005,0.8634,-0.13660000000000005,False
YER059W+YIL050W+YMR004W,YMR004W,mvp1_delta,KanMX_deletion,0.8632,0.038,-0.082944,0.3296,6,0,0,0,0.10441999999999996,0.04679999999999995,0.8632,-0.13680000000000003,False
YER059W+YIL050W+YBR023C,YBR023C,chs3_delta,KanMX_deletion,0.8626,0.0374,-0.10251,0.4826,6,0,0,0,0.10441999999999996,0.007000000000000006,0.8626,-0.13739999999999997,False
YER059W+YIL050W+YDR225W,YDR225W,hta1_delta,KanMX_deletion,0.8624,0.0303,-0.036778,0.2964,6,0,1,0,0.12250000000000005,0.05679999999999996,0.8624,-0.13759999999999994,False
YER059W+YIL050W+YHR158C,YHR158C,kel1_delta,KanMX_deletion,0.8623,0.0557,0.018911,0.3008,6,0,0,0,0.10441999999999996,0.008499999999999952,0.8623,-0.13770000000000004,False
YER059W+YIL050W+YBR098W,YBR098W,mms4_delta,KanMX_deletion,0.861,0.01415,-0.04014,0.4819,6,0,0,0,0.10441999999999996,0.00880000000000003,0.861,-0.139,False
YER059W+YIL050W+YLR309C,YLR309C,imh1_delta,KanMX_deletion,0.861,0.01285,-0.015217,0.1988,6,0,0,0,0.10441999999999996,0.02200000000000002,0.861,-0.139,False
YER059W+YIL050W+YDR369C,YDR369C,xrs2_delta,KanMX_deletion,0.861,0.0216,0.010877,0.2614,6,0,0,0,0.26349999999999996,0.0847,0.861,-0.139,False
YER059W+YIL050W+YOR033C,YOR033C,exo1_delta,KanMX_deletion,0.861,0.0335,-0.025673,0.3417,6,0,0,0,0.10441999999999996,0.05227999999999999,0.861,-0.139,False
YER059W+YIL050W+YLR418C,YLR418C,cdc73_delta,KanMX_deletion,0.8608,0.02415,0.115947,0.3913,6,0,0,0,0.32330000000000003,0.0937,0.8608,-0.1392,False
YER059W+YIL050W+YML012W,YML012W,erv25_delta,KanMX_deletion,0.8607,0.0389,-0.030233,0.3183,6,0,0,0,0.10441999999999996,-0.0007999999999999119,0.8607,-0.13929999999999998,False
YER059W+YIL050W+YBL067C,YBL067C,ubp13_delta,KanMX_deletion,0.8604,0.0358,-0.017387,0.476,6,0,0,0,0.10441999999999996,0.06469999999999998,0.8604,-0.13959999999999995,False
YER059W+YIL050W+YHR079C,YHR079C,ire1_delta,KanMX_deletion,0.8601,0.0385,-0.040242,0.4423,6,0,0,0,0.10441999999999996,0.021700000000000053,0.8601,-0.13990000000000002,False
YER059W+YIL050W+YBL051C,YBL051C,pin4_delta,KanMX_deletion,0.8599,0.0356,0.029883,0.2199,6,0,2,0,0.11909999999999998,0.08730000000000004,0.8599,-0.1401,False
YER059W+YIL050W+YJR140C,YJR140C,hir3_delta,KanMX_deletion,0.8594,0.0307,-0.047183,0.4179,6,0,0,0,0.10441999999999996,0.00649999999999995,0.8594,-0.14059999999999995,False
YER059W+YIL050W+YOL126C,YOL126C,mdh2_delta,KanMX_deletion,0.8591,0.0397,0.019646,0.4085,6,0,0,0,0.10441999999999996,0.04579999999999995,0.8591,-0.14090000000000003,False
YER059W+YIL050W+YBR072W,YBR072W,hsp26_delta,KanMX_deletion,0.8589,0.0334,-0.089305,0.4593,6,0,0,0,0.10441999999999996,-0.001100000000000101,0.8589,-0.1411,False
YER059W+YIL050W+YLR398C,YLR398C,ski2_delta,KanMX_deletion,0.8589,0.0576,0.123466,0.3165,6,0,0,0,0.1825,0.0937,0.8589,-0.1411,False
YER059W+YIL050W+YLR143W,YLR143W,dph6_delta,KanMX_deletion,0.8586,0.0274,-0.05611,0.4608,6,0,0,0,0.10441999999999996,0.04200000000000004,0.8586,-0.14139999999999997,False
