arm,modulation,alpha,gene_i,gene_j,f_i,f_j,f_ij,eps
regulator,binary,0.0,FKH1,OPI1,0.0,0.0,0.0,0.0
regulator,binary,0.0,FKH1,RFX1,0.0,0.0,0.0,0.0
regulator,binary,0.0,FKH1,RGR1,0.0,0.0,0.0,0.0
regulator,binary,0.0,FKH1,RPD3,0.0,0.0,0.0,0.0
regulator,binary,0.0,FKH1,SPT3,0.0,0.0,0.0,0.0
regulator,binary,0.0,FKH1,TFC7,0.0,0.0,0.0,0.0
regulator,binary,0.0,FKH1,YAP6,0.0,0.0,0.0,0.0
regulator,binary,0.0,GCN5,MED4,0.0,0.0,0.0,0.0
regulator,binary,0.0,GCN5,OPI1,0.0,0.0,0.0,0.0
regulator,binary,0.0,GCN5,RFX1,0.0,0.0,0.0,0.0
regulator,binary,0.0,GCN5,RGR1,0.0,0.0,0.0,0.0
regulator,binary,0.0,GCN5,RPD3,0.0,0.0,0.0,0.0
regulator,binary,0.0,GCN5,SPT3,0.0,0.0,0.0,0.0
regulator,binary,0.0,GCN5,TFC7,0.0,0.0,0.0,0.0
regulator,binary,0.0,GCN5,YAP6,0.0,0.0,0.0,0.0
regulator,binary,0.0,MED4,OPI1,0.0,0.0,0.0,0.0
regulator,binary,0.0,MED4,RFX1,0.0,0.0,0.0,0.0
regulator,binary,0.0,MED4,RGR1,0.0,0.0,0.0,0.0
regulator,binary,0.0,MED4,RPD3,0.0,0.0,0.0,0.0
regulator,binary,0.0,MED4,SPT3,0.0,0.0,0.0,0.0
regulator,binary,0.0,MED4,TFC7,0.0,0.0,0.0,0.0
regulator,binary,0.0,MED4,YAP6,0.0,0.0,0.0,0.0
regulator,binary,0.0,OPI1,RFX1,0.0,0.0,0.0,0.0
regulator,binary,0.0,OPI1,RGR1,0.0,0.0,0.0,0.0
regulator,binary,0.0,OPI1,RPD3,0.0,0.0,0.0,0.0
regulator,binary,0.0,OPI1,SPT3,0.0,0.0,0.0,0.0
regulator,binary,0.0,OPI1,TFC7,0.0,0.0,0.0,0.0
regulator,binary,0.0,OPI1,YAP6,0.0,0.0,0.0,0.0
regulator,binary,0.0,RFX1,RGR1,0.0,0.0,0.0,0.0
regulator,binary,0.0,RFX1,RPD3,0.0,0.0,0.0,0.0
regulator,binary,0.0,RFX1,SPT3,0.0,0.0,0.0,0.0
regulator,binary,0.0,RFX1,TFC7,0.0,0.0,0.0,0.0
regulator,binary,0.0,RFX1,YAP6,0.0,0.0,0.0,0.0
regulator,binary,0.0,RGR1,RPD3,0.0,0.0,0.0,0.0
regulator,binary,0.0,RGR1,SPT3,0.0,0.0,0.0,0.0
regulator,binary,0.0,RGR1,TFC7,0.0,0.0,0.0,0.0
regulator,binary,0.0,RGR1,YAP6,0.0,0.0,0.0,0.0
regulator,binary,0.0,RPD3,SPT3,0.0,0.0,0.0,0.0
regulator,binary,0.0,RPD3,TFC7,0.0,0.0,0.0,0.0
regulator,binary,0.0,RPD3,YAP6,0.0,0.0,0.0,0.0
regulator,binary,0.0,SPT3,TFC7,0.0,0.0,0.0,0.0
regulator,binary,0.0,SPT3,YAP6,0.0,0.0,0.0,0.0
regulator,binary,0.0,TFC7,YAP6,0.0,0.0,0.0,0.0
enzyme,binary,0.0,ELO2,ELO3,0.9999999981431965,0.9999999981431855,0.9999999981432007,1.8568186987977242e-09
enzyme,binary,0.0,ELO2,FAA1,0.9999999981431965,0.9999999981431855,0.9999999981431946,1.8568125925710888e-09
enzyme,binary,0.0,ELO2,FAA2,0.9999999981431965,0.9999999981431855,0.9999999981431946,1.8568125925710888e-09
enzyme,binary,0.0,ELO2,FAA3,0.9999999981431965,0.9999999981431855,0.9999999981431946,1.8568125925710888e-09
enzyme,binary,0.0,ELO2,FAA4,0.9999999981431965,0.9999999981431855,0.9999999981431946,1.8568125925710888e-09
enzyme,binary,0.0,ELO2,FAS1,0.9999999981431965,0.0,0.0,0.0
enzyme,binary,0.0,ELO2,FAS2,0.9999999981431965,0.0,0.0,0.0
enzyme,binary,0.0,ELO2,POX1,0.9999999981431965,0.9999999981432047,0.999999998143195,1.8567937187796701e-09
enzyme,binary,0.0,ELO2,SLC1,0.9999999981431965,0.9999787019003511,0.9999787019003488,1.8567616333342585e-09
enzyme,binary,0.0,ELO3,FAA1,0.9999999981431855,0.9999999981431855,0.9999999981431819,1.8568108162142494e-09
enzyme,binary,0.0,ELO3,FAA2,0.9999999981431855,0.9999999981431855,0.9999999981431957,1.8568246940020572e-09
enzyme,binary,0.0,ELO3,FAA3,0.9999999981431855,0.9999999981431855,0.9999999981431957,1.8568246940020572e-09
enzyme,binary,0.0,ELO3,FAA4,0.9999999981431855,0.9999999981431855,0.9999999981431957,1.8568246940020572e-09
enzyme,binary,0.0,ELO3,FAS1,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,ELO3,FAS2,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,ELO3,POX1,0.9999999981431855,0.9999999981432047,0.9999999981431802,1.8567899440213864e-09
enzyme,binary,0.0,ELO3,SLC1,0.9999999981431855,0.9999787019003511,0.9999787019003553,1.8567791748580476e-09
enzyme,binary,0.0,FAA1,FAA2,0.9999999981431855,0.9999999981431855,0.9999999981431767,1.856805709188336e-09
enzyme,binary,0.0,FAA1,FAA3,0.9999999981431855,0.9999999981431855,0.9999999981431852,1.8568141468833232e-09
enzyme,binary,0.0,FAA1,FAA4,0.9999999981431855,0.9999999981431855,0.9999999981431852,1.8568141468833232e-09
enzyme,binary,0.0,FAA1,FAS1,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,FAA1,FAS2,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,FAA1,POX1,0.9999999981431855,0.9999999981432047,0.9999999981431958,1.8568055981660336e-09
enzyme,binary,0.0,FAA1,SLC1,0.9999999981431855,0.9999787019003511,0.9999787019003445,1.8567684056947087e-09
enzyme,binary,0.0,FAA2,FAA3,0.9999999981431855,0.9999999981431855,0.9999999981431839,1.8568128146156937e-09
enzyme,binary,0.0,FAA2,FAA4,0.9999999981431855,0.9999999981431855,0.9999999981431814,1.8568103721250395e-09
enzyme,binary,0.0,FAA2,FAS1,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,FAA2,FAS2,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,FAA2,POX1,0.9999999981431855,0.9999999981432047,0.9999999981431992,1.8568089288351075e-09
enzyme,binary,0.0,FAA2,SLC1,0.9999999981431855,0.9999787019003511,0.9999787019003413,1.8567651860479373e-09
enzyme,binary,0.0,FAA3,FAA4,0.9999999981431855,0.9999999981431855,0.999999998143195,1.85682391684594e-09
enzyme,binary,0.0,FAA3,FAS1,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,FAA3,FAS2,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,FAA3,POX1,0.9999999981431855,0.9999999981432047,0.9999999981432056,1.8568153681286503e-09
enzyme,binary,0.0,FAA3,SLC1,0.9999999981431855,0.9999787019003511,0.9999787019003531,1.8567769544119983e-09
enzyme,binary,0.0,FAA4,FAS1,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,FAA4,FAS2,0.9999999981431855,0.0,0.0,0.0
enzyme,binary,0.0,FAA4,POX1,0.9999999981431855,0.9999999981432047,0.999999998143174,1.8567837267724485e-09
enzyme,binary,0.0,FAA4,SLC1,0.9999999981431855,0.9999787019003511,0.9999787019003448,1.8567686277393136e-09
enzyme,binary,0.0,FAS1,FAS2,0.0,0.0,0.0,0.0
enzyme,binary,0.0,FAS1,POX1,0.0,0.9999999981432047,0.0,0.0
enzyme,binary,0.0,FAS1,SLC1,0.0,0.9999787019003511,0.0,0.0
enzyme,binary,0.0,FAS2,POX1,0.0,0.9999999981432047,0.0,0.0
enzyme,binary,0.0,FAS2,SLC1,0.0,0.9999787019003511,0.0,0.0
enzyme,binary,0.0,POX1,SLC1,0.9999999981432047,0.9999787019003511,0.9999787019003492,1.856753861773086e-09
