feature,description,mean,std,variance,min,max,range,median,iqr,cv,robust_cv,n
D157_C,Angle_between_C2D2-2_and_C2C4-2,40.628850536778295,3.867433674565795,14.957043227165487,22.53186282,59.85539337,37.32353055,40.71074443,4.9875598125000025,0.09518934509517794,0.12251212505032551,4718
C11-2_A1B,Bud_cell_size,244.13874276011023,40.80767031555626,1665.2659565831314,151.5,724.1459459,572.6459459,237.93305745,29.655022825000003,0.16714950627747646,0.12463599275704597,4718
D137_C,Distance_between_nuclear_brightest_point_in_bud_and_bud_center,4.4214268244847394,0.559103769624156,0.3125970252079413,2.882436054,9.58467064,6.702234586000001,4.351310722,0.5481138872500004,0.12645324503121508,0.12596523720514033,4718
D152_A1B,Mobility_of_nucleus_in_mother,0.434147044592412,0.052414749487161176,0.0027473059638018628,0.249718249,0.923630299,0.67391205,0.429271241,0.05470439050000003,0.12073040722036803,0.12743548897560558,4718
D145_C,Distance_between_nuclear_outline_point_D7_in_mother_and_mother_hip,11.067762899167231,1.5016619725642084,2.2549886798454293,6.594317428,33.63231251,27.037995082,10.901185755,1.416791439999999,0.13567890695211746,0.12996672764246453,4718
D14-3_C,Nuclear_size_in_whole_cell,156.73964806649002,22.661070724900213,513.5241263989295,101.7222222,397.9473684,296.22514620000004,151.740293,19.770391700000005,0.14457778235719423,0.13029098144683302,4718
D169_A1B,Angle_between_C4-1D1-1_and_C4-1C1,12.21144304042094,1.2509340717735664,1.564836051923994,7.192004067,21.36364397,14.171639902999999,12.160021335,1.5863801525000003,0.10243949610483098,0.13045866522733368,4718
D214,nuclear_A1_ratio_to_nuclear_A1BC_cells,0.60063620712039,0.062220580019117545,0.0038714005779154096,0.262820513,0.844827586,0.582007073,0.6,0.07947454800000009,0.10359112434699796,0.13245758000000016,4718
D14-1_A,Nuclear_size,89.15832487080966,14.090776120659687,198.54997168255323,57.98190045,286.0816327,228.09973225,85.84853480000001,11.436464697499986,0.15804218104228865,0.13321677212247524,4718
C126_C,Brightness_difference_of_cell_wall,103.47082515586054,12.10897318569272,146.62723161182532,50.87272727,171.2745098,120.40178253,103.51556515,13.823425830000005,0.11702789812928127,0.13353958711396752,4718
D207,nuclear_A1_ratio_to_budded_cells,0.5916953800474777,0.06389637291429856,0.004082746471603106,0.23699422,0.837606838,0.600612618,0.5919770115,0.07982596050000013,0.10798862906310255,0.13484638583807596,4718
D14-2_C,Nuclear_size_in_bud,69.81286162012717,9.759640862872558,95.25058977225181,40.94444444,213.4876543,172.54320986,67.85393939,9.1935672675,0.1397971754256072,0.1354905455770031,4718
D198_C,Ratio_of_nuclear_brightness,0.8791946450690972,0.09007660589130258,0.008113794928897047,0.569280215,1.812954087,1.243673872,0.879257408,0.11963586474999999,0.10245354245102724,0.1360646650929326,4718
D151_C,Ratio_of_distance_between_each_nucleus_and_middle_point_of_neck,0.7400885575849937,0.12040668363612766,0.014497769464250533,0.492097653,3.129761165,2.637663512,0.7262858464999999,0.098934937,0.16269226486764032,0.13622038413218618,4718
C126_A1B,Brightness_difference_of_cell_wall,100.99473464861593,11.89917788877868,141.59043442879945,53.46491228,170.7733333,117.30842102,101.09730640000001,13.824348915000002,0.11781978466678165,0.13674299946531512,4718
D170_A1B,Angle_between_C4-1D2-1_and_C4-1C1,13.493705722485375,1.432907786390805,2.053224724299397,8.999906145,22.12561041,13.125704265,13.42788296,1.8601148799999994,0.1061908282172676,0.1385262952872803,4718
D14-1_C,Nuclear_size_in_mother,86.72338997286987,13.973941256382727,195.27103423683525,60.23076923,262.9649123,202.73414307,83.768362785,11.805225452499997,0.16113232267274455,0.14092701659693774,4718
D117_C,Distance_between_nuclear_gravity_center_in_mother_and_mother_center,6.10237460562039,0.7662779275210517,0.5871818622059582,3.727073828,11.35190288,7.624829052000001,5.998511565499999,0.8534905230000005,0.1255704503645674,0.14228371716556967,4718
D165_A1B,Angle_between_D3-1D4-1_and_C1C4-1_or_between_D3-3D4-3_and_C1C4-1,40.786286543592624,4.507373155125134,20.316412759542708,21.3156165,55.51705197,34.20143546999999,40.97432488,5.832443755,0.11051197687015775,0.142343864653811,4718
D135_C,Distance_between_nuclear_brightest_point_in_mother_and_mother_center,6.719265842160025,0.8268190788881468,0.6836297892134434,4.370352746,12.36367579,7.993323044,6.606404887,0.9412726185000002,0.1230519967970714,0.14247879665265817,4718
D166_C,Angle_between_D1-1D1-2_and_C4-1C4-2,9.409910626478169,1.102335381383355,1.2151432930495867,5.326960327,16.17906329,10.852102962999998,9.352237015,1.3562606047500019,0.11714621159966576,0.14501991369280987,4718
D167_C,Angle_between_D2-1D2-2_and_C4-1C4-2,9.743316613246925,1.1138344991756204,1.240627291553805,5.613415629,16.49719206,10.883776431,9.6872858405,1.407574416500001,0.11431779786990202,0.14530121642692753,4718
A112,actin_bcd_ratio,0.6590227038327682,0.08090841788284493,0.0065461720843050615,0.099688474,0.863905325,0.7642168509999999,0.668213532,0.10020200074999996,0.12277030428890358,0.1499550606975735,4718
A9_A1B,Proportion_of_actin_region_at_neck,0.5241469554417125,0.06676905693748639,0.004458106964321299,0.139366789,0.753434872,0.614068083,0.5313283985,0.07996577799999999,0.12738613902892623,0.1505016073406812,4718
D136_A1B,Distance_between_nuclear_brightest_point_and_mother_center,6.428065108373887,0.8640225182923641,0.7465349121162786,4.304911602,14.89842591,10.593514308,6.2946369405,0.9491201710000006,0.13441408942277136,0.15078235329083323,4718
C13_A,Whole_cell_fitness_for_ellipse,8.883488363713438e-05,1.3069888744361143e-05,1.7082199178997812e-10,3.99e-05,0.000320292,0.000280392,8.8e-05,1.34e-05,0.14712563589037814,0.15227272727272728,4718
C126_A,Brightness_difference_of_cell_wall,97.61030630247562,12.977162933604022,168.40675780530617,48.11894273,167.5371901,119.41824737,97.67728601499999,15.053020457499997,0.13294869594395373,0.15410973289315544,4718
A7-2_A1B,Size_of_actin_region_in_bud,154.57605285214075,29.497869536780048,870.1243072088963,86.27777778,518.6285714,432.35079362000005,150.4079703,23.569857925000008,0.19083078518634541,0.15670617639469608,4718
A107_A1B,Actin_c_api_ratio,0.5416048592195846,0.07045771845044524,0.004964290089242211,0.06185567,0.813333333,0.751477663,0.543209877,0.08703763825,0.13009063203747834,0.1602283793709443,4718
A104_A1B,Relative_distance_of_actin_patch_center_from_neck_in_bud,0.12311273990864774,0.0160852100924551,0.00025873398371841947,0.042885079,0.214177793,0.171292714,0.1229306275,0.01970050575,0.1306543100607676,0.16025709906996122,4718
D14-3_A1B,Nuclear_size,110.89595848655574,19.059465485208445,363.263224581852,73.53571429,400.5021097,326.96639541,106.28619080000001,17.0466000725,0.17186799000902347,0.16038395904672872,4718
C13_A1B,Mother_cell_fitness_for_ellipse,6.713113225943195e-05,1.2060215937827764e-05,1.4544880846703482e-10,3.92e-05,0.000289789,0.000250589,6.63e-05,1.0800000000000005e-05,0.17965160920004142,0.16289592760181004,4718
D188_A,Distance_between_nuclear_gravity_center_and_brightest_point,1.370502101300975,0.2819708287433005,0.07950754826218369,0.81732393,4.278711472,3.461387542,1.3121651055,0.21430888500000012,0.20574271901928085,0.16332463354018073,4718
A101_A1B,Actin_region_ratio_in_whole_cell,0.20446591780373038,0.03357703986423984,0.0011274176060447516,0.115645484,0.552395044,0.4367495599999999,0.199923183,0.0330088845,0.16421827278065432,0.1651078379439367,4718
D172_A1B,Angle_between_C4-1D4_and_C4-1C1,21.27193121110852,2.5622839984524886,6.565299288725672,12.55947466,30.91600899,18.356534330000002,21.156318295,3.5046962700000037,0.12045375537480234,0.16565719144187246,4718
D170_C,Angle_between_C4-1D2-1_and_C4-1C1,9.731655449333191,1.4399756122506684,2.0735297638766874,5.147241857,21.23278195,16.085540093,9.571606965,1.6562894172499991,0.14796820743888286,0.17304193781738708,4718
C123_A1B,Small_bud_ratio,0.49979258466596005,0.06954025512098298,0.0048358470822914,0.148514851,0.795918367,0.647403516,0.5,0.08728278450000004,0.13913822904647677,0.1745655690000001,4718
C124_A1B,Medium_bud_ratio,0.4086136483155999,0.05809692556259086,0.0033752527598252236,0.181818182,0.628318584,0.44650040199999996,0.4094863145,0.07390489625000002,0.14218058012031623,0.18048196883024284,4718
C13_C,Mother_cell_fitness_for_ellipse,7.291153348876642e-05,1.440572187278993e-05,2.0752482267617823e-10,4.28e-05,0.000363842,0.000321042,7.16e-05,1.3000000000000004e-05,0.19757809476067925,0.18156424581005592,4718
D169_C,Angle_between_C4-1D1-1_and_C4-1C1,9.086771995482831,1.379736952959341,1.903674059361527,4.918087679,21.15895905,16.240871371,8.9551819945,1.64048707225,0.15184016432295525,0.18318857989235027,4718
D189_C,Distance_between_nuclear_gravity_center_and_brightest_point_in_bud,1.364399944383849,0.24402614619963597,0.05954876002904611,0.79456264,3.795353257,3.000790617,1.3296074194999998,0.245291253,0.17885235718756645,0.18448396827707383,4718
D163_C,Angle_between_D2-1D2-2_and_C1C4-1,8.554027903316872,1.364970066535729,1.8631432825385523,4.70102228,21.54487135,16.84384907,8.437572237000001,1.5653984007500013,0.15957044821030503,0.18552711097221758,4718
A101_C,Actin_region_ratio_in_whole_cell,0.23177693181729545,0.04088602418148441,0.001671666973368928,0.125027773,0.528202562,0.40317478900000003,0.22584830849999998,0.043176652249999975,0.17640247396886738,0.19117545106608572,4718
D162_C,Angle_between_D1-1D1-2_and_C1C4-1,8.148439058041967,1.351777248458213,1.827301729449257,4.2978184,21.28336444,16.98554604,8.033938316499999,1.5526857402500003,0.16589401219416358,0.19326582792664893,4718
C124,medium_bud_ratio_to_buded_cells,0.2989185833204748,0.04565760875372466,0.002084617237108195,0.13,0.528455285,0.39845528500000005,0.298076923,0.05855515225000002,0.1527426239163408,0.1964430914700499,4718
D153_C,Mobility_of_nucleus_in_bud,1.4904981445065704,0.2529467888790529,0.06398207800422417,0.620393226,3.566296203,2.945902977,1.4689468055,0.302252411,0.16970620849903237,0.20576130454030933,4718
A7-2_C,Size_of_actin_region_in_bud,210.15692218401867,40.89477197534003,1672.382374915056,104.5833333,572.3781513,467.794818,205.7559524,42.525722074999976,0.194591601125237,0.2066803977185934,4718
A9_C,Proportion_of_actin_region_at_neck,0.4923162330356084,0.0816495047525784,0.006666641626341323,0.117831401,0.724213577,0.606382176,0.49847126649999995,0.10346929525000004,0.16584767934449327,0.2075732388277992,4718
D191_C,Average_of_nuclear_brightness_in_mother,83.4874336425159,14.328773443881385,205.3137484060804,38.04268096,184.8149398,146.77225884,83.547484685,17.392484464999995,0.17162790636535355,0.20817484249316506,4718
D17-1_A,Nuclear_fitness_for_ellipse,0.0007467957933446376,0.00017051557576798487,2.907556157948739e-08,0.000378101,0.002664353,0.002286252,0.0007225485,0.00015143424999999996,0.22832958793769467,0.20958350892708236,4718
D188_C,Distance_between_nuclear_gravity_center_and_brightest_point_in_mother,1.5926792549785929,0.35083672181089937,0.12308640537101839,0.926178451,5.822356039,4.896177588,1.5251874404999999,0.322992199,0.22028083853934227,0.2117721339838164,4718
D193_C,Average_of_nuclear_brightness_in_whole_cell,84.63065874766426,14.529525715503311,211.107117517472,37.79546875,183.7789557,145.98348695,84.800652705,17.9685330775,0.1716815859702181,0.21189144781712912,4718
D191_A,Average_of_nuclear_brightness,86.72745692361593,14.900926007588875,222.03759588363855,42.49849689,180.7816518,138.28315491,87.05879881999999,18.622881145000008,0.1718132473400283,0.21391153332478302,4718
C125,large_bud_ratio_to_buded_cells,0.3783386403452734,0.06374922098120686,0.004063963175710745,0.113402062,0.727748691,0.6143466289999999,0.375722543,0.08044259200000003,0.16849777998628174,0.21410105275477184,4718
A116,actin_c_api_ratio_to_budded_cells,0.3695497161316236,0.060702346657416084,0.003684774889717114,0.027777778,0.607594937,0.579817159,0.368794326,0.07961114000000002,0.16426029843247278,0.21586866821806805,4718
D211,nuclear_A1_ratio_to_nuclear_AA1BC_cells,0.3336196836969055,0.056760558446035,0.0032217609951057553,0.135198135,0.620895522,0.485697387,0.33423913,0.07274833475000003,0.17013552023387848,0.21765355465711042,4718
D216,nuclear_C_ratio_to_nuclear_A1BC_cells,0.35236027701738026,0.061059146979874974,0.0037282194299099753,0.129310345,0.724358974,0.5950486290000001,0.351955307,0.07676174499999999,0.1732861249194194,0.21810083119445617,4718
D200,nuclear_A1_ratio,0.3283631148940229,0.05642877922392447,0.0031842071247024095,0.13091922,0.615384615,0.48446539499999997,0.32904055050000003,0.07276672249999999,0.17184871462233658,0.22114819097350125,4718
D192_C,Average_of_nuclear_brightness_in_bud,84.80511100387453,14.99652013700511,224.89561621959976,35.79625816,180.259694,144.46343584,84.93448699000001,18.80595963250002,0.17683509825628266,0.2214172393213394,4718
D209,nuclear_C_ratio_to_budded_cells,0.3472466120226791,0.06148239497162587,0.0037800848914470065,0.117370892,0.659459459,0.542088567,0.3480284185,0.07741004425000003,0.17705686057956524,0.22242449218266938,4718
A104_C,Relative_distance_of_actin_patch_center_from_neck_in_bud,0.1185010796411615,0.019967027443286503,0.00039868218492095634,0.041496358,0.195498922,0.154002564,0.117931938,0.026365721749999987,0.16849658672941686,0.22356727276032712,4718
C123,small_bud_ratio_to_budded_cells,0.32274277634802884,0.0570586547776494,0.0032556900850349724,0.094240838,0.634920635,0.5406797969999999,0.320140363,0.07252659350000001,0.176792972481963,0.22654623372186286,4718
D17-2_C,Nuclear_fitness_for_ellipse_in_bud,0.0010311817789317509,0.0002333433618663019,5.444912452706792e-08,0.00048116,0.003422246,0.002941086,0.0009961465,0.00022659725000000002,0.22628732065847124,0.2274738203667834,4718
D15-1_A,Nuclear_brightness,7459.059347703475,1774.3912935858577,3148464.4627532936,3419.673611,27310.36842,23890.694809,7295.349794,1717.0560294999996,0.237884056269396,0.2353630844284092,4718
D16-3_C,Maximal_intensity_of_nuclear_brightness_in_whole_cell,124.95654862475627,23.030205849843462,530.390381486164,55.54285714,246.59375,191.05089286,124.47372745,29.468341100000004,0.1843057134924799,0.236743461481357,4718
D15-1_C,Nuclear_brightness_in_mother,7077.887978994913,1739.633373072964,3026324.272709219,2916.272727,34547.2807,31631.007973000003,6847.3631115,1622.3070672499998,0.24578424782020902,0.23692435187574173,4718
D16-1_C,Maximal_intensity_of_nuclear_brightness_in_mother,110.76912410891055,21.107858779959816,445.5417022747267,51.0,239.5625,188.5625,109.8247619,26.4279506525,0.19055724191884124,0.2406374500184553,4718
D15-3_C,Nuclear_brightness_in_whole_cell,13001.64565883171,3121.065974128745,9741052.814864213,5438.909091,54539.66667,49100.757579,12649.9775,3046.5811125,0.24005161008281123,0.24083687994701966,4718
D17-1_C,Nuclear_fitness_for_ellipse_in_mother,0.0010773031697753287,0.00023981723314608346,5.751230531384295e-08,0.000492181,0.003666373,0.003174192,0.0010467929999999999,0.0002537284999999999,0.2226088624579999,0.24238650812529308,4718
D152_C,Mobility_of_nucleus_in_mother,1.9106027287030523,0.366772607755199,0.13452214579954905,0.524606958,3.805827927,3.281220969,1.8932002645,0.45916032524999983,0.19196696531684015,0.24253130208138096,4718
D16-1_A,Maximal_intensity_of_nuclear_brightness,116.09993095955913,21.735242349261963,472.4207599811507,52.72246696,230.5688623,177.84639534000002,115.52360915,28.065779700000007,0.18721150107171863,0.2429441038632925,4718
C120,small_bud_ratio,0.17793914253433657,0.034136172581160903,0.0011652782784908014,0.052995392,0.379232506,0.326237114,0.176621841,0.04379710875000001,0.1918418403897485,0.24797108048488753,4718
A106_A,Actin_b_ratio,0.643248727773209,0.12707987695576184,0.016149295127091567,0.070175439,1.0,0.929824561,0.655913978,0.16499972674999996,0.19755946878540356,0.2515569606446167,4718
A115,actin_b_ratio_to_no_bud_cells,0.6465427838768546,0.1272667487235032,0.0161968253306513,0.092592593,1.0,0.907407407,0.658227848,0.16600217325,0.19684195987831699,0.25219560939937624,4718
A117,actin_d_iso_ratio_to_budded_cells,0.3102623538929631,0.06012755965227432,0.003615323429737807,0.060185185,0.559670782,0.49948559699999995,0.3116484765,0.07964541074999998,0.19379585985161973,0.25556168810599006,4718
A107,actin_c_api_ratio,0.2038290205449343,0.039557568229924345,0.0015648012042651198,0.018691589,0.36101083,0.342319241,0.202739726,0.05223244625000001,0.1940723068980447,0.2576330119435991,4718
D199,nuclear_A_ratio,0.4355534692166172,0.0880434857876975,0.007751655389648491,0.068235294,0.733719247,0.6654839530000001,0.4318473945,0.11331199250000001,0.20214162441651945,0.26238896874946877,4718
C119,no_bud_ratio,0.4428704130559559,0.08866102135958262,0.007860776708524366,0.082352941,0.733719247,0.651366306,0.438642298,0.1157968815,0.20019630742047437,0.2639893189233657,4718
D16-2_C,Maximal_intensity_of_nuclear_brightness_in_bud,111.45034448434295,22.54252028376761,508.1652207440742,41.14285714,235.4912281,194.34837096,110.8333333,29.310759757499994,0.20226514676169965,0.26445798285397226,4718
A7-1_A,Size_of_actin_region,192.4714444342942,47.51271517004623,2257.458102829941,109.5371429,755.7384615,646.2013185999999,184.22341905000002,48.864108375,0.24685591833995973,0.26524373842903115,4718
D210,nuclear_A_ratio_to_nuclear_AA1BC_cells,0.44245180731475203,0.0886033072790847,0.007850546060791904,0.086053412,0.733719247,0.647665835,0.437943619,0.11623117549999995,0.20025527258396744,0.26540214415134555,4718
D15-2_C,Nuclear_brightness_in_bud,5895.510605192667,1459.2194379292682,2129321.3680306096,2155.942857,22085.21875,19929.275892999998,5784.836438,1553.5575537500008,0.2475136651682065,0.26855686766610026,4718
D15-3_A1B,Nuclear_brightness,10188.08783599894,2532.440750343526,6413256.154000481,4124.5,38796.38298,34671.88298,9997.939462999999,2721.0224095000012,0.2485687982974894,0.27215832017885877,4718
A108_A1B,Actin_d_iso_ratio,0.33441073877766,0.07090516003838387,0.005027541720068829,0.020408163,0.644444444,0.624036281,0.33571537949999997,0.092372599,0.2120301527922124,0.2751515260861024,4718
C121,medium_bud_ratio,0.166562150087961,0.03581591773272745,0.0012827799630375006,0.043478261,0.31779661,0.27431834899999996,0.166666667,0.04632068524999999,0.21503035181650312,0.27792411094415176,4718
D193_A1B,Average_of_nuclear_brightness,96.02754579938957,19.86854701922232,394.7591606550481,38.7280857,201.1062019,162.3781162,96.109021115,26.8344007675,0.2069046631758095,0.27920792924725646,4718
A7-1_C,Size_of_actin_region_in_mother,125.46215988976896,39.68875629402143,1575.1973761662257,45.5862069,564.7735849,519.187378,116.0139588,33.532013074999995,0.3163404514069578,0.28903429744007664,4718
A101_A,Actin_region_ratio_in_whole_cell,0.2479589589821958,0.05714619418683275,0.003265687510039197,0.114415255,0.547950375,0.43353512,0.23862190900000002,0.07024003450000002,0.2304663417744709,0.29435702192794044,4718
D17-3_A1B,Nuclear_fitness_for_ellipse,0.0009481520947435355,0.0002588237656932171,6.698974168761734e-08,0.000428156,0.003395941,0.002967785,0.000899298,0.0002728575,0.2729770541330988,0.3034116610956546,4718
D16-3_A1B,Maximal_intensity_of_nuclear_brightness,129.8035404487389,28.923170213620995,836.5497752060928,52.43478261,245.6486486,193.21386599,129.46985360000002,39.68278380000001,0.2228226604115096,0.3065021137862784,4718
A110_C,Actin_f_ratio,0.3403952737132259,0.07856573590304214,0.006172574857986565,0.034782609,0.620689655,0.585907046,0.340909091,0.10472813200000003,0.23080736417401526,0.3072025204514128,4718
A7-1_A1B,Size_of_actin_region_in_mother,87.46841736176344,33.986889661464254,1155.1086688605458,24.39759036,722.5922747,698.19468434,80.21101190499999,25.13449434249999,0.38856184536753174,0.3133546597351083,4718
A112_C,Actin_cd_ratio,0.320975970208351,0.07843506880532887,0.006152060018496674,0.071428571,0.661764706,0.590336135,0.32,0.10144693174999997,0.2443643016466788,0.3170216617187499,4718
D190_A1B,Distance_between_nuclear_gravity_center_and_brightest_point,2.021663207419669,0.6654932019418017,0.4428812018307517,0.729080902,7.596799905,6.867719003,1.83981919,0.6078129629999995,0.3291810423711463,0.33036559587140707,4718
D213,nuclear_C_ratio_to_nuclear_AA1BC_cells,0.1972388191286562,0.05092675390766716,0.0025935342635720927,0.063897764,0.624309392,0.560411628,0.194130926,0.06423850975,0.25819843240112045,0.3309030203152691,4718
A106,actin_b_ratio,0.2811669263815176,0.07178241680652715,0.005152715362585992,0.018315018,0.600896861,0.5825818429999999,0.277777778,0.092141532,0.2553017800860583,0.3317095149346324,4718
D202,nuclear_C_ratio,0.19422671960576515,0.050531998571976953,0.002553482879678281,0.049603175,0.565,0.515396825,0.190678366,0.06456535575,0.26017016955517297,0.33860871112142843,4718
C122,large_bud_ratio,0.2126282943361594,0.05902603909808795,0.003484073291609007,0.068259386,0.626126126,0.5578667399999999,0.207024397,0.07088151525,0.2776019968667454,0.34238242582587985,4718
A109_C,Actin_e_ratio,0.33747180504260277,0.09171076744958333,0.008410864866191553,0.065217391,0.886956522,0.821739131,0.3320802005,0.121212121,0.2717583101142499,0.36500857569194345,4718
A119,actin_f_ratio_to_budded_cells,0.1466804506615091,0.04084304393040067,0.001668154237500639,0.018518519,0.38,0.361481481,0.145,0.053097924000000005,0.27844913037970664,0.3661925793103449,4718
A108,actin_d_iso_ratio,0.17402675690801186,0.04937742945981419,0.002438130540058926,0.035856574,0.463529412,0.427672838,0.1717019595,0.06444165175,0.28373469883090685,0.3753111026668277,4718
A108_C,Actin_d_iso_ratio,0.26564839280161084,0.07448070199735056,0.0055473749700181395,0.024390244,0.568181818,0.543791574,0.264150943,0.09968479149999998,0.28037324529560986,0.3773781398160671,4718
A121_C,Maximal_distance_between_patches,34.793438678183556,9.348305043027436,87.39080717749219,10.06100551,89.72072294,79.65971743,34.355204305,14.102954524999998,0.2686801132102266,0.4105041669901371,4718
A118,actin_e_ratio_to_budded_cells,0.17350747934336586,0.05727441135786044,0.003280358196389413,0.045714286,0.893518519,0.847804233,0.165605096,0.06823588950000001,0.330097650975127,0.4120397931474283,4718
A109,actin_e_ratio,0.09551640062929208,0.034039947907860565,0.001158718053569861,0.022922636,0.601246106,0.57832347,0.090909091,0.037535731,0.35637804276118745,0.412893040587107,4718
A111,actin_ae_ratio,0.25275346761191186,0.08035245926175073,0.006456517709411311,0.054054054,0.884735202,0.830681148,0.2392594485,0.09891432324999999,0.31790843473264324,0.4134186711125851,4718
A103_A1B,Relative_distance_of_actin_patch_center_from_neck_in_mother,0.05180253659559136,0.021274167332058926,0.0004525901956724432,0.008611913,0.261231957,0.252620044,0.0469745855,0.020242126750000006,0.41067810053667253,0.43091655912535953,4718
A8-2_A1B,Total_brightness_of_actin_region_in_bud,13024.39010137092,4680.863109389242,21910479.44884112,3022.083333,47234.85714,44212.773807,12061.602745,5261.167319000002,0.35939211532803705,0.4361913943137415,4718
A8-1_A,Actin_region_brightness,13210.849205307122,4807.783086660057,23114778.208374504,5553.302439,48306.37778,42753.075341,12116.740829999999,5383.6223795000005,0.36392687645913424,0.4443127450717291,4718
A8-2_C,Total_brightness_of_actin_region_in_bud,14913.404512749894,5460.069600990198,29812360.047657255,4781.42623,56973.62025,52192.19402,13842.874475,6219.531025,0.3661182526311969,0.4492947643375925,4718
A110,actin_f_ratio,0.08253231679461635,0.029668691663969057,0.000880231265051667,0.009259259,0.3,0.29074074099999997,0.080267559,0.03758318825,0.3594796900927949,0.46822388419710137,4718
A8-1_C,Total_brightness_of_actin_region_in_mother,8719.323290717677,3603.1533055103173,12982713.743009927,1448.850575,51639.56637,50190.715795000004,7856.134296,3773.2699505,0.4132377233157673,0.48029600924989074,4718
A120_C,Total_length_of_actin_patch_link,89.89518079750107,29.01697074784506,841.984591381296,23.2988417,230.8916178,207.5927761,86.31633931,41.67601401000002,0.32278672216265997,0.4828287939821346,4718
A114,actin_a_ratio_to_no_bud_cells,0.3534572161231454,0.1272667487235032,0.0161968253306513,0.0,0.907407407,0.907407407,0.341772152,0.16600217325,0.36006266930808145,0.4857100623283081,4718
A123_A1B,Ratio_of_actin_patches_to_actin_region,0.4884954996195422,0.1712517861982712,0.029327174276098388,0.131042576,1.21801481,1.0869722339999999,0.4462661495,0.21713115299999997,0.3505698339731855,0.4865508021239688,4718
A105_A,Actin_a_ratio,0.35068756933022466,0.12653454199125042,0.016010990316935515,0.0,0.904761905,0.904761905,0.339130435,0.166071429,0.3608184408501211,0.48969780314762956,4718
A8-1_A1B,Total_brightness_of_actin_region_in_mother,6223.867641481984,2894.802562139409,8379881.873768887,1226.616162,54439.15789,53212.541728000004,5535.387995,2787.94407675,0.46511313043445746,0.5036582944625185,4718
A121_A1B,Maximal_distance_between_patches,24.85207887309347,8.006754917542501,64.10812430959103,7.183448683,62.41192137,55.228472687,23.764229065000002,12.255769212500002,0.32217646493191976,0.515723408446282,4718
A121_A,Maximal_distance_between_patches,16.14319380313332,5.249195882189891,27.55405740959931,3.098472825,44.38581349,41.287340664999995,15.75694011,8.141921194999998,0.3251646450017249,0.516719689112279,4718
A120_A1B,Total_length_of_actin_patch_link,62.523655536670205,23.073164213668093,532.370906830894,16.14226501,163.1441051,147.00184009,57.998625595,32.72869117250001,0.3690309534146744,0.5643011508762634,4718
A123_A,Ratio_of_actin_patches_to_actin_region,0.46681025715260704,0.18023181694311963,0.032483507838618184,0.113931147,1.169702066,1.055770919,0.42488713,0.24100136624999996,0.386092238080791,0.5672126765760119,4718
D208,nuclear_B_ratio_to_budded_cells,0.04620372311042815,0.022087168131670363,0.00048784299607667486,0.0,0.260869565,0.260869565,0.043715847,0.025142172749999997,0.4780387086746545,0.575127201584359,4718
D215,nuclear_B_ratio_to_nuclear_A1BC_cells,0.04700351586350148,0.022928308410630243,0.0005257073265729776,0.0,0.291358025,0.291358025,0.044444444,0.02568923,0.4877998589980843,0.5780076807800768,4718
A122_C,Number_of_bright_actin_patches,3.3917938455580754,1.799003367011363,3.236413114518221,0.741935484,21.41666667,20.674731186000002,2.886363636,1.7151185929999997,0.5303987945397549,0.5942143157599009,4718
A123_C,Ratio_of_actin_patches_to_actin_region,0.4499214468910555,0.18219597997795042,0.033195375120125714,0.078205294,1.14882129,1.0706159960000001,0.40496402249999996,0.24247656250000005,0.4049506446890218,0.5987607516418327,4718
A122_A1B,Number_of_bright_actin_patches,3.17281942676897,1.6320412113298053,2.6635585154788584,0.818791946,16.25,15.431208054,2.688888889,1.6262752819999995,0.5143820028206865,0.6048131213799662,4718
A120_A,Total_length_of_actin_patch_link,40.27922681194383,15.96646321573253,254.92794761933996,6.724346136,113.0106659,106.28631976400001,37.863454715,23.220717285000003,0.39639448121179083,0.6132751873748297,4718
A105,actin_a_ratio,0.1572370669885545,0.07099614002231586,0.005040451898068279,0.0,0.510447761,0.510447761,0.146341463,0.09033402625,0.4515229225656045,0.6172825144573004,4718
C125_A1B,Large_bud_ratio,0.0915937670203476,0.053700610339586376,0.0028837555508440913,0.0,0.585714286,0.585714286,0.083333333,0.052531540499999994,0.5862910991274849,0.6303784885215139,4718
A122_A,Number_of_bright_actin_patches,1.933101276392751,0.9972656618364883,0.9945388002781691,0.346456693,11.10989011,10.763433417,1.6714690435000001,1.0644520932500003,0.5158889883397254,0.6368362593309376,4718
A103_C,Relative_distance_of_actin_patch_center_from_neck_in_mother,0.054926401993853326,0.025743300152834252,0.000662717502758916,0.004617695,0.232440236,0.227822541,0.0496353965,0.03173373200000001,0.468687174443269,0.6393367281754263,4718
D201,nuclear_B_ratio,0.026213711103221703,0.014957333357894398,0.0002237218211791805,0.0,0.214285714,0.214285714,0.024169184,0.015483278999999996,0.5705919813870276,0.6406206763124479,4718
D212,nuclear_B_ratio_to_nuclear_AA1BC_cells,0.026689689868164477,0.015559519937450528,0.00024209866068392047,0.0,0.22406639,0.22406639,0.024489796,0.015715251249999996,0.5829786713261872,0.6417060905693128,4718
A109_A1B,Actin_e_ratio,0.08267950487833826,0.051842794175997,0.0026876753079747885,0.0,0.917525773,0.917525773,0.073619632,0.055622978000000003,0.6270331958601221,0.7555454501592728,4718
