strand,project,run_id,run_name,state,tags,primary_metric,seed,lr,dropout,num_layers,hidden_channels,target_norm,graph_prior,dist,decoder,n_train_supervised,n_val_supervised,n_test_supervised,total_param_count,perf_epoch_seconds,epochs,n_history_points,primary_last,primary_roll_max,primary_epoch_at_roll_max,is_collapsed,expression_pearson_per_feature_last,expression_pearson_per_feature_roll_max,expression_pearson_per_feature_epoch_at_roll_max,morphology_pearson_per_feature_last,morphology_pearson_per_feature_roll_max,morphology_pearson_per_feature_epoch_at_roll_max,betaxanthin_spearman_per_feature_last,betaxanthin_spearman_per_feature_roll_max,betaxanthin_spearman_per_feature_epoch_at_roll_max,beta_carotene_pearson_per_feature_last,beta_carotene_pearson_per_feature_roll_max,beta_carotene_pearson_per_feature_epoch_at_roll_max,mulleder19_spearman_per_feature_last,mulleder19_spearman_per_feature_roll_max,mulleder19_spearman_per_feature_epoch_at_roll_max,mulleder19_pearson_per_feature_last,mulleder19_pearson_per_feature_roll_max,mulleder19_pearson_per_feature_epoch_at_roll_max
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,fie1ftke,run_gpub035.delta.ncsa.illinois.edu-20714234_8049bab80f04c1db93ca1f57d43bf7574a5f18d98304c327cdb62972d5c4b8ca,finished,"bx_m19,delta,grid,s02_L2_maskoff_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,2.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,986440.0,31.190914154052734,999.0,1000,0.14460422098636627,0.3077848553657532,231.0,False,,,,,,,0.021721702069044113,0.14099094569683074,302.0,,,,,,,0.024579327553510666,0.05302234590053558,207.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,fwnug618,run_gpub035.delta.ncsa.illinois.edu-20714234_4237df08a1bc4b6fdb17fc81540cb49b26c64249c59be46dab56e5933217ec0d,finished,"bx_m19,delta,grid,s03_L2_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,986440.0,33.33319854736328,999.0,1000,0.0,0.04738753288984299,1.0,False,,,,,,,0.0,0.03701641280204058,48.0,,,,,,,7.663128798185426e-08,0.0125670300796628,31.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,u1rph54v,run_gpub035.delta.ncsa.illinois.edu-20714234_baa9661d4274a06df2fa57d530ae97f8189aacb584117bc1b71eb03a0fb62a83,finished,"bx_m19,delta,grid,s00_L2_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,2.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,986440.0,27.534242630004883,999.0,1000,0.22454296052455902,0.34726523160934447,122.0,False,,,,,,,0.03622935712337494,0.15277369618415831,184.0,,,,,,,0.09728077799081802,0.14916494786739348,602.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,ujo4749e,run_gpub035.delta.ncsa.illinois.edu-20714234_663a2a1bdfaf14617bb16d852335522c740a8ff7d7ca311427b84c470155dbc4,finished,"bx_ctrl,delta,grid,s02_L2_maskoff_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,2.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,958592.0,27.55988311767578,999.0,1000,0.07602330297231674,0.35702820420265197,140.0,False,,,,,,,-0.01078471913933754,0.10914407223463059,140.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,y3ww10g4,run_gpub035.delta.ncsa.illinois.edu-20714234_44db0c3878ccae6050f64ac924860a4cc0aed92ba4047fd17d8cc7ee40e354d8,finished,"bx_ctrl,delta,grid,s00_L2_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,2.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,958592.0,31.292570114135746,999.0,1000,0.25419920682907104,0.39274185299873354,164.0,False,,,,,,,0.10836391896009445,0.21497573852539062,160.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,xt4peden,run_gpub035.delta.ncsa.illinois.edu-20714234_b6b34a7106f34b3ac7ec4837e6edb22c1b2b11907185ab0702cb4ad1a84f344c,finished,"bx_ctrl,delta,grid,s04_L6_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,6.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1352072.0,30.4959774017334,999.0,1000,0.21908628940582275,0.3768569350242615,356.0,False,,,,,,,0.09289908409118652,0.18055253922939302,394.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,udca63zx,run_gpub035.delta.ncsa.illinois.edu-20714234_f185db4a1e4cd310f6971f784d613a1e27d1ea334e89b7fa453273c8afd336b8,finished,"bx_ctrl,delta,grid,s05_L6_maskon_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,6.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1352072.0,26.96951484680176,999.0,1000,0.0,0.06744990572333336,45.0,False,,,,,,,0.0,0.03881682306528091,4.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,ajfkw80k,run_gpub035.delta.ncsa.illinois.edu-20714234_a3d1f562cebd0847cd50b4632c2087ffeda3f97e8c266507461858c5a47aa1f3,finished,"bx_ctrl,delta,grid,s06_L6_maskoff_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,6.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,1352072.0,26.554765701293945,999.0,1000,0.28041166067123413,0.421631908416748,622.0,False,,,,,,,0.07872701436281204,0.17187587022781373,669.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,li3a0k7p,run_gpub035.delta.ncsa.illinois.edu-20714234_b989ccd9d27beb30dc9eb60f5b2705ace4ddb09944ff7c7d9de55f114d4f9970,finished,"bx_ctrl,delta,grid,s07_L6_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,6.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,1352072.0,36.88282775878906,999.0,1000,0.0,0.06989082470536231,24.0,False,,,,,,,0.0,0.07383228018879891,24.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,e90vhnft,run_gpub035.delta.ncsa.illinois.edu-20714234_cd474c6fb0bf128e751947bc314f214a94826b4e39c5506be2b01dbe9f3924e2,finished,"bx_m19,delta,grid,s04_L6_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,6.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1379920.0,31.705642700195312,999.0,1000,0.2658248841762543,0.39600911140441897,263.0,False,,,,,,,0.12058386951684952,0.17900137603282928,334.0,,,,,,,0.10300783067941666,0.11267192102968693,998.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,zxoh9z5t,run_gpub035.delta.ncsa.illinois.edu-20714234_7e714337b8acca890dac7e5435bf48f7489a55361a12d5f6a71d75ba15e5218c,finished,"bx_m19,delta,grid,s05_L6_maskon_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,6.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1379920.0,37.32586288452149,999.0,1000,1.5285518628616046e-08,0.012633812581263726,62.0,False,,,,,,,0.0,0.018026605993509293,25.0,,,,,,,1.655924108945328e-08,0.01182757377391681,8.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,vpgq2ah6,run_gpub035.delta.ncsa.illinois.edu-20714234_ea2aea0d02794821bcbb7e97d300c201998f16ead194277bc8f79daa11a78ae9,finished,"bx_m19,delta,grid,s06_L6_maskoff_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,6.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,1379920.0,27.07343482971191,999.0,1000,0.20619764924049377,0.3608726441860199,182.0,False,,,,,,,0.0630129724740982,0.1513678252696991,571.0,,,,,,,0.03669752553105354,0.061348026245832445,416.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,2k3lt5bz,run_gpub035.delta.ncsa.illinois.edu-20714234_2d0f4e64935754abbf25839eabfc9dd35170cc911238f08073cfd8c81a5e49d5,finished,"bx_m19,delta,grid,s07_L6_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,6.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,1379920.0,33.009334564208984,999.0,1000,1.5285518628616046e-08,0.05872612885894242,3.0,False,,,,,,,0.0,0.039670054242014884,57.0,,,,,,,1.655924108945328e-08,0.009218511782819405,34.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,p91ezl8b,run_gpub035.delta.ncsa.illinois.edu-20714234_95a56313b92580612d6f01b25f4a5faefa86da7650d0147c8e163e6ca373a790,finished,"bx_ctrl,delta,grid,s09_L4_maskon_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,30.49258804321289,999.0,1000,0.0,0.04608916714787483,12.0,False,,,,,,,0.0,0.06828770022839308,12.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,qquegy1h,run_gpub035.delta.ncsa.illinois.edu-20714234_04655060169f8ee2f486f99776c0ee12887133232045e6fe24b07de700f572e3,finished,"bx_ctrl,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,31.592565536499023,999.0,1000,0.2078953981399536,0.39051496982574463,207.0,False,,,,,,,0.04865788295865059,0.2055759459733963,207.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,z4n7h166,run_gpub035.delta.ncsa.illinois.edu-20714234_a9b2e5e89e2108ab1f742a4a031a86b70dc76b7ee5d698b3a7efbea4f1960bd8,finished,"bx_ctrl,delta,grid,s10_L4_maskoff_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,1155332.0,28.690702438354492,999.0,1000,0.19921141862869263,0.3705411314964294,226.0,False,,,,,,,0.09570559114217758,0.11601706892251969,486.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,j4x502e9,run_gpub035.delta.ncsa.illinois.edu-20714234_8b7e68462bf9a17cdcd75e0b8ee3c34cd97f23765eacb2af9f36aca0ec319ef4,finished,"bx_ctrl,delta,grid,s11_L4_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,4.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,1155332.0,28.182228088378903,999.0,1000,0.0,0.0610627755522728,87.0,False,,,,,,,0.0,0.05987485684454441,21.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,7uyhw93h,run_gpub035.delta.ncsa.illinois.edu-20714234_97143859d3c9aaefeb1860fbdf5cd2cf6676390f8ea0786c71f6f4d20c9a04eb,finished,"bx_m19,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,30.42898750305176,999.0,1000,0.2466081976890564,0.4059278666973114,205.0,False,,,,,,,0.0911814346909523,0.21928397119045256,226.0,,,,,,,0.08025682717561722,0.10674522668123246,486.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,l5h7x5ir,run_gpub035.delta.ncsa.illinois.edu-20714234_2df544fd0a0b49e3dba02cf248c0a224159ea29e4dffa82e7c8d61ffddee3acd,finished,"bx_m19,delta,grid,s09_L4_maskon_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,37.8934326171875,999.0,1000,-1.5285518628616046e-08,0.05288559213753814,115.0,False,,,,,,,0.0,0.043009186163544655,11.0,,,,,,,6.544046016188076e-08,0.009013600531034172,77.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,ow00kzh3,run_gpub035.delta.ncsa.illinois.edu-20714234_cc571185c05cd535f8517850e81c9827dd15a9f8fc8f9beb9181e7f6620aa4ad,finished,"bx_m19,delta,grid,s10_L4_maskoff_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,1183180.0,29.238351821899418,999.0,1000,0.26388344168663025,0.3744583070278168,209.0,False,,,,,,,0.12675879895687103,0.15280022621154785,431.0,,,,,,,0.03697932884097099,0.053501087427139285,525.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,lmnc31b9,run_gpub035.delta.ncsa.illinois.edu-20714234_59b74032ed8e98e6f5568a0ec9bfbf3a3c5d0e209502d666acac30d7d460fe3e,finished,"bx_m19,delta,grid,s11_L4_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,4.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,1183180.0,27.323989868164062,999.0,1000,-1.5285518628616046e-08,0.0477933994452993,78.0,False,,,,,,,0.0,0.04254406355321407,66.0,,,,,,,6.544046016188076e-08,0.0100594331510365,47.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,xu3y1zvh,run_gpub035.delta.ncsa.illinois.edu-20714234_6e786f91fe0de5e49cc6094f8b4d4b4fff460ace79dff574297e5963641289d2,finished,"bx_ctrl,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,29.736068725585938,999.0,1000,0.27514106035232544,0.4223576307296753,227.0,False,,,,,,,0.045197952538728714,0.2300428956747055,227.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,ae3tk7vp,run_gpub035.delta.ncsa.illinois.edu-20714234_39d237bebaa9726032c5e64b97b8b7e2fde7785a0439555153572f69bcbaabc7,finished,"bx_ctrl,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,30.197296142578125,999.0,1000,0.21274356544017792,0.4205781638622284,200.0,False,,,,,,,0.053843267261981964,0.22269273400306702,218.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,94ncgo9s,run_gpub035.delta.ncsa.illinois.edu-20714234_e58ba3f571f91c3a85b0807318e7cd17740dd44c02fe4751c283c2bc904d2673,finished,"bx_ctrl,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,29.657331466674805,999.0,1000,0.17541904747486115,0.39313735961914065,172.0,False,,,,,,,0.06680320203304291,0.2051037222146988,196.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,evmbjf3k,run_gpub035.delta.ncsa.illinois.edu-20714234_2eb7df568d8e53fccb363217f471bb4ca2f13ad1f735ec9f6de904256df934a9,finished,"bx_ctrl,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,26.322216033935547,999.0,1000,0.22738498449325562,0.4216552019119263,199.0,False,,,,,,,0.09320458769798279,0.2295762777328491,241.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,wwmxnfwx,run_gpub035.delta.ncsa.illinois.edu-20714234_7fa175b1b8f13bdb007821a2a8ff2c5e016c048dabbced5bdeac4bc8ee6ec800,finished,"bx_m19,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,36.90104675292969,999.0,1000,0.2943784296512604,0.4225821912288666,178.0,False,,,,,,,0.11273599416017532,0.2278030812740326,192.0,,,,,,,0.0572633370757103,0.11490131318569183,514.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,r30aeutd,run_gpub035.delta.ncsa.illinois.edu-20714234_5c4efd451a25a429bf89b36d3ff3108f33a3d4fc2b6762b64490ae03d41ca000,finished,"bx_m19,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,35.54656982421875,999.0,1000,0.2696617543697357,0.4177470803260803,201.0,False,,,,,,,0.06126276031136513,0.2114028215408325,212.0,,,,,,,0.16998793184757233,0.1800628572702408,937.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,oz37pwh3,run_gpub035.delta.ncsa.illinois.edu-20714234_58123da8199e558cb3a5e59146fe7e8732138e0aef362a480642d57145726dc2,finished,"bx_m19,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,39.800689697265625,999.0,1000,0.2500053644180298,0.420967161655426,177.0,False,,,,,,,0.1208801344037056,0.223208549618721,201.0,,,,,,,0.14078973233699799,0.17232841849327088,856.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,7lw7xszn,run_gpub035.delta.ncsa.illinois.edu-20714234_01f89387a5a5a336f5b9491f9f86b7b4d5ebc1479de60224075cd210df82dd6c,finished,"bx_m19,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,28.218061447143555,999.0,1000,0.2708721458911896,0.40987286567687986,222.0,False,,,,,,,0.15763503313064575,0.21758323013782502,257.0,,,,,,,0.06885641068220139,0.13304091691970826,689.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,4j418jlq,run_gpub035.delta.ncsa.illinois.edu-20714234_8dcb3a38e65782554cd461985a24062e67a201ee999a298c978d0647156434ca,finished,"bx_ctrl,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,31.01524543762207,999.0,1000,0.24806910753250122,0.4282253682613373,198.0,False,,,,,,,0.09896925091743469,0.24263052344322206,237.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,99481gmv,run_gpub035.delta.ncsa.illinois.edu-20714234_e0d5d61fe526fd3f513d260ac709557245bf876515ee790d399fbeaf65db7775,finished,"bx_ctrl,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,27.61868667602539,999.0,1000,0.21920616924762726,0.4091066658496857,190.0,False,,,,,,,0.09700476378202438,0.2252425581216812,199.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,9cznan2u,run_gpub035.delta.ncsa.illinois.edu-20714234_939f9752d31f9c98b972df6f1610286e073df9d02bbc9ba9d579ca28eeb40b2e,finished,"bx_ctrl,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,30.61085319519043,999.0,1000,0.19072863459587097,0.3937549710273743,209.0,False,,,,,,,0.06626122444868088,0.1976749539375305,228.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,a34qewtx,run_gpub035.delta.ncsa.illinois.edu-20714234_9652839da0dd878ce873f437b8cda534c88c93acb2a4786cf2adda4514bd762f,finished,"bx_ctrl,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1155332.0,30.688188552856445,999.0,1000,0.2351824939250946,0.41501452922821047,177.0,False,,,,,,,0.0940641462802887,0.2283765822649002,199.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,ag3pl3ex,run_gpub035.delta.ncsa.illinois.edu-20714234_6df43b5603022c6f0f9460fc2fcc25da27a65bf7c37fed348451cb34e2f94c1d,finished,"bx_m19,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,9.51841163635254,496.0,497,0.2502109706401825,0.4297337532043457,176.0,False,,,,,,,0.05884186178445816,0.2265091896057129,237.0,,,,,,,0.09789226204156876,0.10509719103574752,480.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,ijdz2a6h,run_gpub035.delta.ncsa.illinois.edu-20714234_75f5ec0b2e9c8e7078541ecbe831d4dea4aa264c4fccbdca7dbbcb0a2e3c6688,finished,"bx_m19,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,31.101640701293945,486.0,487,0.2853732109069824,0.4227302074432373,214.0,False,,,,,,,0.04064430668950081,0.21537623107433318,239.0,,,,,,,0.0902642235159874,0.1078118955095609,486.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,eelhfyxa,run_gpub035.delta.ncsa.illinois.edu-20714234_89d04278274868014416d0aaff8b03458e8e7e52014f58674d0f8a2b8ff2d9d0,finished,"bx_m19,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,29.58203125,373.0,374,0.32983267307281494,0.4218199551105499,211.0,False,,,,,,,0.11748921871185303,0.2325911521911621,222.0,,,,,,,0.07696325331926346,0.07929484248161316,358.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,wmgxp95k,run_gpub035.delta.ncsa.illinois.edu-20714234_88e5cfe8ca3c9941e4bd7d902fc7888fcc5187ada51e19f20be42739a15c4e25,finished,"bx_m19,delta,grid,s08_L4_maskon_lr0.0001,seed-42",val/betaxanthin/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,1183180.0,35.491981506347656,372.0,373,0.3601217567920685,0.4275081753730774,181.0,False,,,,,,,0.08576511591672897,0.22360781729221343,229.0,,,,,,,0.0842665359377861,0.08003088682889939,224.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,6hu61xlp,run_gpub035.delta.ncsa.illinois.edu-20714234_4a8b215fc43534210533e3e89da65326704cb3e8e7900fef7568e51ab8ba1859,finished,"bx_ctrl,delta,grid,s03_L2_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,958592.0,25.69298934936523,372.0,373,1.5285518628616046e-08,0.036491313173863914,25.0,False,,,,,,,0.0,0.04281081440858543,26.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,z3xrf3vl,run_gpub035.delta.ncsa.illinois.edu-20714234_7b0f780465903a6cc62555cba21c81843fe4cd5d0a1dde52800f1aba3cdc60da,finished,"bx_ctrl,delta,grid,s03_L2_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,958592.0,2.5679643154144287,366.0,367,0.0,0.030180343613028526,19.0,False,,,,,,,0.0,0.024362554401159288,43.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,76ek6707,run_gpub035.delta.ncsa.illinois.edu-20714234_5bc51aacd695a7bfca05854009b91bcc7cb8d1a55874c4265dc0746df828a5c1,finished,"bx_ctrl,delta,grid,s03_L2_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,958592.0,15.413798332214355,360.0,361,-1.5285518628616046e-08,0.03519709063693881,26.0,False,,,,,,,0.0,0.020800869166851043,17.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,9ym7dqbm,run_gpub035.delta.ncsa.illinois.edu-20714234_db292ad93dbf1e3ded8e73532116eb599634dfe03c88f09eadc30f610e38b340,finished,"bx_ctrl,delta,grid,s03_L2_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,958592.0,8.673258781433105,355.0,356,0.0,0.04864220879971981,8.0,False,,,,,,,0.0,0.04009133577346802,0.0,,,,,,,,,
