dataset,n_perturbations,genes,n_measured,median_technical_sd,n_resp_1.25x,frac_resp_1.25x,n_resp_1.5x,frac_resp_1.5x,n_resp_2.0x,frac_resp_2.0x,n_resp_4.0x,frac_resp_4.0x,median_abs_log2fc_responders,p90_abs_log2fc_responders,max_abs_log2fc
kemmeren2014_single,1,YKR093W,6169,,160,0.0259361322742746,37,0.005997730588426001,11,0.0017831090938563786,2,0.0003242016534284325,0.41578324279564993,0.8530676448225608,5.076088284506038
kemmeren2014_single,1,YNL016W,6169,,800,0.129680661371373,138,0.022369914086561842,30,0.004863024801426487,4,0.000648403306856865,0.4162583315767874,0.6750242025018856,4.7134357208955375
kemmeren2014_single,1,YPR042C,6169,,197,0.0319338628627006,43,0.006970335548711298,13,0.002107310747284811,3,0.0004863024801426487,0.42655567066342104,0.7905951039093906,4.159778050916676
kemmeren2014_single,1,YLR142W,6169,,400,0.0648403306856865,62,0.010050251256281407,9,0.0014589074404279462,2,0.0003242016534284325,0.39857964388642503,0.6584539454480539,6.042132772104382
kemmeren2014_single,1,YKL015W,6169,,354,0.05738369265683255,78,0.012643864483708868,20,0.003242016534284325,3,0.0004863024801426487,0.43613602118348094,0.8091076819683768,5.473705220020499
kemmeren2014_single,1,YGL062W,6169,,324,0.052520667855406065,67,0.010860755389852489,14,0.0022694115739990274,4,0.000648403306856865,0.42242220084383797,0.7733642273560373,6.014907791377073
kemmeren2014_single,1,YBR218C,6169,,292,0.047333441400551145,59,0.009563948776138758,14,0.0022694115739990274,4,0.000648403306856865,0.4105212451407231,0.7566024266331051,5.989600343397721
kemmeren2014_single,1,YDL104C,6169,,213,0.03452747609012806,47,0.007618738855568163,16,0.00259361322742746,3,0.0004863024801426487,0.419347307868114,0.8551122804799373,4.507982880304732
kemmeren2014_single,1,YML095C,6169,,250,0.04052520667855406,49,0.007942940508996596,14,0.0022694115739990274,4,0.000648403306856865,0.40689220924713043,0.7787745950635978,4.5735906019923664
kemmeren2014_single,1,YMR201C,6169,,312,0.05057545793483547,65,0.010536553736424056,21,0.0034041173609985413,5,0.0008105041335710813,0.4206625690157594,0.8660595065178062,4.526209949838905
kemmeren2014_single,1,YBR114W,6169,,385,0.06240881828497325,66,0.010698654563138272,15,0.0024315124007132437,3,0.0004863024801426487,0.41107670501402666,0.6872391816459363,6.00164623897267
kemmeren2014_single,1,YOR368W,6169,,697,0.11298427621980872,130,0.021073107472848112,29,0.004700923974712271,5,0.0008105041335710813,0.4125601606804946,0.714727486175057,4.574383235959577
kemmeren2014_single,1,YER173W,6169,,234,0.0379315934511266,48,0.007780839682282379,14,0.0022694115739990274,3,0.0004863024801426487,0.4100723471404607,0.8261315223021001,4.965958519664464
kemmeren2014_single,1,YDR419W,6169,,120,0.01945209920570595,31,0.005025125628140704,12,0.0019452099205705948,2,0.0003242016534284325,0.43859397969304426,0.9834774001664481,4.72548480304898
kemmeren2014_single,1,YML011C,6169,,189,0.03063705624898687,35,0.005673528934997569,8,0.00129680661371373,3,0.0004863024801426487,0.39076119909584706,0.7280271947135984,4.5153128526673765
kemmeren2014_single,1,YDR314C,6169,,193,0.031285459555843734,48,0.007780839682282379,11,0.0017831090938563786,4,0.000648403306856865,0.42857577435176647,0.8372007041745011,4.596720337933718
kemmeren2014_single,1,YER162C,6169,,221,0.03582428270384179,47,0.007618738855568163,15,0.0024315124007132437,2,0.0003242016534284325,0.4239610613004567,0.7814615310356703,5.001932378595023
kemmeren2014_single,1,YDL059C,6169,,270,0.04376722321283839,45,0.0072945372021397305,12,0.0019452099205705948,2,0.0003242016534284325,0.40024211454352776,0.741291944002834,4.911258016024272
kemmeren2014_single,1,YJR052W,6169,,95,0.015399578537850542,24,0.0038904198411411897,9,0.0014589074404279462,5,0.0008105041335710813,0.4245199065780795,0.9175309119140083,5.031266180451936
kemmeren2014_single,1,YDR217C,6169,,160,0.0259361322742746,37,0.005997730588426001,14,0.0022694115739990274,5,0.0008105041335710813,0.41746262685993507,0.8290677379448826,7.4467790460805885
kemmeren2014_single,1,YGR173W,6169,,262,0.04247041659912466,34,0.005511428108283352,10,0.0016210082671421625,4,0.000648403306856865,0.39737864953243796,0.6267323137827032,4.288428617923942
kemmeren2014_single,1,YBR073W,6169,,190,0.030799157075701085,32,0.00518722645485492,9,0.0014589074404279462,4,0.000648403306856865,0.3855123885017814,0.7257118354228911,4.388365073553192
kemmeren2014_single,1,YDL135C,6169,,243,0.03939050089155455,49,0.007942940508996596,10,0.0016210082671421625,3,0.0004863024801426487,0.3895720371701067,0.8030756681946017,4.558286604854642
kemmeren2014_single,1,YOR380W,6169,,364,0.05900470092397471,68,0.011022856216566705,18,0.0029178148808558925,6,0.0009726049602852974,0.4031332483512291,0.7423014229624838,5.342800310170952
kemmeren2014_single,1,YCR106W,6169,,283,0.0458745339601232,53,0.00859134381585346,13,0.002107310747284811,7,0.0011347057869995137,0.40340731461252877,0.709821697406346,5.911757371099457
kemmeren2014_single,1,YPL133C,6169,,219,0.03550008105041336,31,0.005025125628140704,9,0.0014589074404279462,2,0.0003242016534284325,0.3909645522373738,0.6201055334650867,4.774627680378356
kemmeren2014_single,1,YLR329W,6169,,209,0.033879072783271194,26,0.004214621494569622,6,0.0009726049602852974,2,0.0003242016534284325,0.39227378105410915,0.6832980194527298,4.694167192599415
kemmeren2014_single,1,YHR157W,6169,,152,0.02463932566056087,36,0.005835629761711785,13,0.002107310747284811,2,0.0003242016534284325,0.4140509397000215,0.8522023030927693,4.326464990434791
kemmeren2014_single,1,YJR021C,6169,,181,0.02934024963527314,38,0.0061598314151402175,13,0.002107310747284811,4,0.000648403306856865,0.40723651659649357,0.8071431047179947,4.994109453743064
kemmeren2014_single,1,YMR133W,6169,,138,0.022369914086561842,28,0.004538823147998055,10,0.0016210082671421625,2,0.0003242016534284325,0.41642715623943183,0.8089919594179164,4.673327094566238
kemmeren2014_single,1,YPR007C,6169,,296,0.04798184470740801,43,0.006970335548711298,10,0.0016210082671421625,2,0.0003242016534284325,0.39251338780068884,0.6898887124046509,4.465824554400012
kemmeren2014_single,1,YLR263W,6169,,109,0.01766899011184957,28,0.004538823147998055,6,0.0009726049602852974,2,0.0003242016534284325,0.4390846231667779,0.8042004745093924,4.760386902707122
kemmeren2014_single,1,YLR387C,6169,,194,0.03144756038255795,50,0.008105041335710812,16,0.00259361322742746,5,0.0008105041335710813,0.4042175774712657,0.9016821400049736,4.573333568313102
kemmeren2014_single,1,YOR346W,6169,,288,0.04668503809369428,42,0.006808234721997083,12,0.0019452099205705948,3,0.0004863024801426487,0.4009748344597037,0.6428348129943757,4.562704707089658
kemmeren2014_single,1,YLR059C,6169,,168,0.02723293888798833,31,0.005025125628140704,10,0.0016210082671421625,2,0.0003242016534284325,0.4097204102504569,0.7868259945307237,4.273725570324149
kemmeren2014_single,1,YLR107W,6169,,176,0.028529745501702057,38,0.0061598314151402175,9,0.0014589074404279462,5,0.0008105041335710813,0.41497555140532527,0.8219685723972885,4.61333741457768
kemmeren2014_single,1,YOL080C,6169,,282,0.04571243313340898,65,0.010536553736424056,19,0.0030799157075701088,5,0.0008105041335710813,0.43433860052373796,0.8771982154836133,5.2379036693558865
kemmeren2014_single,1,YMR182C,6169,,318,0.05154806289512077,62,0.010050251256281407,13,0.002107310747284811,4,0.000648403306856865,0.415639535326433,0.733857377548639,5.965349586914364
kemmeren2014_single,1,YLR453C,6169,,301,0.04879234884097909,70,0.011347057869995137,22,0.003566218187712757,3,0.0004863024801426487,0.4250817281856287,0.8842479816723036,6.0234831133803075
kemmeren2014_single,1,YHL024W,6169,,206,0.033392770303128545,34,0.005511428108283352,11,0.0017831090938563786,4,0.000648403306856865,0.40098899328549936,0.7514537518823537,4.612607021613738
kemmeren2014_single,1,YMR247C,6169,,149,0.02415302318041822,23,0.0037283190144269734,8,0.00129680661371373,4,0.000648403306856865,0.4159705862737598,0.6657762439087219,3.778691823597886
kemmeren2014_single,1,YPL089C,6169,,224,0.03631058518398444,40,0.00648403306856865,13,0.002107310747284811,4,0.000648403306856865,0.41039349400419217,0.7608902573570743,4.820652481297855
kemmeren2014_single,1,YDR255C,6169,,112,0.01815529259199222,28,0.004538823147998055,7,0.0011347057869995137,3,0.0004863024801426487,0.41346956924379585,0.7688139916964628,5.01996510696185
kemmeren2014_single,1,YMR234W,6169,,74,0.011995461176852002,15,0.0024315124007132437,4,0.000648403306856865,2,0.0003242016534284325,0.4170017187111205,0.7451335877690342,4.851460133393497
kemmeren2014_single,1,YNL072W,6169,,481,0.077970497649538,66,0.010698654563138272,20,0.003242016534284325,2,0.0003242016534284325,0.40739968035035923,0.6502717863327231,5.63833591842489
kemmeren2014_single,1,YDR279W,6169,,322,0.05219646620197763,63,0.010212352082995623,21,0.0034041173609985413,3,0.0004863024801426487,0.40620091595061847,0.7902690533084357,5.47741731857909
kemmeren2014_single,1,YLR154C,6169,,215,0.03485167774355649,58,0.009401847949424542,25,0.004052520667855406,4,0.000648403306856865,0.4261817092681462,1.028494455726275,4.741476916771582
kemmeren2014_single,1,YGR276C,6169,,207,0.03355487112984276,43,0.006970335548711298,11,0.0017831090938563786,3,0.0004863024801426487,0.3895522083710823,0.8106425894664148,4.373990703546117
kemmeren2014_single,1,YLL046C,6169,,161,0.026098233100988816,35,0.005673528934997569,11,0.0017831090938563786,3,0.0004863024801426487,0.415870779395834,0.8781708200571808,4.388553644100754
kemmeren2014_single,1,YGR070W,6169,,110,0.017831090938563787,17,0.002755714054141676,4,0.000648403306856865,2,0.0003242016534284325,0.39847212026467155,0.6789646969275704,4.656984742689984
kemmeren2014_single,1,YIL119C,6169,,140,0.022694115739990275,32,0.00518722645485492,8,0.00129680661371373,3,0.0004863024801426487,0.43145957807943947,0.7186491442029015,4.668966958303436
kemmeren2014_single,1,YLR325C,6169,,392,0.06354352407197277,62,0.010050251256281407,10,0.0016210082671421625,3,0.0004863024801426487,0.41130166551782404,0.6825298081142512,4.922584119114128
kemmeren2014_single,1,YGL004C,6169,,60,0.009726049602852975,15,0.0024315124007132437,6,0.0009726049602852974,4,0.000648403306856865,0.4235320501426183,1.0097573496726955,4.858440855013443
kemmeren2014_single,1,YFL036W,6169,,115,0.018641595072134868,29,0.004700923974712271,8,0.00129680661371373,2,0.0003242016534284325,0.4241251465053017,0.8365092367627252,4.949436916594367
kemmeren2014_single,1,YDL216C,6169,,158,0.025611930620846168,39,0.006321932241854434,11,0.0017831090938563786,3,0.0004863024801426487,0.4092106700860193,0.841351031275022,4.400471557503741
kemmeren2014_single,1,YOL117W,6169,,63,0.010212352082995623,17,0.002755714054141676,7,0.0011347057869995137,3,0.0004863024801426487,0.4395838168503988,1.1743142605260202,5.478131976740066
kemmeren2014_single,1,YIL127C,6169,,311,0.050413357108121254,57,0.009239747122710326,15,0.0024315124007132437,3,0.0004863024801426487,0.40142368707295123,0.7342655347150513,4.747112360543953
kemmeren2014_single,1,YLR221C,6169,,260,0.042146214945696224,53,0.00859134381585346,13,0.002107310747284811,4,0.000648403306856865,0.4313983046361718,0.7352158868210221,5.02272729749256
kemmeren2014_single,1,YMR030W,6169,,219,0.03550008105041336,46,0.007456638028853947,12,0.0019452099205705948,4,0.000648403306856865,0.40032849956914573,0.8542763796478808,4.520663697515878
kemmeren2014_single,1,YJR127C,6169,,360,0.058356297617117844,55,0.008915545469281893,10,0.0016210082671421625,3,0.0004863024801426487,0.40276614646476694,0.6360149851925261,5.951844775317268
kemmeren2014_single,1,YGR152C,6169,,281,0.045550332306694766,56,0.00907764629599611,12,0.0019452099205705948,6,0.0009726049602852974,0.4160421010395404,0.7711051785233857,4.168312711662922
kemmeren2014_single,1,YDR066C,6169,,309,0.05008915545469282,62,0.010050251256281407,20,0.003242016534284325,4,0.000648403306856865,0.40822033395902646,0.7966334395426403,4.490985370724879
kemmeren2014_single,1,YGR161C,6169,,119,0.019289998378991733,25,0.004052520667855406,6,0.0009726049602852974,4,0.000648403306856865,0.4409377379020277,0.7841279018852285,6.378218730551057
kemmeren2014_single,1,YDR139C,6169,,83,0.013454368617279949,16,0.00259361322742746,6,0.0009726049602852974,3,0.0004863024801426487,0.43326962364475263,0.8244185895957709,5.35411601030741
kemmeren2014_single,1,YOR138C,6169,,59,0.009563948776138758,15,0.0024315124007132437,8,0.00129680661371373,5,0.0008105041335710813,0.43136949598429586,1.1747716602290745,4.306217770913392
kemmeren2014_single,1,YBR280C,6169,,160,0.0259361322742746,36,0.005835629761711785,13,0.002107310747284811,5,0.0008105041335710813,0.41302663806805745,0.891686132860062,3.9858483112562615
kemmeren2014_single,1,YJL098W,6169,,166,0.026908737234559898,24,0.0038904198411411897,11,0.0017831090938563786,5,0.0008105041335710813,0.3844953733242356,0.7494958589775604,4.670554039510631
kemmeren2014_single,1,YGL229C,6169,,224,0.03631058518398444,51,0.008267142162425028,15,0.0024315124007132437,5,0.0008105041335710813,0.43215553746809443,0.793357049322668,5.105612290033356
kemmeren2014_single,1,YBL066C,6169,,169,0.027395039714702547,37,0.005997730588426001,15,0.0024315124007132437,5,0.0008105041335710813,0.42401712117343204,0.849692751949185,4.592535197813989
kemmeren2014_single,1,YPL165C,6169,,150,0.024315124007132437,25,0.004052520667855406,6,0.0009726049602852974,2,0.0003242016534284325,0.4056993181049659,0.7236226112250258,5.165493529405991
kemmeren2014_single,1,YDR257C,6169,,230,0.037283190144269736,40,0.00648403306856865,10,0.0016210082671421625,3,0.0004863024801426487,0.409438231031422,0.7002618491230326,4.509119447948772
kemmeren2014_single,1,YNL049C,6169,,118,0.019127897552277517,20,0.003242016534284325,8,0.00129680661371373,4,0.000648403306856865,0.39306298156424224,0.7627096251394619,6.197292404235963
kemmeren2014_single,1,YOR315W,6169,,325,0.05268276868212028,56,0.00907764629599611,15,0.0024315124007132437,5,0.0008105041335710813,0.39715429774998423,0.7272083420901918,4.7904082543215445
kemmeren2014_single,1,YIR001C,6169,,184,0.029826552115415787,31,0.005025125628140704,11,0.0017831090938563786,3,0.0004863024801426487,0.40180826058486163,0.7290407980983429,5.228449238496498
kemmeren2014_single,1,YOR007C,6169,,372,0.06030150753768844,54,0.008753444642567677,10,0.0016210082671421625,4,0.000648403306856865,0.3968185571079394,0.6468853743892795,4.654077785939828
kemmeren2014_single,1,YKL130C,6169,,273,0.044253525692981036,55,0.008915545469281893,10,0.0016210082671421625,6,0.0009726049602852974,0.41457894482885127,0.695375607807196,5.58717698403624
kemmeren2014_single,1,YHL006C,6169,,246,0.039876803371697196,54,0.008753444642567677,13,0.002107310747284811,2,0.0003242016534284325,0.4046761883856632,0.8118971012940335,4.4501565939737935
kemmeren2014_single,1,YIL123W,6169,,187,0.030312854595558436,37,0.005997730588426001,10,0.0016210082671421625,4,0.000648403306856865,0.4109658591670385,0.8284383299763596,4.5744369019888245
kemmeren2014_single,1,YNL257C,6169,,261,0.04230831577241044,54,0.008753444642567677,14,0.0022694115739990274,4,0.000648403306856865,0.41584561418133603,0.7936200513095727,6.234740653998276
kemmeren2014_single,1,YDR409W,6169,,535,0.08672394229210569,135,0.021883611606419193,25,0.004052520667855406,6,0.0009726049602852974,0.44217948616784236,0.7937332413963429,3.616662571904745
kemmeren2014_single,1,YLR398C,6169,,115,0.018641595072134868,18,0.0029178148808558925,9,0.0014589074404279462,4,0.000648403306856865,0.3929139931592093,0.8738718746874998,4.168954445665641
kemmeren2014_single,1,YOR076C,6169,,264,0.04279461825255309,56,0.00907764629599611,17,0.002755714054141676,4,0.000648403306856865,0.4061773374676375,0.8158673462456538,4.476397512180783
kemmeren2014_single,1,YGL213C,6169,,249,0.040363105851839845,53,0.00859134381585346,10,0.0016210082671421625,5,0.0008105041335710813,0.42591740344209117,0.773833001890622,4.133118357113496
kemmeren2014_single,1,YNL311C,6169,,237,0.03841789593126925,60,0.009726049602852975,18,0.0029178148808558925,5,0.0008105041335710813,0.40784914271604844,0.8750986530311924,3.5997341744028324
kemmeren2014_single,1,YDR515W,6169,,205,0.03323066947641433,33,0.005349327281569136,10,0.0016210082671421625,2,0.0003242016534284325,0.3885715449168055,0.708764638688147,4.537902302602439
kemmeren2014_single,1,YGR212W,6169,,333,0.05397957529583401,59,0.009563948776138758,12,0.0019452099205705948,2,0.0003242016534284325,0.40446203574647693,0.7316355452290222,3.5261869995196506
kemmeren2014_single,1,YOR195W,6169,,265,0.042956719079267305,54,0.008753444642567677,16,0.00259361322742746,5,0.0008105041335710813,0.4081741372447718,0.8324086260909216,5.198789581255934
kemmeren2014_single,1,YBR228W,6169,,277,0.0449019289998379,48,0.007780839682282379,15,0.0024315124007132437,3,0.0004863024801426487,0.40604936061546626,0.7861877719244934,4.759458633169773
kemmeren2014_single,1,YLR135W,6169,,167,0.027070838061274114,47,0.007618738855568163,11,0.0017831090938563786,4,0.000648403306856865,0.41738123137556127,0.8436039920575632,4.236558315398493
kemmeren2014_single,1,YML058W,6169,,176,0.028529745501702057,40,0.00648403306856865,14,0.0022694115739990274,5,0.0008105041335710813,0.41761287800475105,0.8719532999248774,4.52604328648182
kemmeren2014_single,1,YNR015W,6169,,198,0.032095963689414815,37,0.005997730588426001,14,0.0022694115739990274,4,0.000648403306856865,0.4068679547283001,0.8193390937670686,4.8353509949904305
kemmeren2014_single,1,YBR182C,6169,,429,0.06954125466039877,85,0.013778570270708381,18,0.0029178148808558925,3,0.0004863024801426487,0.4108840325852142,0.7388567871833659,6.4138253886728505
kemmeren2014_single,1,YIL016W,6169,,92,0.014913276057707894,28,0.004538823147998055,9,0.0014589074404279462,4,0.000648403306856865,0.4587595355322105,0.8899782965185786,5.073257882031202
kemmeren2014_single,1,YGL131C,6169,,415,0.06727184308639975,67,0.010860755389852489,8,0.00129680661371373,5,0.0008105041335710813,0.4076791153152127,0.6411925593393323,3.327394671553778
kemmeren2014_single,1,YDR006C,6169,,212,0.03436537526341384,47,0.007618738855568163,11,0.0017831090938563786,5,0.0008105041335710813,0.40589266347734876,0.7399916568950073,4.475964446532723
kemmeren2014_single,1,YNR034W,6169,,166,0.026908737234559898,36,0.005835629761711785,21,0.0034041173609985413,9,0.0014589074404279462,0.39402296754409705,1.2083047224777492,4.2817628555655185
kemmeren2014_single,1,YMR191W,6169,,101,0.01637218349813584,20,0.003242016534284325,10,0.0016210082671421625,5,0.0008105041335710813,0.3922147653411128,0.7890607888950827,4.847552125356808
kemmeren2014_single,1,YHL022C,6169,,134,0.021721510779704977,39,0.006321932241854434,14,0.0022694115739990274,3,0.0004863024801426487,0.4354274048613751,1.0283058322111922,4.565076148249216
kemmeren2014_single,1,YHR152W,6169,,192,0.031123358729129517,39,0.006321932241854434,8,0.00129680661371373,4,0.000648403306856865,0.3977078783841085,0.7809568005763154,4.844150416971417
kemmeren2014_single,1,YHR014W,6169,,141,0.02285621656670449,27,0.0043767223212838385,10,0.0016210082671421625,2,0.0003242016534284325,0.40408246007018533,0.8414810823083976,4.527497852758772
kemmeren2014_single,1,YIL073C,6169,,448,0.07262117036796888,149,0.02415302318041822,22,0.003566218187712757,5,0.0008105041335710813,0.4934051845720967,0.8629908309795019,4.8278185618439355
kemmeren2014_single,1,YNL204C,6169,,150,0.024315124007132437,23,0.0037283190144269734,9,0.0014589074404279462,3,0.0004863024801426487,0.38051502663742864,0.7472053970094802,4.273415404893433
kemmeren2014_single,1,YOR313C,6169,,513,0.08315772410439293,84,0.013616469443994165,20,0.003242016534284325,4,0.000648403306856865,0.40255652479816767,0.742885457810674,4.885732990190455
kemmeren2014_single,1,YNL224C,6169,,341,0.05527638190954774,62,0.010050251256281407,19,0.0030799157075701088,3,0.0004863024801426487,0.403799649752416,0.7374744877068521,4.610039519268964
kemmeren2014_single,1,YML034W,6169,,183,0.02966445128870157,37,0.005997730588426001,9,0.0014589074404279462,3,0.0004863024801426487,0.41061675547419074,0.7515713885225906,4.683799838751785
kemmeren2014_single,1,YKR091W,6169,,198,0.032095963689414815,48,0.007780839682282379,15,0.0024315124007132437,4,0.000648403306856865,0.4173059552711461,0.7952918579266467,4.553789274136013
kemmeren2014_single,1,YPL033C,6169,,522,0.08461663154482088,77,0.012481763656994651,19,0.0030799157075701088,3,0.0004863024801426487,0.405770834490924,0.6839394788509291,5.279515648400343
kemmeren2014_single,1,YKL086W,6169,,272,0.04409142486626682,58,0.009401847949424542,15,0.0024315124007132437,6,0.0009726049602852974,0.4265022990132923,0.8085160774027835,4.531563840737602
kemmeren2014_single,1,YNL209W,6169,,504,0.08169881666396499,62,0.010050251256281407,7,0.0011347057869995137,2,0.0003242016534284325,0.4018034775832947,0.6162241110444887,5.963115292606748
kemmeren2014_single,1,YDR293C,6169,,207,0.03355487112984276,47,0.007618738855568163,15,0.0024315124007132437,3,0.0004863024801426487,0.4049102000933339,0.9025715110545262,4.4953544525960645
kemmeren2014_single,1,YDR312W,6169,,198,0.032095963689414815,35,0.005673528934997569,14,0.0022694115739990274,3,0.0004863024801426487,0.40152208092947406,0.870080054585035,4.668732503585769
kemmeren2014_single,1,YDR169C,6169,,122,0.019776300859134382,32,0.00518722645485492,6,0.0009726049602852974,3,0.0004863024801426487,0.4251893386453255,0.7953650669849786,5.062407834589993
kemmeren2014_single,1,YKL072W,6169,,272,0.04409142486626682,56,0.00907764629599611,13,0.002107310747284811,3,0.0004863024801426487,0.4174117444034454,0.7905032893437304,5.854806167291169
kemmeren2014_single,1,YLR389C,6169,,202,0.03274436699627168,31,0.005025125628140704,9,0.0014589074404279462,4,0.000648403306856865,0.3937238958489559,0.7085730172787309,5.759736219836521
kemmeren2014_single,1,YOR027W,6169,,167,0.027070838061274114,36,0.005835629761711785,10,0.0016210082671421625,5,0.0008105041335710813,0.38955658530403087,0.850506225348345,5.001828195931276
kemmeren2014_single,1,YDL048C,6169,,197,0.0319338628627006,41,0.006646133895282866,12,0.0019452099205705948,4,0.000648403306856865,0.42141144995425883,0.8079399902181088,5.047566424642254
kemmeren2014_single,1,YGL162W,6169,,251,0.04068730750526828,56,0.00907764629599611,15,0.0024315124007132437,5,0.0008105041335710813,0.4267707309374528,0.7837562022717082,5.427780954479448
kemmeren2014_single,1,YPR009W,6169,,271,0.0439293240395526,50,0.008105041335710812,11,0.0017831090938563786,3,0.0004863024801426487,0.4105329452784797,0.7379302486602122,5.091977099572588
kemmeren2014_single,1,YAR042W,6169,,37,0.005997730588426001,12,0.0019452099205705948,7,0.0011347057869995137,3,0.0004863024801426487,0.4338706317707554,1.3324906068764037,5.409223354403016
kemmeren2014_single,1,YGR129W,6169,,212,0.03436537526341384,41,0.006646133895282866,11,0.0017831090938563786,3,0.0004863024801426487,0.4046745108670473,0.7570792293632581,4.512819887372169
kemmeren2014_single,1,YGL243W,6169,,162,0.026260333927703033,38,0.0061598314151402175,9,0.0014589074404279462,4,0.000648403306856865,0.4398540016400312,0.8144791566258469,4.737548283504531
kemmeren2014_single,1,YGL232W,6169,,206,0.033392770303128545,50,0.008105041335710812,14,0.0022694115739990274,5,0.0008105041335710813,0.42755056695408883,0.826164607680191,4.464865327948484
kemmeren2014_single,1,YJL083W,6169,,100,0.016210082671421624,34,0.005511428108283352,9,0.0014589074404279462,2,0.0003242016534284325,0.45446081192606674,0.9246105756726064,4.779559286775308
kemmeren2014_single,1,YBR150C,6169,,143,0.023180418220132924,49,0.007942940508996596,15,0.0024315124007132437,4,0.000648403306856865,0.4626141140209118,1.0370571016343209,4.707027807821769
kemmeren2014_single,1,YML072C,6169,,173,0.02804344302155941,39,0.006321932241854434,14,0.0022694115739990274,5,0.0008105041335710813,0.410189252294858,0.8570497872361631,4.7490628205887475
kemmeren2014_single,1,YBR223C,6169,,483,0.07829469930296644,81,0.013130166963851516,24,0.0038904198411411897,3,0.0004863024801426487,0.4069322528620969,0.7506919352186359,5.255270847827686
kemmeren2014_single,1,YOR337W,6169,,204,0.03306856864970011,31,0.005025125628140704,10,0.0016210082671421625,2,0.0003242016534284325,0.40050016821655554,0.6952164972199959,4.815244338948405
kemmeren2014_single,1,YNL128W,6169,,108,0.017506889285135354,23,0.0037283190144269734,7,0.0011347057869995137,3,0.0004863024801426487,0.4039297392576576,0.788723990261484,5.0129304672358055
kemmeren2014_single,1,YNL253W,6169,,131,0.02123520829956233,17,0.002755714054141676,6,0.0009726049602852974,3,0.0004863024801426487,0.3858165516666455,0.6450887218563726,4.708505060393692
kemmeren2014_single,1,YBR240C,6169,,397,0.06435402820554385,70,0.011347057869995137,18,0.0029178148808558925,3,0.0004863024801426487,0.41832263262979547,0.7001939373137008,6.305135002898336
kemmeren2014_single,1,YDL080C,6169,,161,0.026098233100988816,29,0.004700923974712271,8,0.00129680661371373,3,0.0004863024801426487,0.39216356584356393,0.7703556497892826,4.600968097951766
kemmeren2014_single,1,YER063W,6169,,155,0.02512562814070352,15,0.0024315124007132437,9,0.0014589074404279462,3,0.0004863024801426487,0.3838702844758376,0.5725182830503855,5.530260387683031
kemmeren2014_single,1,YGL049C,6169,,309,0.05008915545469282,41,0.006646133895282866,11,0.0017831090938563786,3,0.0004863024801426487,0.41145159353184224,0.6939746905779226,5.63998479330957
kemmeren2014_single,1,YER007C-A,6169,,406,0.06581293564597179,66,0.010698654563138272,17,0.002755714054141676,4,0.000648403306856865,0.40916616855999494,0.6707205336302491,4.842301067902659
kemmeren2014_single,1,YOR091W,6169,,240,0.0389041984114119,39,0.006321932241854434,9,0.0014589074404279462,3,0.0004863024801426487,0.39605687646025234,0.6821316723460874,4.6109718298439955
kemmeren2014_single,1,YDR117C,6169,,230,0.037283190144269736,44,0.007132436375425514,10,0.0016210082671421625,5,0.0008105041335710813,0.4102482430304651,0.7623584518253776,4.7843898818485915
kemmeren2014_single,1,YNL273W,6169,,184,0.029826552115415787,46,0.007456638028853947,12,0.0019452099205705948,2,0.0003242016534284325,0.4127690498123042,0.9046216489639247,4.183971277508599
kemmeren2014_single,1,YKR010C,6169,,105,0.017020586804992705,24,0.0038904198411411897,7,0.0011347057869995137,2,0.0003242016534284325,0.40882819074211835,0.8447242777970427,4.293154099130137
kemmeren2014_single,1,YOL006C,6169,,1091,0.17685200194520992,187,0.030312854595558436,39,0.006321932241854434,7,0.0011347057869995137,0.41912993112794417,0.6881784828128086,4.900986535352586
kemmeren2014_single,1,YGL096W,6169,,220,0.03566218187712757,47,0.007618738855568163,10,0.0016210082671421625,4,0.000648403306856865,0.4258900018875106,0.7554452422266877,5.101048151945263
kemmeren2014_single,1,YER049W,6169,,157,0.02544982979413195,36,0.005835629761711785,11,0.0017831090938563786,4,0.000648403306856865,0.41262101423727815,0.8330435128616629,4.358814938634272
kemmeren2014_single,1,YMR156C,6169,,163,0.02642243475441725,30,0.004863024801426487,10,0.0016210082671421625,2,0.0003242016534284325,0.4096583822460388,0.8116891004945064,4.821589220743678
kemmeren2014_single,1,YPL176C,6169,,83,0.013454368617279949,11,0.0017831090938563786,6,0.0009726049602852974,3,0.0004863024801426487,0.39942493617316477,0.6350681497529647,4.873858736417053
kemmeren2014_single,1,YNL299W,6169,,146,0.023666720700275572,35,0.005673528934997569,13,0.002107310747284811,6,0.0009726049602852974,0.41109690193172177,0.9626276347777849,4.786887228938613
kemmeren2014_single,1,YMR233W,6169,,146,0.023666720700275572,34,0.005511428108283352,9,0.0014589074404279462,4,0.000648403306856865,0.40476221205911533,0.7344735809654047,4.640841543971967
kemmeren2014_single,1,YLR043C,6169,,272,0.04409142486626682,43,0.006970335548711298,10,0.0016210082671421625,3,0.0004863024801426487,0.3907134094087672,0.6558899046229326,4.44838352876791
kemmeren2014_single,1,YKL034W,6169,,158,0.025611930620846168,38,0.0061598314151402175,12,0.0019452099205705948,3,0.0004863024801426487,0.4013568795816408,0.8062168619013922,3.6699452923602793
kemmeren2014_single,1,YLR425W,6169,,99,0.016047981844707408,30,0.004863024801426487,8,0.00129680661371373,4,0.000648403306856865,0.4550298656941021,0.8641622810496974,4.031592302660409
