dataset,model,size,embedding,is_pert,aggregation,num_params,test_spearman,val_spearman,cv_spearman_mean,cv_spearman_std,test_pearson,val_pearson,cv_pearson_mean,cv_pearson_std,test_r2,val_r2,cv_r2_mean,cv_r2_std,test_mse,val_mse,cv_mse_mean,cv_mse_std
interaction,svr,1e4,calm,False,sum,572.0,0.4843888878483104,0.4278795600556014,0.4480999665890842,0.0192108411803026,0.380859465444201,0.3384591291214762,0.3536289236195641,0.0325005126938758,-0.1628111128398131,-0.3023870207886858,-0.2493422156932393,0.0595668820927387,0.0042344727796585,0.0046284676486404,0.0043912862761055,0.0003291515906412
interaction,svr,1e4,codon_frequency,False,sum,386.0,0.4860774936439387,0.4195724051053748,0.4500064393279999,0.0161944604540888,0.3975529462113373,0.3301499019353434,0.3694206152601101,0.0378524073682367,-0.1606115247522863,-0.3420769453228607,-0.2683298654906461,0.0546742575279891,0.0042264627978307,0.0047695190632746,0.0044608341174539,0.0003686068409036
interaction,svr,1e4,esm2_t33_650M_UR50D_all,True,sum,449.0,0.5062759328862485,0.4218561618354566,0.4532934366684956,0.0170608327341652,0.4050738461029448,0.3284710974420495,0.3707222873035443,0.0367648599246908,-0.158023361125331,-0.3577860048499377,-0.2865459032355725,0.0561310566456868,0.0042170377860582,0.004825346457629,0.0045235888814274,0.0003545183484372
interaction,svr,1e4,esm2_t33_650M_UR50D_no_dubious,True,sum,449.0,0.5062759328862485,0.4218561618354566,0.4532934182184908,0.0170607925582784,0.4050738457265586,0.328471085500837,0.370722288513709,0.036764858176561,-0.1580233408179407,-0.3577860167300364,-0.286545946938349,0.0561310910180128,0.0042170377121072,0.0048253464998489,0.0045235890171655,0.0003545181406067
interaction,svr,1e4,fudt_downstream,True,sum,627.0,0.4774609317715043,0.4120047471760909,0.4451918484829635,0.0168272518921412,0.3980589409341841,0.3243772985995264,0.3585459632927475,0.0355942776734405,-0.2194802228459176,-0.4340170018689773,-0.359398483760212,0.0531721944994049,0.0044408380312809,0.0050962587407235,0.0047816367053442,0.000391390978543
interaction,svr,1e4,fudt_upstream,True,sum,515.0,0.4916806689738402,0.3907100072903766,0.4414289629835727,0.0162206747910462,0.3999952552889485,0.3143950723912159,0.3550528596435626,0.0294155706365356,-0.0647042903141359,-0.2648657529025822,-0.1872720800546046,0.0372188921090453,0.0038772086794985,0.0044951232381976,0.0041794495739628,0.0003769642507859
interaction,svr,1e4,normalized_chrom_pathways,True,sum,421.0,0.4455543600782327,0.3867592829714598,0.4265893283898087,0.025352078977777,0.3631655164560251,0.3090110950541,0.335660721110944,0.0444592413536509,-0.1298779382800632,-0.2711336745133827,-0.2276517996787996,0.0657909153799006,0.0041145439056894,0.0045173983927136,0.0043177890621295,0.0003836920942081
interaction,svr,1e4,nt_window_5979,False,sum,448.0,0.4905564506468311,0.4154866599924974,0.4484605264777269,0.0143417021005878,0.4015269155626995,0.3252309452234832,0.3662269902711788,0.0392227414313937,-0.1697451017550817,-0.377349277295266,-0.3004316746264418,0.0451257377358912,0.0042597234734229,0.0048948710859994,0.0045750481071302,0.0003789152879984
interaction,svr,1e4,nt_window_five_prime_1003,True,sum,682.0,0.4609557801881562,0.4069558625594234,0.4463596031422373,0.0124596553950616,0.3768437933304326,0.3273676952094262,0.3547854195181106,0.0286798743295548,-0.2272782314483761,-0.400840385489164,-0.3446461727737905,0.0536261768433278,0.0044692351206068,0.0049783545917243,0.0047276837154077,0.0003564823630901
interaction,svr,1e4,nt_window_three_prime_300,True,sum,719.0,0.4852856573694094,0.4008403582039798,0.4422062259745358,0.0070812232186735,0.4044618382142754,0.3280810096598178,0.359792292963716,0.0281995020955254,-0.2824602020002751,-0.4967117565974137,-0.4428945809596783,0.0860737861627414,0.0046701848274421,0.005319065557453,0.0050645206790273,0.0002938579290279
interaction,svr,1e4,one_hot_gene,True,sum,449.0,0.4777862083683487,0.389754827437163,0.4312270170684756,0.0178670538010667,0.3991439221855158,0.3098541279493451,0.3446388915720603,0.0286442860741362,-0.0488234569534566,-0.20634682183377,-0.1452665116577092,0.0615546248452332,0.0038193773090889,0.0042871566967218,0.0040305730316524,0.000389628997858
interaction,svr,1e4,prot_T5_all,True,sum,539.0,0.4926619445294194,0.4241323899947931,0.4551620456450201,0.0122054418067835,0.4097141423641306,0.3359518025211369,0.3738143783634154,0.0336437866081893,-0.0919389753065429,-0.2868445454426152,-0.2007743378326883,0.0566632662942739,0.0039763860328885,0.00457323226686,0.0042235667334185,0.0003620282565594
interaction,svr,1e4,prot_T5_no_dubious,True,sum,539.0,0.4926619445294194,0.4241323899947931,0.4551620456450201,0.0122054418067835,0.4097141423641306,0.3359518025211369,0.3738143783634154,0.0336437866081893,-0.0919389753065429,-0.2868445454426152,-0.2007743378326883,0.0566632662942739,0.0039763860328885,0.00457323226686,0.0042235667334185,0.0003620282565594
interaction,svr,1e4,random_1,True,sum,499.0,0.2256889165993878,0.2079088652729948,0.2193067960818206,0.0172973845341712,0.1582264350283301,0.1347892348341341,0.1570537577699107,0.0136554674518991,-0.0630825142231181,-0.0945477663587082,-0.1147621750805959,0.039824891978193,0.00387130284472,0.0038898413801874,0.0039227132442693,0.0003390887473473
