target,partner,epsilon,p_value
YLR313C,YMR154C,-0.0263,0.3259
YLR313C,YMR155W,-0.0268,0.3633
YLR313C,YMR157C,0.0039,0.3861
YLR313C,YMR158C-A,0.0265,0.3428
YLR313C,YMR158W,-0.0008,0.4845
YLR313C,YMR159C,0.0139,0.3098
YLR313C,YMR161W,0.0427,0.1077
YLR313C,YMR162C,-0.0095,0.4187
YLR313C,YMR163C,-0.0145,0.3611
YLR313C,YMR164C,-0.2043,0.04265
YLR313C,YMR165C,0.0439,0.2843
YLR313C,YMR166C,0.012,0.3979
YLR313C,YMR167W,-0.0149,0.3553
YLR313C,YMR169C,0.0091,0.3212
YLR313C,YMR170C,0.0301,0.1798
YLR313C,YMR171C,0.0081,0.4318
YLR313C,YMR172W,-0.0037,0.4608
YLR313C,YMR173W,0.0056,0.4619
YLR313C,YMR174C,-0.0266,0.3409
YLR313C,YMR175W-A,-0.0343,0.3532
YLR313C,YMR176W,0.0852,0.0008288
YLR313C,YMR177W,0.0205,0.1444
YLR313C,YMR179W,0.0649,0.05032
YLR313C,YMR180C,-0.0246,0.2827
YLR313C,YMR182C,-0.0283,0.2238
YLR313C,YMR183C,0.0195,0.2375
YLR313C,YMR184W,0.0266,0.3433
YLR313C,YMR186W,-0.0071,0.4553
YLR313C,YMR189W,0.0351,2.158e-32
YLR313C,YMR190C,0.0158,0.2397
YLR313C,YMR193W,-0.0835,0.1517
YLR313C,YMR194C-B,-0.0019,0.4887
YLR313C,YMR194W,-0.0392,0.2088
YLR313C,YMR195W,0.0197,0.385
YLR313C,YMR196W,0.0501,0.1623
YLR313C,YMR198W,-0.0108,0.4497
YLR313C,YMR201C,0.0479,0.32
YLR313C,YMR204C,-0.0284,0.3226
YLR313C,YMR206W,0.0131,0.2499
YLR313C,YMR207C,-0.0421,0.252
YLR313C,YMR209C,-0.0012,0.4914
YLR313C,YMR210W,0.0648,0.03939
YLR313C,YMR214W,-0.0241,0.2568
YLR313C,YMR215W,0.0132,0.4479
YLR313C,YMR216C,0.0188,0.3929
YLR313C,YMR219W,-0.023,0.2298
YLR313C,YMR221C,-0.0714,0.003808
YLR313C,YMR222C,-0.0529,0.2154
YLR313C,YMR223W,0.0112,0.3758
YLR313C,YMR224C,-0.0153,0.3497
YLR313C,YMR225C,0.0049,0.431
YLR313C,YMR226C,-0.0634,0.1228
YLR313C,YMR230W-A,0.0124,0.09087
YLR313C,YMR230W,0.013,0.2034
YLR313C,YMR232W,-0.0077,0.4484
YLR313C,YMR233W,-0.021,0.359
YLR313C,YMR234W,-0.0411,0.2746
YLR313C,YMR237W,0.0411,0.1772
YLR313C,YMR238W,-0.0244,0.2009
YLR313C,YMR241W,0.0365,0.295
YLR313C,YMR242C,0.0105,0.3355
YLR313C,YMR242W-A,-0.0165,0.2954
YLR313C,YMR243C,-0.0048,0.422
YLR313C,YMR244C-A,-0.0157,0.3036
YLR313C,YMR244W,0.0169,0.4005
YLR313C,YMR247C,-0.0504,4.301e-11
YLR313C,YMR250W,0.016,0.3534
YLR313C,YMR253C,0.001,0.4923
YLR313C,YMR255W,0.0021,0.4809
YLR313C,YMR256C,-0.0218,0.343
YLR313C,YMR257C,0.051,0.1157
YLR313C,YMR261C,0.0465,0.02249
YLR313C,YMR262W,-0.0069,0.4769
YLR313C,YMR263W,-0.0169,0.2538
YLR313C,YMR264W,-0.01,0.4251
YLR313C,YMR266W,-0.0023,0.467
YLR313C,YMR267W,-0.0146,0.2681
YLR313C,YMR269W,0.0043,0.4627
YLR313C,YMR271C,0.0002,0.4911
YLR313C,YMR272C,-0.0468,0.2484
YLR313C,YMR272W-B,-0.0097,0.4104
YLR313C,YMR273C,0.0029,0.4684
YLR313C,YMR274C,-0.0074,0.1556
YLR313C,YMR275C,-0.0027,0.4895
YLR313C,YMR276W,-0.0106,0.2976
YLR313C,YMR278W,0.0134,0.3493
YLR313C,YMR279C,0.0018,0.4765
YLR313C,YMR280C,0.0193,0.4031
YLR313C,YMR282C,0.0071,0.3915
YLR313C,YMR283C,-0.1414,0.05523
YLR313C,YMR285C,-0.0047,0.4675
YLR313C,YMR287C,0.0441,0.1313
YLR313C,YMR291W,-0.0178,0.3176
YLR313C,YMR292W,-0.0347,0.3917
YLR313C,YMR294W,-0.0135,0.3286
YLR313C,YMR295C,0.0136,0.386
YLR313C,YMR299C,-0.0561,0.227
YLR313C,YMR300C,-0.0031,0.4348
YLR313C,YMR302C,0.0123,0.4213
YLR313C,YMR303C,0.0103,0.3806
YLR313C,YMR304W,0.0022,0.4853
YLR313C,YMR307W,-0.0492,0.02307
YLR313C,YMR310C,0.025,0.09564
YLR313C,YMR311C,-0.0115,0.1075
YLR313C,YMR312W,-0.0601,0.1421
YLR313C,YMR313C,-0.0047,0.4684
YLR313C,YMR315W,0.0503,0.2694
YLR313C,YMR316W,0.0113,0.3817
YLR313C,YMR318C,0.0258,0.2354
YLR313C,YMR319C,-0.0265,2.2e-13
YLR313C,YMR321C,-0.057,0.2321
YLR313C,YMR322C,0.0221,0.3743
YLR313C,YMR325W,-0.0086,0.4365
YLR313C,YNL001W,0.0028,0.4827
YLR313C,YNL003C,0.0287,0.3008
YLR313C,YNL004W,-0.0286,0.2901
YLR313C,YNL005C,-0.0302,0.3306
YLR313C,YNL008C,0.0037,0.4598
YLR313C,YNL009W,0.0011,0.4884
YLR313C,YNL010W,-0.0114,0.1864
YLR313C,YNL012W,0.0071,0.4336
YLR313C,YNL014W,-0.0209,0.121
YLR313C,YNL015W,-0.0136,0.188
YLR313C,YNL016W,0.0033,0.4873
YLR313C,YNL020C,-0.004,0.4474
YLR313C,YNL021W,-0.0306,0.1798
YLR313C,YNL022C,-0.0015,0.4798
YLR313C,YNL023C,-0.0013,0.4933
YLR313C,YNL024C,-0.0195,0.3274
YLR313C,YNL025C,-0.0232,0.3184
YLR313C,YNL027W,0.001,0.4921
YLR313C,YNL030W,0.0267,0.05292
YLR313C,YNL031C,0.029,0.1503
YLR313C,YNL032W,-0.0072,0.3954
YLR313C,YNL033W,0.0277,0.3286
YLR313C,YNL035C,-0.0082,0.4152
YLR313C,YNL036W,-0.0193,0.3571
YLR313C,YNL037C,-0.0053,0.4108
YLR313C,YNL040W,-0.0429,0.3458
YLR313C,YNL041C,-0.0023,0.4775
YLR313C,YNL042W-B,0.0068,0.346
YLR313C,YNL042W,-0.0291,0.3169
YLR313C,YNL046W,-0.037,0.306
YLR313C,YNL047C,-0.0158,0.3834
YLR313C,YNL048W,-0.0026,0.4853
YLR313C,YNL049C,0.0149,0.2907
YLR313C,YNL051W,0.0034,0.4829
YLR313C,YNL053W,0.013,0.3664
YLR313C,YNL054W,0.0324,0.1954
YLR313C,YNL055C,0.0813,0.0705
YLR313C,YNL056W,-0.0114,0.0916
YLR313C,YNL058C,-0.007,0.3682
YLR313C,YNL064C,-0.0325,0.2235
YLR313C,YNL066W,0.0246,0.3658
YLR313C,YNL067W-B,-0.0281,0.1885
YLR313C,YNL067W,0.0459,0.1448
YLR313C,YNL068C,-0.0254,0.1797
YLR313C,YNL069C,-0.0196,0.1881
YLR313C,YNL070W,-0.0319,0.3283
YLR313C,YNL071W,-0.0232,0.1105
YLR313C,YNL072W,-0.0262,0.2143
YLR313C,YNL077W,0.0228,5.023e-09
YLR313C,YNL078W,-0.0437,0.2473
YLR313C,YNL079C,0.1407,0.07289
YLR313C,YNL079C,0.0331,0.2341
YLR313C,YNL080C,-0.0326,0.3548
YLR313C,YNL081C,0.1158,0.008584
YLR313C,YNL082W,0.0033,0.4651
YLR313C,YNL083W,-0.0589,0.155
YLR313C,YNL084C,0.0112,0.4259
YLR313C,YNL085W,-0.0569,0.1597
YLR313C,YNL086W,0.0155,0.4111
YLR313C,YNL087W,-0.0206,0.3447
YLR313C,YNL090W,0.0543,0.2145
YLR313C,YNL091W,-0.0866,0.1797
YLR313C,YNL093W,-0.015,0.2749
YLR313C,YNL094W,-0.0193,0.1561
YLR313C,YNL096C,0.0157,0.4208
YLR313C,YNL097C,-0.048,0.2464
YLR313C,YNL098C,0.0018,0.4755
YLR313C,YNL099C,-0.0126,0.4241
YLR313C,YNL100W,0.0197,0.2128
YLR313C,YNL104C,-0.0165,0.3773
YLR313C,YNL106C,-0.0136,0.3982
YLR313C,YNL108C,-0.044,0.2488
YLR313C,YNL111C,-0.0017,0.4625
YLR313C,YNL115C,-0.0252,0.2933
YLR313C,YNL116W,0.0006,0.4974
YLR313C,YNL121C,0.0044,0.465
YLR313C,YNL122C,0.072,0.1955
YLR313C,YNL125C,-0.0359,0.3094
YLR313C,YNL127W,0.0435,0.001751
YLR313C,YNL128W,0.123,0.1055
YLR313C,YNL129W,0.0461,0.3066
YLR313C,YNL130C,0.0098,0.3658
YLR313C,YNL134C,0.0191,0.3215
YLR313C,YNL135C,0.0637,0.03072
YLR313C,YNL136W,0.0135,0.3963
YLR313C,YNL138W-A,-0.0475,2.82e-23
YLR313C,YNL142W,0.0109,0.4134
YLR313C,YNL145W,0.0728,0.0427
YLR313C,YNL146C-A,0.0356,0.182
YLR313C,YNL146W,-0.0034,0.4725
YLR313C,YNL147W,0.0033,0.4857
YLR313C,YNL153C,-0.0166,0.2634
YLR313C,YNL154C,0.0235,0.3213
YLR313C,YNL155W,0.0246,3.096e-05
YLR313C,YNL156C,-0.0047,0.4408
YLR313C,YNL157W,0.01,0.2375
YLR313C,YNL159C,0.0613,0.05642
YLR313C,YNL160W,0.0022,0.4841
YLR313C,YNL165W,-0.0668,0.1498
YLR313C,YNL166C,-0.0511,0.05059
YLR313C,YNL168C,0.0236,0.323
YLR313C,YNL169C,0.0203,0.3291
YLR313C,YNL175C,-0.0267,0.404
YLR313C,YNL177C,0.0689,0.345
YLR313C,YNL180C,-0.0542,0.1739
YLR313C,YNL183C,0.046,0.0
YLR313C,YNL185C,0.0206,0.3652
YLR313C,YNL190W,-0.0077,0.4063
YLR313C,YNL191W,-0.04,0.08776
YLR313C,YNL194C,-0.1264,0.3004
YLR313C,YNL196C,0.0307,1.96e-07
YLR313C,YNL197C,0.0517,0.03565
YLR313C,YNL199C,0.0359,0.2487
YLR313C,YNL201C,-0.0117,0.4295
YLR313C,YNL202W,0.0204,0.2146
YLR313C,YNL204C,0.058,0.1385
YLR313C,YNL206C,0.0524,0.07517
YLR313C,YNL208W,-0.0186,0.02744
YLR313C,YNL209W,-0.0545,0.05613
YLR313C,YNL210W,0.0109,0.3997
YLR313C,YNL212W,0.0356,0.1588
YLR313C,YNL213C,0.0747,0.09693
YLR313C,YNL214W,-0.0263,0.3802
YLR313C,YNL215W,-0.0582,0.1391
YLR313C,YNL217W,-0.0206,0.3153
YLR313C,YNL219C,0.0484,0.04407
YLR313C,YNL220W,0.0512,0.1046
YLR313C,YNL223W,0.0068,0.4509
YLR313C,YNL224C,0.0214,0.2086
YLR313C,YNL227C,0.008,0.4501
YLR313C,YNL229C,-0.004,0.3991
YLR313C,YNL230C,0.0576,0.004842
YLR313C,YNL231C,0.013,0.1502
YLR313C,YNL233W,-0.0106,0.4471
YLR313C,YNL234W,0.0436,0.01287
YLR313C,YNL236W,-0.0187,0.2746
YLR313C,YNL237W,0.0087,0.4157
YLR313C,YNL239W,0.0344,1.435e-14
YLR313C,YNL241C,-0.0019,0.4889
YLR313C,YNL242W,0.024,0.3741
YLR313C,YNL243W,0.1292,0.029
YLR313C,YNL248C,0.0607,0.2669
YLR313C,YNL249C,0.0185,0.3503
YLR313C,YNL250W,-0.0018,0.4696
YLR313C,YNL252C,0.0079,0.419
YLR313C,YNL252C,-0.0155,0.4278
YLR313C,YNL253W,-0.014,0.3589
YLR313C,YNL255C,0.0096,0.09212
YLR313C,YNL259C,0.0372,0.02172
YLR313C,YNL264C,0.0028,0.4777
YLR313C,YNL265C,-0.0504,0.09695
YLR313C,YNL269W,-0.0223,0.1715
YLR313C,YNL270C,-0.0148,0.06321
YLR313C,YNL271C,0.0052,0.4489
YLR313C,YNL273W,0.0036,0.4607
YLR313C,YNL274C,0.0209,0.3067
YLR313C,YNL275W,0.0342,0.1757
YLR313C,YNL277W-A,-0.0041,0.467
YLR313C,YNL278W,-0.0132,0.3069
YLR313C,YNL280C,0.0766,1.767e-05
YLR313C,YNL281W,-0.0157,0.3657
YLR313C,YNL283C,-0.0294,0.2788
YLR313C,YNL284C,-0.1306,0.08652
YLR313C,YNL286W,-0.0012,0.473
YLR313C,YNL288W,0.0047,0.3855
YLR313C,YNL289W,-0.011,0.3954
YLR313C,YNL291C,-0.04,0.1224
YLR313C,YNL292W,0.0155,0.3213
YLR313C,YNL293W,-0.0053,0.4491
YLR313C,YNL294C,0.0457,0.1056
YLR313C,YNL295W,-0.0071,0.3717
YLR313C,YNL297C,-0.0473,0.2462
YLR313C,YNL298W,-0.001,0.493
YLR313C,YNL299W,-0.0093,0.175
YLR313C,YNL300W,0.0349,0.1901
YLR313C,YNL301C,0.0043,0.4712
YLR313C,YNL302C,-0.0139,0.4131
YLR313C,YNL304W,-0.0283,0.1696
YLR313C,YNL307C,-0.0192,0.2841
YLR313C,YNL309W,-0.0208,0.3749
YLR313C,YNL311C,0.0234,0.3667
YLR313C,YNL314W,-0.0072,0.4533
YLR313C,YNL315C,0.0342,0.3498
YLR313C,YNL316C,0.0475,0.1615
YLR313C,YNL318C,0.0293,0.08994
YLR313C,YNL320W,-0.0093,0.4084
YLR313C,YNL321W,-0.0054,0.3906
YLR313C,YNL322C,-0.0272,0.2787
YLR313C,YNL323W,-0.0006,0.497
YLR313C,YNL325C,0.0337,0.2032
YLR313C,YNL327W,0.0286,0.2489
YLR313C,YNL328C,0.0223,0.1068
YLR313C,YNL329C,0.0149,0.4353
YLR313C,YNL330C,0.0007,0.4944
YLR313C,YNL331C,0.0122,0.4359
YLR313C,YNL333W,-0.0409,0.005581
YLR313C,YNL334C,0.0965,6.364e-07
YLR313C,YNL336W,-0.0231,0.4011
YLR313C,YNR001C,0.0202,0.2114
YLR313C,YNR004W,0.0391,0.2129
YLR313C,YNR006W,0.0094,0.2517
YLR313C,YNR007C,0.0077,0.4562
YLR313C,YNR008W,0.0368,0.2334
YLR313C,YNR010W,-0.0792,0.122
YLR313C,YNR012W,-0.0306,0.08407
YLR313C,YNR013C,-0.0296,0.3856
YLR313C,YNR015W,0.0077,0.3702
YLR313C,YNR018W,-0.0032,0.4765
YLR313C,YNR019W,-0.0423,0.05785
YLR313C,YNR020C,-0.0073,0.4541
YLR313C,YNR021W,-0.0458,0.2509
YLR313C,YNR022C,0.0057,0.4552
YLR313C,YNR023W,-0.0595,0.0894
YLR313C,YNR024W,-0.028,0.2075
YLR313C,YNR027W,-0.0297,0.2649
YLR313C,YNR028W,-0.027,0.2834
YLR313C,YNR029C,-0.0345,0.282
YLR313C,YNR030W,0.017,0.3249
YLR313C,YNR031C,0.0009,0.4949
YLR313C,YNR032C-A,-0.0162,0.3753
YLR313C,YNR032W,-0.2206,0.02969
YLR313C,YNR033W,0.0577,1.567e-06
YLR313C,YNR034W-A,0.0164,0.3984
YLR313C,YNR034W,-0.0355,0.2783
YLR313C,YNR036C,0.0951,0.01518
YLR313C,YNR037C,0.1049,0.2146
YLR313C,YNR039C,-0.0484,0.1726
YLR313C,YNR040W,-0.0172,0.06521
YLR313C,YNR041C,0.0435,0.1895
YLR313C,YNR044W,-0.036,0.1895
YLR313C,YNR045W,0.0859,0.1544
YLR313C,YNR047W,-0.0218,0.4062
YLR313C,YNR048W,-0.0034,0.4673
YLR313C,YNR049C,-0.0243,0.1679
YLR313C,YNR051C,-0.006,0.4677
YLR313C,YNR055C,-0.0153,0.3866
YLR313C,YNR060W,-0.0146,0.4009
YLR313C,YNR061C,0.0051,0.4718
YLR313C,YNR063W,0.0076,0.4606
YLR313C,YNR064C,-0.0073,0.4444
YLR313C,YNR065C,-0.0065,0.1816
YLR313C,YNR066C,-0.0276,0.3272
YLR313C,YNR068C,-0.0227,0.2634
YLR313C,YNR071C,-0.0737,4.939e-20
YLR313C,YNR074C,-0.0042,0.4609
YLR313C,YNR075W,0.0057,0.405
YLR313C,YOL001W,-0.0181,0.2961
YLR313C,YOL002C,0.0046,0.4635
YLR313C,YOL003C,-0.039,0.3082
YLR313C,YOL004W,-0.0255,0.1566
YLR313C,YOL006C,-0.0266,0.3003
YLR313C,YOL008W,-0.1027,1.664e-12
YLR313C,YOL009C,0.0047,0.4675
YLR313C,YOL011W,0.0089,0.4247
YLR313C,YOL012C,-0.0166,0.4062
YLR313C,YOL013C,-0.0224,0.287
YLR313C,YOL013W-A,-0.0137,0.365
YLR313C,YOL016C,-0.0202,0.3283
YLR313C,YOL017W,-0.1101,0.2493
YLR313C,YOL018C,-0.024,0.3177
YLR313C,YOL019W-A,0.0275,0.2745
YLR313C,YOL020W,0.0149,0.02589
YLR313C,YOL023W,0.1014,0.01956
YLR313C,YOL024W,-0.069,0.03057
YLR313C,YOL025W,-0.072,0.2413
YLR313C,YOL027C,-0.02,0.3216
YLR313C,YOL028C,0.0257,0.1843
YLR313C,YOL029C,0.0066,0.4571
YLR313C,YOL031C,-0.0135,0.3926
YLR313C,YOL032W,0.0224,0.3995
YLR313C,YOL036W,-0.0127,0.2532
YLR313C,YOL038C-A,-0.0209,0.133
YLR313C,YOL039W,-0.0008,0.4944
YLR313C,YOL041C,-0.0111,0.415
YLR313C,YOL042W,-0.0039,0.4562
YLR313C,YOL043C,-0.0156,0.2623
YLR313C,YOL044W,-0.0404,0.3308
YLR313C,YOL045W,0.0182,0.3546
YLR313C,YOL047C,0.0493,0.07142
YLR313C,YOL049W,-0.0123,0.4324
YLR313C,YOL051W,-0.0548,1.531e-19
YLR313C,YOL052C-A,-0.036,0.002746
YLR313C,YOL052C,-0.0023,0.4683
YLR313C,YOL053W,0.0031,0.4688
YLR313C,YOL054W,-0.0074,0.447
YLR313C,YOL055C,-0.0569,0.1624
YLR313C,YOL056W,0.0129,0.005359
YLR313C,YOL057W,0.0073,0.01385
YLR313C,YOL059W,0.008,0.4656
YLR313C,YOL060C,0.0354,0.1102
YLR313C,YOL061W,-0.018,0.3691
YLR313C,YOL062C,-0.0056,0.4143
YLR313C,YOL063C,-0.0339,0.3336
YLR313C,YOL064C,0.0343,0.2836
YLR313C,YOL065C,0.0135,0.3113
YLR313C,YOL067C,0.0246,0.3556
YLR313C,YOL068C,0.0148,0.4207
YLR313C,YOL070C,0.014,0.2951
YLR313C,YOL071W,-0.0023,0.483
YLR313C,YOL073C,-0.0569,0.2194
YLR313C,YOL075C,-0.0157,0.3444
YLR313C,YOL076W,0.0112,0.4351
YLR313C,YOL077W-A,-0.0185,0.3145
YLR313C,YOL080C,0.0027,0.4652
YLR313C,YOL081W,-0.0186,0.3648
YLR313C,YOL082W,-0.0164,0.3295
YLR313C,YOL083W,0.0116,0.3654
YLR313C,YOL084W,0.0269,0.2528
YLR313C,YOL087C,-0.0063,0.4253
YLR313C,YOL088C,-0.0471,0.1257
YLR313C,YOL089C,-0.0373,0.2713
YLR313C,YOL090W,-0.0303,0.004772
YLR313C,YOL091W,-0.0241,0.211
YLR313C,YOL093W,0.0088,0.4205
YLR313C,YOL095C,0.022,0.36
YLR313C,YOL098C,0.0123,0.4217
YLR313C,YOL103W,-0.023,0.3512
YLR313C,YOL105C,-0.0133,0.3523
YLR313C,YOL107W,0.0145,0.15
YLR313C,YOL108C,-0.0016,0.4743
YLR313C,YOL110W,0.0116,0.2327
YLR313C,YOL111C,0.0051,0.4548
YLR313C,YOL112W,-0.0016,0.4903
YLR313C,YOL114C,-0.0817,0.03428
YLR313C,YOL115W,-0.0265,2.892e-11
YLR313C,YOL116W,0.0667,0.1546
YLR313C,YOL119C,0.0082,0.4147
YLR313C,YOL121C,-0.0142,0.4293
YLR313C,YOL122C,-0.1797,0.006222
YLR313C,YOL124C,0.0276,0.2889
YLR313C,YOL125W,0.029,0.2485
YLR313C,YOL126C,-0.0007,0.4929
YLR313C,YOL129W,0.0634,0.1974
YLR313C,YOL131W,-0.0043,0.4835
YLR313C,YOL132W,0.0431,0.06285
YLR313C,YOL136C,-0.0366,0.3929
YLR313C,YOL137W,0.0004,0.4972
YLR313C,YOL138C,0.0204,0.2665
YLR313C,YOL145C,0.0055,0.4065
YLR313C,YOL147C,-0.0418,0.1117
YLR313C,YOL151W,-0.013,8.729e-05
YLR313C,YOL152W,0.0153,0.2909
YLR313C,YOL153C,0.0236,0.3954
YLR313C,YOL155C,0.0126,0.3286
YLR313C,YOL155W-A,0.016,0.402
YLR313C,YOL157C,-0.0175,0.3489
YLR313C,YOL158C,0.0147,0.3925
YLR313C,YOL159C-A,0.0337,0.3146
YLR313C,YOL159C,0.0002,0.4973
YLR313C,YOL161C,0.0085,0.4405
YLR313C,YOL162W,0.0102,0.44
YLR313C,YOL164W-A,-0.0106,0.381
YLR313C,YOL165C,-0.0238,0.3579
YLR313C,YOR001W,-0.0083,0.2611
YLR313C,YOR002W,0.0046,0.4695
YLR313C,YOR003W,0.0205,0.3652
YLR313C,YOR005C,-0.0201,0.3928
YLR313C,YOR006C,-0.0588,0.1683
YLR313C,YOR007C,0.0123,0.4368
YLR313C,YOR008C-A,-0.018,0.3275
YLR313C,YOR008C,-0.0529,0.08706
YLR313C,YOR009W,-0.0263,0.3308
YLR313C,YOR010C,-0.0441,0.1408
YLR313C,YOR012W,0.0334,0.3132
YLR313C,YOR014W,0.0431,0.1704
YLR313C,YOR016C,0.039,0.2139
YLR313C,YOR017W,0.015,0.2496
YLR313C,YOR018W,0.0178,0.01509
YLR313C,YOR019W,-0.0236,0.2487
YLR313C,YOR021C,0.002,0.4862
YLR313C,YOR023C,0.0022,0.4819
YLR313C,YOR025W,-0.0952,0.1092
YLR313C,YOR026W,-0.0229,0.3448
YLR313C,YOR027W,-0.0091,0.4457
YLR313C,YOR028C,0.0079,0.331
YLR313C,YOR030W,0.0066,0.4236
YLR313C,YOR031W,0.0634,0.07452
YLR313C,YOR032C,0.0984,0.09676
YLR313C,YOR032W-A,0.0848,0.0477
YLR313C,YOR033C,0.0391,0.3091
YLR313C,YOR034C-A,0.1305,0.01324
YLR313C,YOR034C,-0.0183,0.4087
YLR313C,YOR035C,0.001,0.486
YLR313C,YOR036W,-0.0338,0.008231
YLR313C,YOR037W,0.011,0.3882
YLR313C,YOR038C,-0.0408,0.1547
YLR313C,YOR039W,0.036,0.07368
YLR313C,YOR040W,-0.0101,0.3088
YLR313C,YOR042W,-0.007,0.4301
YLR313C,YOR043W,-0.1231,0.1551
YLR313C,YOR044W,-0.0086,0.4537
YLR313C,YOR045W,0.0332,0.2667
YLR313C,YOR047C,0.0209,0.3726
YLR313C,YOR049C,0.0048,0.4461
YLR313C,YOR054C,0.0098,0.4191
YLR313C,YOR058C,-0.0263,0.3074
YLR313C,YOR059C,0.0586,0.1272
YLR313C,YOR064C,-0.0038,0.4708
YLR313C,YOR065W,0.0473,0.2279
YLR313C,YOR066W,0.0528,0.1332
YLR313C,YOR067C,-0.0391,0.2686
YLR313C,YOR068C,-0.0524,0.239
YLR313C,YOR069W,-0.0188,0.3646
YLR313C,YOR070C,0.0312,0.2524
YLR313C,YOR072W-B,-0.0178,0.3771
YLR313C,YOR076C,0.0111,0.4135
YLR313C,YOR078W,-0.0426,0.171
YLR313C,YOR079C,0.0095,0.09642
YLR313C,YOR080W,-0.0061,0.4449
YLR313C,YOR081C,0.0146,0.4121
YLR313C,YOR083W,0.0659,0.0008165
YLR313C,YOR084W,-0.0824,0.2653
YLR313C,YOR085W,-0.0309,0.3384
YLR313C,YOR086C,0.0308,0.2873
YLR313C,YOR087W,-0.028,0.2548
YLR313C,YOR089C,0.0734,0.09767
YLR313C,YOR093C,0.017,0.2592
YLR313C,YOR094W,0.0639,0.1597
YLR313C,YOR096W,-0.0114,0.3947
YLR313C,YOR099W,0.0287,0.187
YLR313C,YOR100C,0.0132,0.4002
YLR313C,YOR101W,0.0282,0.3057
YLR313C,YOR104W,-0.0149,0.4406
YLR313C,YOR106W,-0.0093,0.4188
YLR313C,YOR107W,0.0345,0.2288
YLR313C,YOR109W,0.0302,0.2678
YLR313C,YOR111W,0.005,0.4713
YLR313C,YOR112W,-0.0758,0.2246
YLR313C,YOR113W,-0.0059,0.4176
YLR313C,YOR114W,0.0296,0.2481
YLR313C,YOR115C,-0.0338,0.3594
YLR313C,YOR118W,0.0263,0.3701
YLR313C,YOR120W,0.0223,2.517e-05
YLR313C,YOR123C,0.028,0.23
YLR313C,YOR124C,0.017,0.4169
YLR313C,YOR125C,-0.0473,0.2662
YLR313C,YOR126C,-0.0397,0.2643
YLR313C,YOR127W,0.0183,0.2831
YLR313C,YOR128C,-0.0286,0.305
YLR313C,YOR129C,-0.0055,0.4746
YLR313C,YOR131C,0.0533,0.1885
YLR313C,YOR132W,-0.0062,0.1876
YLR313C,YOR134W,-0.0161,0.3586
YLR313C,YOR136W,0.0626,0.1085
YLR313C,YOR137C,0.0135,0.3337
YLR313C,YOR138C,0.0255,0.3845
YLR313C,YOR140W,0.0143,0.4001
YLR313C,YOR142W,0.0516,0.04221
YLR313C,YOR144C,0.0284,0.3063
YLR313C,YOR147W,0.1074,0.02808
YLR313C,YOR152C,0.069,0.04555
YLR313C,YOR153W,0.0195,0.382
YLR313C,YOR154W,0.0264,0.1995
YLR313C,YOR155C,0.0295,0.03551
YLR313C,YOR156C,0.0255,0.234
YLR313C,YOR161C,0.0694,0.02418
YLR313C,YOR163W,-0.0208,0.2164
YLR313C,YOR164C,0.0616,0.007446
YLR313C,YOR165W,0.0206,0.396
YLR313C,YOR166C,-0.0204,0.3903
YLR313C,YOR167C,-0.0246,0.2918
YLR313C,YOR171C,-0.0752,0.2472
YLR313C,YOR172W,0.0191,0.2638
YLR313C,YOR173W,0.002,0.4892
YLR313C,YOR177C,0.0244,0.2473
YLR313C,YOR178C,0.0315,0.353
YLR313C,YOR179C,0.0245,0.09201
YLR313C,YOR180C,0.0203,0.3224
YLR313C,YOR182C,-0.0094,0.3766
YLR313C,YOR183W,-0.0041,0.4739
YLR313C,YOR184W,0.0264,0.2662
YLR313C,YOR185C,0.0417,0.211
YLR313C,YOR186W,0.0364,0.3556
YLR313C,YOR187W,-0.2257,0.006776
YLR313C,YOR188W,-0.0103,0.3922
YLR313C,YOR189W,0.0604,8.775e-18
YLR313C,YOR190W,0.0476,0.2327
YLR313C,YOR192C-C,-0.0012,0.4874
YLR313C,YOR192C,0.0339,0.3328
YLR313C,YOR193W,0.0208,0.3587
YLR313C,YOR195W,0.0452,0.2283
YLR313C,YOR201C,0.0319,0.3302
YLR313C,YOR205C,0.0389,0.1976
YLR313C,YOR209C,-0.0129,0.4318
YLR313C,YOR211C,-0.0631,0.3291
YLR313C,YOR214C,0.0156,0.3646
YLR313C,YOR215C,0.0655,3.434e-21
YLR313C,YOR216C,0.0262,0.2952
YLR313C,YOR220W,0.0076,0.4065
YLR313C,YOR221C,0.0351,0.2657
YLR313C,YOR222W,-0.0144,0.3988
YLR313C,YOR226C,0.0379,0.2895
YLR313C,YOR227W,-0.0194,0.369
YLR313C,YOR228C,0.0322,0.2461
YLR313C,YOR229W,0.0585,0.1314
YLR313C,YOR230W,0.0255,0.1227
YLR313C,YOR231W,0.0327,0.07118
YLR313C,YOR233W,0.0649,0.1659
YLR313C,YOR234C,0.0056,0.4703
YLR313C,YOR237W,0.0671,0.1196
YLR313C,YOR241W,-0.0243,0.364
YLR313C,YOR242C,0.0976,1.23e-05
YLR313C,YOR243C,-0.0191,0.3817
YLR313C,YOR245C,0.0037,0.4802
YLR313C,YOR246C,0.0551,0.1006
YLR313C,YOR251C,-0.0051,0.4057
YLR313C,YOR252W,0.007,0.422
YLR313C,YOR253W,0.0295,0.2741
YLR313C,YOR264W,0.0209,0.3666
YLR313C,YOR265W,0.0103,0.4259
