row,col,size,circularity,flags,cx,cy,strain,volume_nl,well,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status
8,19,404,1.0,,1170.710396039604,832.2549504950495,YJR060W,5.0,H19,False,False,False,True,368.0279737442922,379.2714313589953,0.9468164966872554,False,False,OK
8,20,335,1.0,,1217.4835820895523,831.110447761194,YJR060W,5.0,H20,False,False,False,True,362.23633976964766,372.90436422406776,0.9309216949689617,False,False,OK
8,21,0,,,1264.7692307692307,841.7692307692307,Blank_media,5.0,H21,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
8,22,424,1.0,,1314.3514150943397,836.7853773584906,ELC1,5.0,H22,False,False,False,True,415.15647852760725,427.3830250639372,1.0669226972479724,False,False,OK
8,23,400,1.0,,1364.745,838.8975,YER079W,5.0,H23,False,False,False,True,351.54240088105723,338.85517115415064,0.8459209935399842,False,False,OK
9,2,387,1.0,,339.9767441860465,889.7080103359173,YER079W,2.5,I2,False,False,False,True,442.77467991913744,435.9533892329024,1.0883178288262136,False,False,OK
9,3,370,1.0,,389.77027027027026,887.2135135135135,LCL1,2.5,I3,False,False,False,True,425.61907181571814,440.48080507210386,1.0996201090653537,False,False,OK
9,4,325,1.0,,438.9476923076923,880.0061538461539,YJR060W,2.5,I4,False,False,False,True,385.34174231843576,373.4311422036714,0.9322367480943532,False,False,OK
9,5,343,1.0,,488.59475218658895,881.0787172011662,YJR060W,2.5,I5,False,False,False,True,424.46875000000006,431.88035683737985,1.0781498753639553,False,False,OK
9,6,22,1.0,,532.5,886.1818181818181,MMS2,2.5,I6,False,False,False,True,25.069295302013423,25.0839117623352,0.06261969527450718,False,True,JK
9,7,507,1.0,,582.301775147929,882.5305719921105,BY4741,2.5,I7,False,False,False,True,523.6147354014598,538.1481952847147,1.3434378306120154,False,False,OK
9,8,0,,,634.4634609301369,885.1796488719499,Blank_media,2.5,I8,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
9,9,0,,,683.1986874948399,885.30415715376,Blank_media,2.5,I9,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
9,10,0,,,732.7857142857143,883.6428571428571,YKL033W-A,2.5,I10,True,False,False,False,0.0,0.0,,False,False,MISS
9,11,473,1.0,,777.9809725158563,879.8942917547569,BY4741,2.5,I11,False,False,False,True,512.8319763729246,427.5616829680629,1.0673687003921684,False,False,OK
9,12,330,1.0,S,825.4363636363637,881.3454545454546,BY4741,2.5,I12,False,True,False,False,402.5134698275862,333.24235470748295,0.8319091097934536,False,False,FLAG
