orf,self_value,self_rank,n_genes,self_present,version
YDR370C,-2.974828989322419,1.0,6169,True,kemmeren
YDR514C,-2.437299039745927,1.0,6169,True,kemmeren
YEL043W,-2.4103055665239053,1.0,6169,True,kemmeren
YER130C,-0.9495151627175797,3.0,6169,True,kemmeren
YER137C,-1.6104836250520091,1.0,6169,True,kemmeren
YER184C,-0.8889440770089592,4.0,6169,True,kemmeren
YFL052W,0.1046092079054191,4724.0,6169,True,kemmeren
YBR095C,-2.6871086016067083,2.0,6169,True,kemmeren
YFR032C,-0.22835967049451317,279.0,6169,True,kemmeren
YGL082W,-2.624979828876399,1.0,6169,True,kemmeren
YGR021W,-2.2329103390290443,1.0,6169,True,kemmeren
YGR067C,-0.381399949055572,65.0,6169,True,kemmeren
YGR250C,-2.6817342867960265,1.0,6169,True,kemmeren
YGR283C,-2.4387507678940383,1.0,6169,True,kemmeren
YGR234W,-4.610485576909296,1.0,6169,True,kemmeren
YDR451C,-2.211923787403258,2.0,6169,True,kemmeren
YHR032W,-3.33505348828643,1.0,6169,True,kemmeren
YHR087W,-2.7478239888328737,1.0,6169,True,kemmeren
YDL076C,-2.4343631475565637,1.0,6169,True,kemmeren
YHR192W,-2.42587846569079,1.0,6169,True,kemmeren
YHR202W,-1.7364948199093742,1.0,6169,True,kemmeren
YMR152W,-3.659357570337725,1.0,6169,True,kemmeren
YJL043W,-0.042142552375483325,2076.0,6169,True,kemmeren
YJL049W,-3.013135760232595,1.0,6169,True,kemmeren
YJR030C,-1.1570080678202552,2.0,6169,True,kemmeren
YJR096W,-2.289044354914455,1.0,6169,True,kemmeren
YKL027W,-2.8310289568437925,1.0,6169,True,kemmeren
YKL091C,-2.2881372777975426,1.0,6169,True,kemmeren
YKL107W,-0.14452625550267617,705.0,6169,True,kemmeren
YMR263W,-2.039008906220473,5.0,6169,True,kemmeren
YKL222C,-1.5070918526395822,1.0,6169,True,kemmeren
YKR017C,-2.0738743247705536,1.0,6169,True,kemmeren
YKR059W,,,6169,False,kemmeren
YLL032C,-1.1501105808672547,2.0,6169,True,kemmeren
YLL054C,-1.8626565110784385,1.0,6169,True,kemmeren
YLR143W,-3.2185821199446383,1.0,6169,True,kemmeren
YLR224W,-4.295329232914546,1.0,6169,True,kemmeren
YLR271W,-0.7514495883801888,5.0,6169,True,kemmeren
YLR296W,-0.07680788671195836,1464.0,6169,True,kemmeren
YLR364W,-2.345179664774884,1.0,6169,True,kemmeren
YMR127C,-2.621938251556479,5.0,6169,True,kemmeren
YLR419W,-2.6503219407286824,1.0,6169,True,kemmeren
YLR445W,0.018443006438178096,3393.0,6169,True,kemmeren
YLR455W,-2.975418315687196,1.0,6169,True,kemmeren
YMR302C,-2.4532015692570948,1.0,6169,True,kemmeren
YML081W,-4.027975159249397,1.0,6169,True,kemmeren
YML082W,0.4383687410327531,6140.0,6169,True,kemmeren
YML119W,-2.1072913133044255,1.0,6169,True,kemmeren
YMR003W,-2.6222970419405915,1.0,6169,True,kemmeren
YMR074C,-2.9309254583899937,1.0,6169,True,kemmeren
YJR110W,-1.9371855111924923,1.0,6169,True,kemmeren
YDR181C,-2.625042424148102,2.0,6169,True,kemmeren
YMR209C,-3.0387897227468077,1.0,6169,True,kemmeren
YMR258C,-3.326817299888872,1.0,6169,True,kemmeren
YMR310C,-2.932572858767511,1.0,6169,True,kemmeren
YMR315W,-3.2852014567568526,1.0,6169,True,kemmeren
YKL067W,-3.823505115588007,1.0,6169,True,kemmeren
YNL155W,-3.4110785095071883,1.0,6169,True,kemmeren
YNR063W,-1.6819900154759462,2.0,6169,True,kemmeren
YOL053W,-1.8971410856556252,1.0,6169,True,kemmeren
YOL086W-A,-2.6370770114122597,1.0,6169,True,kemmeren
YOL159C,-2.474366981720355,1.0,6169,True,kemmeren
YOR213C,-1.3178246825175781,10.0,6169,True,kemmeren
YOR051C,-2.960804630700764,1.0,6169,True,kemmeren
YOR052C,-2.7434562107539158,1.0,6169,True,kemmeren
YOR251C,-2.799689169015832,1.0,6169,True,kemmeren
YDR057W,-3.241696137075132,1.0,6169,True,kemmeren
YML027W,-2.3791481032271937,2.0,6169,True,kemmeren
YPL066W,-3.635347829611189,1.0,6169,True,kemmeren
YPL216W,-2.056624036885919,2.0,6169,True,kemmeren
YPL247C,-2.182909470921958,1.0,6169,True,kemmeren
YPL260W,-3.832375455996676,1.0,6169,True,kemmeren
YPR013C,-1.1178587672131988,3.0,6169,True,kemmeren
YDR469W,-3.129222230330505,8.0,6169,True,kemmeren
YPR015C,-0.03755981755991757,1858.0,6169,True,kemmeren
YPR022C,-3.0515248417196004,1.0,6169,True,kemmeren
YPR078C,-0.02314612967635669,2133.0,6169,True,kemmeren
YPR174C,-1.340976039991082,1.0,6169,True,kemmeren
YPR196W,-1.3957987492262445,2.0,6169,True,kemmeren
YLR120C,-2.468188548666474,1.0,6169,True,kemmeren
YER031C,-4.578567464289554,1.0,6169,True,kemmeren
YKL214C,-3.6620555369858834,1.0,6169,True,kemmeren
YOR172W,-1.712881089773464,2.0,6169,True,kemmeren
YOR162C,0.06930274152125974,3458.0,6169,True,kemmeren
YIL084C,-1.3435521364878396,21.0,6169,True,kemmeren
YJR099W,-4.378299374533376,1.0,6169,True,kemmeren
YMR273C,-2.164700727591555,1.0,6169,True,kemmeren
YML109W,0.06504575942909396,4402.0,6169,True,kemmeren
YDR285W,-1.1723125616389545,1.0,6169,True,kemmeren
YHR119W,-2.2353656908492834,8.0,6169,True,kemmeren
YAR018C,-3.7340764485366122,1.0,6169,True,kemmeren
YJL168C,-3.177352321607037,1.0,6169,True,kemmeren
YKR029C,-2.5415252540961575,1.0,6169,True,kemmeren
YCL010C,-1.990466207892299,6.0,6169,True,kemmeren
YGL066W,-2.9397956568447583,4.0,6169,True,kemmeren
YBR103W,-2.5096436713648247,1.0,6169,True,kemmeren
YOL004W,-3.580597138919158,2.0,6169,True,kemmeren
YKR101W,-1.4849311601518993,2.0,6169,True,kemmeren
YDL042C,-1.3300297176521194,44.0,6169,True,kemmeren
YLR442C,-2.958598607389066,12.0,6169,True,kemmeren
YDR227W,-4.285676953948478,4.0,6169,True,kemmeren
YCR091W,-1.1571278421280167,1.0,6169,True,kemmeren
YDR073W,-3.7398025917580275,1.0,6169,True,kemmeren
YNR023W,-1.8885001780759008,28.0,6169,True,kemmeren
YOR290C,0.20846066655626516,4624.0,6169,True,kemmeren
YBR289W,-1.8036972441524224,16.0,6169,True,kemmeren
YHL025W,-2.1154850889565986,7.0,6169,True,kemmeren
YCR033W,-1.9667686654514498,2.0,6169,True,kemmeren
YPL138C,-2.5307105105043917,8.0,6169,True,kemmeren
YOL148C,-3.040404315163971,3.0,6169,True,kemmeren
YDR392W,-3.3892538353990056,1.0,6169,True,kemmeren
YBR081C,-2.476146524551472,18.0,6169,True,kemmeren
YKL168C,-1.9452753304814627,1.0,6169,True,kemmeren
YLR055C,-4.014790612913519,1.0,6169,True,kemmeren
YBR112C,-3.1000526540360287,3.0,6169,True,kemmeren
YDR310C,-2.7340619798164134,1.0,6169,True,kemmeren
YBR111W-A,,,6169,False,kemmeren
YAL011W,-0.22496966949639305,388.0,6169,True,kemmeren
YBR231C,-1.869700029796702,2.0,6169,True,kemmeren
YAR003W,-3.4517180757392065,6.0,6169,True,kemmeren
YBR175W,-2.3677683241087797,8.0,6169,True,kemmeren
YJL176C,-3.1143798411681294,5.0,6169,True,kemmeren
YDR334W,-3.810087602059213,1.0,6169,True,kemmeren
YHR082C,-3.907806880570303,1.0,6169,True,kemmeren
YCR084C,0.39880733291083337,5903.0,6169,True,kemmeren
YMR223W,-1.1213329935520935,2.0,6169,True,kemmeren
YPL139C,-2.150184411318947,1.0,6169,True,kemmeren
YML041C,-1.483309730533796,2.0,6169,True,kemmeren
YDR485C,-2.297342858848415,2.0,6169,True,kemmeren
YNL107W,-1.6824218939350235,2.0,6169,True,kemmeren
YMR284W,-2.0596827744596453,2.0,6169,True,kemmeren
YMR106C,-1.5825013854554726,2.0,6169,True,kemmeren
YMR116C,-4.0095939697706235,3.0,6169,True,kemmeren
YIL033C,-4.404056345973334,1.0,6169,True,kemmeren
YLR260W,-1.2115197604213142,7.0,6169,True,kemmeren
YNL138W,-4.5168272984586455,1.0,6169,True,kemmeren
YLR246W,-2.590898479036751,1.0,6169,True,kemmeren
YNL199C,-3.275410667381403,1.0,6169,True,kemmeren
YDR096W,-2.335218295711025,1.0,6169,True,kemmeren
YER020W,-1.704104082883911,1.0,6169,True,kemmeren
YGL121C,-2.2151269463961096,1.0,6169,True,kemmeren
YPR160W,0.013686478986099605,3394.0,6169,True,kemmeren
YDL035C,-4.495785458210177,1.0,6169,True,kemmeren
YJR090C,-2.609628787997106,11.0,6169,True,kemmeren
YFR015C,-2.163222901744965,1.0,6169,True,kemmeren
YBR274W,-4.491952273324939,1.0,6169,True,kemmeren
YNL307C,-4.299861424102822,1.0,6169,True,kemmeren
YLR258W,-3.319697907705849,1.0,6169,True,kemmeren
YGL237C,-2.45783766493975,2.0,6169,True,kemmeren
YBL021C,-2.45661041701725,7.0,6169,True,kemmeren
YKL109W,-3.075393556555535,1.0,6169,True,kemmeren
YGL253W,-4.623439890520042,1.0,6169,True,kemmeren
YBR140C,-3.4745099933068517,1.0,6169,True,kemmeren
YOL081W,-4.0485776387507855,1.0,6169,True,kemmeren
YAL056W,-3.1808122806269736,2.0,6169,True,kemmeren
YOR371C,-4.2452083326557375,1.0,6169,True,kemmeren
YMR037C,-2.620384653942759,2.0,6169,True,kemmeren
YMR036C,-2.5167667142158296,1.0,6169,True,kemmeren
YDR043C,-1.538885900879734,1.0,6169,True,kemmeren
YBR001C,-2.809157162349665,1.0,6169,True,kemmeren
YOR360C,-4.151748312722989,1.0,6169,True,kemmeren
YGR240C,1.1165214836424315,6166.0,6169,True,kemmeren
YMR205C,-0.7863660439167581,21.0,6169,True,kemmeren
YOL136C,-4.455583825098141,4.0,6169,True,kemmeren
YDL090C,-2.168159023278804,10.0,6169,True,kemmeren
YNL098C,-4.798169564597227,1.0,6169,True,kemmeren
YMR274C,-2.2735216928060087,1.0,6169,True,kemmeren
YDR028C,-3.7922439070154184,1.0,6169,True,kemmeren
YPL140C,-1.5970095137007638,1.0,6169,True,kemmeren
YKL038W,-3.1701953545274506,1.0,6169,True,kemmeren
YDL138W,-2.501471343311933,1.0,6169,True,kemmeren
YOR140W,-0.14303457637068,36.0,6169,True,kemmeren
YOL110W,-1.9724126472510586,2.0,6169,True,kemmeren
YGL115W,-5.18551380778128,1.0,6169,True,kemmeren
YMR016C,-2.7583601195616163,1.0,6169,True,kemmeren
YDR410C,-3.4813254076378213,1.0,6169,True,kemmeren
YPL180W,-3.6701157960973436,1.0,6169,True,kemmeren
YDR074W,-3.889417663754325,1.0,6169,True,kemmeren
YML100W,-3.1928862444800306,4.0,6169,True,kemmeren
YNL053W,-2.3180322966499283,1.0,6169,True,kemmeren
YMR072W,0.8336056775340406,6153.0,6169,True,kemmeren
YLR131C,-1.846619551345643,5.0,6169,True,kemmeren
YLR304C,-4.041346762378105,2.0,6169,True,kemmeren
YKL206C,-4.164869938283022,1.0,6169,True,kemmeren
YGL071W,-3.3747117338149923,3.0,6169,True,kemmeren
YAL046C,-2.7497033687495307,1.0,6169,True,kemmeren
YLR102C,-2.188615572340735,1.0,6169,True,kemmeren
YBL019W,0.8818127464570601,6158.0,6169,True,kemmeren
YIL040W,-2.583663201173785,2.0,6169,True,kemmeren
YMR042W,-1.3088295671624086,3.0,6169,True,kemmeren
YNL099C,-3.318157618283749,1.0,6169,True,kemmeren
YML099C,-3.3073451668232012,1.0,6169,True,kemmeren
YDR173C,-1.7912737803777872,6.0,6169,True,kemmeren
YDR101C,-3.9400834235325357,1.0,6169,True,kemmeren
YOR058C,-1.0283355695440437,1.0,6169,True,kemmeren
YNL159C,-3.611781682881807,4.0,6169,True,kemmeren
YGR097W,-3.089887134208049,1.0,6169,True,kemmeren
YLL042C,-1.6261296015974884,8.0,6169,True,kemmeren
YPL100W,-1.9354929626798771,1.0,6169,True,kemmeren
YLR431C,-0.5485537936519074,45.0,6169,True,kemmeren
YJL036W,-2.881361596053597,1.0,6169,True,kemmeren
YNL056W,-4.038734228014278,1.0,6169,True,kemmeren
YIL146C,0.03051417799432928,3722.0,6169,True,kemmeren
YOR113W,-1.3935934333652953,1.0,6169,True,kemmeren
YKR099W,-2.7856228968825025,1.0,6169,True,kemmeren
YDR375C,-0.5405501394508686,30.0,6169,True,kemmeren
YCL029C,-0.8086497668264732,7.0,6169,True,kemmeren
YER016W,-3.561136126774981,1.0,6169,True,kemmeren
YER177W,-4.76537235374438,1.0,6169,True,kemmeren
YNR051C,-5.378308653816182,1.0,6169,True,kemmeren
YPL084W,-2.820474632148807,2.0,6169,True,kemmeren
YPR057W,-2.9143959055456428,1.0,6169,True,kemmeren
YJL128C,-3.540873547765976,1.0,6169,True,kemmeren
YGL174W,-2.654823641531615,2.0,6169,True,kemmeren
YLR074C,-3.3997779865055495,1.0,6169,True,kemmeren
YOR078W,-4.4924213355665295,1.0,6169,True,kemmeren
YMR014W,-3.749891197855816,1.0,6169,True,kemmeren
YMR275C,-3.8225786938405246,1.0,6169,True,kemmeren
YJR122W,-1.9024751312331734,10.0,6169,True,kemmeren
YLR438W,-2.5743832387611727,2.0,6169,True,kemmeren
YJR060W,-3.0503673677824974,1.0,6169,True,kemmeren
YKL011C,-0.8263922726603852,9.0,6169,True,kemmeren
YFR036W,-2.178886266965359,1.0,6169,True,kemmeren
YPL031C,-2.3308218903630813,1.0,6169,True,kemmeren
YDR364C,-0.24468256881151867,697.0,6169,True,kemmeren
YGL003C,-3.2362881879303087,1.0,6169,True,kemmeren
YML036W,1.0575097837064569,6151.0,6169,True,kemmeren
YGL029W,-3.776697910677202,2.0,6169,True,kemmeren
YLR098C,-3.051459822047627,2.0,6169,True,kemmeren
YHR115C,-3.2946071551344804,1.0,6169,True,kemmeren
YPL008W,-1.397289038185583,2.0,6169,True,kemmeren
YGR157W,-4.4113510411062045,1.0,6169,True,kemmeren
YOR028C,-1.0292183555763916,4.0,6169,True,kemmeren
YEL061C,-1.7893853982438062,2.0,6169,True,kemmeren
YNR032W,-3.0711663196659966,1.0,6169,True,kemmeren
YGL019W,-4.4628169352441045,1.0,6169,True,kemmeren
YOR039W,-5.092261609119507,1.0,6169,True,kemmeren
YGR108W,-3.012034489538839,1.0,6169,True,kemmeren
YPR119W,-3.16427154530544,1.0,6169,True,kemmeren
YPR120C,-2.0410969556460445,2.0,6169,True,kemmeren
YPL256C,-2.921588504679338,1.0,6169,True,kemmeren
YAL040C,-1.7654030642413518,2.0,6169,True,kemmeren
YLR216C,-4.7736336449435735,1.0,6169,True,kemmeren
YCR086W,-1.7685466133962895,1.0,6169,True,kemmeren
YMR048W,-2.5256451458356057,1.0,6169,True,kemmeren
YDR075W,-3.618874616119757,1.0,6169,True,kemmeren
YIL036W,-2.6566449409526984,3.0,6169,True,kemmeren
YMR078C,-2.5703096158577576,1.0,6169,True,kemmeren
YPL018W,-0.493549640632284,14.0,6169,True,kemmeren
YPR135W,0.279233116724971,5709.0,6169,True,kemmeren
YHR191C,0.9866260816549837,6160.0,6169,True,kemmeren
YMR264W,-5.075326576797947,1.0,6169,True,kemmeren
YPL177C,-2.444737274750991,1.0,6169,True,kemmeren
YNL025C,-1.4456484665502138,14.0,6169,True,kemmeren
YIR023W,-0.8940215020797264,9.0,6169,True,kemmeren
YML113W,-1.7472165079130146,1.0,6169,True,kemmeren
YIL035C,-4.367402324686415,1.0,6169,True,kemmeren
YGR123C,-4.601782391229225,1.0,6169,True,kemmeren
YGL078C,-3.192866228223013,1.0,6169,True,kemmeren
YKL149C,-3.7030488293895676,1.0,6169,True,kemmeren
YCL016C,-1.9051259142612587,2.0,6169,True,kemmeren
YLR270W,-3.9571826138166166,4.0,6169,True,kemmeren
YMR173W,-5.725435961724147,1.0,6169,True,kemmeren
YKL054C,-4.278928075493287,2.0,6169,True,kemmeren
YFL001W,-3.7726759644422225,1.0,6169,True,kemmeren
YDL160C,-2.324154263510426,2.0,6169,True,kemmeren
YKL002W,-3.9144315860643433,3.0,6169,True,kemmeren
YPL049C,-4.113328945394413,1.0,6169,True,kemmeren
YML016C,-3.7721322502160595,1.0,6169,True,kemmeren
YDR480W,-1.7505859226372391,1.0,6169,True,kemmeren
YKL213C,-4.891939985101308,1.0,6169,True,kemmeren
YDR069C,-1.0106735353867151,7.0,6169,True,kemmeren
YGL240W,-0.39274292214592754,183.0,6169,True,kemmeren
YBR278W,-1.8602970874806397,2.0,6169,True,kemmeren
YMR287C,-1.4424034712815061,9.0,6169,True,kemmeren
YGL043W,-4.1449669116120855,1.0,6169,True,kemmeren
YDR206W,-2.73392079556365,2.0,6169,True,kemmeren
YLR436C,-3.175771058597233,1.0,6169,True,kemmeren
YGL222C,-0.9573974116966104,15.0,6169,True,kemmeren
YLL010C,-3.6768556932669525,1.0,6169,True,kemmeren
YBL047C,-3.558883889657709,1.0,6169,True,kemmeren
YGR271C-A,-3.9166145167567836,1.0,6169,True,kemmeren
YNL230C,-2.1908910105782837,1.0,6169,True,kemmeren
YPL046C,-0.8651189252993331,2.0,6169,True,kemmeren
YKL160W,-4.372611393603914,1.0,6169,True,kemmeren
YOR144C,-2.481177205175704,2.0,6169,True,kemmeren
YGR200C,-3.7615032446017356,1.0,6169,True,kemmeren
YPL101W,-3.0898258347240595,1.0,6169,True,kemmeren
YMR312W,-3.3915558630931866,2.0,6169,True,kemmeren
YMR202W,-3.7069814567894017,1.0,6169,True,kemmeren
YDL006W,-2.00139528618139,6.0,6169,True,kemmeren
YDR363W,-2.189584195677109,2.0,6169,True,kemmeren
YLR233C,-0.6634667607989144,14.0,6169,True,kemmeren
YIL009C-A,-1.566501973880246,2.0,6169,True,kemmeren
YDR518W,-4.651148722937654,4.0,6169,True,kemmeren
YOR033C,-2.623413073257705,2.0,6169,True,kemmeren
YDR130C,-2.1587100191472093,2.0,6169,True,kemmeren
YIL131C,-2.352592844637643,2.0,6169,True,kemmeren
YLR342W,-4.2346307819122835,1.0,6169,True,kemmeren
YOR205C,-2.0577430858644834,4.0,6169,True,kemmeren
YGL220W,-2.8689828301822633,1.0,6169,True,kemmeren
YBR125C,-3.8846871552448343,1.0,6169,True,kemmeren
YGL254W,-1.7431803625949303,2.0,6169,True,kemmeren
YML051W,-3.032389975153114,1.0,6169,True,kemmeren
YMR136W,-1.477051868879884,2.0,6169,True,kemmeren
YEL009C,-5.12015673498469,1.0,6169,True,kemmeren
YHR108W,-3.2858294707243427,1.0,6169,True,kemmeren
YML006C,-3.742246143695197,1.0,6169,True,kemmeren
YER040W,-2.639638027204731,2.0,6169,True,kemmeren
YML121W,-2.642872453598054,1.0,6169,True,kemmeren
YJL110C,-2.814289535344037,1.0,6169,True,kemmeren
YOL089C,-2.2147366749455513,2.0,6169,True,kemmeren
YJR059W,-2.042705909904294,1.0,6169,True,kemmeren
YLR256W,-3.2215640373178753,1.0,6169,True,kemmeren
YOR358W,-1.028420455540488,8.0,6169,True,kemmeren
YLR192C,-3.571737838815902,1.0,6169,True,kemmeren
YDR458C,-4.137585604320128,4.0,6169,True,kemmeren
YGL251C,-1.2375811995128851,5.0,6169,True,kemmeren
YBR009C,-0.3822877302158909,29.0,6169,True,kemmeren
YBR010W,-1.0628926676115686,2.0,6169,True,kemmeren
YDR174W,-3.1001317565674906,1.0,6169,True,kemmeren
YOR258W,-1.6242469420327403,3.0,6169,True,kemmeren
YDR158W,-2.545355572361,2.0,6169,True,kemmeren
YER075C,-4.315626393261848,1.0,6169,True,kemmeren
YPL116W,-2.4276949784966906,1.0,6169,True,kemmeren
YPL086C,-4.237702089341385,4.0,6169,True,kemmeren
YMR186W,-3.1458853372825466,1.0,6169,True,kemmeren
YHL002W,-3.1623925458656923,4.0,6169,True,kemmeren
YGL168W,-0.6870411526345386,33.0,6169,True,kemmeren
YHR187W,-2.269502703731957,2.0,6169,True,kemmeren
YLR384C,-3.6654164435600016,1.0,6169,True,kemmeren
YDR123C,-2.1944933315985793,3.0,6169,True,kemmeren
YOL108C,-2.3622369486726047,1.0,6169,True,kemmeren
YNL106C,-0.865708145216891,27.0,6169,True,kemmeren
YMR139W,-3.634512698749079,1.0,6169,True,kemmeren
YDR315C,-1.7578912116936822,5.0,6169,True,kemmeren
YLR021W,-2.4731183119111946,1.0,6169,True,kemmeren
YDR332W,-1.595067624029982,3.0,6169,True,kemmeren
YKR019C,-0.9981789163401404,7.0,6169,True,kemmeren
YIR005W,-1.2548095119006302,8.0,6169,True,kemmeren
YML068W,-2.243047565327747,1.0,6169,True,kemmeren
YKL032C,-3.2220982412221977,2.0,6169,True,kemmeren
YNL227C,-2.1811208668501028,1.0,6169,True,kemmeren
YMR294W,-1.0072682748058335,2.0,6169,True,kemmeren
YPL125W,-2.4966769453343716,2.0,6169,True,kemmeren
YFL033C,-3.4309869726964664,1.0,6169,True,kemmeren
YGL016W,-3.911780880427404,1.0,6169,True,kemmeren
YER110C,1.534699188810194,6167.0,6169,True,kemmeren
YPR141C,-1.3823088981700908,13.0,6169,True,kemmeren
YGL173C,-2.671862926046172,3.0,6169,True,kemmeren
YKL110C,-4.09403662983024,1.0,6169,True,kemmeren
YPL213W,-2.0221042756419445,2.0,6169,True,kemmeren
YNL323W,-3.0171167130467733,1.0,6169,True,kemmeren
YLR451W,-1.874758406820364,1.0,6169,True,kemmeren
YFR001W,-0.9266236038748278,66.0,6169,True,kemmeren
YKL205W,-3.2518730516920806,1.0,6169,True,kemmeren
YCR008W,-4.972970874611285,1.0,6169,True,kemmeren
YHR081W,-4.070129125878758,1.0,6169,True,kemmeren
YJL124C,-4.315161409255595,1.0,6169,True,kemmeren
YHR121W,0.4532055316848256,6160.0,6169,True,kemmeren
YDR378C,-2.260811435904274,2.0,6169,True,kemmeren
YNL147W,-3.5250113920087465,1.0,6169,True,kemmeren
YKL143W,-3.6193326995493136,1.0,6169,True,kemmeren
YMR021C,-1.531317459944614,2.0,6169,True,kemmeren
YCR020C-A,-3.0977210757299236,1.0,6169,True,kemmeren
YDL056W,-3.3106559920910934,4.0,6169,True,kemmeren
YDR318W,-1.369387538627874,2.0,6169,True,kemmeren
YOR061W,-4.14917239292661,1.0,6169,True,kemmeren
YDL047W,-3.6756501605294347,1.0,6169,True,kemmeren
YLR368W,-2.200527440249172,1.0,6169,True,kemmeren
YGL197W,-0.5742155705742241,134.0,6169,True,kemmeren
YCR081W,-1.3905818771837062,27.0,6169,True,kemmeren
YDR443C,-1.155908480405719,16.0,6169,True,kemmeren
YPL121C,0.013825040273604,2570.0,6169,True,kemmeren
YGL125W,-2.8875048919693307,1.0,6169,True,kemmeren
YIL128W,-1.48504691184597,2.0,6169,True,kemmeren
YDR219C,-2.539428048808273,1.0,6169,True,kemmeren
YML062C,-3.53789599836234,1.0,6169,True,kemmeren
YIR033W,-2.349867161970973,1.0,6169,True,kemmeren
YNL032W,-3.184959509295707,1.0,6169,True,kemmeren
YGL035C,-1.8913003929812797,1.0,6169,True,kemmeren
YNL076W,-2.469463384027069,3.0,6169,True,kemmeren
YPR164W,-0.7892639435440919,4.0,6169,True,kemmeren
YLR320W,-1.521537466586409,2.0,6169,True,kemmeren
YBR098W,-0.6541952195144688,3.0,6169,True,kemmeren
YMR070W,-1.6842916652511453,1.0,6169,True,kemmeren
YCL061C,-1.8418625714125265,2.0,6169,True,kemmeren
YMR224C,-1.5662442638394032,1.0,6169,True,kemmeren
YPL184C,-2.632336449605782,1.0,6169,True,kemmeren
YKL009W,-3.6520008990842783,1.0,6169,True,kemmeren
YMR216C,-4.96773828697105,1.0,6169,True,kemmeren
YML128C,-3.1285328910851984,1.0,6169,True,kemmeren
YHR120W,-2.2960865454660184,5.0,6169,True,kemmeren
YOL090W,-2.4455350931049824,3.0,6169,True,kemmeren
YDR335W,-4.291911816755702,1.0,6169,True,kemmeren
YMR100W,-2.3249827358893125,1.0,6169,True,kemmeren
YKL074C,-1.8777979815701284,1.0,6169,True,kemmeren
YBR057C,-3.5181537036353854,1.0,6169,True,kemmeren
YDR386W,-0.9178083826613102,2.0,6169,True,kemmeren
YMR080C,-3.2693190262703737,1.0,6169,True,kemmeren
YDR162C,-2.7968885824687044,1.0,6169,True,kemmeren
YHR030C,-2.238466884040154,1.0,6169,True,kemmeren
YPR149W,-4.710110547482654,1.0,6169,True,kemmeren
YNL119W,-3.4726768055802064,1.0,6169,True,kemmeren
YGL211W,-2.126537578134066,1.0,6169,True,kemmeren
YPL226W,-4.210181848622735,1.0,6169,True,kemmeren
YOR156C,-1.2598184642440722,2.0,6169,True,kemmeren
YLR315W,-1.1555346827117488,6.0,6169,True,kemmeren
YHR077C,-3.4383403870640383,1.0,6169,True,kemmeren
YOL041C,-3.8893732371281438,1.0,6169,True,kemmeren
YDL213C,-4.407743056717203,1.0,6169,True,kemmeren
YDR432W,-2.851324988410278,3.0,6169,True,kemmeren
YDR477W,-1.8595156644024522,3.0,6169,True,kemmeren
YEL062W,-1.7200209163711069,1.0,6169,True,kemmeren
YOR209C,-3.628884837409747,1.0,6169,True,kemmeren
YDL167C,-2.95200813609499,1.0,6169,True,kemmeren
YKL057C,-2.912110843885556,1.0,6169,True,kemmeren
YKR082W,-4.0849390149714555,4.0,6169,True,kemmeren
YBL079W,-3.9197642986535417,1.0,6169,True,kemmeren
YML103C,-4.45173889714318,1.0,6169,True,kemmeren
YAR002W,-0.008806981740433099,2318.0,6169,True,kemmeren
YCR095C,-3.5849034359271137,1.0,6169,True,kemmeren
YHL029C,-2.7037550951113216,2.0,6169,True,kemmeren
YNR031C,-3.3280830995758013,1.0,6169,True,kemmeren
YDR067C,-3.581277384394615,1.0,6169,True,kemmeren
YHL020C,-2.0661341557118043,4.0,6169,True,kemmeren
YJR073C,-4.6108848062749175,1.0,6169,True,kemmeren
YOL115W,-1.5774154927601356,3.0,6169,True,kemmeren
YCR077C,-4.382445507162929,1.0,6169,True,kemmeren
YLR199C,-2.777656262983016,1.0,6169,True,kemmeren
YGR178C,-3.1381546087223713,1.0,6169,True,kemmeren
YER059W,-3.062928947797148,1.0,6169,True,kemmeren
YPL219W,-1.251482819554171,7.0,6169,True,kemmeren
YBL005W,-0.6799274046011436,13.0,6169,True,kemmeren
